dataset,model,method,schedule,K,invariant_by_construction,vectors_per_product,construction_encodings_per_product,status,basis,sparse_branch,metric,estimate,ci_low,ci_high,queries,pairs,weighting,bootstrap_seed,bootstrap_resamples,interval,record_type,comparator,delta,reason
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_omission,,-0.038926364815244766,-0.013655784104846944,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.025654100477927027,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,Recall,,0.020917274117817058,0.046361811709729826,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.033138723019449083,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,nDCG,,0.024642730769255113,0.046969042419612014,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.035847419307583485,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_inclusion,,0.02667998960308459,0.054007627120473869,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.039783282455305394,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,VI,,-0.020815482518576203,-0.0085756178616900047,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.01412918197737837,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_omission,,-0.038926364815244766,-0.013655784104846944,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.025654100477927027,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,Recall,,0.018930576591587252,0.044047568934949155,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_ascending:fixed,0.030950009756802236,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,nDCG,,0.023652743647545112,0.046149435378038679,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_ascending:fixed,0.034918709101046087,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_inclusion,,0.018930576591587252,0.044047568934949155,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_ascending:fixed,0.030950009756802236,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,VI,,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_ascending:fixed,0,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_omission,,-0.044047568934949155,-0.018930576591587263,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_ascending:fixed,-0.030950009756802236,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,Recall,,0.051597866247872326,0.082759469770638902,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.066747866867120267,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,nDCG,,0.025370306706098994,0.047335435384391764,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.03645032483419032,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_inclusion,,0.051597866247872326,0.082759469770638902,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.066747866867120267,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,VI,,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_omission,,-0.082759469770638916,-0.051597866247872326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,-0.066747866867120267,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,Recall,,-0.0020435817909783688,0.0006742414579964691,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,-0.00060316965377085491,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,nDCG,,-0.0034624725599999265,0.0012519615481557888,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,-0.00085262569331145781,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_inclusion,,0.00078500480398025505,0.0033251642103721258,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.0019280527421809985,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,VI,,-0.008883265824022336,-0.0028695514363725793,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,-0.005594454254273894,
esci,minilm,canonical_hybrid_lexical_ascending,fixed,100,,,,,,,persistent_omission,,0.0012756924104619493,0.0066667384052153571,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.0036664015120928943,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,Recall,,0.017114433375907179,0.055086748249162758,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.036030036219910369,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,nDCG,,0.022354211491796821,0.050876461812438621,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.036867874610995582,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_inclusion,,0.042189324723248239,0.079990362018056635,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.060863253679110149,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,VI,,-0.049963741467306075,-0.031977077572977783,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.040373317303826914,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_omission,,-0.038446880376937616,-0.0024339181736575148,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.020489936375283218,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,Recall,,0.021725885888683429,0.058131508994484445,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.03978823760278339,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,nDCG,,0.02441696119780578,0.052277034001031078,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.038596126086608645,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_inclusion,,0.042189324723248239,0.079990362018056635,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.060863253679110149,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,VI,,-0.049963741467306075,-0.031977077572977783,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.040373317303826914,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_omission,,-0.038446880376937616,-0.0024339181736575148,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.020489936375283218,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,Recall,,0.02224316960973019,0.05874115093220552,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0.040343153840098789,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,nDCG,,0.025361301457078572,0.05332443184400705,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0.039672413553897362,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_inclusion,,0.02224316960973019,0.05874115093220552,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0.040343153840098789,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,VI,,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_omission,,-0.05874115093220552,-0.022243169609730183,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,-0.040343153840098782,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,Recall,,0.021797986873269781,0.055671080751410494,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.038700118695642154,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,nDCG,,0.013853129255526052,0.036918613509460491,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.025394525606656719,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_inclusion,,0.021797986873269781,0.055671080751410494,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.038700118695642154,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,VI,,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_omission,,-0.055671080751410508,-0.021797986873269785,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,-0.038700118695642154,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,Recall,,-0.0023078831727686108,0.0036579790831424877,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.00063965208286784507,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,nDCG,,-0.0019147247547624674,0.0019352152071769387,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,7.1482175095325979e-05,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_inclusion,,0.011600309541240179,0.023622584411501339,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.017086647630915146,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,VI,,-0.040877732087183989,-0.02515729457234657,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,-0.03268292899742424,
esci,minilm,canonical_hybrid_lexical_descending,fixed,20,,,,,,,persistent_omission,,0.011194880965646171,0.020724761908156728,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.015596281366509099,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,Recall,,0.022586326759847952,0.049382812961850861,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.03519959469275992,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,nDCG,,0.024524393995513139,0.047517318263707121,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.036053854154502837,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_inclusion,,0.028259240542539046,0.055432752864801545,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.041274520194038128,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,VI,,-0.020815482518576203,-0.0085756178616900047,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.01412918197737837,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_omission,,-0.040203309481835869,-0.015225921896182687,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.027145338216659754,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,Recall,,0.022634806400853084,0.047887977529548813,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.03462996075818181,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,nDCG,,0.025206018498647429,0.047694691088858668,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.036561689404955959,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_inclusion,,0.028259240542539046,0.055432752864801545,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.041274520194038128,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,VI,,-0.020815482518576203,-0.0085756178616900047,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.01412918197737837,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_omission,,-0.040203309481835869,-0.015225921896182687,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.027145338216659754,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,Recall,,0.020499092143547389,0.046108065481472026,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0.032743625478273676,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,nDCG,,0.025996847367211515,0.048536088105722269,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0.037282383369782818,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_inclusion,,0.020499092143547389,0.046108065481472026,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0.032743625478273676,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,VI,,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,0,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_omission,,-0.046108065481472026,-0.020499092143547393,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,lexical_descending:fixed,-0.032743625478273676,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,Recall,,0.053048151877121766,0.084200371970377552,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.068239104605853002,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,nDCG,,0.026368209655863568,0.047803323948829947,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.037164594931562787,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_inclusion,,0.053048151877121766,0.084200371970377552,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0.068239104605853002,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,VI,,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,0,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_omission,,-0.084200371970377566,-0.053048151877121766,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,BM25:fixed,-0.068239104605853002,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,Recall,,-0.0005837984101206968,0.0026544386529535413,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.00088806808496187401,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,nDCG,,-0.0018437331128194616,0.0014139613181319572,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,-0.00013835559593899669,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_inclusion,,0.0011776249107160932,0.0063815270331427643,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.0034192904809137279,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,VI,,-0.008883265824022336,-0.0028695514363725793,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,-0.005594454254273894,
esci,minilm,canonical_hybrid_lexical_descending,fixed,100,,,,,,,persistent_omission,,0.0008493564950228271,0.0037675921643857508,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw_hybrid:seven_mean,0.0021751637733601653,
esci,minilm,centroid_2,fixed,20,,,,,,,Recall,,-0.0058692117892547406,0.0047252260296116498,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.000568727484379542,
esci,minilm,centroid_2,fixed,20,,,,,,,nDCG,,-0.0033334710815252169,0.0027365437734430177,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.00033693991686953599,
esci,minilm,centroid_2,fixed,20,,,,,,,persistent_inclusion,,0.017918384845043024,0.031778149664155431,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.024264489974820232,
esci,minilm,centroid_2,fixed,20,,,,,,,VI,,-0.049963741467306075,-0.031977077572977783,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.040373317303826914,
esci,minilm,centroid_2,fixed,20,,,,,,,persistent_omission,,0.011611523383912392,0.021229669476220927,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.016108827329006689,
esci,minilm,centroid_2,fixed,20,,,,,,,Recall,,-0.0010715339612848212,0.0076735222332194632,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0031894738984934771,
esci,minilm,centroid_2,fixed,20,,,,,,,nDCG,,-0.00072864741936627133,0.003609492545245323,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0013913115587435338,
esci,minilm,centroid_2,fixed,20,,,,,,,persistent_inclusion,,0.017918384845043024,0.031778149664155431,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.024264489974820232,
esci,minilm,centroid_2,fixed,20,,,,,,,VI,,-0.049963741467306075,-0.031977077572977783,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.040373317303826914,
esci,minilm,centroid_2,fixed,20,,,,,,,persistent_omission,,0.011611523383912392,0.021229669476220927,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.016108827329006689,
esci,minilm,centroid_2,fixed,100,,,,,,,Recall,,-0.002433516299999266,0.0072495769928134614,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0019069274079294124,
esci,minilm,centroid_2,fixed,100,,,,,,,nDCG,,-0.0021221503390932671,0.0027510954227223708,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.00028395972270141306,
esci,minilm,centroid_2,fixed,100,,,,,,,persistent_inclusion,,0.0034615012830819451,0.013783031882668656,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.00798185290920762,
esci,minilm,centroid_2,fixed,100,,,,,,,VI,,-0.020815482518576203,-0.0085756178616900047,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.01412918197737837,
esci,minilm,centroid_2,fixed,100,,,,,,,persistent_omission,,0.003495904145954248,0.0092160110402845861,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0061473290681707511,
esci,minilm,centroid_2,fixed,100,,,,,,,Recall,,-0.00075891342728588642,0.0037711364118195646,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0013372934733513037,
esci,minilm,centroid_2,fixed,100,,,,,,,nDCG,,-0.00090244484948527842,0.0025433552604645082,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.00079179497315452752,
esci,minilm,centroid_2,fixed,100,,,,,,,persistent_inclusion,,0.0034615012830819451,0.013783031882668656,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.00798185290920762,
esci,minilm,centroid_2,fixed,100,,,,,,,VI,,-0.020815482518576203,-0.0085756178616900047,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.01412918197737837,
esci,minilm,centroid_2,fixed,100,,,,,,,persistent_omission,,0.003495904145954248,0.0092160110402845861,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0061473290681707511,
esci,minilm,field_priority_type,fixed,20,,,,,,,Recall,,-0.009972954823677941,0.00031638554902122787,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.0047171330516917074,
esci,minilm,field_priority_type,fixed,20,,,,,,,nDCG,,-0.0050925080527214608,0.00044979229591268256,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.0022995025588234122,
esci,minilm,field_priority_type,fixed,20,,,,,,,persistent_inclusion,,0.014447332838697187,0.026864678810274361,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.020116084407508068,
esci,minilm,field_priority_type,fixed,20,,,,,,,VI,,-0.049963741467306075,-0.031977077572977783,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.040373317303826914,
esci,minilm,field_priority_type,fixed,20,,,,,,,persistent_omission,,0.015004438905149547,0.026311887590600803,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.020257232896318856,
esci,minilm,field_priority_type,fixed,20,,,,,,,Recall,,-0.0051164666241721325,0.0032539383091402699,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.00095893166881868804,
esci,minilm,field_priority_type,fixed,20,,,,,,,nDCG,,-0.0026500988382909827,0.001503831735560765,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.00057125108321034253,
esci,minilm,field_priority_type,fixed,20,,,,,,,persistent_inclusion,,0.014447332838697187,0.026864678810274361,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.020116084407508068,
esci,minilm,field_priority_type,fixed,20,,,,,,,VI,,-0.049963741467306075,-0.031977077572977783,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.040373317303826914,
esci,minilm,field_priority_type,fixed,20,,,,,,,persistent_omission,,0.015004438905149547,0.026311887590600803,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.020257232896318856,
esci,minilm,field_priority_type,fixed,100,,,,,,,Recall,,-0.00092397165292956859,0.0070276462849108139,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0022117995564889352,
esci,minilm,field_priority_type,fixed,100,,,,,,,nDCG,,-0.0021068816171014512,0.002309038436569307,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,8.3088451978879428e-05,
esci,minilm,field_priority_type,fixed,100,,,,,,,persistent_inclusion,,0.0039450752107315235,0.014003750542766071,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0082867250577671418,
esci,minilm,field_priority_type,fixed,100,,,,,,,VI,,-0.020815482518576203,-0.0085756178616900047,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.01412918197737837,
esci,minilm,field_priority_type,fixed,100,,,,,,,persistent_omission,,0.0030036696770163718,0.0091824829312304231,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.0058424569196112285,
esci,minilm,field_priority_type,fixed,100,,,,,,,Recall,,-0.0004607891363098205,0.0040379647096205193,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0016421656219108268,
esci,minilm,field_priority_type,fixed,100,,,,,,,nDCG,,-0.0011038872138789614,0.0023497949506041281,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.00059092370243199401,
esci,minilm,field_priority_type,fixed,100,,,,,,,persistent_inclusion,,0.0039450752107315235,0.014003750542766071,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0082867250577671418,
esci,minilm,field_priority_type,fixed,100,,,,,,,VI,,-0.020815482518576203,-0.0085756178616900047,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,-0.01412918197737837,
esci,minilm,field_priority_type,fixed,100,,,,,,,persistent_omission,,0.0030036696770163718,0.0091824829312304231,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:seven_mean,0.0058424569196112285,
esci,minilm,lexical_ascending,fixed,20,,,,,,,Recall,,-0.0097678297385309729,0.00049293504791320596,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.0045551930099921468,
esci,minilm,lexical_ascending,fixed,20,,,,,,,nDCG,,-0.0049524755171516995,0.00072720854022247951,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.0020830359174563349,
esci,minilm,lexical_ascending,fixed,20,,,,,,,persistent_inclusion,,0.014588542295064488,0.026988847256150635,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.020278024449207632,
esci,minilm,lexical_ascending,fixed,20,,,,,,,VI,,-0.049963741467306075,-0.031977077572977783,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,-0.040373317303826914,
esci,minilm,lexical_ascending,fixed,20,,,,,,,persistent_omission,,0.014830585475912881,0.026103217792871926,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,paired_comparison,raw:C0,0.020095292854619293,
