dataset,model,method,schedule,K,invariant_by_construction,vectors_per_product,construction_encodings_per_product,status,basis,sparse_branch,metric,estimate,ci_low,ci_high,queries,pairs,weighting,bootstrap_seed,bootstrap_resamples,interval
esci,bge_base,field_priority_type,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,nDCG,0.73070595776874625,0.70881781290902501,0.75143901820662018,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,cNDCG,0.84488293767536993,0.83171524071355707,0.85733812830830047,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,judged_coverage,0.17176352705410824,0.16326653306613231,0.18060170340681367,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_inclusion,0.91085556775886944,0.89153372238028206,0.92955824215240901,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_omission,0.089144432241130611,0.070441757847591116,0.10846627761971797,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,Recall,0.73841577816848258,0.71114621033757974,0.76522398894425614,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,nDCG,0.663193879669427,0.63898236030698963,0.68669948042976869,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,cNDCG,0.8150071685261866,0.80050526959063251,0.8289193113220592,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,judged_coverage,0.59288577154308619,0.57004008016032059,0.61563126252504996,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,persistent_inclusion,0.73841577816848258,0.71114621033757974,0.76522398894425614,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,persistent_omission,0.26158422183151736,0.23477601105574383,0.28885378966242031,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,Recall,0.91045091229409381,0.89108709840902944,0.92918605772167828,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,nDCG,0.73064014258579613,0.70867735644838503,0.75144048905512095,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,cNDCG,0.84488233436434967,0.83170897579448344,0.8573266090566638,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,judged_coverage,0.1717234468937876,0.16324599198396797,0.18058116232464932,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_inclusion,0.91045091229409381,0.89108709840902944,0.92918605772167828,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_omission,0.089549087705906319,0.070813942278321745,0.10891290159097057,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,Recall,0.73596201139756645,0.70871754429997302,0.76248075528334269,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,nDCG,0.66123075977553325,0.63679692225398443,0.68469823210308878,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,cNDCG,0.81296613428145792,0.79830695257905449,0.82712416826037349,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,judged_coverage,0.59368737474949895,0.57084168336673335,0.61663326653306605,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,persistent_inclusion,0.73596201139756645,0.70871754429997302,0.76248075528334269,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,persistent_omission,0.26403798860243349,0.23751924471665728,0.29128245570002714,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,Recall,0.91012922787205752,0.89066891963808714,0.92879245095587681,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,nDCG,0.72937807455878767,0.70738895403328583,0.75021325425305763,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,cNDCG,0.84321379154105636,0.82997795389796647,0.85593966788159426,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,judged_coverage,0.17166332665330661,0.16318637274549103,0.18050150300601206,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_inclusion,0.91012922787205752,0.89066891963808714,0.92879245095587681,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_omission,0.089870772127942464,0.071207549044123145,0.10933108036191287,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,Recall,0.73934469621812715,0.71205850084944577,0.76588454320947619,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,nDCG,0.66389730746654951,0.63963126481587451,0.68734150731235188,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,cNDCG,0.81385487940228118,0.79921075487022308,0.82781929875313376,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,judged_coverage,0.59488977955911815,0.57194388777555116,0.61753507014028053,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,persistent_inclusion,0.73934469621812715,0.71205850084944577,0.76588454320947619,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,persistent_omission,0.26065530378187296,0.23411545679052381,0.28794149915055417,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,Recall,0.91085385493150517,0.89141668832169552,0.92956783002905885,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,nDCG,0.73118390052615945,0.709335657839261,0.7518341164409611,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,cNDCG,0.84384537628208278,0.83052849428520104,0.85646248176580375,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,judged_coverage,0.17180360721442889,0.16326653306613229,0.18062124248496997,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,persistent_inclusion,0.91085385493150517,0.89141668832169552,0.92956783002905885,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,persistent_omission,0.089146145068494748,0.070432169970941261,0.10858331167830466,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,Recall,0.73978063625932255,0.71263300723034761,0.76650647254968129,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,nDCG,0.66510941008879176,0.64078443566457766,0.688475203716578,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,cNDCG,0.81477266584273622,0.80002515963982723,0.82880149084112598,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,judged_coverage,0.59519038076152309,0.57254258517034051,0.61793587174348685,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,persistent_inclusion,0.73978063625932255,0.71263300723034761,0.76650647254968129,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,persistent_omission,0.26021936374067756,0.23349352745031857,0.28736699276965239,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,Recall,0.91050419763044521,0.89110577991867623,0.92913569593167999,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,nDCG,0.73197973851565679,0.7100852935513825,0.75264457487710157,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,cNDCG,0.84454241086463222,0.83137492787596123,0.85711614036686457,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,judged_coverage,0.17168336673346696,0.16314629258517038,0.18052154308617238,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,persistent_inclusion,0.91050419763044521,0.89110577991867623,0.92913569593167999,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,persistent_omission,0.08949580236955483,0.07086430406831995,0.10889422008132384,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,Recall,0.73969184729277804,0.71267738286641968,0.76641331792889678,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,nDCG,0.66560407590339876,0.64110154288882193,0.68907587488818167,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,cNDCG,0.81527273703188841,0.80055982338595333,0.82928468337239458,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,judged_coverage,0.59509018036072159,0.5723446893787576,0.61783567134268524,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,persistent_inclusion,0.73969184729277804,0.71267738286641968,0.76641331792889678,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,persistent_omission,0.26030815270722196,0.23358668207110328,0.2873226171335802,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,True,7,7,available,structural: single deterministic fixed index,False,Recall,0.91049910085681141,0.89106009364439454,0.9292856597709177,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,True,7,7,available,structural: single deterministic fixed index,False,nDCG,0.73258335626391835,0.71065088903012019,0.7532459421919947,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,True,7,7,available,structural: single deterministic fixed index,False,cNDCG,0.84520927477733299,0.83193494583883565,0.85782270239076419,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,True,7,7,available,structural: single deterministic fixed index,False,judged_coverage,0.17170340681362728,0.1631663326653307,0.180561122244489,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,True,7,7,available,structural: single deterministic fixed index,False,persistent_inclusion,0.91049910085681141,0.89106009364439454,0.9292856597709177,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,True,7,7,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,True,7,7,available,structural: single deterministic fixed index,False,persistent_omission,0.089500899143188692,0.070714340229082212,0.10893990635560558,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,Recall,0.71975264195202904,0.69279337159307386,0.74588443471708776,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,nDCG,0.63706095159450926,0.61374710743501337,0.65921548160052645,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,cNDCG,0.80806249944875297,0.79377365084827423,0.82180372696551907,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,judged_coverage,0.56172344689378773,0.53897545090180354,0.58466933867735471,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,persistent_inclusion,0.71975264195202904,0.69279337159307386,0.74588443471708776,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,persistent_omission,0.28024735804797091,0.25411556528291229,0.30720662840692586,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,Recall,0.88950363834090174,0.86863073086662146,0.90910247015548795,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,nDCG,0.70565480935536751,0.68413710547566009,0.72636295144613994,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,cNDCG,0.83710412864851846,0.82423395649943765,0.84939441030257845,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,judged_coverage,0.16587174348697398,0.1575150300601203,0.17450901803607216,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,persistent_inclusion,0.88950363834090174,0.86863073086662146,0.90910247015548795,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,True,1,one per attribute plus fixed-text atom,available,structural: single deterministic fixed index,False,persistent_omission,0.11049636165909839,0.09089752984451184,0.13136926913337835,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,True,0,0,available,structural: single deterministic fixed index,True,Recall,0.67685058322584046,0.64603190473081229,0.70643582836852636,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,True,0,0,available,structural: single deterministic fixed index,True,nDCG,0.6151040799492089,0.58917565490151502,0.64017815336044703,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,True,0,0,available,structural: single deterministic fixed index,True,cNDCG,0.79128972145288157,0.77493484749098029,0.80702435263949801,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,True,0,0,available,structural: single deterministic fixed index,True,judged_coverage,0.54789579158316637,0.52384769539078146,0.57194388777555105,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,True,0,0,available,structural: single deterministic fixed index,True,persistent_inclusion,0.67685058322584046,0.64603190473081229,0.70643582836852636,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,True,0,0,available,structural: single deterministic fixed index,True,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,True,0,0,available,structural: single deterministic fixed index,True,persistent_omission,0.32314941677415954,0.29356417163147364,0.3539680952691876,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,Recall,0.82831914839620868,0.80252952373144126,0.85317099395970353,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,nDCG,0.67377006586625854,0.64954581302041514,0.697258452646766,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,cNDCG,0.82249140298675183,0.80776155452927423,0.83668842602783411,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,judged_coverage,0.15436873747494989,0.14595190380761525,0.1630260521042084,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,persistent_inclusion,0.82831914839620868,0.80252952373144126,0.85317099395970353,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,persistent_omission,0.17168085160379132,0.14682900604029636,0.19747047626855868,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,Recall,0.72449627308512587,0.69585314130214659,0.75202157448932827,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,nDCG,0.64348170644254254,0.61862877483136913,0.6678926311973461,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,cNDCG,0.81231045964166915,0.79734545643775723,0.82652610351356115,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,judged_coverage,0.56893787575150301,0.54539078156312626,0.59258767535070145,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,persistent_inclusion,0.68191742350935203,0.65196450648637538,0.7106749335140532,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,VI,0.069095109862151283,0.057857478764513096,0.081082895031497557,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,persistent_omission,0.24898746662849666,0.22238716079828039,0.27626552365284118,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,Recall,0.71814039885454872,0.68992959590139435,0.7454658144416455,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,nDCG,0.64194880589394077,0.61691008301458972,0.66614926912442085,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,cNDCG,0.81275613502259125,0.79763998251967105,0.82702495836328138,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,judged_coverage,0.56567420555396508,0.54186909533352412,0.58923561408531333,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,persistent_inclusion,0.68191742350935203,0.65196450648637538,0.7106749335140532,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,VI,0.069095109862151283,0.057857478764513096,0.081082895031497557,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,persistent_omission,0.24898746662849666,0.22238716079828039,0.27626552365284118,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,Recall,0.89125032971240892,0.86975650289726636,0.91175240344398822,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,nDCG,0.71019698760774386,0.68753066086343639,0.73214649785632779,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,cNDCG,0.84068455617254312,0.82720439280228564,0.8536477817323187,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,judged_coverage,0.16629258517034068,0.15781513026052105,0.17511022044088179,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,persistent_inclusion,0.87632842142629042,0.8533464181234528,0.89825843331204236,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,VI,0.022433265912752482,0.015062221495784163,0.031514848452058833,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,persistent_omission,0.10123831266095708,0.081376177038152822,0.1219891224490096,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,100,False,1,1,available,observed seven catalog schedules,False,Recall,0.88773718098242282,0.86620132259783478,0.90821999187730229,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
