dataset,model,method,schedule,K,comparator,metric,estimate,ci_low,ci_high,queries,pairs,weighting,bootstrap_seed,bootstrap_resamples,interval
esci,bge_base,field_priority_type,fixed,20,raw:C0,nDCG,2.7710004858841103e-05,-0.0034125411397747962,0.0034097492505380518,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,20,raw:C0,persistent_inclusion,0.019239807857567407,0.013695118618666442,0.026065530312036223,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,20,raw:C0,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,20,raw:C0,persistent_omission,0.017378253837999017,0.012327039818433853,0.023671525406330489,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,20,raw:seven_mean,Recall,-0.00011392114848104556,-0.0031820839130400273,0.0030101696027077375,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,20,raw:seven_mean,nDCG,0.0006875443552613968,-0.0018781263243066429,0.0034219124785548906,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,20,raw:seven_mean,persistent_inclusion,0.019239807857567407,0.013695118618666442,0.026065530312036223,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,20,raw:seven_mean,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,20,raw:seven_mean,persistent_omission,0.017378253837999017,0.012327039818433853,0.023671525406330489,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,raw:C0,Recall,0.0010796641906688086,-0.00012180672727309459,0.0023149811358565823,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,raw:C0,nDCG,0.0016499187024244298,-0.0013797537157076759,0.0046236411878038666,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,raw:C0,persistent_inclusion,0.003533704986524814,0.0020163538237665613,0.0053045221240808644,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,raw:C0,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,raw:C0,persistent_omission,0.0036675127132357395,0.0019643326198377094,0.0056076811461429387,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,raw:seven_mean,Recall,0.00044214353967400404,-0.00054902316396967176,0.00151566361845616,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,raw:seven_mean,nDCG,0.0010277496080097974,-0.0012311243701042631,0.0034541984855599437,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,raw:seven_mean,persistent_inclusion,0.003533704986524814,0.0020163538237665613,0.0053045221240808644,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,raw:seven_mean,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,field_priority_type,fixed,100,raw:seven_mean,persistent_omission,0.0036675127132357395,0.0019643326198377094,0.0056076811461429387,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,raw:C0,Recall,-0.0026307854695105867,-0.006538877030990823,0.00094929882201115836,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,raw:C0,nDCG,0.00027275003745673952,-0.0032033924055918216,0.0036591479271717029,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,raw:C0,persistent_inclusion,0.019466451621285318,0.013886170870899578,0.026340186153635831,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,raw:C0,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,raw:C0,persistent_omission,0.017151610074281107,0.012125300499842699,0.023424862859346942,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,raw:seven_mean,Recall,0.00011272261523686643,-0.0029854932438688345,0.0032645336370647733,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,raw:seven_mean,nDCG,0.00093258438785929489,-0.001632174981957152,0.0036716355423812778,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,raw:seven_mean,persistent_inclusion,0.019466451621285318,0.013886170870899578,0.026340186153635831,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,raw:seven_mean,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,20,raw:seven_mean,persistent_omission,0.017151610074281107,0.012125300499842699,0.023424862859346942,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,raw:C0,Recall,0.00067500872589310349,-0.0003869205416049103,0.0017676617133411154,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,raw:C0,nDCG,0.001584103519474248,-0.0014383023059989588,0.0045447348170963645,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,raw:C0,persistent_inclusion,0.0031290495217491093,0.0017017678265130269,0.0048331913865906637,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,raw:C0,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,raw:C0,persistent_omission,0.0040721681780114443,0.0022725636109311369,0.00606815890633526,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,raw:seven_mean,Recall,3.7488074898298864e-05,-0.0010131365781952683,0.0011412536873046401,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,raw:seven_mean,nDCG,0.00096193442505961555,-0.0013110833227029104,0.0033833535918999578,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,raw:seven_mean,persistent_inclusion,0.0031290495217491093,0.0017017678265130269,0.0048331913865906637,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,raw:seven_mean,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_ascending,fixed,100,raw:seven_mean,persistent_omission,0.0040721681780114443,0.0022725636109311369,0.00606815890633526,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,raw:C0,Recall,-0.0050845522404267826,-0.0095420545487642748,-0.001174273135525193,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,raw:C0,nDCG,-0.0016903698564369092,-0.0053461493080474327,0.0018602907235734237,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,raw:C0,persistent_inclusion,0.017012684850369126,0.011428245141469151,0.023750162461026503,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,raw:C0,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,raw:C0,persistent_omission,0.019605376845197302,0.013978911076128335,0.026319713701020327,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,raw:seven_mean,Recall,-0.0023410441556793297,-0.0058619555041875028,0.00090745250956816891,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,raw:seven_mean,nDCG,-0.0010305355060343537,-0.003525960569073127,0.0015333220985641386,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,raw:seven_mean,persistent_inclusion,0.017012684850369126,0.011428245141469151,0.023750162461026503,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,raw:seven_mean,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,20,raw:seven_mean,persistent_omission,0.019605376845197302,0.013978911076128335,0.026319713701020327,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,raw:C0,Recall,0.0003533243038569482,-0.0012645462749288825,0.001897828656477533,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,raw:C0,nDCG,0.00032203549246574058,-0.0029079650109618523,0.003560204161506183,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,raw:C0,persistent_inclusion,0.0028073650997129536,0.0013162112413246262,0.0045645448727929467,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,raw:C0,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,raw:C0,persistent_omission,0.0043938526000475995,0.0024254355148480358,0.0066278395211260954,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,raw:seven_mean,Recall,-0.0002841963471378564,-0.0013035211206713585,0.00076926091373853277,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,raw:seven_mean,nDCG,-0.00030013360194889222,-0.002472699661566647,0.0020360068496985601,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,raw:seven_mean,persistent_inclusion,0.0028073650997129536,0.0013162112413246262,0.0045645448727929467,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,raw:seven_mean,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,lexical_descending,fixed,100,raw:seven_mean,persistent_omission,0.0043938526000475995,0.0024254355148480358,0.0066278395211260954,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,raw:C0,Recall,-0.0017018674198662114,-0.0048002495549876543,0.0012775490132099648,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,raw:C0,nDCG,0.00097617783457930232,-0.002459111718710728,0.0043007842607971627,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,raw:C0,persistent_inclusion,0.020395369670929694,0.014494490572874887,0.027452442397710237,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,raw:C0,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,raw:C0,persistent_omission,0.016222692024636731,0.011371629441234611,0.022140928871028608,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,raw:seven_mean,Recall,0.0010416406648812416,-0.0015459026188945162,0.003769610480734588,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,raw:seven_mean,nDCG,0.0016360121849818576,-0.000864611724158591,0.0043830427494505452,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,raw:seven_mean,persistent_inclusion,0.020395369670929694,0.014494490572874887,0.027452442397710237,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,raw:seven_mean,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,20,raw:seven_mean,persistent_omission,0.016222692024636731,0.011371629441234611,0.022140928871028608,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,raw:C0,Recall,0.001077951363304679,-0.00066625936271477357,0.0028070856391219949,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,raw:C0,nDCG,0.0021278614598376593,-0.00097210558517388268,0.0051812325452743058,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,raw:C0,persistent_inclusion,0.0035319921591606845,0.0019361199389168662,0.0054018180893764143,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,raw:C0,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,raw:C0,persistent_omission,0.003669225540599869,0.0018403343622532009,0.0059417540981326457,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,raw:seven_mean,Recall,0.00044043071230987451,-0.00074552342406373562,0.0016627440589650723,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,raw:seven_mean,nDCG,0.0015056923654230264,-0.00074169443363917556,0.0039699311805077245,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,raw:seven_mean,persistent_inclusion,0.0035319921591606845,0.0019361199389168662,0.0054018180893764143,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,raw:seven_mean,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_2,fixed,100,raw:seven_mean,persistent_omission,0.003669225540599869,0.0018403343622532009,0.0059417540981326457,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,raw:C0,Recall,-0.0012659273786707675,-0.0042866889238532772,0.0016078246737753609,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,raw:C0,nDCG,0.0021882804568216295,-0.001220301670950458,0.0054396087474083759,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,raw:C0,persistent_inclusion,0.020831309712125139,0.014815052805839207,0.027988026256889186,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,raw:C0,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,raw:C0,persistent_omission,0.015786751983441288,0.011048345873686362,0.021740219956281788,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,raw:seven_mean,Recall,0.0014775807060766857,-0.0011743870067005815,0.0042318078845399948,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,raw:seven_mean,nDCG,0.0028481148072241847,0.0004247441320421106,0.0055039623249140525,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,raw:seven_mean,persistent_inclusion,0.020831309712125139,0.014815052805839207,0.027988026256889186,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,raw:seven_mean,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,20,raw:seven_mean,persistent_omission,0.015786751983441288,0.011048345873686362,0.021740219956281788,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,raw:C0,Recall,0.00072829406224457233,-0.0011211608730015104,0.0025286525897258239,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,raw:C0,nDCG,0.0029236994493350597,-0.00019645797489042103,0.0059416742888401585,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,raw:C0,persistent_inclusion,0.0031823348581005782,0.0015825589034485375,0.0050334074815216725,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,raw:C0,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,raw:C0,persistent_omission,0.0040188828416599758,0.0020883024443269938,0.0063712668218554999,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,raw:seven_mean,Recall,9.0773411249767726e-05,-0.0011464196072445954,0.0013356455928070431,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,raw:seven_mean,nDCG,0.0023015303549204277,0.00010930965381270018,0.004669469866600163,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,raw:seven_mean,persistent_inclusion,0.0031823348581005782,0.0015825589034485375,0.0050334074815216725,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,raw:seven_mean,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_4,fixed,100,raw:seven_mean,persistent_omission,0.0040188828416599758,0.0020883024443269938,0.0063712668218554999,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,raw:C0,Recall,-0.0013547163452152448,-0.0043420888368475097,0.001526409729038866,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,raw:C0,nDCG,0.0026829462714286407,-0.00060729589600937162,0.0058416667684466576,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,raw:C0,persistent_inclusion,0.02074252074558066,0.01465637320625416,0.027974577491661247,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,raw:C0,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,raw:C0,persistent_omission,0.015875540949985764,0.011225571282203872,0.021787342209049886,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,raw:seven_mean,Recall,0.0013887917395322084,-0.0012163417517650579,0.0041298995470039753,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,raw:seven_mean,nDCG,0.0033427806218311964,0.001001873399392198,0.0059289516715000596,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,raw:seven_mean,persistent_inclusion,0.02074252074558066,0.01465637320625416,0.027974577491661247,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,raw:seven_mean,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,20,raw:seven_mean,persistent_omission,0.015875540949985764,0.011225571282203872,0.021787342209049886,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,raw:C0,Recall,0.00072319728861072448,-0.0010911106872322778,0.0025342865531939335,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,raw:C0,nDCG,0.0035273171975965406,0.00055558117022373895,0.0064569249842561125,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,raw:C0,persistent_inclusion,0.0031772380844667302,0.0015468341025684266,0.0050797624000214836,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,raw:C0,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,raw:C0,persistent_omission,0.0040239796152938233,0.0021929526345924942,0.0061890529259148088,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,raw:seven_mean,Recall,8.5676637615919859e-05,-0.0010825115466093849,0.0012899308585031749,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,raw:seven_mean,nDCG,0.0029051481031819081,0.00082120871437419644,0.0052141642778313346,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,raw:seven_mean,persistent_inclusion,0.0031772380844667302,0.0015468341025684266,0.0050797624000214836,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,raw:seven_mean,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,max_7,fixed,100,raw:seven_mean,persistent_omission,0.0040239796152938233,0.0021929526345924942,0.0061890529259148088,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,raw:C0,Recall,-0.021293921685964168,-0.037367335388963953,-0.0056867585074564346,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,raw:C0,nDCG,-0.025860178037460973,-0.037063762324255477,-0.014441364143517496,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,raw:C0,persistent_inclusion,0.00080331540483173885,-0.014804370535025835,0.016379683252367286,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,raw:C0,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,raw:C0,persistent_omission,0.035814746290734681,0.020473875202420864,0.051748239841616285,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,raw:seven_mean,Recall,-0.018550413601216714,-0.034253930404076469,-0.0031971132188945294,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,raw:seven_mean,nDCG,-0.025200343687058421,-0.036309737276172233,-0.013837898641310256,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,raw:seven_mean,persistent_inclusion,0.00080331540483173885,-0.014804370535025835,0.016379683252367286,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,raw:seven_mean,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,20,raw:seven_mean,persistent_omission,0.035814746290734681,0.020473875202420864,0.051748239841616285,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,raw:C0,Recall,-0.020272265227298983,-0.031654681798474422,-0.0093711716813702356,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,raw:C0,nDCG,-0.023401229710954308,-0.033162191394758789,-0.01353741677286513,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,raw:C0,persistent_inclusion,-0.017818224431442976,-0.029114088158664182,-0.0069125688029096424,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,raw:C0,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,raw:C0,persistent_omission,0.02501944213120353,0.014113720520871186,0.036476666229434032,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,raw:seven_mean,Recall,-0.020909785878293785,-0.032214842710872854,-0.01003299011414757,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,raw:seven_mean,nDCG,-0.024023398805368943,-0.033739375642910949,-0.014247789160452905,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,raw:seven_mean,persistent_inclusion,-0.017818224431442976,-0.029114088158664182,-0.0069125688029096424,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,raw:seven_mean,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,set_mean,fixed,100,raw:seven_mean,persistent_omission,0.02501944213120353,0.014113720520871186,0.036476666229434032,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,raw:C0,Recall,-0.064195980412152798,-0.089257160163163832,-0.039682031170765575,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,raw:C0,nDCG,-0.047817049682761292,-0.067675543624074727,-0.028258841121808632,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
