dataset,model,query_id,product_id,schedule,historical_rank,harmonized_rank,decision20_changed,decision100_changed
esci,minilm,47106,1250317460,C2s2,2636,2634,False,False
esci,minilm,47106,1250317460,C2s3,2636,2634,False,False
esci,minilm,47106,1250317460,C2s4,2636,2634,False,False
esci,minilm,47106,1250317460,C2s5,2636,2634,False,False
esci,minilm,47217,B07KS1TQDT,C2s4,14,15,False,False
esci,minilm,47526,B07PYXXPZR,C0,37,38,False,False
esci,minilm,47631,B014ABUQVC,C0,612,611,False,False
esci,minilm,47631,B014ABUQVC,C2s1,612,611,False,False
esci,minilm,47631,B014ABUQVC,C2s4,612,611,False,False
esci,minilm,47631,B019TUCOM8,C0,161,160,False,False
esci,minilm,47631,B019TUCOM8,C2s5,161,160,False,False
esci,minilm,47631,B071NM2QK5,C1,113,112,False,False
esci,minilm,47631,B071NM2QK5,C2s3,113,112,False,False
esci,minilm,47631,B071NM2QK5,C2s4,113,112,False,False
esci,minilm,47631,B076H2J9TZ,C1,49,48,False,False
esci,minilm,47631,B08QQRF11X,C0,852,854,False,False
esci,minilm,47631,B08QQRF11X,C1,885,889,False,False
esci,minilm,47631,B08QQRF11X,C2s1,852,854,False,False
esci,minilm,47631,B08QQRF11X,C2s2,885,889,False,False
esci,minilm,47631,B08QQRF11X,C2s3,852,854,False,False
esci,minilm,47631,B08QQRF11X,C2s4,852,854,False,False
esci,minilm,47631,B08QQRF11X,C2s5,852,854,False,False
esci,minilm,47892,1423145844,C0,405,407,False,False
esci,minilm,47892,1423145844,C1,405,407,False,False
esci,minilm,47892,1423145844,C2s1,405,407,False,False
esci,minilm,47892,1423145844,C2s2,405,407,False,False
esci,minilm,47892,1423145844,C2s3,405,407,False,False
esci,minilm,47892,1423145844,C2s4,405,407,False,False
esci,minilm,47892,1423145844,C2s5,405,407,False,False
esci,minilm,47892,1601064527,C0,501,503,False,False
esci,minilm,47892,1935414283,C0,336,337,False,False
esci,minilm,47892,1935414283,C1,506,508,False,False
esci,minilm,47892,1935414283,C2s1,412,413,False,False
esci,minilm,47892,1935414283,C2s2,336,337,False,False
esci,minilm,47892,1935414283,C2s3,506,508,False,False
esci,minilm,47892,1935414283,C2s4,337,340,False,False
esci,minilm,47892,1935414283,C2s5,336,337,False,False
esci,minilm,47892,B00STPPR38,C0,1828,1830,False,False
esci,minilm,47892,B00STPPR38,C1,1828,1830,False,False
esci,minilm,47892,B00STPPR38,C2s1,1828,1830,False,False
esci,minilm,47892,B00STPPR38,C2s2,1828,1830,False,False
esci,minilm,47892,B00STPPR38,C2s3,1828,1830,False,False
esci,minilm,47892,B00STPPR38,C2s4,1828,1830,False,False
esci,minilm,47892,B00STPPR38,C2s5,1828,1830,False,False
esci,minilm,47892,B07H7SDXV6,C0,978,982,False,False
esci,minilm,47892,B07H7SDXV6,C1,978,982,False,False
esci,minilm,47892,B07H7SDXV6,C2s1,978,982,False,False
esci,minilm,47892,B07H7SDXV6,C2s2,978,982,False,False
esci,minilm,47892,B07H7SDXV6,C2s3,978,982,False,False
esci,minilm,47892,B07H7SDXV6,C2s4,978,982,False,False
esci,minilm,47892,B07H7SDXV6,C2s5,978,982,False,False
esci,minilm,47892,B07KMVC9LL,C0,5864,5865,False,False
esci,minilm,47892,B07KMVC9LL,C1,6513,6514,False,False
esci,minilm,47892,B07KMVC9LL,C2s1,5864,5865,False,False
esci,minilm,47892,B07KMVC9LL,C2s2,6259,6256,False,False
esci,minilm,47892,B07KMVC9LL,C2s3,5969,5974,False,False
esci,minilm,47892,B07KMVC9LL,C2s4,5969,5974,False,False
esci,minilm,47892,B07KMVC9LL,C2s5,6125,6130,False,False
esci,minilm,47892,B07S1DYWT8,C0,443,444,False,False
esci,minilm,47892,B07S1DYWT8,C1,421,420,False,False
esci,minilm,47892,B07S1DYWT8,C2s3,443,442,False,False
esci,minilm,47892,B07S1DYWT8,C2s4,421,420,False,False
esci,minilm,47892,B07S1DYWT8,C2s5,443,444,False,False
esci,minilm,47892,B07SKD28RR,C0,2910,2909,False,False
esci,minilm,47892,B07SKD28RR,C1,2910,2909,False,False
esci,minilm,47892,B07SKD28RR,C2s1,2910,2909,False,False
esci,minilm,47892,B07SKD28RR,C2s2,2910,2909,False,False
esci,minilm,47892,B07SKD28RR,C2s3,2910,2909,False,False
esci,minilm,47892,B07SKD28RR,C2s4,2910,2909,False,False
esci,minilm,47892,B07SKD28RR,C2s5,2910,2909,False,False
esci,minilm,47892,B07WSFQHSX,C0,1698,1699,False,False
esci,minilm,47892,B07WSFQHSX,C1,1698,1699,False,False
esci,minilm,47892,B07WSFQHSX,C2s1,1698,1699,False,False
esci,minilm,47892,B07WSFQHSX,C2s2,1698,1699,False,False
esci,minilm,47892,B07WSFQHSX,C2s3,1698,1699,False,False
esci,minilm,47892,B07WSFQHSX,C2s4,1698,1699,False,False
esci,minilm,47892,B07WSFQHSX,C2s5,1698,1699,False,False
esci,minilm,48397,B0874Y5NXR,C0,4906,4907,False,False
esci,minilm,48397,B0874Y5NXR,C1,5196,5197,False,False
esci,minilm,48397,B0874Y5NXR,C2s1,4459,4464,False,False
esci,minilm,48397,B0874Y5NXR,C2s2,4902,4906,False,False
esci,minilm,48397,B0874Y5NXR,C2s3,5196,5197,False,False
esci,minilm,48397,B0874Y5NXR,C2s4,4459,4464,False,False
esci,minilm,48397,B0874Y5NXR,C2s5,5196,5197,False,False
esci,minilm,48914,B08B3VHN54,C1,23,22,False,False
esci,minilm,48914,B08B3VHN54,C2s1,23,22,False,False
esci,minilm,48914,B08B3VHN54,C2s2,23,22,False,False
esci,minilm,48914,B08B3VHN54,C2s3,23,22,False,False
esci,minilm,48914,B08B3VHN54,C2s4,23,22,False,False
esci,minilm,48914,B08B3VHN54,C2s5,23,22,False,False
esci,minilm,48914,B08GKMGZP8,C0,21,22,False,False
esci,minilm,48914,B08GKMGZP8,C1,21,22,False,False
esci,minilm,48914,B08GKMGZP8,C2s1,21,22,False,False
esci,minilm,48914,B08GKMGZP8,C2s2,21,22,False,False
esci,minilm,48914,B08GKMGZP8,C2s3,21,22,False,False
esci,minilm,48914,B08GKMGZP8,C2s4,21,22,False,False
esci,minilm,48914,B08GKMGZP8,C2s5,21,22,False,False
esci,minilm,48929,B01LBSZQ3U,C0,3349,3348,False,False
esci,minilm,48929,B01LBSZQ3U,C2s1,3349,3348,False,False
esci,minilm,48929,B01LBSZQ3U,C2s3,3349,3348,False,False
esci,minilm,48929,B01LBSZQ3U,C2s4,3349,3348,False,False
esci,minilm,48929,B01LBSZQ3U,C2s5,3349,3348,False,False
esci,minilm,48929,B07TBJSZFH,C0,303,304,False,False
esci,minilm,48929,B07TBJSZFH,C1,272,273,False,False
esci,minilm,48929,B07TBJSZFH,C2s1,303,304,False,False
esci,minilm,48929,B07TBJSZFH,C2s2,272,273,False,False
esci,minilm,48929,B07TBJSZFH,C2s3,272,273,False,False
esci,minilm,48929,B07TBJSZFH,C2s4,272,273,False,False
esci,minilm,48929,B07TBJSZFH,C2s5,272,273,False,False
esci,minilm,48929,B07VTMMKXQ,C2s1,38,37,False,False
esci,minilm,48929,B07VTMMKXQ,C2s5,38,37,False,False
esci,minilm,48929,B086GW7YLD,C0,1671,1669,False,False
esci,minilm,48929,B086GW7YLD,C1,1671,1669,False,False
esci,minilm,48929,B086GW7YLD,C2s1,1671,1669,False,False
esci,minilm,48929,B086GW7YLD,C2s2,1671,1669,False,False
esci,minilm,48929,B086GW7YLD,C2s3,1671,1669,False,False
esci,minilm,48929,B086GW7YLD,C2s4,1671,1669,False,False
esci,minilm,48929,B086GW7YLD,C2s5,1671,1669,False,False
esci,minilm,48929,B088TS4D3X,C0,1035,1034,False,False
esci,minilm,48929,B088TS4D3X,C1,1035,1034,False,False
esci,minilm,48929,B088TS4D3X,C2s1,1035,1034,False,False
esci,minilm,48929,B088TS4D3X,C2s2,1035,1034,False,False
esci,minilm,48929,B088TS4D3X,C2s3,1035,1034,False,False
esci,minilm,48929,B088TS4D3X,C2s4,1035,1034,False,False
esci,minilm,48929,B088TS4D3X,C2s5,1035,1034,False,False
esci,minilm,48929,B08PG258K4,C0,555,557,False,False
esci,minilm,48929,B08PG258K4,C1,555,557,False,False
esci,minilm,48929,B08PG258K4,C2s1,555,557,False,False
esci,minilm,48929,B08PG258K4,C2s2,555,557,False,False
esci,minilm,48929,B08PG258K4,C2s3,555,557,False,False
esci,minilm,48929,B08PG258K4,C2s4,555,557,False,False
esci,minilm,48929,B08PG258K4,C2s5,555,557,False,False
esci,minilm,49077,B07S448GTT,C0,134,133,False,False
esci,minilm,49077,B07S448GTT,C1,135,134,False,False
esci,minilm,49077,B07S448GTT,C2s1,135,134,False,False
esci,minilm,49077,B07S448GTT,C2s2,134,133,False,False
esci,minilm,49077,B07S448GTT,C2s3,134,133,False,False
esci,minilm,49077,B07S448GTT,C2s4,135,134,False,False
esci,minilm,49077,B07S448GTT,C2s5,135,134,False,False
esci,minilm,49201,B00H28YG1C,C0,165,164,False,False
esci,minilm,49201,B00H28YG1C,C1,165,164,False,False
esci,minilm,49201,B00H28YG1C,C2s1,165,164,False,False
esci,minilm,49201,B00H28YG1C,C2s2,165,164,False,False
esci,minilm,49201,B00H28YG1C,C2s3,165,164,False,False
esci,minilm,49201,B00H28YG1C,C2s4,165,164,False,False
esci,minilm,49201,B00H28YG1C,C2s5,165,164,False,False
esci,minilm,49201,B01BXLYEQ0,C1,162,161,False,False
esci,minilm,49201,B01BXLYEQ0,C2s2,162,161,False,False
esci,minilm,49201,B01BXLYEQ0,C2s4,162,161,False,False
esci,minilm,49201,B01BXLYEQ0,C2s5,162,161,False,False
esci,minilm,50118,B06Y47RMX7,C0,812,811,False,False
esci,minilm,50118,B06Y47RMX7,C1,720,719,False,False
esci,minilm,50118,B06Y47RMX7,C2s1,812,811,False,False
esci,minilm,50118,B06Y47RMX7,C2s2,720,719,False,False
esci,minilm,50118,B06Y47RMX7,C2s3,812,811,False,False
esci,minilm,50118,B06Y47RMX7,C2s4,720,719,False,False
esci,minilm,50118,B06Y47RMX7,C2s5,720,719,False,False
esci,minilm,50494,B07F26W5NF,C0,78,79,False,False
esci,minilm,50494,B07F26W5NF,C2s2,78,79,False,False
esci,minilm,52230,B08XQHHCBY,C0,313,315,False,False
esci,minilm,52230,B08XQHHCBY,C2s5,383,382,False,False
esci,minilm,52255,B005PO9T44,C0,371,370,False,False
esci,minilm,52255,B005PO9T44,C2s3,393,391,False,False
esci,minilm,52255,B005PO9T44,C2s4,371,370,False,False
esci,minilm,52255,B005PO9T44,C2s5,431,432,False,False
esci,minilm,52255,B01BD0R8PU,C1,163,162,False,False
esci,minilm,52255,B01BD0R8PU,C2s2,163,162,False,False
esci,minilm,52255,B083GB5ZQT,C1,30,29,False,False
esci,minilm,52255,B083GB5ZQT,C2s1,30,29,False,False
esci,minilm,52255,B083GB5ZQT,C2s2,30,29,False,False
esci,minilm,52255,B083GB5ZQT,C2s4,30,29,False,False
esci,minilm,52348,B00WCJGH54,C1,1455,1456,False,False
esci,minilm,52348,B00WCJGH54,C2s1,790,793,False,False
esci,minilm,52348,B00WCJGH54,C2s2,1455,1456,False,False
esci,minilm,52348,B00WCJGH54,C2s3,1039,1038,False,False
esci,minilm,52348,B00WCJGH54,C2s4,1455,1456,False,False
esci,minilm,52348,B00WCJGH54,C2s5,1039,1038,False,False
esci,minilm,52830,1944515801,C0,2045,2050,False,False
esci,minilm,52830,1944515801,C1,1492,1490,False,False
esci,minilm,52830,1944515801,C2s1,2168,2172,False,False
esci,minilm,52830,1944515801,C2s2,2045,2050,False,False
esci,minilm,52830,1944515801,C2s3,2168,2172,False,False
esci,minilm,52830,1944515801,C2s4,2045,2050,False,False
esci,minilm,52830,1944515801,C2s5,1552,1551,False,False
esci,minilm,55677,B07BGL1S8W,C1,183,184,False,False
esci,minilm,55677,B07FFDFQXR,C1,44,45,False,False
esci,minilm,55677,B07FFDFQXR,C2s2,53,54,False,False
esci,minilm,55677,B094K4ZCT4,C0,258,259,False,False
esci,minilm,55677,B094K4ZCT4,C1,249,250,False,False
esci,minilm,55677,B094K4ZCT4,C2s5,249,250,False,False
esci,minilm,56281,B00LT5LYWI,C2s3,6,5,False,False
esci,minilm,56281,B00LT5LYWI,C2s4,6,5,False,False
esci,minilm,57100,B0776SP6VR,C0,10,9,False,False
esci,minilm,57100,B0776SP6VR,C1,10,9,False,False
esci,minilm,57100,B0776SP6VR,C2s1,10,9,False,False
esci,minilm,57100,B0776SP6VR,C2s2,10,9,False,False
esci,minilm,57100,B0776SP6VR,C2s3,10,9,False,False
esci,minilm,57100,B0776SP6VR,C2s4,10,9,False,False
esci,minilm,57100,B0776SP6VR,C2s5,10,9,False,False
esci,minilm,57100,B07Q3PBYQ5,C0,9,10,False,False
esci,minilm,57100,B07Q3PBYQ5,C1,9,10,False,False
esci,minilm,57100,B07Q3PBYQ5,C2s1,9,10,False,False
esci,minilm,57100,B07Q3PBYQ5,C2s2,9,10,False,False
esci,minilm,57100,B07Q3PBYQ5,C2s3,9,10,False,False
esci,minilm,57100,B07Q3PBYQ5,C2s4,9,10,False,False
esci,minilm,57100,B07Q3PBYQ5,C2s5,9,10,False,False
esci,minilm,57276,B01CGNPAI0,C2s5,45,44,False,False
esci,minilm,57276,B01KNWRJY4,C0,19,20,False,False
esci,minilm,57276,B01KNWRJY4,C2s2,19,20,False,False
esci,minilm,57276,B01KNWRJY4,C2s3,19,20,False,False
esci,minilm,57276,B071LF1KKY,C1,4,5,False,False
esci,minilm,57276,B071LF1KKY,C2s1,4,5,False,False
esci,minilm,57276,B071LF1KKY,C2s2,4,5,False,False
esci,minilm,57276,B071LF1KKY,C2s3,4,5,False,False
esci,minilm,57276,B071LF1KKY,C2s4,4,5,False,False
esci,minilm,57276,B071LF1KKY,C2s5,4,5,False,False
esci,minilm,57276,B07KQQR78J,C0,20,19,False,False
esci,minilm,57276,B07KQQR78J,C2s2,20,19,False,False
esci,minilm,57276,B07KQQR78J,C2s3,20,19,False,False
esci,minilm,57921,B06XN6MP7Z,C2s2,12,13,False,False
esci,minilm,57921,B081T1LVXS,C1,6,5,False,False
esci,minilm,57921,B08CMPS4LM,C0,47,48,False,False
esci,minilm,57921,B08CMPS4LM,C1,47,48,False,False
esci,minilm,57921,B08CMPS4LM,C2s1,47,48,False,False
esci,minilm,57921,B08CMPS4LM,C2s2,47,48,False,False
esci,minilm,57921,B08CMPS4LM,C2s3,47,48,False,False
esci,minilm,57921,B08CMPS4LM,C2s4,47,48,False,False
esci,minilm,57921,B08CMPS4LM,C2s5,47,48,False,False
esci,minilm,58233,B003JFJHTS,C0,1313,1314,False,False
esci,minilm,58233,B003JFJHTS,C1,1313,1314,False,False
esci,minilm,58233,B003JFJHTS,C2s1,1313,1314,False,False
esci,minilm,58233,B003JFJHTS,C2s2,1313,1314,False,False
esci,minilm,58233,B003JFJHTS,C2s3,1313,1314,False,False
esci,minilm,58233,B003JFJHTS,C2s4,1313,1314,False,False
esci,minilm,58233,B003JFJHTS,C2s5,1313,1314,False,False
esci,minilm,58233,B007978NPG,C0,6930,6931,False,False
esci,minilm,58233,B007978NPG,C1,6930,6931,False,False
esci,minilm,58233,B007978NPG,C2s1,6930,6931,False,False
esci,minilm,58233,B007978NPG,C2s2,6930,6931,False,False
esci,minilm,58233,B007978NPG,C2s3,6930,6931,False,False
esci,minilm,58233,B007978NPG,C2s4,6930,6931,False,False
esci,minilm,58233,B007978NPG,C2s5,6930,6931,False,False
esci,minilm,58233,B0079KT81G,C0,2040,2042,False,False
esci,minilm,58233,B0079KT81G,C1,2040,2042,False,False
esci,minilm,58233,B0079KT81G,C2s1,2040,2042,False,False
esci,minilm,58233,B0079KT81G,C2s2,2040,2042,False,False
esci,minilm,58233,B0079KT81G,C2s3,2040,2042,False,False
esci,minilm,58233,B0079KT81G,C2s4,2040,2042,False,False
esci,minilm,58233,B0079KT81G,C2s5,2040,2042,False,False
esci,minilm,58233,B00D9GY2BU,C0,3284,3287,False,False
esci,minilm,58233,B00D9GY2BU,C1,3284,3287,False,False
esci,minilm,58233,B00D9GY2BU,C2s1,3284,3287,False,False
esci,minilm,58233,B00D9GY2BU,C2s2,3284,3287,False,False
esci,minilm,58233,B00D9GY2BU,C2s3,3284,3287,False,False
esci,minilm,58233,B00D9GY2BU,C2s4,3284,3287,False,False
esci,minilm,58233,B00D9GY2BU,C2s5,3284,3287,False,False
esci,minilm,58233,B014TE4FUS,C0,801,803,False,False
esci,minilm,58233,B014TE4FUS,C1,801,803,False,False
esci,minilm,58233,B014TE4FUS,C2s1,801,803,False,False
esci,minilm,58233,B014TE4FUS,C2s2,801,803,False,False
esci,minilm,58233,B014TE4FUS,C2s3,801,803,False,False
esci,minilm,58233,B014TE4FUS,C2s4,801,803,False,False
esci,minilm,58233,B014TE4FUS,C2s5,801,803,False,False
esci,minilm,58233,B01L1CEZ6K,C0,7448,7453,False,False
esci,minilm,58233,B01L1CEZ6K,C1,7448,7453,False,False
esci,minilm,58233,B01L1CEZ6K,C2s1,7448,7453,False,False
esci,minilm,58233,B01L1CEZ6K,C2s2,7448,7453,False,False
esci,minilm,58233,B01L1CEZ6K,C2s3,7448,7453,False,False
esci,minilm,58233,B01L1CEZ6K,C2s4,7448,7453,False,False
esci,minilm,58233,B01L1CEZ6K,C2s5,7448,7453,False,False
esci,minilm,58233,B06Y1264PX,C0,1801,1803,False,False
esci,minilm,58233,B06Y1264PX,C1,1801,1803,False,False
esci,minilm,58233,B06Y1264PX,C2s1,1801,1803,False,False
esci,minilm,58233,B06Y1264PX,C2s2,1801,1803,False,False
esci,minilm,58233,B06Y1264PX,C2s3,1801,1803,False,False
esci,minilm,58233,B06Y1264PX,C2s4,1801,1803,False,False
esci,minilm,58233,B06Y1264PX,C2s5,1801,1803,False,False
esci,minilm,58233,B06Y2H1KM9,C0,8365,8369,False,False
esci,minilm,58233,B06Y2H1KM9,C1,8365,8369,False,False
esci,minilm,58233,B06Y2H1KM9,C2s1,8365,8369,False,False
esci,minilm,58233,B06Y2H1KM9,C2s2,8365,8369,False,False
esci,minilm,58233,B06Y2H1KM9,C2s3,8365,8369,False,False
esci,minilm,58233,B06Y2H1KM9,C2s4,8365,8369,False,False
esci,minilm,58233,B06Y2H1KM9,C2s5,8365,8369,False,False
esci,minilm,58233,B073YGY4VG,C0,3542,3568,False,False
esci,minilm,58233,B073YGY4VG,C1,3542,3568,False,False
esci,minilm,58233,B073YGY4VG,C2s1,3542,3568,False,False
esci,minilm,58233,B073YGY4VG,C2s2,3542,3568,False,False
esci,minilm,58233,B073YGY4VG,C2s3,3542,3568,False,False
esci,minilm,58233,B073YGY4VG,C2s4,3542,3568,False,False
esci,minilm,58233,B073YGY4VG,C2s5,3542,3568,False,False
esci,minilm,58233,B076FNQWTF,C0,2034,2036,False,False
esci,minilm,58233,B076FNQWTF,C1,2034,2036,False,False
esci,minilm,58233,B076FNQWTF,C2s1,2034,2036,False,False
esci,minilm,58233,B076FNQWTF,C2s2,2034,2036,False,False
esci,minilm,58233,B076FNQWTF,C2s3,2034,2036,False,False
esci,minilm,58233,B076FNQWTF,C2s4,2034,2036,False,False
esci,minilm,58233,B076FNQWTF,C2s5,2034,2036,False,False
esci,minilm,58597,B00J4RYYSY,C2s3,8,7,False,False
esci,minilm,58597,B00J4RYYSY,C2s5,8,7,False,False
esci,minilm,59963,B07XQQTVS3,C1,21,22,False,False
esci,minilm,60628,B01N3ZD6NQ,C2s1,12,11,False,False
esci,minilm,60628,B07V1PW1YN,C1,121,122,False,False
esci,minilm,60628,B07V1PW1YN,C2s1,121,122,False,False
esci,minilm,60628,B07V1PW1YN,C2s2,121,122,False,False
esci,minilm,61598,B00XC5KNB6,C2s3,112,111,False,False
esci,minilm,61598,B00XC5KNB6,C2s4,112,111,False,False
esci,minilm,61723,B07L4GXP3W,C2s4,31,32,False,False
esci,minilm,61961,B079HV7RYS,C0,79,81,False,False
esci,minilm,61961,B079HV7RYS,C1,79,81,False,False
esci,minilm,61961,B079HV7RYS,C2s1,79,81,False,False
esci,minilm,61961,B079HV7RYS,C2s2,79,81,False,False
esci,minilm,61961,B079HV7RYS,C2s3,79,81,False,False
esci,minilm,61961,B079HV7RYS,C2s4,79,81,False,False
esci,minilm,61961,B079HV7RYS,C2s5,79,81,False,False
esci,minilm,62513,B07KQ1C7YW,C1,89,88,False,False
esci,minilm,62513,B07KQ1C7YW,C2s1,56,57,False,False
esci,minilm,62513,B07M9R3RBX,C0,34,33,False,False
esci,minilm,62513,B07MQZFZMR,C1,96,97,False,False
esci,minilm,62513,B07MQZFZMR,C2s1,131,132,False,False
esci,minilm,62513,B07MQZFZMR,C2s3,96,97,False,False
esci,minilm,62954,B00CPHX76U,C2s1,60,59,False,False
esci,minilm,62954,B00CPHX76U,C2s2,60,59,False,False
esci,minilm,62954,B00CPHX76U,C2s4,60,59,False,False
esci,minilm,62954,B00CPHX76U,C2s5,60,59,False,False
esci,minilm,62954,B07SH2FX2X,C2s1,115,113,False,False
esci,minilm,62954,B081CK33V9,C0,46,47,False,False
esci,minilm,62954,B081CK33V9,C1,46,47,False,False
esci,minilm,62954,B081CK33V9,C2s1,46,47,False,False
esci,minilm,62954,B081CK33V9,C2s2,46,47,False,False
esci,minilm,62954,B081CK33V9,C2s3,46,47,False,False
esci,minilm,62954,B081CK33V9,C2s4,46,47,False,False
esci,minilm,62954,B081CK33V9,C2s5,46,47,False,False
esci,minilm,63917,1250154545,C0,475,474,False,False
esci,minilm,63917,1250154545,C1,475,474,False,False
esci,minilm,63917,1250154545,C2s1,475,474,False,False
esci,minilm,63917,1250154545,C2s2,475,474,False,False
esci,minilm,63917,1250154545,C2s3,475,474,False,False
esci,minilm,63917,1250154545,C2s4,475,474,False,False
esci,minilm,63917,1250154545,C2s5,475,474,False,False
esci,minilm,63927,B005YVU6FY,C2s1,12,11,False,False
esci,minilm,63927,B005YVU6FY,C2s5,12,11,False,False
esci,minilm,65397,B0825QVVPF,C0,2320,2319,False,False
esci,minilm,65397,B0825QVVPF,C1,2320,2319,False,False
esci,minilm,65397,B0825QVVPF,C2s1,2320,2319,False,False
esci,minilm,65397,B0825QVVPF,C2s2,2320,2319,False,False
esci,minilm,65397,B0825QVVPF,C2s3,2320,2319,False,False
esci,minilm,65397,B0825QVVPF,C2s4,2320,2319,False,False
esci,minilm,65397,B0825QVVPF,C2s5,2320,2319,False,False
esci,minilm,65397,B08285QHCH,C0,509,511,False,False
esci,minilm,65397,B0829BQ2BK,C0,2348,2353,False,False
esci,minilm,65397,B0829BQ2BK,C1,2693,2698,False,False
esci,minilm,65397,B0829BQ2BK,C2s1,2693,2698,False,False
esci,minilm,65397,B0829BQ2BK,C2s2,2693,2698,False,False
esci,minilm,65397,B0829BQ2BK,C2s4,2522,2520,False,False
esci,minilm,65397,B0838VRQFG,C0,520,522,False,False
esci,minilm,65397,B0838VRQFG,C2s2,521,522,False,False
esci,minilm,65397,B0838VRQFG,C2s3,521,522,False,False
esci,minilm,65397,B0838VRQFG,C2s5,556,557,False,False
esci,minilm,65397,B083XCMCL6,C0,2267,2265,False,False
esci,minilm,65397,B083XCMCL6,C2s1,2234,2233,False,False
esci,minilm,65397,B083XCMCL6,C2s2,2267,2265,False,False
esci,minilm,65397,B083XCMCL6,C2s3,2267,2265,False,False
esci,minilm,65397,B083XDWZHQ,C0,1565,1562,False,False
esci,minilm,65397,B083XDWZHQ,C2s1,2155,2152,False,False
esci,minilm,65397,B083XDWZHQ,C2s3,1565,1562,False,False
esci,minilm,65397,B083XDWZHQ,C2s5,1565,1562,False,False
esci,minilm,65397,B084GDMLJV,C0,1473,1471,False,False
esci,minilm,65397,B084GDMLJV,C2s1,1380,1379,False,False
esci,minilm,65397,B084GDMLJV,C2s2,1243,1242,False,False
esci,minilm,65397,B084GDMLJV,C2s4,1473,1471,False,False
esci,minilm,65397,B084GDMLJV,C2s5,1243,1242,False,False
esci,minilm,65397,B0865Q6V6M,C0,1255,1252,False,False
esci,minilm,65397,B0865Q6V6M,C1,1359,1364,False,False
esci,minilm,65397,B0865Q6V6M,C2s1,1168,1172,False,False
esci,minilm,65397,B0865Q6V6M,C2s3,1168,1172,False,False
esci,minilm,65397,B0865Q6V6M,C2s5,1359,1364,False,False
esci,minilm,65683,B011PK0CFQ,C2s1,17,16,False,False
esci,minilm,66062,1982141468,C0,125,124,False,False
esci,minilm,66062,1982141468,C1,125,124,False,False
esci,minilm,66062,1982141468,C2s1,125,124,False,False
esci,minilm,66062,1982141468,C2s2,125,124,False,False
esci,minilm,66062,1982141468,C2s3,125,124,False,False
esci,minilm,66062,1982141468,C2s4,125,124,False,False
esci,minilm,66062,1982141468,C2s5,125,124,False,False
esci,minilm,66396,B00A01BBCA,C2s3,10,9,False,False
esci,minilm,66396,B00FJX7YCU,C1,35,34,False,False
esci,minilm,66396,B00FJX7YCU,C2s5,35,34,False,False
esci,minilm,66396,B08LKL974R,C0,347,346,False,False
esci,minilm,66396,B08LKL974R,C1,349,350,False,False
esci,minilm,66396,B08LKL974R,C2s1,349,350,False,False
esci,minilm,66396,B08LKL974R,C2s2,349,350,False,False
esci,minilm,66396,B08LKL974R,C2s3,347,346,False,False
esci,minilm,66396,B08LKL974R,C2s4,349,350,False,False
esci,minilm,66396,B08LKL974R,C2s5,349,350,False,False
esci,minilm,66421,B078XT8QY3,C0,681,679,False,False
esci,minilm,66421,B078XT8QY3,C1,681,679,False,False
esci,minilm,66421,B078XT8QY3,C2s1,681,679,False,False
esci,minilm,66421,B078XT8QY3,C2s2,681,679,False,False
esci,minilm,66421,B078XT8QY3,C2s3,681,679,False,False
esci,minilm,66421,B078XT8QY3,C2s4,681,679,False,False
esci,minilm,66421,B078XT8QY3,C2s5,681,679,False,False
esci,minilm,66476,B071GYMHKL,C0,111,110,False,False
esci,minilm,66476,B071GYMHKL,C1,122,121,False,False
esci,minilm,66476,B071GYMHKL,C2s1,115,116,False,False
esci,minilm,66476,B071GYMHKL,C2s3,122,121,False,False
esci,minilm,66476,B07229QBYM,C1,39,37,False,False
esci,minilm,66476,B07229QBYM,C2s5,39,37,False,False
esci,minilm,66476,B0785GRMPG,C2s1,34,33,False,False
esci,minilm,66476,B0785GRMPG,C2s2,34,33,False,False
esci,minilm,66476,B07STP8MYP,C2s3,202,203,False,False
esci,minilm,66476,B07STP8MYP,C2s5,183,182,False,False
esci,minilm,66476,B07THWKT6V,C0,107,106,False,False
esci,minilm,66476,B07THWKT6V,C2s1,118,117,False,False
esci,minilm,66476,B07THWKT6V,C2s5,107,106,False,False
esci,minilm,66476,B07XW3BVRM,C0,121,120,False,False
esci,minilm,66476,B07XW3BVRM,C2s4,121,120,False,False
esci,minilm,66476,B07XW3BVRM,C2s5,121,120,False,False
esci,minilm,66494,B079JYL16W,C2s2,624,625,False,False
esci,minilm,66494,B079JYL16W,C2s3,624,625,False,False
esci,minilm,66494,B079JYL16W,C2s5,624,625,False,False
esci,minilm,66494,B086WRH3XR,C2s1,41,42,False,False
esci,minilm,66494,B086WRH3XR,C2s4,41,42,False,False
esci,minilm,66494,B088F4Y224,C1,7,8,False,False
esci,minilm,66494,B088F4Y224,C2s1,7,8,False,False
esci,minilm,66494,B088F4Y224,C2s2,7,8,False,False
esci,minilm,66494,B088F4Y224,C2s4,7,8,False,False
esci,minilm,66494,B088F4Y224,C2s5,7,8,False,False
esci,minilm,67637,B075QP1YXB,C2s1,22,21,False,False
esci,minilm,67894,B003OGBCMC,C2s1,189,190,False,False
esci,minilm,67894,B071JFR1XH,C2s5,176,177,False,False
esci,minilm,67894,B077X49RVL,C2s4,165,164,False,False
esci,minilm,68572,B07J2T3JZK,C1,26,27,False,False
esci,minilm,69739,B07CVRVPRM,C0,296,298,False,False
