dataset,model,intervention,target_support,catalog_size,K,variable,rank,query_balanced_ecdf,pair_micro_ecdf,crossing_pairs,crossing_queries,weighting
wands,gte_modernbert,target_only,full,42994,100,worst_rank,377,0.9277705443730276,0.9194386694386696,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,378,0.9280099835830552,0.9202182952182952,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,379,0.9283560043443008,0.9207380457380456,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,381,0.9289276213274924,0.922037422037422,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,384,0.9293067225130452,0.9228170478170478,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,385,0.9295072907283192,0.9233367983367984,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,386,0.9295461951789884,0.9235966735966736,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,387,0.9297504435450016,0.9238565488565488,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,388,0.929948768224295,0.92489604989605,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,389,0.9299856250722972,0.9251559251559252,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,390,0.9303357651283196,0.9254158004158004,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,391,0.9317219539321996,0.9264553014553014,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,392,0.9317796240590738,0.9267151767151768,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,393,0.9321297641150962,0.926975051975052,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,394,0.9336937230319964,0.9277546777546778,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,395,0.9338898014633688,0.928014553014553,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,396,0.9342535782510036,0.9287941787941788,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,397,0.9343320096235526,0.9293139293139292,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,398,0.9368561536095052,0.9298336798336798,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,399,0.93692986730551,0.9303534303534304,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,400,0.937494237790546,0.9308731808731808,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,401,0.9376693078185572,0.931133056133056,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,402,0.937884125680434,0.9316528066528068,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,403,0.9390959993187782,0.9324324324324323,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,404,0.9394048938298692,0.933991683991684,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,405,0.9394437982805384,0.9342515592515592,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,406,0.9397939383365608,0.9345114345114344,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,407,0.9399616909130354,0.935031185031185,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,408,0.9400297737017064,0.9352910602910602,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,409,0.9454354447420524,0.9363305613305614,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,410,0.945812518648538,0.9365904365904366,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,411,0.9464252637465772,0.936850311850312,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,412,0.9469587124201644,0.9373700623700624,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,415,0.947051913644998,0.9378898128898128,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,416,0.9473527365885543,0.9386694386694386,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,417,0.9479705624917184,0.9391891891891893,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,418,0.9483705234711348,0.9397089397089398,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,419,0.9485286512383708,0.939968814968815,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,420,0.9486867790056068,0.9402286902286904,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,421,0.9494540812759368,0.9412681912681912,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,422,0.9496951864899522,0.9417879417879418,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,423,0.9499304806075992,0.9423076923076924,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,424,0.9501055506356104,0.9425675675675677,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,425,0.9508058307476552,0.9428274428274428,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,426,0.9515054243105708,0.9436070686070686,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,428,0.9518264466904166,0.9441268191268192,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,429,0.9518945294790876,0.9443866943866944,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,430,0.952682344605138,0.9449064449064448,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,431,0.9528574146331492,0.9451663201663202,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,432,0.9529150847600236,0.9454261954261954,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,433,0.9533543513757607,0.945945945945946,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,434,0.9536123493117772,0.9462058212058212,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,436,0.9536515649980518,0.9464656964656964,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,437,0.9539678205325236,0.946985446985447,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,443,0.9540623475074004,0.9475051975051976,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,444,0.9542204752746362,0.9477650727650728,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,447,0.9545088259090077,0.948024948024948,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,448,0.9549428200194724,0.9488045738045738,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,449,0.9550056656705532,0.9490644490644492,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,450,0.95522201350687,0.9498440748440748,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,451,0.955380141274106,0.95010395010395,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,452,0.955487128513446,0.9506237006237006,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,456,0.9555891898508015,0.9511434511434512,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,457,0.9556280943014708,0.9514033264033264,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,458,0.9558615210054856,0.9516632016632016,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,459,0.9559243666565664,0.9519230769230768,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,460,0.9560824944238024,0.9521829521829522,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,463,0.956121710110077,0.9524428274428276,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,465,0.9563651741623646,0.952962577962578,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,466,0.9564040786130336,0.9532224532224532,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,467,0.9570089051590368,0.954002079002079,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,468,0.9570826188550414,0.9545218295218296,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,469,0.9572407466222772,0.9547817047817048,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,470,0.9572776034702796,0.95504158004158,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,471,0.957753434828464,0.9558212058212058,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,473,0.9578920417782164,0.9566008316008316,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,475,0.9579698506795546,0.9571205821205822,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,477,0.9606401390292748,0.9581600831600832,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,478,0.960679043479944,0.9584199584199584,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,479,0.9612629214755868,0.9589397089397088,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,480,0.9613205916024612,0.9591995841995842,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,481,0.9613937551962568,0.9594594594594594,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,483,0.9616250465572884,0.95997920997921,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,484,0.9618390210359689,0.9604989604989606,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,487,0.962578516834288,0.9610187110187112,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,488,0.9626153736822904,0.9612785862785864,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,489,0.9628196220483036,0.9615384615384616,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,490,0.9628877048369744,0.9617983367983368,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,491,0.9629557876256456,0.962058212058212,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,493,0.963305927681668,0.9623180873180872,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,497,0.9633687733327488,0.9625779625779626,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,500,0.9634264434596232,0.9628378378378378,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,501,0.963489289110704,0.9630977130977132,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,502,0.9635858636882476,0.9636174636174636,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,503,0.9638827660749332,0.964137214137214,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,505,0.9641984226405896,0.9646569646569648,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,506,0.9642665054292608,0.96491683991684,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,508,0.9644246331964966,0.9651767151767152,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,509,0.965382911244558,0.9656964656964656,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,512,0.9655402838705156,0.9664760914760916,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,514,0.9657737105745304,0.9667359667359668,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,518,0.9658474242705352,0.9672557172557172,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,519,0.9661742216561562,0.9675155925155924,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,520,0.9662110785041584,0.9677754677754676,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,521,0.96670127458259,0.9682952182952184,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,522,0.9672827937399604,0.9688149688149688,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,523,0.9676697906439852,0.9693347193347194,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,524,0.9677086950946544,0.9695945945945946,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,525,0.9679129434606676,0.96985446985447,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,526,0.9679757891117484,0.9701143451143452,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,527,0.9680334592386228,0.9703742203742204,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,531,0.9682785572778384,0.9706340956340956,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,532,0.968349600187756,0.9708939708939708,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,533,0.968482085614359,0.971153846153846,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,534,0.9711232215599932,0.971933471933472,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,535,0.9711621260106624,0.9721933471933472,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,538,0.9713202537778982,0.9724532224532224,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,539,0.9713594694641728,0.9727130977130976,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,541,0.9714223151152536,0.972972972972973,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,542,0.9715323355570518,0.9734927234927236,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,545,0.9719219785937536,0.974012474012474,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,546,0.9721173096714376,0.9745322245322244,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,547,0.972174979798312,0.9747920997920998,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,548,0.9725386340319352,0.9753118503118504,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,551,0.9725775384826044,0.9755717255717256,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,559,0.9726403841336853,0.9758316008316008,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,560,0.9728364625650578,0.976091476091476,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,562,0.973381124874426,0.9763513513513512,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,563,0.973503673894034,0.9766112266112266,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,568,0.9741164189920732,0.9768711018711018,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,570,0.9743065745455504,0.9773908523908524,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,574,0.975940561473655,0.9776507276507276,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,578,0.9761856595128708,0.9779106029106028,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,579,0.9763437872801066,0.9781704781704782,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,581,0.9765398657114792,0.9784303534303534,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,582,0.9766512739111228,0.9786902286902288,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,592,0.9766881307591252,0.978950103950104,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,593,0.9770652046656108,0.9792099792099792,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,597,0.9771877536852186,0.9794698544698544,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,600,0.978084112228636,0.979989604989605,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,603,0.978146957879717,0.9802494802494802,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,605,0.9782756709165088,0.9807692307692308,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,606,0.978479919282522,0.981029106029106,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,611,0.9786004350604772,0.9815488565488566,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,615,0.9788046834264902,0.9818087318087318,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,616,0.978877847020286,0.9820686070686072,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,625,0.9789892552199294,0.9823284823284824,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,629,0.9790261120679318,0.9825883575883576,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,630,0.9791585974945348,0.9828482328482328,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,632,0.9792162676214092,0.983108108108108,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,633,0.9798290127194484,0.9833679833679834,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,634,0.9799871404866842,0.9836278586278586,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,636,0.9800581833966018,0.983887733887734,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,638,0.9802624317626148,0.9841476091476092,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,640,0.9804958584666298,0.9844074844074844,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,645,0.9822555366968962,0.9849272349272348,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,646,0.9822944411475654,0.98518711018711,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,652,0.9824525689148011,0.9854469854469856,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,654,0.9825102390416756,0.9857068607068608,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,655,0.9825730846927564,0.985966735966736,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,662,0.9826099415407588,0.9862266112266111,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,663,0.9826676116676332,0.9864864864864864,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,664,0.9827044685156356,0.9867463617463618,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,666,0.9827433729663048,0.987006237006237,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,667,0.9827822774169738,0.9872661122661124,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,671,0.9828214931032484,0.9875259875259876,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,673,0.9831098437376196,0.9877858627858628,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,677,0.9831487481882888,0.988045738045738,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,678,0.983187652638958,0.9883056133056132,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,680,0.983226557089627,0.9885654885654884,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,686,0.9832657727759015,0.9888253638253638,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,687,0.9833883217955094,0.989085239085239,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,691,0.9835108708151172,0.9893451143451144,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,698,0.9836689985823532,0.9896049896049895,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,706,0.9837079030330222,0.9898648648648648,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,707,0.983866030800258,0.9901247401247402,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,722,0.984024158567494,0.9903846153846154,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,729,0.9841355667671376,0.9906444906444908,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,731,0.9844915424907604,0.9911642411642412,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,734,0.9846496702579962,0.9914241164241164,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,736,0.985349950370041,0.9916839916839916,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,742,0.985482435796644,0.9919438669438668,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,770,0.9857052521959312,0.9922037422037422,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,779,0.9906072129802448,0.9924636174636174,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,780,0.9907653407474808,0.9927234927234928,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,789,0.9908042451981498,0.992983367983368,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,801,0.9910003236295224,0.9932432432432432,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,815,0.9917006037415672,0.9935031185031185,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,817,0.9918756737695784,0.9937629937629938,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,818,0.9920338015368144,0.9940228690228692,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,820,0.9920914716636886,0.9942827442827444,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,838,0.9922495994309244,0.9945426195426196,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,842,0.9923072695577988,0.9948024948024948,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,850,0.9923701152088796,0.99506237006237,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,857,0.9926969125945008,0.9953222453222452,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,880,0.9927358170451698,0.9955821205821206,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,902,0.9943698039732743,0.9958419958419958,3848,204,"equal weight per crossing query, equal products within query"
