dataset,model,method,reference,K,aggregation,metric,delta,ci_low,ci_high,eligible_queries,highest_pairs,interval,bootstrap_seed,bootstrap_draws
esci,minilm,canonical_hybrid_lexical_ascending,BM25,100,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_ascending,BM25,100,pair_micro,mean_recall,0.061569688768606225,0.045354219812384286,0.07937782803131775,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_ascending,BM25,100,pair_micro,source_recall,0.061569688768606225,0.045354219812384286,0.07937782803131775,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_ascending,raw_hybrid,100,query_macro,persistent_inclusion,0.0019280527421809985,0.000785004803980255,0.0033251642103721258,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_ascending,raw_hybrid,100,query_macro,persistent_omission,0.0036664015120928943,0.0012756924104619493,0.006666738405215357,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_ascending,raw_hybrid,100,query_macro,VI,-0.005594454254273894,-0.008883265824022336,-0.0028695514363725793,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_ascending,raw_hybrid,100,query_macro,mean_recall,-0.0006031696537708582,-0.0020435817909783744,0.0006742414579964642,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_ascending,raw_hybrid,100,query_macro,source_recall,-0.0006095482673638988,-0.00175730248375539,0.0003331056468581516,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_ascending,raw_hybrid,100,pair_micro,persistent_inclusion,0.0029318899413622013,0.0013407521880507544,0.004821495192190518,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_ascending,raw_hybrid,100,pair_micro,persistent_omission,0.0027063599458728004,0.001100830577970491,0.0045694180798556356,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_ascending,raw_hybrid,100,pair_micro,VI,-0.005638249887235002,-0.008238728926533925,-0.0033996922685946905,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_ascending,raw_hybrid,100,pair_micro,mean_recall,0.00019331142470519519,-0.0010220593394741576,0.001482394501749331,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_ascending,raw_hybrid,100,pair_micro,source_recall,-0.00045105999097880056,-0.001773059471646143,0.0007037504268159041,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,20,query_macro,persistent_inclusion,0.04034315384009879,0.02224316960973019,0.05874115093220552,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,20,query_macro,persistent_omission,-0.04034315384009878,-0.05874115093220552,-0.022243169609730183,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,20,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,20,query_macro,mean_recall,0.04034315384009879,0.02224316960973019,0.05874115093220552,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,20,query_macro,source_recall,0.04034315384009879,0.02224316960973019,0.05874115093220552,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,20,pair_micro,persistent_inclusion,0.03856562922868741,0.024137639466625203,0.05300243319955778,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,20,pair_micro,persistent_omission,-0.03856562922868741,-0.05300243319955779,-0.024137639466625206,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,20,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,20,pair_micro,mean_recall,0.03856562922868741,0.024137639466625203,0.05300243319955778,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,20,pair_micro,source_recall,0.03856562922868741,0.024137639466625203,0.05300243319955778,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,20,query_macro,persistent_inclusion,0.038700118695642154,0.02179798687326978,0.055671080751410494,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,20,query_macro,persistent_omission,-0.038700118695642154,-0.05567108075141051,-0.021797986873269785,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,20,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,20,query_macro,mean_recall,0.038700118695642154,0.02179798687326978,0.055671080751410494,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,20,query_macro,source_recall,0.038700118695642154,0.02179798687326978,0.055671080751410494,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,20,pair_micro,persistent_inclusion,0.032927379341452415,0.02054786872808923,0.046037038822433866,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,20,pair_micro,persistent_omission,-0.032927379341452415,-0.046037038822433866,-0.02054786872808923,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,20,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,20,pair_micro,mean_recall,0.032927379341452415,0.02054786872808923,0.046037038822433866,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,20,pair_micro,source_recall,0.032927379341452415,0.02054786872808923,0.046037038822433866,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,20,query_macro,persistent_inclusion,0.017086647630915146,0.011600309541240179,0.02362258441150134,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,20,query_macro,persistent_omission,0.0155962813665091,0.011194880965646171,0.020724761908156728,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,20,query_macro,VI,-0.03268292899742424,-0.04087773208718399,-0.02515729457234657,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,20,query_macro,mean_recall,0.000639652082867848,-0.0023078831727686086,0.0036579790831424916,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,20,query_macro,source_recall,0.0011505808231612779,-0.0034257745430167678,0.006738570703030193,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,20,pair_micro,persistent_inclusion,0.019846639603067207,0.015581386541723074,0.024202190512475963,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,20,pair_micro,persistent_omission,0.018944519621109608,0.014651973997146031,0.02332446546910256,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,20,pair_micro,VI,-0.038791159224176815,-0.04547532520201687,-0.03195719606445138,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,20,pair_micro,mean_recall,0.000934338552741803,-0.0012572824530900268,0.0031847793560248524,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,20,pair_micro,source_recall,-0.0006765899864682006,-0.0037445050321095468,0.0023827822847947732,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,100,query_macro,persistent_inclusion,0.032743625478273676,0.02049909214354739,0.046108065481472026,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,100,query_macro,persistent_omission,-0.032743625478273676,-0.046108065481472026,-0.020499092143547393,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,100,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,100,query_macro,mean_recall,0.032743625478273676,0.02049909214354739,0.046108065481472026,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,100,query_macro,source_recall,0.032743625478273676,0.02049909214354739,0.046108065481472026,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,100,pair_micro,persistent_inclusion,0.02751465944970681,0.017634610862920293,0.0390612333150575,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,100,pair_micro,persistent_omission,-0.02751465944970681,-0.03906123331505751,-0.017634610862920293,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,100,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,100,pair_micro,mean_recall,0.02751465944970681,0.017634610862920293,0.0390612333150575,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,lexical_descending,100,pair_micro,source_recall,0.02751465944970681,0.017634610862920293,0.0390612333150575,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,100,query_macro,persistent_inclusion,0.068239104605853,0.053048151877121766,0.08420037197037755,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,100,query_macro,persistent_omission,-0.068239104605853,-0.08420037197037757,-0.053048151877121766,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,100,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,100,query_macro,mean_recall,0.068239104605853,0.053048151877121766,0.08420037197037755,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,100,query_macro,source_recall,0.068239104605853,0.053048151877121766,0.08420037197037755,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,100,pair_micro,persistent_inclusion,0.061569688768606225,0.04534804359076284,0.07930959568423253,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,100,pair_micro,persistent_omission,-0.061569688768606225,-0.07930959568423254,-0.045348043590762846,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,100,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,100,pair_micro,mean_recall,0.061569688768606225,0.04534804359076284,0.07930959568423253,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,BM25,100,pair_micro,source_recall,0.061569688768606225,0.04534804359076284,0.07930959568423253,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,100,query_macro,persistent_inclusion,0.003419290480913728,0.0011776249107160932,0.006381527033142764,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,100,query_macro,persistent_omission,0.0021751637733601653,0.0008493564950228271,0.003767592164385751,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,100,query_macro,VI,-0.005594454254273894,-0.008883265824022336,-0.0028695514363725793,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,100,query_macro,mean_recall,0.000888068084961871,-0.0005837984101207006,0.002654438652953537,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,100,query_macro,source_recall,0.0008816894713688302,-0.001465924875243512,0.0037786231595725575,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,100,pair_micro,persistent_inclusion,0.0029318899413622013,0.0012675947847579708,0.004807717436755175,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,100,pair_micro,persistent_omission,0.0027063599458728004,0.0011330096716553229,0.0045921965513659145,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,100,pair_micro,VI,-0.005638249887235002,-0.008238728926533925,-0.0033996922685946905,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,100,pair_micro,mean_recall,0.0001933114247051953,-0.001178211449390299,0.0014668019177657093,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_lexical_descending,raw_hybrid,100,pair_micro,source_recall,-0.0004510599909788002,-0.0022779432709916906,0.0011933602038907169,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,20,query_macro,persistent_inclusion,0.04011740706795681,0.020940759544780325,0.05950519736143634,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,20,query_macro,persistent_omission,-0.04011740706795681,-0.05950519736143635,-0.020940759544780328,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,20,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,20,query_macro,mean_recall,0.04011740706795681,0.020940759544780325,0.05950519736143634,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,20,query_macro,source_recall,0.04011740706795681,0.020940759544780325,0.05950519736143634,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,20,pair_micro,persistent_inclusion,0.03924221921515562,0.023455006199241586,0.05524627937745847,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,20,pair_micro,persistent_omission,-0.03924221921515562,-0.055246279377458477,-0.02345500619924159,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,20,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,20,pair_micro,mean_recall,0.03924221921515562,0.023455006199241586,0.05524627937745847,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,20,pair_micro,source_recall,0.03924221921515562,0.023455006199241586,0.05524627937745847,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,20,query_macro,persistent_inclusion,0.03807035649199689,0.021034139315499946,0.05506587089643207,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,20,query_macro,persistent_omission,-0.03807035649199689,-0.055065870896432084,-0.021034139315499956,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,20,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,20,query_macro,mean_recall,0.03807035649199689,0.021034139315499946,0.05506587089643207,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,20,query_macro,source_recall,0.03807035649199689,0.021034139315499946,0.05506587089643207,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,20,pair_micro,persistent_inclusion,0.031799729364005415,0.019481703111432807,0.04476624901717953,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,20,pair_micro,persistent_omission,-0.031799729364005415,-0.04476624901717953,-0.019481703111432814,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,20,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,20,pair_micro,mean_recall,0.031799729364005415,0.019481703111432807,0.04476624901717953,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,20,pair_micro,source_recall,0.031799729364005415,0.019481703111432807,0.04476624901717953,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,20,query_macro,persistent_inclusion,0.01645688542726988,0.010953620545498,0.022894845515776495,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,20,query_macro,persistent_omission,0.016226043570154364,0.011596406468346754,0.021515454600733574,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,20,query_macro,VI,-0.03268292899742424,-0.04087773208718399,-0.02515729457234657,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,20,query_macro,mean_recall,9.88987922258425e-06,-0.0024806875532582587,0.002334425301724636,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,20,query_macro,source_recall,0.000520818619516014,-0.005099425098485722,0.006752310780680018,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,20,pair_micro,persistent_inclusion,0.018718989625620207,0.014545391589020398,0.02266948535396373,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,20,pair_micro,persistent_omission,0.020072169598556608,0.015799192675354387,0.024480076828863162,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,20,pair_micro,VI,-0.038791159224176815,-0.04547532520201687,-0.03195719606445138,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,20,pair_micro,mean_recall,-0.00019331142470519754,-0.002371709506757885,0.0019370679022652321,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,20,pair_micro,source_recall,-0.0018042399639152016,-0.004823635956949971,0.0011366413514031755,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,100,query_macro,persistent_inclusion,0.03184574061245293,0.019836038924076437,0.04499716634729943,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,100,query_macro,persistent_omission,-0.03184574061245293,-0.04499716634729943,-0.019836038924076437,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,100,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,100,query_macro,mean_recall,0.03184574061245293,0.019836038924076437,0.04499716634729943,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,100,query_macro,source_recall,0.03184574061245293,0.019836038924076437,0.04499716634729943,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,100,pair_micro,persistent_inclusion,0.027289129454217412,0.017608875933645397,0.0388222785297325,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,100,pair_micro,persistent_omission,-0.027289129454217412,-0.0388222785297325,-0.017608875933645397,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,100,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,100,pair_micro,mean_recall,0.027289129454217412,0.017608875933645397,0.0388222785297325,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,field_priority_type,100,pair_micro,source_recall,0.027289129454217412,0.017608875933645397,0.0388222785297325,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,100,query_macro,persistent_inclusion,0.06709705008203494,0.0519378991356484,0.08314723935529425,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,100,query_macro,persistent_omission,-0.06709705008203494,-0.08314723935529425,-0.0519378991356484,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,100,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,100,query_macro,mean_recall,0.06709705008203494,0.0519378991356484,0.08314723935529425,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,100,query_macro,source_recall,0.06709705008203494,0.0519378991356484,0.08314723935529425,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,100,pair_micro,persistent_inclusion,0.06202074875958503,0.04570886768684728,0.07988044203127248,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,100,pair_micro,persistent_omission,-0.06202074875958503,-0.0798804420312725,-0.04570886768684728,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,100,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,100,pair_micro,mean_recall,0.06202074875958503,0.04570886768684728,0.07988044203127248,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,BM25,100,pair_micro,source_recall,0.06202074875958503,0.04570886768684728,0.07988044203127248,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,100,query_macro,persistent_inclusion,0.0022772359570956764,0.000935202489561207,0.003937978979937896,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,100,query_macro,persistent_omission,0.0033172182971782167,0.0009081487150124424,0.006357957617977656,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,100,query_macro,VI,-0.005594454254273894,-0.008883265824022336,-0.0028695514363725793,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,100,query_macro,mean_recall,-0.0002539864388561804,-0.0018115299893588645,0.0012817382799310939,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,100,query_macro,source_recall,-0.0002603650524492211,-0.0015336799765031232,0.0009262671822165805,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,100,pair_micro,persistent_inclusion,0.0033829499323410014,0.0015520462976280297,0.0056128851229641135,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,100,pair_micro,persistent_omission,0.002255299954894,0.000660349327910999,0.004111682682345801,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,100,pair_micro,VI,-0.005638249887235002,-0.008238728926533925,-0.0033996922685946905,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,100,pair_micro,mean_recall,0.0006443714156839954,-0.0007748227804316389,0.0023087525743963493,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,minilm,canonical_hybrid_field_priority_type,raw_hybrid,100,pair_micro,source_recall,-5.007771874718793e-19,-0.0015127295268403643,0.0015535014888378542,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,20,query_macro,persistent_inclusion,0.011661871203683208,-0.0067527401060799895,0.029794871648292358,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,20,query_macro,persistent_omission,-0.011661871203683208,-0.029794871648292375,0.00675274010607998,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,20,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_lexical_ascending,lexical_ascending,20,query_macro,mean_recall,0.011661871203683208,-0.0067527401060799895,0.029794871648292358,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
