dataset,model,method,K,aggregation,eligible_queries,highest_pairs,basis,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high,VI,VI_ci_low,VI_ci_high,mean_recall,mean_recall_ci_low,mean_recall_ci_high,source_recall,source_recall_ci_low,source_recall_ci_high
wands,minilm,raw,100,query_macro,308,21299,observed seven catalog schedules,0.4515108535953754,0.4111956688754213,0.4942152820522096,0.32955067188942916,0.2949566720076421,0.3651994945863714,0.21893847451519538,0.19698776180692912,0.24158230020255253,0.5661289419905644,0.5286381486139621,0.6038344332958028,0.5788332820924585,0.540442339286388,0.6168707106396457
wands,minilm,raw,100,pair_micro,308,21299,observed seven catalog schedules,0.2307620076059909,0.19173985725829842,0.27786701483030013,0.5254237288135594,0.46594437209675554,0.5771802081368834,0.24381426358044977,0.22383532304842324,0.2663715312816719,0.34467748318163827,0.297987914751679,0.39914724431515247,0.3508615427954364,0.3036609701883993,0.40645022360044597
wands,minilm,raw_hybrid,20,query_macro,308,21299,observed seven catalog schedules,0.2948702378325462,0.2569970771734962,0.3345553162822515,0.568115029531984,0.5279191962937237,0.6063957526097246,0.13701473263546982,0.11907328644755615,0.15616844626798757,0.36017816501161926,0.3223293189335586,0.3993332343841261,0.3585871150164857,0.3196981550833719,0.39883608198952963
wands,minilm,raw_hybrid,20,pair_micro,308,21299,observed seven catalog schedules,0.07906474482370064,0.06487724891639604,0.09679776013431299,0.8232311376120944,0.7921545995311929,0.8486818636010379,0.0977041175642049,0.08469948408810832,0.1133936767162777,0.12197085040880522,0.10279911788083095,0.1456935178122201,0.12164890370439926,0.10253915313367656,0.14536232683036046
wands,minilm,raw_hybrid,100,query_macro,308,21299,observed seven catalog schedules,0.6015865115083756,0.5602640191966036,0.6420139498520242,0.28761742666652945,0.25336634963829857,0.32269456411204417,0.11079606182509504,0.0955866461294035,0.1270400607319163,0.655476173627047,0.6177911393881356,0.6925452506083343,0.6532247963811416,0.6146706871452129,0.6911587475112936
wands,minilm,raw_hybrid,100,pair_micro,308,21299,observed seven catalog schedules,0.32311376120944646,0.2727771044030618,0.38328586013481253,0.5240621625428424,0.45744264374757015,0.5816712606959662,0.15282407624771116,0.1381065760167377,0.16880435907561792,0.3919768198372828,0.3371474554282788,0.45582778702507737,0.3942438612141415,0.339028236911538,0.45873343374974285
wands,minilm,set_mean,20,query_macro,308,21299,structural: single deterministic fixed index,0.31590859787541603,0.2792583051256058,0.3551989125555215,0.6840914021245841,0.6448010874444784,0.720741694874394,0.0,0.0,0.0,0.31590859787541603,0.2792583051256058,0.3551989125555215,0.31590859787541603,0.2792583051256058,0.3551989125555215
wands,minilm,set_mean,20,pair_micro,308,21299,structural: single deterministic fixed index,0.10761068594769707,0.09071821278141647,0.12868323866639864,0.8923893140523029,0.8713167613336014,0.9092817872185835,0.0,0.0,0.0,0.10761068594769707,0.09071821278141647,0.12868323866639864,0.10761068594769707,0.09071821278141647,0.12868323866639864
wands,minilm,set_mean,100,query_macro,308,21299,structural: single deterministic fixed index,0.588070003289547,0.5495183054679115,0.6272044102491401,0.41192999671045294,0.37279558975086,0.4504816945320885,0.0,0.0,0.0,0.588070003289547,0.5495183054679115,0.6272044102491401,0.588070003289547,0.5495183054679115,0.6272044102491401
wands,minilm,set_mean,100,pair_micro,308,21299,structural: single deterministic fixed index,0.3529743180431006,0.30344045182550006,0.41059383704585145,0.6470256819568994,0.5894061629541485,0.6965595481744999,0.0,0.0,0.0,0.3529743180431006,0.30344045182550006,0.41059383704585145,0.3529743180431006,0.30344045182550006,0.41059383704585145
