dataset,model,method,schedule,metric,mean,ci_low,ci_high,eligible_queries,highest_pairs,bootstrap_seed,bootstrap_draws,interval
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,cNDCG@10,0.7974686675395035,0.773070646006385,0.8219783755295381,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,cNDCG@20,0.8085423341268212,0.7867320660038639,0.8303953911473985,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,JudgedCoverage@10,0.8824675324675325,0.8571428571428571,0.9064935064935067,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,JudgedCoverage@20,0.8654220779220779,0.8402597402597403,0.8897727272727273,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,Recall@20,0.37449670526297,0.3359199144449757,0.4143749427161457,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,Recall@100,0.681521868154979,0.64448956304312,0.7173454452441229,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,nDCG@10,0.7244656484549891,0.693798756005801,0.7548989743610965,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,nDCG@20,0.7271984774893491,0.6974819074304556,0.7564128043933281,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,cNDCG@10,0.8000286619530818,0.7757265100501362,0.8247320749241376,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,cNDCG@20,0.8122756228642424,0.7903835675146508,0.8343739487464675,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,JudgedCoverage@10,0.8798701298701299,0.8555194805194806,0.9032467532467531,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,JudgedCoverage@20,0.8660714285714286,0.8409090909090909,0.8900974025974027,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,Recall@20,0.38372968113071815,0.34463022595535725,0.42445526383077664,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,Recall@100,0.6792794311354867,0.6413017853303297,0.7156653658809418,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_2,fixed,nDCG@10,0.7037186408125351,0.6726796249863609,0.7352824542324211,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_2,fixed,nDCG@20,0.7051030887363334,0.6756033286252758,0.734694544189612,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_2,fixed,cNDCG@10,0.796358065157458,0.7732552986167271,0.8193470315875515,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_2,fixed,cNDCG@20,0.8091794680982927,0.7887611758283299,0.8298274719011112,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_2,fixed,JudgedCoverage@10,0.8516233766233765,0.8246753246753247,0.8779220779220779,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_2,fixed,JudgedCoverage@20,0.8353896103896105,0.807950487012987,0.8618506493506495,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_2,fixed,Recall@20,0.36399834701464845,0.3250595868473462,0.40363514376421894,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_2,fixed,Recall@100,0.6395577008477499,0.6017386095873831,0.6774854414559411,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_4,fixed,nDCG@10,0.7096709158949361,0.6784544195403235,0.7410082023589882,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_4,fixed,nDCG@20,0.7064069787022562,0.67710127674719,0.7358852435684773,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_4,fixed,cNDCG@10,0.7982486424138194,0.7750115038102338,0.8212374182947525,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_4,fixed,cNDCG@20,0.8098094396588504,0.7895614771829154,0.8300940081581685,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_4,fixed,JudgedCoverage@10,0.8548701298701299,0.8285633116883117,0.8808441558441557,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_4,fixed,JudgedCoverage@20,0.836525974025974,0.8092532467532467,0.8628246753246753,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_4,fixed,Recall@20,0.3644020337164174,0.32537309697950745,0.4044243974167746,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_4,fixed,Recall@100,0.6439382157905591,0.6063197031748158,0.6813905130891313,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_7,fixed,nDCG@10,0.7109366178168377,0.6801139645099474,0.7420169512989021,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_7,fixed,nDCG@20,0.7063999250441543,0.6771244840355601,0.7357004011239325,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_7,fixed,cNDCG@10,0.7987727924174768,0.7756072544744406,0.8218700295828996,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_7,fixed,cNDCG@20,0.8102208046779865,0.7899328662095185,0.8305437594512282,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_7,fixed,JudgedCoverage@10,0.8571428571428571,0.8308441558441559,0.8831168831168831,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_7,fixed,JudgedCoverage@20,0.836525974025974,0.8089285714285716,0.8626623376623376,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_7,fixed,Recall@20,0.3635474436631018,0.3247549520924645,0.40381399782381244,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,centroid_7,fixed,Recall@100,0.6415598865501497,0.6036597774618471,0.6790472673102655,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,field_priority_type,fixed,nDCG@10,0.7051648003851296,0.6741078811342947,0.7362541069008558,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,field_priority_type,fixed,nDCG@20,0.7029810623603187,0.673494664121981,0.7325723005686584,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,field_priority_type,fixed,cNDCG@10,0.7964351258463166,0.7734387212562597,0.8192942781555953,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,field_priority_type,fixed,cNDCG@20,0.8074433326663941,0.7870964113978683,0.8281983828443245,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,field_priority_type,fixed,JudgedCoverage@10,0.855844155844156,0.8295454545454546,0.8811688311688313,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,field_priority_type,fixed,JudgedCoverage@20,0.8340909090909092,0.8069805194805197,0.8602272727272728,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,field_priority_type,fixed,Recall@20,0.3648319471301408,0.3259468084377962,0.4052048743626743,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,field_priority_type,fixed,Recall@100,0.635647927691668,0.5978617383501231,0.6739888410387554,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_ascending,fixed,nDCG@10,0.701854811144814,0.670633682436733,0.732914772299216,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_ascending,fixed,nDCG@20,0.6980518355829394,0.6684019071686452,0.7273128438347,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_ascending,fixed,cNDCG@10,0.7936011239565917,0.769852563548651,0.8172157901257167,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_ascending,fixed,cNDCG@20,0.8060787036124204,0.7854765978624642,0.8269257159093997,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_ascending,fixed,JudgedCoverage@10,0.8512987012987012,0.8240259740259741,0.8772727272727274,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_ascending,fixed,JudgedCoverage@20,0.827435064935065,0.7996753246753249,0.8540584415584415,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_ascending,fixed,Recall@20,0.36072423810213533,0.3216289122829533,0.4008332749678611,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_ascending,fixed,Recall@100,0.6323688141357365,0.5940743434535417,0.6703053741069633,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_descending,fixed,nDCG@10,0.7013291061160543,0.6700441865572466,0.7323530395954624,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_descending,fixed,nDCG@20,0.7023345630798604,0.6728745128753602,0.7318269557327536,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_descending,fixed,cNDCG@10,0.7946601934544157,0.7714271755904503,0.8178858301469776,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_descending,fixed,cNDCG@20,0.8077440273662254,0.7872654319314808,0.8281344951718032,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_descending,fixed,JudgedCoverage@10,0.8461038961038961,0.8185064935064936,0.8727272727272726,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_descending,fixed,JudgedCoverage@20,0.8321428571428572,0.8050324675324675,0.8587662337662337,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_descending,fixed,Recall@20,0.3627554499887388,0.3239496300782773,0.4034697126258476,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,lexical_descending,fixed,Recall@100,0.6360915509016335,0.5979631936357152,0.6741674388796026,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_2,fixed,nDCG@10,0.7025554802206071,0.6714863003376687,0.7339744351618445,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_2,fixed,nDCG@20,0.7038312035102481,0.6743370343996534,0.7334128873434892,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_2,fixed,cNDCG@10,0.7960245837228259,0.773053467840196,0.8190830819615528,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_2,fixed,cNDCG@20,0.8091435150073618,0.7888793714609856,0.8296513502264087,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_2,fixed,JudgedCoverage@10,0.8503246753246755,0.823051948051948,0.8772727272727272,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_2,fixed,JudgedCoverage@20,0.8331168831168831,0.8058441558441558,0.8594155844155844,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_2,fixed,Recall@20,0.3638969244883206,0.3252094168574591,0.40353482658063644,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_2,fixed,Recall@100,0.6400023385806206,0.602370455407258,0.6779051390022982,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_4,fixed,nDCG@10,0.710361240901086,0.6792844698397457,0.7414414465051332,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_4,fixed,nDCG@20,0.706413056569371,0.6770251051349755,0.7359900554378126,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_4,fixed,cNDCG@10,0.8000366425426706,0.7769563190369974,0.8229491032306231,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_4,fixed,cNDCG@20,0.8122506597719918,0.791958993455746,0.832486147781924,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_4,fixed,JudgedCoverage@10,0.855844155844156,0.8292207792207793,0.8818262987012988,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_4,fixed,JudgedCoverage@20,0.8319805194805194,0.8045454545454548,0.8582792207792208,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_4,fixed,Recall@20,0.36508971302261556,0.3260870602464994,0.40471918309362065,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_4,fixed,Recall@100,0.6386098388670182,0.6010446950973748,0.6759624470966782,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_7,fixed,nDCG@10,0.7118789064726287,0.6810194458690816,0.7427184601244635,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_7,fixed,nDCG@20,0.7076452662955308,0.6782576635058404,0.7372615114296512,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_7,fixed,cNDCG@10,0.8012073925005407,0.7783297044231469,0.8240463159317422,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_7,fixed,cNDCG@20,0.8134025693650261,0.7932363452322473,0.8335287062064523,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_7,fixed,JudgedCoverage@10,0.8568181818181819,0.8301948051948053,0.8828003246753247,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_7,fixed,JudgedCoverage@20,0.834090909090909,0.8064935064935065,0.8605519480519482,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_7,fixed,Recall@20,0.3646346815284079,0.3258334927610597,0.40452538257993104,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,max_7,fixed,Recall@100,0.6415024736405207,0.6043501271456221,0.6793509395818779,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C0,nDCG@10,0.7024174967489003,0.6711994057340586,0.7335133954951033,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C0,nDCG@20,0.7007566585497836,0.6710666733295207,0.7303776605927712,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C0,cNDCG@10,0.7950523265537358,0.7721966843305963,0.8182092948484104,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C0,cNDCG@20,0.8072703575990966,0.7869588903867057,0.8276640985668454,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C0,JudgedCoverage@10,0.8519480519480519,0.825,0.877922077922078,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C0,JudgedCoverage@20,0.8321428571428572,0.8051907467532466,0.8582792207792208,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C0,Recall@20,0.3610458935456568,0.3223411098879199,0.4008052032843102,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C0,Recall@100,0.6317092063148236,0.5936757829178482,0.6699870540200549,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C1,nDCG@10,0.7056366087370597,0.6745691351148272,0.7371666419212111,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C1,nDCG@20,0.7022692685646793,0.6727895614348772,0.7318037812695758,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C1,cNDCG@10,0.7977675066876395,0.7747088495948427,0.8212580566209672,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C1,cNDCG@20,0.8090998420058866,0.7887993843380705,0.8297299060783889,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C1,JudgedCoverage@10,0.8512987012987014,0.8243506493506493,0.8775974025974026,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C1,JudgedCoverage@20,0.8301948051948052,0.8029220779220781,0.8566558441558443,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C1,Recall@20,0.36198517248888673,0.322957067253652,0.4021753780031003,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C1,Recall@100,0.6300003161905716,0.5922451122653409,0.6679545397701461,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s1,nDCG@10,0.7030705169436045,0.6716905820779573,0.7344248219104473,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s1,nDCG@20,0.701030161045744,0.6714193921799925,0.7306276978048263,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s1,cNDCG@10,0.7956212308431497,0.7721024613654376,0.8192314638606936,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s1,cNDCG@20,0.806923390922641,0.7861182502314635,0.8276608055237059,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s1,JudgedCoverage@10,0.8496753246753246,0.8224025974025976,0.8756574675324675,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s1,JudgedCoverage@20,0.8301948051948052,0.8029220779220779,0.8569805194805195,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s1,Recall@20,0.3619616716772757,0.3232070071383604,0.4018688387759811,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s1,Recall@100,0.641666463919265,0.6045389355204992,0.6790508774245168,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s2,nDCG@10,0.7008114662894473,0.6691938524911613,0.7326554054710954,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s2,nDCG@20,0.7020060782721581,0.6723450497327197,0.731566993516209,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s2,cNDCG@10,0.7932695433250172,0.7697732542747078,0.8168654129317922,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s2,cNDCG@20,0.8081154389055519,0.7878033308218355,0.8286711208348062,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s2,JudgedCoverage@10,0.8529220779220779,0.8256493506493507,0.8792207792207792,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s2,JudgedCoverage@20,0.8324675324675324,0.8051907467532468,0.8587662337662337,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s2,Recall@20,0.3612378317711461,0.3230405139168365,0.4018820446957516,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s2,Recall@100,0.6366248480618246,0.5985570419301706,0.6746314757783545,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s3,nDCG@10,0.7037058156225184,0.6726641346339672,0.73430576602089,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s3,nDCG@20,0.7019801555335373,0.6725853519830547,0.7308006944746457,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s3,cNDCG@10,0.7958938286096099,0.7730028419154525,0.8186743746881155,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s3,cNDCG@20,0.8068736106182697,0.7865890400660248,0.8273437793480393,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s3,JudgedCoverage@10,0.8487012987012986,0.8211038961038961,0.8753246753246754,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s3,JudgedCoverage@20,0.8313311688311689,0.8035714285714286,0.8579586038961038,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s3,Recall@20,0.36248760975207694,0.3240730038075053,0.40243147318557576,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s3,Recall@100,0.6325584219093809,0.5942859813493515,0.6709048303171904,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s4,nDCG@10,0.7019514702630754,0.6706457312851466,0.7334333960865014,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s4,nDCG@20,0.699354510629926,0.6698198291681887,0.7289654071572659,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s4,cNDCG@10,0.7954799700400262,0.7723430307628196,0.8185950976299942,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s4,cNDCG@20,0.807183491178783,0.7870026194576455,0.8276838982739825,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s4,JudgedCoverage@10,0.8500000000000001,0.8233766233766234,0.8756574675324675,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s4,JudgedCoverage@20,0.8275974025974027,0.7998336038961038,0.8542248376623378,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s4,Recall@20,0.3564179504051075,0.3180154861543419,0.3961208821873747,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s4,Recall@100,0.6445275685169447,0.6074797334910031,0.6818335992069318,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s5,nDCG@10,0.7050771640040941,0.6740823352644839,0.7360001906713319,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s5,nDCG@20,0.6980886530309429,0.6683766857008878,0.7274901299785348,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s5,cNDCG@10,0.7970498411209016,0.7741560647848253,0.820058584074191,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s5,cNDCG@20,0.806561402651623,0.7863086484472704,0.8268397689867175,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s5,JudgedCoverage@10,0.8516233766233765,0.8246753246753247,0.8775974025974026,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s5,JudgedCoverage@20,0.8259740259740259,0.7977272727272728,0.853409090909091,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s5,Recall@20,0.35752274953425595,0.3189986363885525,0.3982685895158483,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw,C2s5,Recall@100,0.6363311560667662,0.5983849183638074,0.6740774841222132,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C0,nDCG@10,0.7247696873915572,0.6937870685949571,0.7555063482478912,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C0,nDCG@20,0.7251476001785164,0.695290178007669,0.7545699182943476,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C0,cNDCG@10,0.8006083088762472,0.7760159104364684,0.8251851001152268,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C0,cNDCG@20,0.8104588276733894,0.7886396782759088,0.8323919654233661,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C0,JudgedCoverage@10,0.8814935064935064,0.8568181818181817,0.9051948051948052,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C0,JudgedCoverage@20,0.8642857142857144,0.8387987012987016,0.8884740259740259,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C0,Recall@20,0.3807086931327279,0.3419888435380517,0.42072077586759005,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C0,Recall@100,0.6806395890382446,0.6428152936293312,0.7177044955061286,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C1,nDCG@10,0.7273719108377121,0.6963715564874292,0.758061436793416,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C1,nDCG@20,0.726277056632466,0.6965490657206176,0.7553596530418855,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C1,cNDCG@10,0.8010342044199442,0.7767890073926424,0.8255247862681359,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C1,cNDCG@20,0.8111493945581819,0.7895819098316931,0.8330038933336259,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C1,JudgedCoverage@10,0.8805194805194807,0.8555194805194806,0.9045454545454547,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C1,JudgedCoverage@20,0.8633116883116883,0.8378246753246755,0.8876623376623378,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C1,Recall@20,0.37834826747056505,0.33994615926756044,0.418271622721125,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C1,Recall@100,0.6752617774817888,0.6376312806146058,0.7116352664501415,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C2s1,nDCG@10,0.7251528770648111,0.6945468536820789,0.7553739932783379,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C2s1,nDCG@20,0.7239788201482912,0.6944687086145525,0.7532177373020859,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C2s1,cNDCG@10,0.7990142997347925,0.7746293484797496,0.8233966441781005,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C2s1,cNDCG@20,0.8101201918451563,0.7883126539400331,0.8319284774699022,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C2s1,JudgedCoverage@10,0.8824675324675327,0.8581087662337661,0.905844155844156,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C2s1,JudgedCoverage@20,0.8624999999999999,0.8370129870129871,0.8868506493506493,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C2s1,Recall@20,0.3812349190550536,0.3422323883693143,0.42162234019934586,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C2s1,Recall@100,0.6789619228119924,0.6416900120034675,0.71504926710838,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C2s2,nDCG@10,0.7265324151208322,0.6953977809960891,0.7570913257233051,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
wands,bge_base,raw_hybrid,C2s2,nDCG@20,0.7260034618598988,0.6962581842607103,0.7554049777975071,308,21299,2026091701,10000,uncorrected 95% query-cluster percentile
