path,sha256,role,bytes
revision_final_strengthening_20260922/qa/xai_runtime.json,3c523602353b82f58266ecd7c3ec6c19a8d9350dc7cce43ed78a4e38772312ca,saved evidence/source inventory,389
revision_final_strengthening_20260922/scripts/boundary.py,f1b48ea9d9b8df1a0461e03810ec368d625882197b4f0e3b0885b2bb26ab1bed,saved evidence/source inventory,9587
revision_final_strengthening_20260922/scripts/common.py,ae16fb8128cd0f7b43d12ec87367b7f9c9267a09347fed560b741a21eaebf1b8,saved evidence/source inventory,3937
revision_final_strengthening_20260922/scripts/coverage_encode.py,bb2c56665ee26e549238b74fd4ef4a760bd462d763a5b2e9ca304458efe008d2,saved evidence/source inventory,5137
revision_final_strengthening_20260922/scripts/coverage_plan_validate.py,9f81e6f01e9c35511b1308037be51dc88114c9630e6cc10543d1ec5a4b0f06a3,saved evidence/source inventory,1892
revision_final_strengthening_20260922/scripts/coverage_precision.py,b67a3e731e8c51ae985c6d8ab6cf5341338824b56199082cf1d1703d934bd0e8,saved evidence/source inventory,2543
revision_final_strengthening_20260922/scripts/coverage_prepare.py,00e42a1517cbc3e9cf190d248e10c8bb2fb03b08938c0d5ab0ca411821ad13d4,saved evidence/source inventory,6149
revision_final_strengthening_20260922/scripts/coverage_score.py,d89c7fede386c414671e6a79d253fa5a3836cf3a2490405c8f31a75555c99651,saved evidence/source inventory,10685
revision_final_strengthening_20260922/scripts/figures.py,a66736fb64ec56daf4f4773cf1fbe7ea39cbd021e05b9abcf9d4bdeabc454f91,saved evidence/source inventory,8371
revision_final_strengthening_20260922/scripts/freeze.py,b7c9a717b9a7010ab0434e97c54923e309643ac9780b8914673298008d111b24,saved evidence/source inventory,12275
revision_final_strengthening_20260922/scripts/manuscript_reports.py,906b86eda05368ad9da50adef18b96afdb4257873b84e16655536e71c6b3cc60,saved evidence/source inventory,13806
revision_final_strengthening_20260922/scripts/polish_reports.py,62bda1ece576d1cc85a829000aa1d59b9640dafc75e59e0000505ddcfe5827b1,saved evidence/source inventory,2613
revision_final_strengthening_20260922/scripts/reports.py,afff11c872559f5656c3b95d03790c306610c8bc6ca4f9c3e6498194a3b86f6f,saved evidence/source inventory,24209
revision_final_strengthening_20260922/scripts/supplement_quality.py,ad48dac2033d475ee3e18f98f3468dfe85a83429eff7d13d891fcdd189fca8d8,saved evidence/source inventory,7987
revision_final_strengthening_20260922/scripts/transitions.py,fb4dc0b078be3fa71eb352671c7d76d474bbeb6f824b2a0384b719036b08687d,saved evidence/source inventory,3710
revision_final_strengthening_20260922/scripts/validate.py,eb50665d135bd7139e7174e22c0e475dd7e5c54744cc95674221c5e6ff917472,saved evidence/source inventory,9572
revision_final_strengthening_20260922/scripts/xai.py,7da11dd5240337d6dfbe3b4c96b3d61b9a05967959c08f882a86ffeb59cf9da8,saved evidence/source inventory,9658
revision_final_strengthening_20260922/tables/boundary_compact_K20.csv,1736ae60a16d71b172b32e30cadac45bbdb6629a24c67b0426079aada8f7ce56,saved evidence/source inventory,6336
revision_final_strengthening_20260922/tables/boundary_distributions.csv,cae977fc8b2ba4b15b3bd2aa84645b1bfff1fe21a5ef5f134e500eae964b150a,saved evidence/source inventory,319658
revision_final_strengthening_20260922/tables/control_transitions.csv,6823092915b1141d768ef6825b7def80c7bc31ce672dad4cbf5914a14a10e1fe,saved evidence/source inventory,171355
revision_final_strengthening_20260922/tables/coverage_compute_estimate.csv,d739872ee92759db87dde48bc974745270b040c1c739caea34b99b6f0f4955ef,saved evidence/source inventory,958
revision_final_strengthening_20260922/tables/coverage_display_K20.csv,1c3f7c53a689a61971a5a1af7604bbd12210ca30eff8c343c6886517f914b4c5,saved evidence/source inventory,5117
revision_final_strengthening_20260922/tables/coverage_increments.csv,7631a3c6bcd891d3c4889c820e477e6fb1aa72c4c78d553d949c3a1f10dbf5a9,saved evidence/source inventory,20868
revision_final_strengthening_20260922/tables/coverage_increments_bge_base.csv,435f4cbeefbd756cf3d3cd499729e182dfce487672d24e45ffa05db9e96f9aa6,saved evidence/source inventory,11033
revision_final_strengthening_20260922/tables/coverage_increments_minilm.csv,f19fbd196846a720f24b022f5809ff09df12ed4b3f864386a75a2ec7584a4879,saved evidence/source inventory,10757
revision_final_strengthening_20260922/tables/coverage_summary.csv,ebda3f2cc66f1428c0cfd929818c11fa4a68d0a845e76042c04e1480b3a994fa,saved evidence/source inventory,67079
revision_final_strengthening_20260922/tables/coverage_summary_bge_base.csv,dacbab8351f09125080d287c0b01d3ce066c0968155c1839ead939557ccf308b,saved evidence/source inventory,34101
revision_final_strengthening_20260922/tables/coverage_summary_minilm.csv,f7117d6beb054d2e88b75379e8c0417508c2be3817d2cb3ec927225e6b11f196,saved evidence/source inventory,33727
revision_final_strengthening_20260922/tables/esci_distinct_order_coverage.csv,f10b0e1859ea93ef36463e2d044c6a224c0fa515233ca55b1f4071c7f437b7d9,saved evidence/source inventory,148
revision_final_strengthening_20260922/tables/main_control_transitions.csv,2f298af193499ac91d684d10634aaa0e045e4334f850ea6e7e6d1a1bfb02c689,saved evidence/source inventory,2426
revision_final_strengthening_20260922/tables/main_control_transitions.md,0236ef5fc5833fb7008780e76abc7426d28e77b4881ccb4b3f49052a6390374a,saved evidence/source inventory,1619
revision_final_strengthening_20260922/tables/main_control_transitions.tex,bb7e8815ce7aa9e60710f39349b9882cafbce7ffd8845286c1c9787a7b564a3c,saved evidence/source inventory,1250
C:\Users\ycw\Downloads\Same_Product__Different_Visibility__Representation_Robustness_in_Neural_E_Commerce_Retrieval (11).pdf,d034a0938964c643c8e5c982dc6ab748e6f9484474d0a4499048d6ad7d7b1d37,reviewed manuscript v11,2971566
