dataset,model,method,schedule,rank_source,rank_sha256,bytes,historical_manifest_sha256,historical_hash_source,historical_hash_status,condition_manifest,condition_manifest_sha256,condition_record,graded_query_companion,embedding_source,embedding_sha256,embedding_metadata,embedding_metadata_sha256,recorded_model_revision,recorded_precision,recorded_runtime_versions
esci,lexical,BM25,fixed,phase4/results/esci/BM25_pairs.parquet,ad9e813ba09ec17ed5b7d93ad3620264548cc65d0e2432f7b41e86b728c5acd8,196732,ad9e813ba09ec17ed5b7d93ad3620264548cc65d0e2432f7b41e86b728c5acd8,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""lexical"", ""method"": ""BM25"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/BM25_pairs.parquet"", ""top"": ""phase4/results/esci/BM25_top1000.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,lexical_ascending,fixed,phase4/results/esci/minilm_canonical_raw_pairs.parquet,680c4de75413dd20c20029618d3a49d74df158c3f09e3f151a4e12c38abafcf5,200833,680c4de75413dd20c20029618d3a49d74df158c3f09e3f151a4e12c38abafcf5,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""lexical_ascending"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/minilm_canonical_raw_pairs.parquet"", ""embedding"": ""phase4/results/embeddings/esci_minilm_canonical_raw_2ed2685debe1121ea491.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,phase4/results/embeddings/esci_minilm_canonical_raw_2ed2685debe1121ea491.npy,d818a1aeb0e21945c3536c6029189480b61e4146c9cae4393008cc36ae5b96ae,phase4/results/embeddings/esci_minilm_canonical_raw_2ed2685debe1121ea491.json,3dc3f3d64f59dfe772a80c48b966b92171a4e4e2298547200b403e8122d2f193,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,fp16_model_fp32_pooling,unavailable in embedding sidecar
esci,minilm,canonical_hybrid_lexical_ascending,fixed,revision_graded_20260922/data/esci_minilm_canonical_hybrid_lexical_ascending_pairs.parquet,4309cee6d69ea5b55c858e1eaf34b73a171c9b7bffe86266894459121f8b510d,177400,4309cee6d69ea5b55c858e1eaf34b73a171c9b7bffe86266894459121f8b510d,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""canonical_hybrid_lexical_ascending"", ""schedule"": ""fixed"", ""pairs"": ""revision_graded_20260922/data/esci_minilm_canonical_hybrid_lexical_ascending_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,lexical_ascending,fixed,phase4/results/esci/bge_base_canonical_raw_pairs.parquet,a2eaab1427d734c20afc91bd713bb7ab5840fd0ede494b29b87a8615145783bd,199904,a2eaab1427d734c20afc91bd713bb7ab5840fd0ede494b29b87a8615145783bd,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""lexical_ascending"", ""schedule"": ""fixed"", ""pairs"": ""phase4/results/esci/bge_base_canonical_raw_pairs.parquet"", ""embedding"": ""phase4/results/embeddings/esci_bge_base_canonical_raw_05cb6417bac7aa66b86e.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,phase4/results/embeddings/esci_bge_base_canonical_raw_05cb6417bac7aa66b86e.npy,a5b952e543e4adcdf45c009ce77fbd7bd9f2402db416343be61fed231ccc6cdf,phase4/results/embeddings/esci_bge_base_canonical_raw_05cb6417bac7aa66b86e.json,fe394451e77db0c5c22db1cae2f99099f53bb5c23422a1c41192222fdcc9fea8,a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,fp16_model_fp32_pooling,unavailable in embedding sidecar
esci,bge_base,canonical_hybrid_lexical_ascending,fixed,revision_graded_20260922/data/esci_bge_base_canonical_hybrid_lexical_ascending_pairs.parquet,08d6f6bb8015f7b59e71379033093e3a87c1ed573db8d9d460c6bfc677422dc1,175824,08d6f6bb8015f7b59e71379033093e3a87c1ed573db8d9d460c6bfc677422dc1,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""canonical_hybrid_lexical_ascending"", ""schedule"": ""fixed"", ""pairs"": ""revision_graded_20260922/data/esci_bge_base_canonical_hybrid_lexical_ascending_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,gte_modernbert,lexical_ascending,fixed,revision_evidence_20260917/experiments/esci_gte_modernbert_lexical_ascending_pairs.parquet,07687f0a83b94b74c3c358170de5d4c37304f5fa91720722e21052ad927b701b,200458,07687f0a83b94b74c3c358170de5d4c37304f5fa91720722e21052ad927b701b,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""gte_modernbert"", ""method"": ""lexical_ascending"", ""schedule"": ""fixed"", ""pairs"": ""revision_evidence_20260917/experiments/esci_gte_modernbert_lexical_ascending_pairs.parquet"", ""embedding"": ""revision_evidence_20260917/experiments/embeddings/esci_gte_modernbert_lexical_ascending_7c88203ca2adccc1ce87.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,revision_evidence_20260917/experiments/embeddings/esci_gte_modernbert_lexical_ascending_7c88203ca2adccc1ce87.npy,e6387e650fc18f51a7a5c982edd320c1679e54f287e8b0c224aedf15903e5417,revision_evidence_20260917/experiments/embeddings/esci_gte_modernbert_lexical_ascending_7c88203ca2adccc1ce87.json,01967570f5bb4d14f19647f507b2efa0e8c042b6c3ac2b3a9de45a45bc7e8a4c,e7f32e3c00f91d699e8c43b53106206bcc72bb22,fp16_model_fp32_pooling,unavailable in embedding sidecar
esci,minilm,lexical_descending,fixed,revision_evidence_20260917/experiments/esci_minilm_lexical_descending_pairs.parquet,be059abfe90bc1426e89b8ed49c1686c53d783b7cae421709e212bfb8f0a89a1,200856,be059abfe90bc1426e89b8ed49c1686c53d783b7cae421709e212bfb8f0a89a1,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""lexical_descending"", ""schedule"": ""fixed"", ""pairs"": ""revision_evidence_20260917/experiments/esci_minilm_lexical_descending_pairs.parquet"", ""embedding"": ""revision_evidence_20260917/experiments/embeddings/esci_minilm_lexical_descending_819abb9b8b05e5a6319b.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,revision_evidence_20260917/experiments/embeddings/esci_minilm_lexical_descending_819abb9b8b05e5a6319b.npy,3f55cb95287d58c32d98624c66f6d10447f1a3854fd4fe716513e2fdd84aa8ea,revision_evidence_20260917/experiments/embeddings/esci_minilm_lexical_descending_819abb9b8b05e5a6319b.json,2633fdc60e8bed1fecb9da91ce9b20cbd4890b4a7507a94364a85421f6342bf0,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,fp16_model_fp32_pooling,unavailable in embedding sidecar
esci,minilm,canonical_hybrid_lexical_descending,fixed,revision_graded_20260922/data/esci_minilm_canonical_hybrid_lexical_descending_pairs.parquet,6558e3280426236485bb2105ed24bd8a16106f45f4a46b232efbd77de8bde741,177497,6558e3280426236485bb2105ed24bd8a16106f45f4a46b232efbd77de8bde741,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""canonical_hybrid_lexical_descending"", ""schedule"": ""fixed"", ""pairs"": ""revision_graded_20260922/data/esci_minilm_canonical_hybrid_lexical_descending_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,lexical_descending,fixed,revision_evidence_20260917/experiments/esci_bge_base_lexical_descending_pairs.parquet,5ac4da4051519227474429c6cf512ea612b6ec3bf7a96b9dcc223d357c8363fd,199940,5ac4da4051519227474429c6cf512ea612b6ec3bf7a96b9dcc223d357c8363fd,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""lexical_descending"", ""schedule"": ""fixed"", ""pairs"": ""revision_evidence_20260917/experiments/esci_bge_base_lexical_descending_pairs.parquet"", ""embedding"": ""revision_evidence_20260917/experiments/embeddings/esci_bge_base_lexical_descending_9b839ae59fdd7ced8085.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,revision_evidence_20260917/experiments/embeddings/esci_bge_base_lexical_descending_9b839ae59fdd7ced8085.npy,0ea26793eeb00ed7bb31ab5921ca4c3e786996aa107f5203fbc2d98a7de23129,revision_evidence_20260917/experiments/embeddings/esci_bge_base_lexical_descending_9b839ae59fdd7ced8085.json,10493da34c00ae2f663c362d48d078b47a1710a19f7de5f3c9d95860514a11f7,a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,fp16_model_fp32_pooling,unavailable in embedding sidecar
esci,bge_base,canonical_hybrid_lexical_descending,fixed,revision_graded_20260922/data/esci_bge_base_canonical_hybrid_lexical_descending_pairs.parquet,a1bfc7f9f13433f082db139d8482f81b4e192e0fe96f0c065fa5a55b7ea70325,175811,a1bfc7f9f13433f082db139d8482f81b4e192e0fe96f0c065fa5a55b7ea70325,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""canonical_hybrid_lexical_descending"", ""schedule"": ""fixed"", ""pairs"": ""revision_graded_20260922/data/esci_bge_base_canonical_hybrid_lexical_descending_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,gte_modernbert,lexical_descending,fixed,revision_evidence_20260917/experiments/esci_gte_modernbert_lexical_descending_pairs.parquet,fff6b997372cfa15470b00d4e1edac14927a722aa119be3e40007eb1bfda4124,200440,fff6b997372cfa15470b00d4e1edac14927a722aa119be3e40007eb1bfda4124,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""gte_modernbert"", ""method"": ""lexical_descending"", ""schedule"": ""fixed"", ""pairs"": ""revision_evidence_20260917/experiments/esci_gte_modernbert_lexical_descending_pairs.parquet"", ""embedding"": ""revision_evidence_20260917/experiments/embeddings/esci_gte_modernbert_lexical_descending_fee84f47f41436d647dc.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,revision_evidence_20260917/experiments/embeddings/esci_gte_modernbert_lexical_descending_fee84f47f41436d647dc.npy,9540b6a066d6bf80a5f84c430167974a67989689a35bec4223202d85456ef24f,revision_evidence_20260917/experiments/embeddings/esci_gte_modernbert_lexical_descending_fee84f47f41436d647dc.json,44a28db35ed1a141080f339e53610ae8edcac4e2e220e9d70bfa43a3bdafc0e5,e7f32e3c00f91d699e8c43b53106206bcc72bb22,fp16_model_fp32_pooling,unavailable in embedding sidecar
esci,minilm,field_priority_type,fixed,revision_evidence_20260917/experiments/esci_minilm_field_priority_type_pairs.parquet,993f974529b5fc512b580b322eff7ee69c064a87c0ba499be933ccb401989bcf,200848,993f974529b5fc512b580b322eff7ee69c064a87c0ba499be933ccb401989bcf,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""field_priority_type"", ""schedule"": ""fixed"", ""pairs"": ""revision_evidence_20260917/experiments/esci_minilm_field_priority_type_pairs.parquet"", ""embedding"": ""revision_evidence_20260917/experiments/embeddings/esci_minilm_field_priority_type_6fb7acfae5d5b6da5416.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,revision_evidence_20260917/experiments/embeddings/esci_minilm_field_priority_type_6fb7acfae5d5b6da5416.npy,7651592893c121a0ee294cbd1e3b561ae23cc0c58d77c81304ad5c14fa6d645f,revision_evidence_20260917/experiments/embeddings/esci_minilm_field_priority_type_6fb7acfae5d5b6da5416.json,0cf5f1ddeab8638a83663e928bc7f40abb9b4a9d0fae9099494a09df0b168b5f,1110a243fdf4706b3f48f1d95db1a4f5529b4d41,fp16_model_fp32_pooling,unavailable in embedding sidecar
esci,minilm,canonical_hybrid_field_priority_type,fixed,revision_graded_20260922/data/esci_minilm_canonical_hybrid_field_priority_type_pairs.parquet,8811447d55062d0a1f4e7ea8ccf384758cde849e5085a1ec565592528e45590c,177440,8811447d55062d0a1f4e7ea8ccf384758cde849e5085a1ec565592528e45590c,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""canonical_hybrid_field_priority_type"", ""schedule"": ""fixed"", ""pairs"": ""revision_graded_20260922/data/esci_minilm_canonical_hybrid_field_priority_type_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,field_priority_type,fixed,revision_evidence_20260917/experiments/esci_bge_base_field_priority_type_pairs.parquet,2539ea5c3b6ce0c8d5653ac4a45596f2e16eab2680fd5cc91cb0dc84ae822c40,199921,2539ea5c3b6ce0c8d5653ac4a45596f2e16eab2680fd5cc91cb0dc84ae822c40,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""field_priority_type"", ""schedule"": ""fixed"", ""pairs"": ""revision_evidence_20260917/experiments/esci_bge_base_field_priority_type_pairs.parquet"", ""embedding"": ""revision_evidence_20260917/experiments/embeddings/esci_bge_base_field_priority_type_a52ee614849023cd28a5.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,revision_evidence_20260917/experiments/embeddings/esci_bge_base_field_priority_type_a52ee614849023cd28a5.npy,76192e70536bbd11cfbfd6c4c58d9358b00862fcd9e47af2070639db0950036d,revision_evidence_20260917/experiments/embeddings/esci_bge_base_field_priority_type_a52ee614849023cd28a5.json,ca7b23488c41811942388b50ecf4018219c97aee6d31c2df6e8eedbb8bdaca20,a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,fp16_model_fp32_pooling,unavailable in embedding sidecar
esci,bge_base,canonical_hybrid_field_priority_type,fixed,revision_graded_20260922/data/esci_bge_base_canonical_hybrid_field_priority_type_pairs.parquet,c0a37df3ede9882d7085d8b5e050d5c93aef620b100b2abe6d017fa0e1bb751a,175828,c0a37df3ede9882d7085d8b5e050d5c93aef620b100b2abe6d017fa0e1bb751a,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""canonical_hybrid_field_priority_type"", ""schedule"": ""fixed"", ""pairs"": ""revision_graded_20260922/data/esci_bge_base_canonical_hybrid_field_priority_type_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,gte_modernbert,field_priority_type,fixed,revision_evidence_20260917/experiments/esci_gte_modernbert_field_priority_type_pairs.parquet,bc1e35981295633f80abf87bc1e8a082cce01981d87518fffc2d834e0e33f8e8,200503,bc1e35981295633f80abf87bc1e8a082cce01981d87518fffc2d834e0e33f8e8,revision_graded_20260922/data/input_manifest.json,MATCH,revision_graded_20260922/data/conditions.json,b5172a170d52509e1702fd893cfcbe71d876822715caf8928a8f526d19061a53,"{""dataset"": ""esci"", ""model"": ""gte_modernbert"", ""method"": ""field_priority_type"", ""schedule"": ""fixed"", ""pairs"": ""revision_evidence_20260917/experiments/esci_gte_modernbert_field_priority_type_pairs.parquet"", ""embedding"": ""revision_evidence_20260917/experiments/embeddings/esci_gte_modernbert_field_priority_type_58697e59c87888b89cb0.npy"", ""manifest"": ""data/conditions.json""}",data/effectiveness_per_query.parquet,revision_evidence_20260917/experiments/embeddings/esci_gte_modernbert_field_priority_type_58697e59c87888b89cb0.npy,cd06c55709102fd6a7b4322c17e4ab091580c3f70d899241dd6487c1a5e24f7e,revision_evidence_20260917/experiments/embeddings/esci_gte_modernbert_field_priority_type_58697e59c87888b89cb0.json,1a92665d0001dc7594134fc931b29cfe8cbfb364a44c7742c03eea18dfcd00ee,e7f32e3c00f91d699e8c43b53106206bcc72bb22,fp16_model_fp32_pooling,unavailable in embedding sidecar
esci,minilm,raw_hybrid,C0,revision_graded_20260922/data/esci_minilm_raw_hybrid_C0_pairs.parquet,7fd9ab17cca70b13ac348e0fbe231b364e351b6c287f8225ead47765f76b3a1e,177464,7fd9ab17cca70b13ac348e0fbe231b364e351b6c287f8225ead47765f76b3a1e,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw_hybrid"", ""schedule"": ""C0"", ""pairs"": ""revision_graded_20260922/data/esci_minilm_raw_hybrid_C0_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw_hybrid,C1,revision_graded_20260922/data/esci_minilm_raw_hybrid_C1_pairs.parquet,affa57967bbf6866d313703ea7eca70c4c945c0e7f6a57de9a0a86f41d262a3e,177463,affa57967bbf6866d313703ea7eca70c4c945c0e7f6a57de9a0a86f41d262a3e,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw_hybrid"", ""schedule"": ""C1"", ""pairs"": ""revision_graded_20260922/data/esci_minilm_raw_hybrid_C1_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw_hybrid,C2s1,revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s1_pairs.parquet,feeed565911fb50774edf9c40a6381ea4cfaac9ab517b2c061d0e2d3cb4fffdd,177519,feeed565911fb50774edf9c40a6381ea4cfaac9ab517b2c061d0e2d3cb4fffdd,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw_hybrid"", ""schedule"": ""C2s1"", ""pairs"": ""revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s1_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw_hybrid,C2s2,revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s2_pairs.parquet,45130c3f9107f0abc97ecec927c6d353434be34db8606a56c494b6e9ab12aad7,177484,45130c3f9107f0abc97ecec927c6d353434be34db8606a56c494b6e9ab12aad7,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw_hybrid"", ""schedule"": ""C2s2"", ""pairs"": ""revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s2_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw_hybrid,C2s3,revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s3_pairs.parquet,57743c5165a59ba9e2c4b4c6ef4db69b39e027a2f67f7ce772eea13aaf14f243,177454,57743c5165a59ba9e2c4b4c6ef4db69b39e027a2f67f7ce772eea13aaf14f243,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw_hybrid"", ""schedule"": ""C2s3"", ""pairs"": ""revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s3_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw_hybrid,C2s4,revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s4_pairs.parquet,cd4f96fe1b8477a655fc5109df3fd54682ede3b19e5ce533e552be1ba5bf6417,177564,cd4f96fe1b8477a655fc5109df3fd54682ede3b19e5ce533e552be1ba5bf6417,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw_hybrid"", ""schedule"": ""C2s4"", ""pairs"": ""revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s4_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,minilm,raw_hybrid,C2s5,revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s5_pairs.parquet,81ce69c264b9c9e7e6f05c4563dc1f09a6b45bfa52e91ac351d8bc9f56e3164e,177485,81ce69c264b9c9e7e6f05c4563dc1f09a6b45bfa52e91ac351d8bc9f56e3164e,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""minilm"", ""method"": ""raw_hybrid"", ""schedule"": ""C2s5"", ""pairs"": ""revision_graded_20260922/data/esci_minilm_raw_hybrid_C2s5_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,raw_hybrid,C0,revision_graded_20260922/data/esci_bge_base_raw_hybrid_C0_pairs.parquet,dfb23c72d186ffcfd9c577bb80570f59ec05e9e79d950cd7e51c867d1e66819d,175872,dfb23c72d186ffcfd9c577bb80570f59ec05e9e79d950cd7e51c867d1e66819d,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""raw_hybrid"", ""schedule"": ""C0"", ""pairs"": ""revision_graded_20260922/data/esci_bge_base_raw_hybrid_C0_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,raw_hybrid,C1,revision_graded_20260922/data/esci_bge_base_raw_hybrid_C1_pairs.parquet,70f789f467d6ab567cc9b18199ed15ce8f0da271c3152364fb01c7d90875fb25,175884,70f789f467d6ab567cc9b18199ed15ce8f0da271c3152364fb01c7d90875fb25,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""raw_hybrid"", ""schedule"": ""C1"", ""pairs"": ""revision_graded_20260922/data/esci_bge_base_raw_hybrid_C1_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,raw_hybrid,C2s1,revision_graded_20260922/data/esci_bge_base_raw_hybrid_C2s1_pairs.parquet,64517ce8612b7f745d6d2b9029d779a72814767b214240e142a16601ad3f86b5,175744,64517ce8612b7f745d6d2b9029d779a72814767b214240e142a16601ad3f86b5,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""raw_hybrid"", ""schedule"": ""C2s1"", ""pairs"": ""revision_graded_20260922/data/esci_bge_base_raw_hybrid_C2s1_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
esci,bge_base,raw_hybrid,C2s2,revision_graded_20260922/data/esci_bge_base_raw_hybrid_C2s2_pairs.parquet,974b8a28f20045824e8b6ea513c22c9439aafbf722ffca31de03ae6f3649ec5f,175808,974b8a28f20045824e8b6ea513c22c9439aafbf722ffca31de03ae6f3649ec5f,revision_graded_20260922/OUTPUT_HASHES.json,MATCH,revision_graded_20260922/data/per_query.parquet,e543bfce38fd2c2ce8caa06792dad780a517f7756db75265d25f4bbddca8f3c2,"{""dataset"": ""esci"", ""model"": ""bge_base"", ""method"": ""raw_hybrid"", ""schedule"": ""C2s2"", ""pairs"": ""revision_graded_20260922/data/esci_bge_base_raw_hybrid_C2s2_pairs.parquet"", ""manifest"": ""data/per_query.parquet""}",data/effectiveness_per_query.parquet,not specified by this condition record,,,,,,unavailable in condition record; not inferred
