query_id,persistent_inclusion,VI,persistent_omission,n_highest,dataset,model,support,K
5094,0.090909090909090939,-0.090909090909090939,0,11,esci,bge_base,common_all_fitting,20
5419,0,0,0,4,esci,bge_base,common_all_fitting,20
5787,0,0,0,2,esci,bge_base,common_all_fitting,20
5921,0,0,0,1,esci,bge_base,common_all_fitting,20
6138,0,0,0,3,esci,bge_base,common_all_fitting,20
6685,0,0,0,8,esci,bge_base,common_all_fitting,20
7034,0,0,0,1,esci,bge_base,common_all_fitting,20
7126,0,0,0,6,esci,bge_base,common_all_fitting,20
7303,0,0,0,12,esci,bge_base,common_all_fitting,20
7340,0,0,0,2,esci,bge_base,common_all_fitting,20
7545,0,0,0,9,esci,bge_base,common_all_fitting,20
7581,0,0,0,10,esci,bge_base,common_all_fitting,20
8063,0,0,0,12,esci,bge_base,common_all_fitting,20
8519,0,0,0,6,esci,bge_base,common_all_fitting,20
8605,0,0,0,6,esci,bge_base,common_all_fitting,20
8740,0,0,0,1,esci,bge_base,common_all_fitting,20
9096,0,0,0,10,esci,bge_base,common_all_fitting,20
9695,0,0,0,7,esci,bge_base,common_all_fitting,20
9776,0,0,0,8,esci,bge_base,common_all_fitting,20
9967,0,0,0,3,esci,bge_base,common_all_fitting,20
10312,0,0,0,11,esci,bge_base,common_all_fitting,20
10370,0,0,0,10,esci,bge_base,common_all_fitting,20
11509,0,0,0,5,esci,bge_base,common_all_fitting,20
11621,0,0,0,1,esci,bge_base,common_all_fitting,20
11875,0,0,0,5,esci,bge_base,common_all_fitting,20
11925,0,0,0,24,esci,bge_base,common_all_fitting,20
12176,0,0,0,20,esci,bge_base,common_all_fitting,20
12432,0,0,0,10,esci,bge_base,common_all_fitting,20
12557,0,0,0,5,esci,bge_base,common_all_fitting,20
12664,0,0,0,5,esci,bge_base,common_all_fitting,20
12809,0,0,0,3,esci,bge_base,common_all_fitting,20
13089,0,0,0,27,esci,bge_base,common_all_fitting,20
13169,0,0,0,10,esci,bge_base,common_all_fitting,20
13471,0,0,0,19,esci,bge_base,common_all_fitting,20
13639,0,0,0,9,esci,bge_base,common_all_fitting,20
13785,0,0,0,8,esci,bge_base,common_all_fitting,20
13954,0,0,0,4,esci,bge_base,common_all_fitting,20
14346,0,0,0,10,esci,bge_base,common_all_fitting,20
14880,0,0,0,4,esci,bge_base,common_all_fitting,20
14882,0,0,0,11,esci,bge_base,common_all_fitting,20
15154,0,0,0,26,esci,bge_base,common_all_fitting,20
15164,0,0,0,4,esci,bge_base,common_all_fitting,20
15311,0,0,0,10,esci,bge_base,common_all_fitting,20
15647,0,0,0,16,esci,bge_base,common_all_fitting,20
15716,0,0,0,14,esci,bge_base,common_all_fitting,20
15777,0,0,0,12,esci,bge_base,common_all_fitting,20
15807,0,0,0,12,esci,bge_base,common_all_fitting,20
16613,0,0,0,7,esci,bge_base,common_all_fitting,20
16684,0,0,0,13,esci,bge_base,common_all_fitting,20
17384,0,0,0,9,esci,bge_base,common_all_fitting,20
17607,0,0,0,6,esci,bge_base,common_all_fitting,20
17689,0,0,0,3,esci,bge_base,common_all_fitting,20
17742,0,0,0,9,esci,bge_base,common_all_fitting,20
18356,0,0,0,7,esci,bge_base,common_all_fitting,20
18553,0,0,0,18,esci,bge_base,common_all_fitting,20
18679,0,0,0,7,esci,bge_base,common_all_fitting,20
18682,0,0,0,8,esci,bge_base,common_all_fitting,20
18932,0,0,0,9,esci,bge_base,common_all_fitting,20
19053,0,0,0,14,esci,bge_base,common_all_fitting,20
19134,0,0,0,2,esci,bge_base,common_all_fitting,20
19268,0,0,0,15,esci,bge_base,common_all_fitting,20
19369,0,0,0,11,esci,bge_base,common_all_fitting,20
19372,0,0,0,13,esci,bge_base,common_all_fitting,20
19380,0,0,0,2,esci,bge_base,common_all_fitting,20
19619,0,0,0,2,esci,bge_base,common_all_fitting,20
19694,0,0,0,7,esci,bge_base,common_all_fitting,20
19953,0,0,0,1,esci,bge_base,common_all_fitting,20
20037,0,0,0,22,esci,bge_base,common_all_fitting,20
20185,0,0,0,4,esci,bge_base,common_all_fitting,20
20307,0,0,0,4,esci,bge_base,common_all_fitting,20
20315,0,0,0,7,esci,bge_base,common_all_fitting,20
20385,0,0,0,2,esci,bge_base,common_all_fitting,20
20500,0,0,0,3,esci,bge_base,common_all_fitting,20
20523,0,0,0,3,esci,bge_base,common_all_fitting,20
20788,0,0,0,5,esci,bge_base,common_all_fitting,20
21481,0,0,0,16,esci,bge_base,common_all_fitting,20
21645,0,0,0,7,esci,bge_base,common_all_fitting,20
22173,0,0,0,6,esci,bge_base,common_all_fitting,20
22211,0,0,0,3,esci,bge_base,common_all_fitting,20
22441,0,0,0,4,esci,bge_base,common_all_fitting,20
22639,0,0,0,5,esci,bge_base,common_all_fitting,20
23148,0,0,0,4,esci,bge_base,common_all_fitting,20
23260,0,0,0,15,esci,bge_base,common_all_fitting,20
23744,0,0,0,1,esci,bge_base,common_all_fitting,20
24082,0,0,0,5,esci,bge_base,common_all_fitting,20
24402,0,0,0,6,esci,bge_base,common_all_fitting,20
24504,0,0,0,4,esci,bge_base,common_all_fitting,20
24668,0,0,0,8,esci,bge_base,common_all_fitting,20
24697,0,0,0,2,esci,bge_base,common_all_fitting,20
24831,0,0,0,18,esci,bge_base,common_all_fitting,20
25132,0,0,0,12,esci,bge_base,common_all_fitting,20
25426,0,0,0,5,esci,bge_base,common_all_fitting,20
25497,0,0,0,1,esci,bge_base,common_all_fitting,20
25516,0,0,0,5,esci,bge_base,common_all_fitting,20
25591,0,0,0,3,esci,bge_base,common_all_fitting,20
26321,0,0,0,7,esci,bge_base,common_all_fitting,20
26642,0,0,0,10,esci,bge_base,common_all_fitting,20
26872,0,0,0,5,esci,bge_base,common_all_fitting,20
27927,0,0,0,3,esci,bge_base,common_all_fitting,20
28198,0,0,0,10,esci,bge_base,common_all_fitting,20
28637,0,0,0,3,esci,bge_base,common_all_fitting,20
29049,0,0,0,2,esci,bge_base,common_all_fitting,20
29123,0,0,0,8,esci,bge_base,common_all_fitting,20
29488,0,0,0,5,esci,bge_base,common_all_fitting,20
29596,0,0,0,10,esci,bge_base,common_all_fitting,20
29729,0,0,0,8,esci,bge_base,common_all_fitting,20
29868,0,0,0,10,esci,bge_base,common_all_fitting,20
29941,0,0,0,2,esci,bge_base,common_all_fitting,20
29945,0,0,0,3,esci,bge_base,common_all_fitting,20
29952,0,0,0,4,esci,bge_base,common_all_fitting,20
30020,0,0,0,1,esci,bge_base,common_all_fitting,20
30318,0,0,0,11,esci,bge_base,common_all_fitting,20
31573,0,0,0,2,esci,bge_base,common_all_fitting,20
31659,0,0,0,5,esci,bge_base,common_all_fitting,20
31724,0,0,0,6,esci,bge_base,common_all_fitting,20
31889,0,0,0,2,esci,bge_base,common_all_fitting,20
32142,0,0,0,9,esci,bge_base,common_all_fitting,20
32164,0,0,0,12,esci,bge_base,common_all_fitting,20
32311,0,0,0,11,esci,bge_base,common_all_fitting,20
32350,0,0,0,4,esci,bge_base,common_all_fitting,20
32351,0,0,0,4,esci,bge_base,common_all_fitting,20
32430,0,0,0,19,esci,bge_base,common_all_fitting,20
32612,0,0,0,1,esci,bge_base,common_all_fitting,20
32812,0,0,0,4,esci,bge_base,common_all_fitting,20
32917,0,0,0,7,esci,bge_base,common_all_fitting,20
33004,0,0,0,10,esci,bge_base,common_all_fitting,20
33735,0,0,0,16,esci,bge_base,common_all_fitting,20
34128,0,0,0,15,esci,bge_base,common_all_fitting,20
34229,0,0,0,6,esci,bge_base,common_all_fitting,20
34443,0,0,0,4,esci,bge_base,common_all_fitting,20
34775,0,0,0,3,esci,bge_base,common_all_fitting,20
34817,0,0,0,9,esci,bge_base,common_all_fitting,20
35117,0,0,0,5,esci,bge_base,common_all_fitting,20
35242,0,0,0,2,esci,bge_base,common_all_fitting,20
35755,0,0,0,11,esci,bge_base,common_all_fitting,20
36669,0,0,0,2,esci,bge_base,common_all_fitting,20
36678,0,0,0,2,esci,bge_base,common_all_fitting,20
36753,0,0,0,12,esci,bge_base,common_all_fitting,20
36912,0,0,0,1,esci,bge_base,common_all_fitting,20
36960,0,0,0,2,esci,bge_base,common_all_fitting,20
37451,0,0,0,1,esci,bge_base,common_all_fitting,20
37466,0,0,0,15,esci,bge_base,common_all_fitting,20
37670,0,0,0,11,esci,bge_base,common_all_fitting,20
37789,0,0,0,1,esci,bge_base,common_all_fitting,20
38679,0,0,0,2,esci,bge_base,common_all_fitting,20
39022,0,0,0,3,esci,bge_base,common_all_fitting,20
39107,0,0,0,7,esci,bge_base,common_all_fitting,20
39157,0,0,0,2,esci,bge_base,common_all_fitting,20
40165,0,0,0,1,esci,bge_base,common_all_fitting,20
40292,0,0,0,7,esci,bge_base,common_all_fitting,20
40356,0,0,0,1,esci,bge_base,common_all_fitting,20
40483,0,0,0,24,esci,bge_base,common_all_fitting,20
40528,0,0,0,3,esci,bge_base,common_all_fitting,20
40573,0,0,0,19,esci,bge_base,common_all_fitting,20
40615,0,0,0,1,esci,bge_base,common_all_fitting,20
40834,0,0,0,7,esci,bge_base,common_all_fitting,20
41423,0,0,0,18,esci,bge_base,common_all_fitting,20
41492,0,0,0,13,esci,bge_base,common_all_fitting,20
41502,0,0,0,5,esci,bge_base,common_all_fitting,20
41795,0,0,0,10,esci,bge_base,common_all_fitting,20
42118,0,0,0,3,esci,bge_base,common_all_fitting,20
42332,0,0,0,13,esci,bge_base,common_all_fitting,20
42405,0,0,0,1,esci,bge_base,common_all_fitting,20
42445,0,0,0,6,esci,bge_base,common_all_fitting,20
42964,0,0,0,11,esci,bge_base,common_all_fitting,20
42968,0,0,0,3,esci,bge_base,common_all_fitting,20
43579,0,0,0,7,esci,bge_base,common_all_fitting,20
43948,0,0,0,2,esci,bge_base,common_all_fitting,20
43961,0,0,0,1,esci,bge_base,common_all_fitting,20
43983,0,0,0,4,esci,bge_base,common_all_fitting,20
44424,0,0,0,3,esci,bge_base,common_all_fitting,20
44706,0,0,0,3,esci,bge_base,common_all_fitting,20
44816,0,0,0,12,esci,bge_base,common_all_fitting,20
44845,0,0,0,7,esci,bge_base,common_all_fitting,20
44960,0,0,0,11,esci,bge_base,common_all_fitting,20
45464,0,0,0,13,esci,bge_base,common_all_fitting,20
45588,0,0,0,4,esci,bge_base,common_all_fitting,20
45713,0,0,0,8,esci,bge_base,common_all_fitting,20
45745,0,0,0,10,esci,bge_base,common_all_fitting,20
45843,0,0,0,2,esci,bge_base,common_all_fitting,20
45990,0,0,0,6,esci,bge_base,common_all_fitting,20
46008,0,0,0,8,esci,bge_base,common_all_fitting,20
46089,0,0,0,7,esci,bge_base,common_all_fitting,20
46097,0,0,0,6,esci,bge_base,common_all_fitting,20
46149,0,0,0,15,esci,bge_base,common_all_fitting,20
46177,0,0,0,7,esci,bge_base,common_all_fitting,20
46471,0,0,0,8,esci,bge_base,common_all_fitting,20
46910,0,0,0,6,esci,bge_base,common_all_fitting,20
47106,0,0,0,9,esci,bge_base,common_all_fitting,20
47213,0,0,0,8,esci,bge_base,common_all_fitting,20
47217,0,0,0,11,esci,bge_base,common_all_fitting,20
47526,0,0,0,19,esci,bge_base,common_all_fitting,20
47631,0,0,0,28,esci,bge_base,common_all_fitting,20
47857,0,0,0,26,esci,bge_base,common_all_fitting,20
47892,0,0,0,7,esci,bge_base,common_all_fitting,20
48397,0,0,0,2,esci,bge_base,common_all_fitting,20
48914,0,0,0,12,esci,bge_base,common_all_fitting,20
48929,0,0,0,9,esci,bge_base,common_all_fitting,20
49077,0,0,0,10,esci,bge_base,common_all_fitting,20
49201,0,0,0,4,esci,bge_base,common_all_fitting,20
49481,0,0,0,1,esci,bge_base,common_all_fitting,20
49972,0,0,0,3,esci,bge_base,common_all_fitting,20
50118,0,0,0,13,esci,bge_base,common_all_fitting,20
50311,0,0,0,18,esci,bge_base,common_all_fitting,20
50356,0,0,0,5,esci,bge_base,common_all_fitting,20
50494,0,0,0,7,esci,bge_base,common_all_fitting,20
51056,0,0,0,1,esci,bge_base,common_all_fitting,20
51227,0,0,0,13,esci,bge_base,common_all_fitting,20
51454,0,0,0,10,esci,bge_base,common_all_fitting,20
52230,0,0,0,13,esci,bge_base,common_all_fitting,20
52255,0,0,0,9,esci,bge_base,common_all_fitting,20
52348,0,0,0,1,esci,bge_base,common_all_fitting,20
52482,0,0,0,1,esci,bge_base,common_all_fitting,20
52830,0,0,0,3,esci,bge_base,common_all_fitting,20
53042,0,0,0,3,esci,bge_base,common_all_fitting,20
53114,0,0,0,2,esci,bge_base,common_all_fitting,20
53284,0,0,0,1,esci,bge_base,common_all_fitting,20
53328,0,0,0,10,esci,bge_base,common_all_fitting,20
53451,0,0,0,3,esci,bge_base,common_all_fitting,20
54039,0,0,0,13,esci,bge_base,common_all_fitting,20
54044,0,0,0,2,esci,bge_base,common_all_fitting,20
54558,0,0,0,7,esci,bge_base,common_all_fitting,20
54634,0,0,0,4,esci,bge_base,common_all_fitting,20
55280,0,0,0,5,esci,bge_base,common_all_fitting,20
55365,0,0,0,3,esci,bge_base,common_all_fitting,20
55531,0,0,0,4,esci,bge_base,common_all_fitting,20
55677,0,0,0,11,esci,bge_base,common_all_fitting,20
56281,0,0,0,5,esci,bge_base,common_all_fitting,20
56758,0,0,0,3,esci,bge_base,common_all_fitting,20
57100,0,0,0,9,esci,bge_base,common_all_fitting,20
57276,0,0,0,24,esci,bge_base,common_all_fitting,20
57921,0,0,0,15,esci,bge_base,common_all_fitting,20
58044,0,0,0,3,esci,bge_base,common_all_fitting,20
58233,0,0,0,8,esci,bge_base,common_all_fitting,20
58514,0,0,0,11,esci,bge_base,common_all_fitting,20
58597,0,0,0,13,esci,bge_base,common_all_fitting,20
59963,0,0,0,11,esci,bge_base,common_all_fitting,20
60628,0,0,0,4,esci,bge_base,common_all_fitting,20
61329,0,0,0,14,esci,bge_base,common_all_fitting,20
61522,0,0,0,5,esci,bge_base,common_all_fitting,20
61574,0,0,0,7,esci,bge_base,common_all_fitting,20
61598,0,0,0,3,esci,bge_base,common_all_fitting,20
61723,0,0,0,2,esci,bge_base,common_all_fitting,20
61798,0,0,0,7,esci,bge_base,common_all_fitting,20
61830,0,0,0,3,esci,bge_base,common_all_fitting,20
61961,0,0,0,5,esci,bge_base,common_all_fitting,20
62478,0,0,0,7,esci,bge_base,common_all_fitting,20
62513,0,0,0,9,esci,bge_base,common_all_fitting,20
62558,0,0,0,3,esci,bge_base,common_all_fitting,20
62858,0,0,0,9,esci,bge_base,common_all_fitting,20
62937,0,0,0,2,esci,bge_base,common_all_fitting,20
62954,0,0,0,26,esci,bge_base,common_all_fitting,20
63291,0,0,0,5,esci,bge_base,common_all_fitting,20
63701,0,0,0,3,esci,bge_base,common_all_fitting,20
63917,0,0,0,26,esci,bge_base,common_all_fitting,20
63927,0,0,0,5,esci,bge_base,common_all_fitting,20
64191,0,0,0,1,esci,bge_base,common_all_fitting,20
64212,0,0,0,8,esci,bge_base,common_all_fitting,20
64296,0,0,0,1,esci,bge_base,common_all_fitting,20
64880,0,0,0,2,esci,bge_base,common_all_fitting,20
65197,0,0,0,7,esci,bge_base,common_all_fitting,20
65347,0,0,0,4,esci,bge_base,common_all_fitting,20
65397,0,0,0,13,esci,bge_base,common_all_fitting,20
65683,0,0,0,20,esci,bge_base,common_all_fitting,20
65798,0,0,0,2,esci,bge_base,common_all_fitting,20
66004,0,0,0,14,esci,bge_base,common_all_fitting,20
66062,0,0,0,1,esci,bge_base,common_all_fitting,20
66396,0,0,0,23,esci,bge_base,common_all_fitting,20
66421,0,0,0,6,esci,bge_base,common_all_fitting,20
66476,0,0,0,12,esci,bge_base,common_all_fitting,20
66494,0,0,0,9,esci,bge_base,common_all_fitting,20
67075,0,0,0,7,esci,bge_base,common_all_fitting,20
67189,0,0,0,1,esci,bge_base,common_all_fitting,20
67570,0,0,0,3,esci,bge_base,common_all_fitting,20
67637,0,0,0,7,esci,bge_base,common_all_fitting,20
67712,0,0,0,7,esci,bge_base,common_all_fitting,20
67894,0,0,0,12,esci,bge_base,common_all_fitting,20
68340,0,0,0,17,esci,bge_base,common_all_fitting,20
68572,0,0,0,6,esci,bge_base,common_all_fitting,20
69025,0,0,0,2,esci,bge_base,common_all_fitting,20
69269,0,0,0,4,esci,bge_base,common_all_fitting,20
69657,0,0,0,13,esci,bge_base,common_all_fitting,20
69695,0,0,0,8,esci,bge_base,common_all_fitting,20
69739,0,0,0,5,esci,bge_base,common_all_fitting,20
70263,0,0,0,6,esci,bge_base,common_all_fitting,20
70625,0,0,0,3,esci,bge_base,common_all_fitting,20
70787,0,0,0,5,esci,bge_base,common_all_fitting,20
71186,0,0,0,2,esci,bge_base,common_all_fitting,20
71356,0,0,0,6,esci,bge_base,common_all_fitting,20
71655,0,0,0,6,esci,bge_base,common_all_fitting,20
71902,0,0,0,1,esci,bge_base,common_all_fitting,20
72088,0,0,0,9,esci,bge_base,common_all_fitting,20
72127,0,0,0,2,esci,bge_base,common_all_fitting,20
72915,0,0,0,15,esci,bge_base,common_all_fitting,20
73215,0,0,0,3,esci,bge_base,common_all_fitting,20
73282,0,0,0,7,esci,bge_base,common_all_fitting,20
73400,0,0,0,12,esci,bge_base,common_all_fitting,20
73401,0,0,0,7,esci,bge_base,common_all_fitting,20
73522,0,0,0,7,esci,bge_base,common_all_fitting,20
73746,0,0,0,3,esci,bge_base,common_all_fitting,20
73944,0,0,0,5,esci,bge_base,common_all_fitting,20
74270,0,0,0,1,esci,bge_base,common_all_fitting,20
74336,0,0,0,4,esci,bge_base,common_all_fitting,20
74620,0,0,0,7,esci,bge_base,common_all_fitting,20
74628,0,0,0,22,esci,bge_base,common_all_fitting,20
74654,0,0,0,16,esci,bge_base,common_all_fitting,20
74782,0,0,0,6,esci,bge_base,common_all_fitting,20
75417,0,0,0,6,esci,bge_base,common_all_fitting,20
75512,0,0,0,22,esci,bge_base,common_all_fitting,20
75831,0,0,0,6,esci,bge_base,common_all_fitting,20
75925,0,0,0,5,esci,bge_base,common_all_fitting,20
76144,0,0,0,7,esci,bge_base,common_all_fitting,20
76820,0,0,0,6,esci,bge_base,common_all_fitting,20
76904,0,0,0,6,esci,bge_base,common_all_fitting,20
76950,0,0,0,22,esci,bge_base,common_all_fitting,20
76969,0,0,0,6,esci,bge_base,common_all_fitting,20
77343,0,0,0,12,esci,bge_base,common_all_fitting,20
78347,0,0,0,2,esci,bge_base,common_all_fitting,20
79143,0,0,0,3,esci,bge_base,common_all_fitting,20
79505,0,0,0,6,esci,bge_base,common_all_fitting,20
80305,0,0,0,6,esci,bge_base,common_all_fitting,20
80453,0,0,0,4,esci,bge_base,common_all_fitting,20
80880,0,0,0,4,esci,bge_base,common_all_fitting,20
81029,0,0,0,1,esci,bge_base,common_all_fitting,20
81301,0,0,0,8,esci,bge_base,common_all_fitting,20
81478,0,0,0,5,esci,bge_base,common_all_fitting,20
81547,0,0,0,1,esci,bge_base,common_all_fitting,20
82738,0,0,0,1,esci,bge_base,common_all_fitting,20
82799,0,0,0,14,esci,bge_base,common_all_fitting,20
82836,0,0,0,7,esci,bge_base,common_all_fitting,20
82977,0,0,0,17,esci,bge_base,common_all_fitting,20
83182,0,0,0,7,esci,bge_base,common_all_fitting,20
83573,0,0,0,3,esci,bge_base,common_all_fitting,20
84011,0,0,0,13,esci,bge_base,common_all_fitting,20
84333,0,0,0,7,esci,bge_base,common_all_fitting,20
84543,0,0,0,6,esci,bge_base,common_all_fitting,20
84692,0,0,0,6,esci,bge_base,common_all_fitting,20
84752,0,0,0,9,esci,bge_base,common_all_fitting,20
84990,0,0,0,2,esci,bge_base,common_all_fitting,20
85202,0,0,0,3,esci,bge_base,common_all_fitting,20
85743,0,0,0,9,esci,bge_base,common_all_fitting,20
85956,0,0,0,4,esci,bge_base,common_all_fitting,20
87048,0,0,0,12,esci,bge_base,common_all_fitting,20
87098,0,0,0,6,esci,bge_base,common_all_fitting,20
87123,0,0,0,10,esci,bge_base,common_all_fitting,20
87931,0,0,0,2,esci,bge_base,common_all_fitting,20
88972,0,0,0,1,esci,bge_base,common_all_fitting,20
89016,0,0,0,1,esci,bge_base,common_all_fitting,20
89094,0,0,0,5,esci,bge_base,common_all_fitting,20
89443,0,0,0,7,esci,bge_base,common_all_fitting,20
90070,0,0,0,1,esci,bge_base,common_all_fitting,20
90523,0,0,0,10,esci,bge_base,common_all_fitting,20
90653,0,0,0,3,esci,bge_base,common_all_fitting,20
90835,0,0,0,5,esci,bge_base,common_all_fitting,20
90983,0,0,0,10,esci,bge_base,common_all_fitting,20
91113,0,0,0,2,esci,bge_base,common_all_fitting,20
91245,0,0,0,3,esci,bge_base,common_all_fitting,20
91267,0,0,0,3,esci,bge_base,common_all_fitting,20
91452,0,0,0,2,esci,bge_base,common_all_fitting,20
91498,0,0,0,2,esci,bge_base,common_all_fitting,20
91539,0,0,0,8,esci,bge_base,common_all_fitting,20
91847,0,0,0,14,esci,bge_base,common_all_fitting,20
92217,0,0,0,33,esci,bge_base,common_all_fitting,20
92320,0,0,0,9,esci,bge_base,common_all_fitting,20
92627,0,0.0625,-0.0625,16,esci,bge_base,common_all_fitting,20
92663,0,0,0,2,esci,bge_base,common_all_fitting,20
92720,0,0,0,10,esci,bge_base,common_all_fitting,20
92928,0,0,0,5,esci,bge_base,common_all_fitting,20
93169,0,0,0,4,esci,bge_base,common_all_fitting,20
93559,0,0,0,14,esci,bge_base,common_all_fitting,20
93654,0,0,0,10,esci,bge_base,common_all_fitting,20
93758,0,0,0,9,esci,bge_base,common_all_fitting,20
94456,0,0,0,13,esci,bge_base,common_all_fitting,20
94846,0,0,0,3,esci,bge_base,common_all_fitting,20
94878,0,0,0,6,esci,bge_base,common_all_fitting,20
94932,0,0,0,9,esci,bge_base,common_all_fitting,20
95116,0,0,0,8,esci,bge_base,common_all_fitting,20
95136,0,0,0,2,esci,bge_base,common_all_fitting,20
95453,0,0,0,9,esci,bge_base,common_all_fitting,20
95494,0,0,0,14,esci,bge_base,common_all_fitting,20
95886,0,0,0,2,esci,bge_base,common_all_fitting,20
95917,0,0,0,2,esci,bge_base,common_all_fitting,20
96045,0,0,0,11,esci,bge_base,common_all_fitting,20
96401,0,0,0,1,esci,bge_base,common_all_fitting,20
96535,0,0,0,18,esci,bge_base,common_all_fitting,20
96819,0,0,0,8,esci,bge_base,common_all_fitting,20
98201,0,0,0,3,esci,bge_base,common_all_fitting,20
98425,0,0,0,1,esci,bge_base,common_all_fitting,20
98526,0,0,0,5,esci,bge_base,common_all_fitting,20
99391,0,0,0,6,esci,bge_base,common_all_fitting,20
99846,0,0,0,2,esci,bge_base,common_all_fitting,20
100084,0,0,0,1,esci,bge_base,common_all_fitting,20
100330,0,0,0,8,esci,bge_base,common_all_fitting,20
100469,0,0,0,9,esci,bge_base,common_all_fitting,20
100474,0,0,0,3,esci,bge_base,common_all_fitting,20
100637,0,0,0,6,esci,bge_base,common_all_fitting,20
100807,0,0,0,19,esci,bge_base,common_all_fitting,20
101683,0,0,0,12,esci,bge_base,common_all_fitting,20
101841,0,0,0,5,esci,bge_base,common_all_fitting,20
102215,0,0,0,1,esci,bge_base,common_all_fitting,20
102308,0,0,0,2,esci,bge_base,common_all_fitting,20
102732,0,0,0,3,esci,bge_base,common_all_fitting,20
102895,0,0,0,4,esci,bge_base,common_all_fitting,20
102991,0,0,0,4,esci,bge_base,common_all_fitting,20
103099,0,0,0,6,esci,bge_base,common_all_fitting,20
103248,0,0,0,13,esci,bge_base,common_all_fitting,20
103500,0,0,0,6,esci,bge_base,common_all_fitting,20
103612,0,0,0,15,esci,bge_base,common_all_fitting,20
103705,0,0,0,3,esci,bge_base,common_all_fitting,20
104116,0,0,0,21,esci,bge_base,common_all_fitting,20
104212,0,0,0,3,esci,bge_base,common_all_fitting,20
104375,0,0,0,8,esci,bge_base,common_all_fitting,20
104485,0,0,0,8,esci,bge_base,common_all_fitting,20
104556,0,0,0,8,esci,bge_base,common_all_fitting,20
104929,0,0,0,2,esci,bge_base,common_all_fitting,20
105336,0,0,0,12,esci,bge_base,common_all_fitting,20
105354,0,0,0,1,esci,bge_base,common_all_fitting,20
106080,0,0,0,7,esci,bge_base,common_all_fitting,20
106387,0,0,0,3,esci,bge_base,common_all_fitting,20
106839,0,0,0,3,esci,bge_base,common_all_fitting,20
107789,0,0,0,7,esci,bge_base,common_all_fitting,20
107880,0,0,0,3,esci,bge_base,common_all_fitting,20
107900,0,0,0,13,esci,bge_base,common_all_fitting,20
108093,0,0,0,3,esci,bge_base,common_all_fitting,20
108571,0,0,0,1,esci,bge_base,common_all_fitting,20
108769,0,0,0,8,esci,bge_base,common_all_fitting,20
108964,0,0,0,1,esci,bge_base,common_all_fitting,20
109159,0,0,0,8,esci,bge_base,common_all_fitting,20
109658,0,0,0,9,esci,bge_base,common_all_fitting,20
110355,0,0,0,8,esci,bge_base,common_all_fitting,20
110443,0,0,0,3,esci,bge_base,common_all_fitting,20
110695,0,0,0,5,esci,bge_base,common_all_fitting,20
110785,0,0,0,5,esci,bge_base,common_all_fitting,20
110848,0,0,0,19,esci,bge_base,common_all_fitting,20
110909,0,0,0,6,esci,bge_base,common_all_fitting,20
111397,0,0,0,1,esci,bge_base,common_all_fitting,20
111447,0,0,0,14,esci,bge_base,common_all_fitting,20
111629,0,0,0,14,esci,bge_base,common_all_fitting,20
111828,0,0,0,2,esci,bge_base,common_all_fitting,20
111876,0,0,0,4,esci,bge_base,common_all_fitting,20
111913,0,0,0,7,esci,bge_base,common_all_fitting,20
111950,0,0,0,9,esci,bge_base,common_all_fitting,20
112070,0,0,0,3,esci,bge_base,common_all_fitting,20
112116,0,0,0,10,esci,bge_base,common_all_fitting,20
112141,0,0,0,4,esci,bge_base,common_all_fitting,20
112578,0,0,0,9,esci,bge_base,common_all_fitting,20
112716,0,0,0,6,esci,bge_base,common_all_fitting,20
113321,0,0,0,18,esci,bge_base,common_all_fitting,20
113679,0,0,0,19,esci,bge_base,common_all_fitting,20
114588,0,0,0,3,esci,bge_base,common_all_fitting,20
114599,0,0,0,2,esci,bge_base,common_all_fitting,20
114650,0,0,0,2,esci,bge_base,common_all_fitting,20
114905,0,0,0,6,esci,bge_base,common_all_fitting,20
114954,0,0,0,9,esci,bge_base,common_all_fitting,20
115094,0,0,0,6,esci,bge_base,common_all_fitting,20
115539,0,0,0,3,esci,bge_base,common_all_fitting,20
165,0,0,0,6,esci,bge_base,common_all_fitting,100
433,0,0,0,7,esci,bge_base,common_all_fitting,100
500,0,0,0,22,esci,bge_base,common_all_fitting,100
541,0,0,0,7,esci,bge_base,common_all_fitting,100
598,0,0,0,13,esci,bge_base,common_all_fitting,100
600,0,0,0,10,esci,bge_base,common_all_fitting,100
602,0,0,0,3,esci,bge_base,common_all_fitting,100
622,0,0,0,20,esci,bge_base,common_all_fitting,100
637,0,0,0,11,esci,bge_base,common_all_fitting,100
861,0,0,0,14,esci,bge_base,common_all_fitting,100
933,0,0,0,4,esci,bge_base,common_all_fitting,100
978,0,0,0,9,esci,bge_base,common_all_fitting,100
1210,0,0,0,2,esci,bge_base,common_all_fitting,100
1293,0,0,0,8,esci,bge_base,common_all_fitting,100
1458,0,0,0,14,esci,bge_base,common_all_fitting,100
1476,0,0,0,4,esci,bge_base,common_all_fitting,100
1530,0,0,0,13,esci,bge_base,common_all_fitting,100
1659,0,0,0,2,esci,bge_base,common_all_fitting,100
1816,0,0,0,4,esci,bge_base,common_all_fitting,100
2286,0,0,0,12,esci,bge_base,common_all_fitting,100
2390,0,0,0,2,esci,bge_base,common_all_fitting,100
2692,0,0,0,5,esci,bge_base,common_all_fitting,100
2855,0,0,0,7,esci,bge_base,common_all_fitting,100
3012,0,0,0,5,esci,bge_base,common_all_fitting,100
3492,0,0,0,1,esci,bge_base,common_all_fitting,100
