query_id,persistent_inclusion,VI,persistent_omission,n_highest,dataset,model,support,family,K,profile
83573,1,0,0,5,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
83860,1,0,0,1,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
84011,0.7857142857142857,0,0.21428571428571427,14,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
84333,0.14285714285714285,0,0.8571428571428571,7,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
84543,1,0,0,13,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
84692,1,0,0,6,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
84752,0.72727272727272729,0.090909090909090912,0.18181818181818182,11,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
84990,1,0,0,2,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
85202,0.66666666666666663,0,0.33333333333333331,3,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
85743,1,0,0,9,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
85956,0.77777777777777779,0,0.22222222222222221,9,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
87048,0.83333333333333337,0,0.16666666666666666,12,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
87098,1,0,0,6,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
87123,0.90000000000000002,0,0.10000000000000001,10,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
87931,1,0,0,2,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
88180,0.5,0,0.5,2,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
88972,0,0,1,1,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
89016,0,0,1,1,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
89094,1,0,0,5,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
89443,0.42857142857142855,0,0.5714285714285714,7,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
90070,0.75,0,0.25,4,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
90523,0.20000000000000001,0,0.80000000000000004,15,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
90653,1,0,0,6,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
90835,1,0,0,5,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
90983,0.38461538461538464,0,0.61538461538461542,13,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
91113,1,0,0,5,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
91245,1,0,0,3,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
91267,0.875,0,0.125,8,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
91452,0.5,0,0.5,2,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
91498,0,0.5,0.5,2,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
91539,1,0,0,8,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
91847,1,0,0,14,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
92217,0.27272727272727271,0.060606060606060608,0.66666666666666663,33,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
92320,1,0,0,10,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
92627,0.125,0.1875,0.6875,16,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
92663,0.5,0,0.5,4,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
92720,1,0,0,10,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
92810,1,0,0,1,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
92928,0.40000000000000002,0,0.59999999999999998,5,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
93169,1,0,0,5,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
93559,0.5714285714285714,0.095238095238095233,0.33333333333333331,21,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
93654,0.90000000000000002,0.10000000000000001,0,10,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
93758,0.88888888888888884,0,0.1111111111111111,9,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
94456,0.69230769230769229,0,0.30769230769230771,13,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
94846,0,0.66666666666666663,0.33333333333333331,3,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
94878,0.69230769230769229,0,0.30769230769230771,13,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
94932,0.61538461538461542,0,0.38461538461538464,13,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
95116,0.875,0,0.125,8,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
95136,0.5,0,0.5,2,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
95453,1,0,0,11,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
95494,0.3888888888888889,0.1111111111111111,0.5,18,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
95886,0.5,0,0.5,2,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
95917,0.66666666666666663,0,0.33333333333333331,3,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
96045,0.90909090909090906,0.090909090909090912,0,11,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
96401,0,0,1,1,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
96535,0.5357142857142857,0,0.4642857142857143,28,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
96819,0.875,0,0.125,8,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
98201,0.5,0.16666666666666666,0.33333333333333331,6,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
98425,1,0,0,1,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
98526,0.83333333333333337,0.16666666666666666,0,6,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
99391,0.33333333333333331,0,0.66666666666666663,6,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
99846,0.75,0,0.25,4,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
100084,1,0,0,6,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
100330,0.59999999999999998,0.10000000000000001,0.29999999999999999,10,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
100469,0.22222222222222221,0,0.77777777777777779,9,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
100474,0,0,1,4,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
100637,1,0,0,7,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
100807,0.55555555555555558,0.037037037037037035,0.40740740740740738,27,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
101683,0.42857142857142855,0.14285714285714285,0.42857142857142855,14,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
101841,1,0,0,5,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
102215,1,0,0,1,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
102308,1,0,0,3,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
102732,0.33333333333333331,0,0.66666666666666663,9,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
102895,0.75,0,0.25,4,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
102991,1,0,0,4,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
103099,0.8571428571428571,0.14285714285714285,0,7,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
103248,1,0,0,13,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
103500,1,0,0,7,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
103612,0.80000000000000004,0,0.20000000000000001,15,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
103705,1,0,0,5,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
104116,0.375,0.0625,0.5625,32,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
104212,1,0,0,3,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
104375,0.20000000000000001,0,0.80000000000000004,10,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
104485,0.3125,0.125,0.5625,16,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
104556,0.90000000000000002,0,0.10000000000000001,10,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
104929,0.5,0,0.5,2,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
105336,0.41666666666666669,0.083333333333333329,0.5,12,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
105354,1,0,0,3,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
106080,0.625,0.125,0.25,8,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
106387,1,0,0,6,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
106839,1,0,0,3,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
107789,1,0,0,8,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
107880,0.66666666666666663,0,0.33333333333333331,3,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
107900,1,0,0,13,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
108093,0.83333333333333337,0,0.16666666666666666,6,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
108571,1,0,0,4,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
108769,0.25,0.125,0.625,8,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
108964,1,0,0,2,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
109159,1,0,0,8,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
109658,1,0,0,9,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
110355,1,0,0,8,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
110443,0.66666666666666663,0,0.33333333333333331,3,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
110695,1,0,0,5,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
110785,1,0,0,5,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
110848,0.72727272727272729,0,0.27272727272727271,22,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
110909,1,0,0,6,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
111397,1,0,0,1,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
111447,0.9285714285714286,0,0.071428571428571425,14,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
111629,0.9285714285714286,0.071428571428571425,0,14,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
111828,0.5,0,0.5,2,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
111876,1,0,0,4,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
111913,0.54545454545454541,0.090909090909090912,0.36363636363636365,11,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
111950,0.84615384615384615,0,0.15384615384615385,13,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
112070,0.66666666666666663,0,0.33333333333333331,3,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
112116,0.25,0.083333333333333329,0.66666666666666663,12,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
112141,0.80000000000000004,0,0.20000000000000001,10,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
112578,0.083333333333333329,0,0.91666666666666663,12,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
112716,0.83333333333333337,0,0.16666666666666666,6,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
113321,0.25,0.0625,0.6875,32,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
113679,0.36363636363636365,0.15151515151515152,0.48484848484848486,33,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
114588,1,0,0,3,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
114599,0.5,0,0.5,2,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
114650,1,0,0,4,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
114793,0,0,1,1,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
114905,1,0,0,7,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
114954,0.88888888888888884,0,0.1111111111111111,9,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
115094,0.57692307692307687,0.038461538461538464,0.38461538461538464,26,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
115539,1,0,0,4,esci,bge_base,full,exhaustive_target,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
165,0.66666666666666663,0,0.33333333333333331,6,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
433,1,0,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
500,1,0,0,22,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
541,0.8571428571428571,0.14285714285714285,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
598,0.6428571428571429,0.071428571428571425,0.2857142857142857,14,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
600,0.96153846153846156,0,0.038461538461538464,26,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
602,0,0,1,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
622,1,0,0,26,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
637,0.92307692307692313,0.076923076923076927,0,13,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
861,0.95833333333333337,0,0.041666666666666664,24,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
933,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
978,1,0,0,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
1210,0,0,1,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
1293,1,0,0,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
1310,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
1458,1,0,0,15,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
1476,1,0,0,17,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
1530,1,0,0,17,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
1659,0.80000000000000004,0,0.20000000000000001,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
1816,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
2286,0.84615384615384615,0.076923076923076927,0.076923076923076927,13,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
2390,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
2692,0.8571428571428571,0,0.14285714285714285,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
2855,0.8571428571428571,0,0.14285714285714285,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
3012,1,0,0,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
3492,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
3494,1,0,0,11,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
3986,1,0,0,14,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
4299,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
4321,0,0,1,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
4860,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
4956,1,0,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
5079,0.40000000000000002,0,0.59999999999999998,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
5094,1,0,0,11,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
5419,1,0,0,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
5787,0.5,0,0.5,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
5921,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
