query_id,base,severe,n_highest,base_share,severe_share,dataset,model,intervention,target_support,catalog_size,K,event,threshold_multiple
12432,1,0,12,0.08333333333333333,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
12557,0,0,8,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
12664,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
12809,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
13089,2,0,32,0.0625,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
13169,3,0,11,0.2727272727272727,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
13471,2,0,21,0.09523809523809523,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
13639,0,0,15,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
13785,0,0,8,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
13954,0,0,13,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
14346,0,0,10,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
14880,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
14882,2,0,11,0.18181818181818182,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
15154,0,0,28,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
15164,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
15311,1,0,10,0.1,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
15647,1,0,21,0.047619047619047616,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
15716,0,0,14,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
15777,0,0,12,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
15807,1,0,15,0.06666666666666667,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
16613,0,0,9,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
16684,3,0,13,0.23076923076923078,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
17384,0,0,11,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
17607,3,0,17,0.17647058823529413,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
17689,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
17742,0,0,12,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
18356,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
18553,4,0,21,0.19047619047619047,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
18679,0,0,8,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
18682,0,0,8,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
18932,0,0,10,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
19053,0,0,14,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
19134,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
19268,2,0,21,0.09523809523809523,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
19369,3,0,11,0.2727272727272727,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
19372,0,0,15,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
19380,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
19619,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
19694,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
19953,1,0,3,0.3333333333333333,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
20037,4,0,32,0.125,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
20185,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
20307,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
20315,0,0,10,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
20385,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
20500,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
20523,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
20788,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
21481,1,0,17,0.058823529411764705,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
21645,0,0,13,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
22173,0,0,9,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
22211,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
22441,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
22639,1,0,9,0.1111111111111111,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
23148,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
23260,0,0,15,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
23744,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
24082,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
24402,2,0,6,0.3333333333333333,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
24504,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
24668,0,0,8,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
24697,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
24831,5,3,19,0.2631578947368421,0.15789473684210525,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
25132,2,1,12,0.16666666666666666,0.08333333333333333,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
25426,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
25497,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
25516,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
25591,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
26321,0,0,9,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
26642,0,0,10,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
26872,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
27927,0,0,8,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
28198,0,0,15,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
28637,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
29049,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
29123,0,0,11,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
29488,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
29596,0,0,12,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
29729,2,1,9,0.2222222222222222,0.1111111111111111,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
29868,2,0,10,0.2,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
29928,1,0,5,0.2,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
29941,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
29945,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
29952,1,1,4,0.25,0.25,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
30020,1,0,1,1.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
30318,0,0,12,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
31573,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
31659,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
31724,0,0,6,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
31889,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
32142,0,0,10,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
32164,0,0,13,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
32311,0,0,11,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
32350,1,0,9,0.1111111111111111,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
32351,1,0,4,0.25,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
32430,1,0,19,0.05263157894736842,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
32612,1,0,2,0.5,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
32812,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
32917,2,0,7,0.2857142857142857,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
33004,1,0,10,0.1,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
33735,2,0,20,0.1,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
34128,3,0,26,0.11538461538461539,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
34229,0,0,6,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
34443,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
34775,1,0,3,0.3333333333333333,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
34817,0,0,10,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
35117,0,0,8,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
35242,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
35755,0,0,15,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
36669,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
36678,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
36753,2,1,12,0.16666666666666666,0.08333333333333333,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
36912,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
36960,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
37451,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
37466,3,0,24,0.125,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
37498,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
37670,0,0,13,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
37789,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
38679,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
39022,1,0,3,0.3333333333333333,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
39107,1,0,12,0.08333333333333333,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
39157,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
39263,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
40165,1,0,1,1.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
40292,1,0,7,0.14285714285714285,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
40356,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
40483,8,0,29,0.27586206896551724,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
40528,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
40573,1,0,23,0.043478260869565216,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
40615,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
40834,2,0,7,0.2857142857142857,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
41423,1,0,24,0.041666666666666664,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
41492,0,0,13,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
41502,3,0,11,0.2727272727272727,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
41795,0,0,11,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
42118,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
42332,0,0,13,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
42405,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
42445,0,0,6,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
42964,0,0,12,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
42968,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
43579,2,0,11,0.18181818181818182,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
43948,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
43961,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
43983,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
44424,1,0,4,0.25,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
44706,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
44816,0,0,12,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
44845,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
44960,0,0,12,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
45294,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
45464,1,0,16,0.0625,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
45588,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
45713,0,0,12,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
45745,0,0,10,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
45843,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
45990,0,0,9,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
46008,0,0,8,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
46089,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
46097,1,0,6,0.16666666666666666,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
46149,0,0,15,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
46177,2,0,9,0.2222222222222222,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
46471,0,0,10,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
46910,1,0,7,0.14285714285714285,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
47106,0,0,9,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
47213,1,0,8,0.125,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
47217,1,0,15,0.06666666666666667,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
47526,2,0,24,0.08333333333333333,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
47631,4,1,28,0.14285714285714285,0.03571428571428571,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
47857,3,0,26,0.11538461538461539,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
47892,0,0,9,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
48397,0,0,12,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
48914,2,0,22,0.09090909090909091,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
48929,1,0,19,0.05263157894736842,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
49077,1,0,11,0.09090909090909091,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
49201,0,0,10,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
49481,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
49972,0,0,6,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
50118,2,2,13,0.15384615384615385,0.15384615384615385,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
50311,2,0,18,0.1111111111111111,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
50356,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
50494,1,0,7,0.14285714285714285,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
51056,1,0,1,1.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
51227,2,0,13,0.15384615384615385,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
51454,0,0,11,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
52230,2,0,13,0.15384615384615385,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
52255,0,0,9,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
52348,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
52482,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
52830,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
53042,0,0,8,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
53114,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
53284,0,0,6,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
53328,0,0,13,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
53451,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
54039,0,0,13,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
54044,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
54558,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
54634,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
54889,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
55280,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
55365,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
55531,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
55677,2,1,12,0.16666666666666666,0.08333333333333333,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
56281,2,1,5,0.4,0.2,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
56758,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
57100,0,0,14,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
57276,5,0,24,0.20833333333333334,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
57921,1,0,29,0.034482758620689655,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
58044,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
58233,0,0,13,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
58514,0,0,11,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
58597,3,0,15,0.2,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
59963,0,0,11,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
60628,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
61329,0,0,14,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
61522,1,0,9,0.1111111111111111,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
61574,0,0,10,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
61598,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
61723,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
61798,0,0,11,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
61830,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
61961,1,0,8,0.125,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
62478,0,0,8,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
62513,0,0,13,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
62558,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
62858,0,0,10,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
62937,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
62954,4,0,34,0.11764705882352941,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
63291,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
63701,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
63917,0,0,28,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
63927,1,0,7,0.14285714285714285,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
64191,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
64212,1,0,8,0.125,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
64296,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
64880,0,0,2,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
65197,1,0,7,0.14285714285714285,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
65347,0,0,4,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
65397,0,0,13,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
65683,1,0,21,0.047619047619047616,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
65798,0,0,6,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
66004,0,0,14,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
66062,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
66396,1,0,23,0.043478260869565216,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
66421,0,0,11,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
66476,0,0,13,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
66494,2,0,10,0.2,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
67075,0,0,10,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
67189,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
67570,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
67637,0,0,8,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
67712,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
67844,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
67894,2,0,15,0.13333333333333333,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
68340,1,0,19,0.05263157894736842,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
68572,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
69025,1,1,2,0.5,0.5,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
69269,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
69657,1,0,13,0.07692307692307693,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
69695,0,0,9,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
69739,1,0,13,0.07692307692307693,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
70263,3,1,11,0.2727272727272727,0.09090909090909091,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
70625,0,0,3,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
70787,0,0,5,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
71186,0,0,8,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
71356,0,0,7,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
71655,1,0,20,0.05,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
71902,0,0,1,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
72088,0,0,11,0.0,0.0,esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2
