dataset,model,method,K,aggregation,metric,estimate,ci_low,ci_high,bootstrap_seed,bootstrap_draws
esci,bge_base,reconstructed_raw_seven,100,query_macro,VI,0.0072012176997605,0.0047076062249981,0.0100669980717396,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,persistent_omission,0.0854769195278948,0.0671633842869298,0.1045362457671342,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,recall_C0,0.9097759035682006,0.8904054796001772,0.9285233339993342,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,recall_C1,0.9112962843569008,0.8919375415157872,0.9296877496664256,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,recall_C2s1,0.9096498578259222,0.8902534930762022,0.92847038403094,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,recall_C2s2,0.9097742849141456,0.8903692977698671,0.9284161404015904,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,recall_C2s3,0.9117280280752176,0.8925679931009742,0.930160187623008,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,recall_C2s4,0.9098435569647944,0.8904457234129088,0.9285673724726444,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,recall_C2s5,0.9108260538291868,0.8915236334002951,0.9294166978598548,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,delta_VI_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,delta_persistent_omission_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,delta_source_recall_vs_raw_C0,0.0,0.0,0.0,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,query_macro,delta_mean_recall_vs_raw_C0,0.0006375206509948,-0.0005250835801183,0.001732407919981,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,source_order_recall,0.9043752819124944,0.8803100769414632,0.9263435336297324,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,seven_schedule_mean_recall,0.9053096204652364,0.8812524578203501,0.927048818678973,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,persistent_inclusion,0.9009923319801534,0.8766149559089403,0.9234639487765368,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,VI,0.0099233198015336,0.0065867904892823,0.0138227186857183,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,persistent_omission,0.089084348218313,0.067880938821998,0.1121989501538974,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,recall_C0,0.9043752819124944,0.8803100769414632,0.9263435336297324,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,recall_C1,0.906405051871899,0.8825508586095647,0.928153526166884,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,recall_C2s1,0.9043752819124944,0.8802717683093763,0.9263574634057552,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,recall_C2s2,0.9043752819124944,0.8804148704666684,0.9261481535323892,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,recall_C2s3,0.9068561118628776,0.8834323005696917,0.9284111930390618,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,recall_C2s4,0.9048263419034732,0.8805571994253292,0.9268401627150517,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,recall_C2s5,0.9059539918809202,0.8820991292263399,0.9276528798754332,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,delta_VI_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,delta_persistent_omission_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,delta_source_recall_vs_raw_C0,0.0,0.0,0.0,2026091701,10000
esci,bge_base,reconstructed_raw_seven,100,pair_micro,delta_mean_recall_vs_raw_C0,0.0009343385527418,-0.000502686229539,0.0023398199838988,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,source_order_recall,0.7244962730851259,0.6958531413021466,0.7520215744893283,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,seven_schedule_mean_recall,0.7181403988545487,0.6899295959013944,0.7454658144416455,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,persistent_inclusion,0.681917423509352,0.6519645064863754,0.7106749335140532,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,VI,0.0690951098621512,0.057857478764513,0.0810828950314975,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,persistent_omission,0.2489874666284966,0.2223871607982804,0.2762655236528412,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,recall_C0,0.7244962730851259,0.6958531413021466,0.7520215744893283,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,recall_C1,0.7139427553516955,0.6855291844253739,0.7415582374669926,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,recall_C2s1,0.720337068810611,0.6915168483230918,0.7482350173256571,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,recall_C2s2,0.7192020502755233,0.6902375408277226,0.7468590171079994,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,recall_C2s3,0.7189030982045586,0.6903709971870025,0.7466019719498828,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,recall_C2s4,0.7154148864586549,0.6863072368891738,0.7434283991268942,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,recall_C2s5,0.7146866597956724,0.6862946925525522,0.7425306119430772,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,delta_VI_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,delta_persistent_omission_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,delta_source_recall_vs_raw_C0,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,20,query_macro,delta_mean_recall_vs_raw_C0,-0.006355874230577,-0.0119131097469973,-0.0013517026873963,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,source_order_recall,0.6682453766350924,0.6371838579197773,0.699772036288151,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,seven_schedule_mean_recall,0.6658934209678459,0.6352784942461748,0.6968805574119811,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,persistent_inclusion,0.6222372575552548,0.5899441210142986,0.6549452667033714,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,VI,0.0825439783491204,0.0716869426183861,0.0934960012515976,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,persistent_omission,0.2952187640956247,0.2655349523390807,0.3248505939399431,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,recall_C0,0.6682453766350924,0.6371838579197773,0.699772036288151,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,recall_C1,0.6648624267027514,0.6339650753864607,0.6957721008403361,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,recall_C2s1,0.6666666666666666,0.6352430554624102,0.6983903823485654,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,recall_C2s2,0.6666666666666666,0.6354966772358076,0.6977910975324235,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,recall_C2s3,0.6653134866937302,0.6345486833072399,0.696264940931996,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,recall_C2s4,0.6653134866937302,0.6341617684674872,0.6962797922578348,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,recall_C2s5,0.6641858367162833,0.6335604102194757,0.6956133729272628,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,delta_VI_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,delta_persistent_omission_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,delta_source_recall_vs_raw_C0,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,20,pair_micro,delta_mean_recall_vs_raw_C0,-0.0023519556672465,-0.0054145776306227,0.000657503510887,2026091701,10000
esci,gte_modernbert,raw_C0,20,query_macro,source_order_recall,0.7244962730851259,0.6958531413021466,0.7520215744893283,2026091701,10000
esci,gte_modernbert,raw_C0,20,query_macro,recall_C0,0.7244962730851259,0.6958531413021466,0.7520215744893283,2026091701,10000
esci,gte_modernbert,raw_C0,20,query_macro,delta_source_recall_vs_raw_C0,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_C0,20,pair_micro,source_order_recall,0.6682453766350924,0.6371838579197773,0.699772036288151,2026091701,10000
esci,gte_modernbert,raw_C0,20,pair_micro,recall_C0,0.6682453766350924,0.6371838579197773,0.699772036288151,2026091701,10000
esci,gte_modernbert,raw_C0,20,pair_micro,delta_source_recall_vs_raw_C0,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,source_order_recall,0.7160752887563573,0.687165595808512,0.744367067809949,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,seven_schedule_mean_recall,0.7160752887563573,0.687165595808512,0.744367067809949,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,persistent_inclusion,0.7160752887563573,0.687165595808512,0.744367067809949,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,VI,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,persistent_omission,0.2839247112436427,0.2556329321900508,0.312834404191488,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,recall_C0,0.7160752887563573,0.687165595808512,0.744367067809949,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,recall_C1,0.7160752887563573,0.687165595808512,0.744367067809949,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,recall_C2s1,0.7160752887563573,0.687165595808512,0.744367067809949,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,recall_C2s2,0.7160752887563573,0.687165595808512,0.744367067809949,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,recall_C2s3,0.7160752887563573,0.687165595808512,0.744367067809949,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,recall_C2s4,0.7160752887563573,0.687165595808512,0.744367067809949,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,recall_C2s5,0.7160752887563573,0.687165595808512,0.744367067809949,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,-0.0020651100981915,-0.0079036971869622,0.0037724343699521,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0341578652470052,0.026679772505809,0.0428096859297579,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,delta_VI_vs_raw_seven,-0.0690951098621512,-0.0810828950314975,-0.057857478764513,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,delta_persistent_omission_vs_raw_seven,0.034937244615146,0.0269122575268664,0.0440504453061246,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,delta_source_recall_vs_raw_C0,-0.0084209843287685,-0.0170274705054257,-0.0003104901871023,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,query_macro,delta_mean_recall_vs_raw_C0,-0.0084209843287685,-0.0170274705054257,-0.0003104901871023,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,source_order_recall,0.6650879566982408,0.6341571785145902,0.6967256763170384,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,seven_schedule_mean_recall,0.6650879566982408,0.6341571785145902,0.6967256763170384,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,persistent_inclusion,0.6650879566982408,0.6341571785145902,0.6967256763170384,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,persistent_omission,0.3349120433017591,0.3032743236829615,0.3658428214854097,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,recall_C0,0.6650879566982408,0.6341571785145902,0.6967256763170384,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,recall_C1,0.6650879566982408,0.6341571785145902,0.6967256763170384,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,recall_C2s1,0.6650879566982408,0.6341571785145902,0.6967256763170384,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,recall_C2s2,0.6650879566982408,0.6341571785145902,0.6967256763170384,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,recall_C2s3,0.6650879566982408,0.6341571785145902,0.6967256763170384,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,recall_C2s4,0.6650879566982408,0.6341571785145902,0.6967256763170384,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,recall_C2s5,0.6650879566982408,0.6341571785145902,0.6967256763170384,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,-0.0008054642696049,-0.00467787163157,0.0030809907662899,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.042850699142986,0.0357630457955131,0.0502588718685653,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,delta_VI_vs_raw_seven,-0.0825439783491204,-0.0934960012515976,-0.0716869426183861,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,delta_persistent_omission_vs_raw_seven,0.0396932792061344,0.0331365124647881,0.04634623328449,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,delta_source_recall_vs_raw_C0,-0.0031574199368515,-0.0080038502523272,0.0018199607473283,2026091701,10000
esci,gte_modernbert,lexical_ascending,20,pair_micro,delta_mean_recall_vs_raw_C0,-0.0031574199368515,-0.0080038502523272,0.0018199607473283,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,source_order_recall,0.7164475014853268,0.6882218346691763,0.7439176842822405,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,seven_schedule_mean_recall,0.7164475014853268,0.6882218346691763,0.7439176842822405,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,persistent_inclusion,0.7164475014853268,0.6882218346691763,0.7439176842822405,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,VI,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,persistent_omission,0.2835524985146732,0.2560823157177597,0.3117781653308236,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,recall_C0,0.7164475014853268,0.6882218346691763,0.7439176842822405,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,recall_C1,0.7164475014853268,0.6882218346691763,0.7439176842822405,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,recall_C2s1,0.7164475014853268,0.6882218346691763,0.7439176842822405,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,recall_C2s2,0.7164475014853268,0.6882218346691763,0.7439176842822405,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,recall_C2s3,0.7164475014853268,0.6882218346691763,0.7439176842822405,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,recall_C2s4,0.7164475014853268,0.6882218346691763,0.7439176842822405,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,recall_C2s5,0.7164475014853268,0.6882218346691763,0.7439176842822405,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,-0.0016928973692219,-0.007449538868152,0.0037020071831108,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0345300779759747,0.0271194482506771,0.0424066646417188,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,delta_VI_vs_raw_seven,-0.0690951098621512,-0.0810828950314975,-0.057857478764513,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,delta_persistent_omission_vs_raw_seven,0.0345650318861765,0.0264908450803119,0.0438353226796773,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,delta_source_recall_vs_raw_C0,-0.0080487715997989,-0.0160182044261071,-0.000623615716491,2026091701,10000
esci,gte_modernbert,lexical_descending,20,query_macro,delta_mean_recall_vs_raw_C0,-0.0080487715997989,-0.0160182044261071,-0.000623615716491,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,source_order_recall,0.6655390166892197,0.6348593672562555,0.6966125884748574,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,seven_schedule_mean_recall,0.6655390166892197,0.6348593672562555,0.6966125884748574,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,persistent_inclusion,0.6655390166892197,0.6348593672562555,0.6966125884748574,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,persistent_omission,0.3344609833107803,0.3033874115251426,0.3651406327437445,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,recall_C0,0.6655390166892197,0.6348593672562555,0.6966125884748574,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,recall_C1,0.6655390166892197,0.6348593672562555,0.6966125884748574,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,recall_C2s1,0.6655390166892197,0.6348593672562555,0.6966125884748574,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,recall_C2s2,0.6655390166892197,0.6348593672562555,0.6966125884748574,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,recall_C2s3,0.6655390166892197,0.6348593672562555,0.6966125884748574,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,recall_C2s4,0.6655390166892197,0.6348593672562555,0.6966125884748574,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,recall_C2s5,0.6655390166892197,0.6348593672562555,0.6966125884748574,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,-0.0003544042786262,-0.0036540649146591,0.0028109528939537,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0433017591339648,0.0363966346529044,0.0501539985329908,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,delta_VI_vs_raw_seven,-0.0825439783491204,-0.0934960012515976,-0.0716869426183861,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,delta_persistent_omission_vs_raw_seven,0.0392422192151556,0.0331212634175284,0.0456810213495695,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,delta_source_recall_vs_raw_C0,-0.0027063599458728,-0.0070359001217512,0.0015371102327624,2026091701,10000
esci,gte_modernbert,lexical_descending,20,pair_micro,delta_mean_recall_vs_raw_C0,-0.0027063599458728,-0.0070359001217512,0.0015371102327624,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,source_order_recall,0.7168147630429257,0.6878983008587158,0.745015104992509,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,seven_schedule_mean_recall,0.7168147630429257,0.6878983008587158,0.745015104992509,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,persistent_inclusion,0.7168147630429257,0.6878983008587158,0.745015104992509,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,VI,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,persistent_omission,0.2831852369570742,0.2549848950074909,0.3121016991412841,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,recall_C0,0.7168147630429257,0.6878983008587158,0.745015104992509,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,recall_C1,0.7168147630429257,0.6878983008587158,0.745015104992509,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,recall_C2s1,0.7168147630429257,0.6878983008587158,0.745015104992509,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,recall_C2s2,0.7168147630429257,0.6878983008587158,0.745015104992509,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,recall_C2s3,0.7168147630429257,0.6878983008587158,0.745015104992509,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,recall_C2s4,0.7168147630429257,0.6878983008587158,0.745015104992509,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,recall_C2s5,0.7168147630429257,0.6878983008587158,0.745015104992509,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,-0.001325635811623,-0.0071134864974596,0.0044296042699959,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0348973395335736,0.0272238187419222,0.0437153619761205,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,delta_VI_vs_raw_seven,-0.0690951098621512,-0.0810828950314975,-0.057857478764513,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,delta_persistent_omission_vs_raw_seven,0.0341977703285776,0.0262413913119665,0.0432545380564811,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,delta_source_recall_vs_raw_C0,-0.0076815100422001,-0.0162189166992932,0.0003923935197788,2026091701,10000
esci,gte_modernbert,field_priority_type,20,query_macro,delta_mean_recall_vs_raw_C0,-0.0076815100422001,-0.0162189166992932,0.0003923935197788,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,source_order_recall,0.6659900766801985,0.6350574574019111,0.6974997133917433,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,seven_schedule_mean_recall,0.6659900766801985,0.6350574574019111,0.6974997133917433,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,persistent_inclusion,0.6659900766801985,0.6350574574019111,0.6974997133917433,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,persistent_omission,0.3340099233198015,0.3025002866082567,0.3649425425980889,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,recall_C0,0.6659900766801985,0.6350574574019111,0.6974997133917433,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,recall_C1,0.6659900766801985,0.6350574574019111,0.6974997133917433,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,recall_C2s1,0.6659900766801985,0.6350574574019111,0.6974997133917433,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,recall_C2s2,0.6659900766801985,0.6350574574019111,0.6974997133917433,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,recall_C2s3,0.6659900766801985,0.6350574574019111,0.6974997133917433,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,recall_C2s4,0.6659900766801985,0.6350574574019111,0.6974997133917433,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,recall_C2s5,0.6659900766801985,0.6350574574019111,0.6974997133917433,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,9.66557123526001e-05,-0.0035805306871717,0.0038305997622397,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0437528191249436,0.0366027931398744,0.0512597111777981,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,delta_VI_vs_raw_seven,-0.0825439783491204,-0.0934960012515976,-0.0716869426183861,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,delta_persistent_omission_vs_raw_seven,0.0387911592241768,0.0325694487740479,0.0451301080779237,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,delta_source_recall_vs_raw_C0,-0.002255299954894,-0.0071509179221823,0.0027562290776096,2026091701,10000
esci,gte_modernbert,field_priority_type,20,pair_micro,delta_mean_recall_vs_raw_C0,-0.002255299954894,-0.0071509179221823,0.0027562290776096,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,source_order_recall,0.8912503297124089,0.8697565028972664,0.9117524034439882,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,seven_schedule_mean_recall,0.8877371809824228,0.8662013225978348,0.9082199918773024,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,persistent_inclusion,0.8763284214262904,0.8533464181234528,0.8982584333120424,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,VI,0.0224332659127524,0.0150622214957841,0.0315148484520588,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,persistent_omission,0.101238312660957,0.0813761770381528,0.1219891224490096,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,recall_C0,0.8912503297124089,0.8697565028972664,0.9117524034439882,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,recall_C1,0.8839487838363457,0.8616464583033138,0.905149556699673,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,recall_C2s1,0.8858775611105506,0.8637501756226589,0.9070626346779704,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,recall_C2s2,0.8864783005748008,0.8643423714259421,0.9071971529297106,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,recall_C2s3,0.8889989507772917,0.8671685336543778,0.9095548788655848,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,recall_C2s4,0.8863277310218176,0.8641914815781383,0.9075305653392002,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,recall_C2s5,0.8912786098437443,0.8698243290318612,0.9118486476977292,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,delta_VI_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,delta_persistent_omission_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,100,query_macro,delta_source_recall_vs_raw_C0,0.0,0.0,0.0,2026091701,10000
