query_id,source_order_recall,seven_schedule_mean_recall,persistent_inclusion,VI,persistent_omission,recall_C0,recall_C1,recall_C2s1,recall_C2s2,recall_C2s3,recall_C2s4,recall_C2s5,delta_seven_schedule_mean_recall_vs_raw_seven,delta_persistent_inclusion_vs_raw_seven,delta_VI_vs_raw_seven,delta_persistent_omission_vs_raw_seven,delta_source_recall_vs_raw_C0,delta_mean_recall_vs_raw_C0,n_highest,dataset,model,K,method,catalog_size,source_ids,view_budget,invariance_basis
101841,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
102215,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
102308,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
102732,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,-0.06349206349206349,0.0,-0.1111111111111111,0.11111111111111116,-0.1111111111111111,-0.1111111111111111,9,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
102895,0.75,0.75,0.75,0.0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,4,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
102991,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
103099,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12244897959183676,0.1428571428571429,-0.14285714285714285,0.0,0.1428571428571429,0.1428571428571429,7,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
103248,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01098901098901095,0.07692307692307687,-0.07692307692307693,0.0,0.0,0.0,13,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
103500,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
103612,0.8,0.8,0.8,0.0,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.02857142857142858,0.06666666666666676,-0.06666666666666667,0.0,0.0,0.0,15,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
103705,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
104116,0.4375,0.4375,0.4375,0.0,0.5625,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.022321428571428603,0.0625,-0.0625,0.0,0.03125,0.03125,32,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
104212,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
104375,0.2,0.2,0.2,0.0,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
104485,0.375,0.375,0.375,0.0,0.625,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.0,0.0625,-0.125,0.0625,-0.0625,-0.0625,16,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
104556,0.9,0.9,0.9,0.0,0.1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
104929,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
105336,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,-0.011904761904761862,0.0,-0.08333333333333333,0.08333333333333337,0.0,0.0,12,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
105354,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
106080,0.625,0.625,0.625,0.0,0.375,0.625,0.625,0.625,0.625,0.625,0.625,0.625,-0.0714285714285714,0.0,-0.125,0.125,0.0,0.0,8,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
106387,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
106839,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
107789,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
107880,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
107900,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
108093,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,6,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
108571,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
108769,0.375,0.375,0.375,0.0,0.625,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.0535714285714286,0.125,-0.125,0.0,0.125,0.125,8,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
108964,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
109159,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
109658,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
110355,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
110443,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
110695,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
110785,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
110848,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,22,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
110909,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
111397,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
111447,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0,0.07142857142857142,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,14,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
111629,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0,0.07142857142857142,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,14,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
111828,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
111876,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
111913,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,11,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
111950,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.0,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,13,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
112070,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
112116,0.25,0.25,0.25,0.0,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.02380952380952378,0.0,-0.08333333333333333,0.08333333333333337,0.0,0.0,12,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
112141,0.8,0.8,0.8,0.0,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
112578,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
112716,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,6,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
113321,0.21875,0.21875,0.21875,0.0,0.78125,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,-0.022321428571428575,0.0,-0.0625,0.0625,-0.03125,-0.03125,32,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
113679,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.0,0.5757575757575758,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.012987012987012991,0.06060606060606061,-0.12121212121212122,0.06060606060606066,0.03030303030303033,0.03030303030303033,33,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
114588,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
114599,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
114650,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
114793,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
114905,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
114954,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,9,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
115094,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.0,0.4230769230769231,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.005494505494505475,0.07692307692307687,-0.11538461538461539,0.038461538461538436,-0.03846153846153855,-0.03846153846153855,26,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
115539,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
165,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
433,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,7,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
500,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,0.2727272727272727,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,0.045454545454545525,-0.13636363636363635,0.09090909090909088,-0.045454545454545414,-0.045454545454545414,22,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
541,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,7,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
598,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.9285714285714286,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,14,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
600,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.0,0.4230769230769231,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,26,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
622,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.016483516483516536,0.038461538461538436,-0.07692307692307693,0.038461538461538436,0.0,0.0,26,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
637,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.07692307692307693,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,13,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
861,0.125,0.125,0.125,0.0,0.875,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.011904761904761904,0.04166666666666667,-0.041666666666666664,0.0,0.04166666666666667,0.04166666666666667,24,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
933,0.75,0.75,0.75,0.0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,4,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
978,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
1210,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
1293,0.4,0.4,0.4,0.0,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.01428571428571429,0.10000000000000003,-0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,10,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
1310,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
1458,0.8,0.8,0.8,0.0,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,15,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
1476,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.01680672268907557,0.05882352941176472,-0.058823529411764705,0.0,0.05882352941176472,0.05882352941176472,17,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
1530,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.35294117647058826,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,17,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
1659,0.6,0.6,0.6,0.0,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
1816,0.75,0.75,0.75,0.0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.1071428571428572,0.25,-0.25,0.0,0.0,0.0,4,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
2286,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.6923076923076923,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,13,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
2390,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.5,-0.5,0.0,0.0,0.0,2,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
2692,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,7,esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index"
