product_id,C0,C1,C2s1,C2s2,C2s3,C2s4,C2s5,fully_fits
33910,159,159,159,159,159,159,159,True
33911,606,606,606,606,606,606,606,False
33912,275,275,275,275,275,275,275,True
33913,733,733,733,733,733,733,733,False
33914,775,775,775,775,775,775,775,False
33915,532,532,532,532,532,532,532,False
33916,313,313,313,313,313,313,313,True
33917,291,291,291,291,291,291,291,True
33918,416,416,416,416,416,416,416,True
33919,367,367,367,367,367,367,367,True
33920,343,343,343,343,343,343,343,True
33921,328,328,328,328,328,328,328,True
33922,350,350,350,350,350,350,350,True
33923,358,358,358,358,358,358,358,True
33924,603,603,603,603,603,603,603,False
33925,654,654,654,654,654,654,654,False
33926,333,333,333,333,333,333,333,True
33927,329,329,329,329,329,329,329,True
33928,336,336,336,336,336,336,336,True
33929,389,389,389,389,389,389,389,True
33930,367,367,367,367,367,367,367,True
33931,400,400,400,400,400,400,400,True
33932,363,363,363,363,363,363,363,True
33933,395,395,395,395,395,395,395,True
33934,390,390,390,390,390,390,390,True
33935,410,410,410,410,410,410,410,True
33936,391,391,391,391,391,391,391,True
33937,410,410,410,410,410,410,410,True
33938,425,425,425,425,425,425,425,True
33939,379,379,379,379,379,379,379,True
33940,330,330,330,330,330,330,330,True
33941,272,272,272,272,272,272,272,True
33942,451,451,451,451,451,451,451,True
33943,460,460,460,460,460,460,460,True
33944,362,362,362,362,362,362,362,True
33945,416,416,416,416,416,416,416,True
33946,307,307,307,307,307,307,307,True
33947,340,340,340,340,340,340,340,True
33948,807,807,807,807,807,807,807,False
33949,382,382,382,382,382,382,382,True
33950,993,993,993,993,993,993,993,False
33951,468,468,468,468,468,468,468,True
33952,601,601,601,601,601,601,601,False
33953,490,490,490,490,490,490,490,True
33954,695,695,695,695,695,695,695,False
33955,713,713,713,713,713,713,713,False
33956,669,669,669,669,669,669,669,False
33957,152,152,152,152,152,152,152,True
33958,151,151,151,151,151,151,151,True
33959,265,265,265,265,265,265,265,True
33960,307,307,307,307,307,307,307,True
33961,508,508,508,508,508,508,508,True
33962,629,629,629,629,629,629,629,False
33963,754,754,754,754,754,754,754,False
33964,477,477,477,477,477,477,477,True
33965,425,425,425,425,425,425,425,True
33966,359,359,359,359,359,359,359,True
33967,291,291,291,291,291,291,291,True
33968,251,251,251,251,251,251,251,True
33969,320,320,320,320,320,320,320,True
33970,220,220,220,220,220,220,220,True
33971,212,212,212,212,212,212,212,True
33972,241,241,241,241,241,241,241,True
33973,216,216,216,216,216,216,216,True
33974,218,218,218,218,218,218,218,True
33975,408,408,408,408,408,408,408,True
33976,369,369,369,369,369,369,369,True
33977,381,381,381,381,381,381,381,True
33978,449,449,449,449,449,449,449,True
33979,537,537,537,537,537,537,537,False
33980,792,792,792,792,792,792,792,False
33981,622,622,622,622,622,622,622,False
33982,480,480,480,480,480,480,480,True
33983,622,622,622,622,622,622,622,False
33984,794,794,794,794,794,794,794,False
33985,445,445,445,445,445,445,445,True
33986,496,496,496,496,496,496,496,True
33987,340,340,340,340,340,340,340,True
33988,368,368,368,368,368,368,368,True
33989,331,331,331,331,331,331,331,True
33990,622,622,622,622,622,622,622,False
33991,425,425,425,425,425,425,425,True
33992,470,470,470,470,470,470,470,True
33993,695,695,695,695,695,695,695,False
33994,503,503,503,503,503,503,503,True
33995,329,329,329,329,329,329,329,True
33996,828,828,828,828,828,828,828,False
33997,366,366,366,366,366,366,366,True
33998,326,326,326,326,326,326,326,True
33999,334,334,334,334,334,334,334,True
34000,312,312,312,312,312,312,312,True
34001,312,312,312,312,312,312,312,True
34002,310,310,310,310,310,310,310,True
34003,523,523,523,523,523,523,523,False
34004,706,706,706,706,706,706,706,False
34005,696,696,696,696,696,696,696,False
34006,728,728,728,728,728,728,728,False
34007,743,743,743,743,743,743,743,False
34008,785,785,785,785,785,785,785,False
34009,1014,1014,1014,1014,1014,1014,1014,False
34010,489,489,489,489,489,489,489,True
34011,633,633,633,633,633,633,633,False
34012,365,365,365,365,365,365,365,True
34013,383,383,383,383,383,383,383,True
34014,246,246,246,246,246,246,246,True
34015,361,361,361,361,361,361,361,True
34016,329,329,329,329,329,329,329,True
34017,319,319,319,319,319,319,319,True
34018,288,288,288,288,288,288,288,True
34019,659,659,659,659,659,659,659,False
34020,654,654,654,654,654,654,654,False
34021,533,533,533,533,533,533,533,False
34022,1055,1055,1055,1055,1055,1055,1055,False
34023,680,680,680,680,680,680,680,False
34024,560,560,560,560,560,560,560,False
34025,551,551,551,551,551,551,551,False
34026,1055,1055,1055,1055,1055,1055,1055,False
34027,669,669,669,669,669,669,669,False
34028,891,891,891,891,891,891,891,False
34029,662,662,662,662,662,662,662,False
34030,598,598,598,598,598,598,598,False
34031,694,694,694,694,694,694,694,False
34032,704,704,704,704,704,704,704,False
34033,690,690,690,690,690,690,690,False
34034,687,687,687,687,687,687,687,False
34035,709,709,709,709,709,709,709,False
34036,671,671,671,671,671,671,671,False
34037,701,701,701,701,701,701,701,False
34038,668,668,668,668,668,668,668,False
34039,631,631,631,631,631,631,631,False
34040,508,508,508,508,508,508,508,True
34041,848,848,848,848,848,848,848,False
34042,872,872,872,872,872,872,872,False
34043,903,903,903,903,903,903,903,False
34044,910,910,910,910,910,910,910,False
34045,462,462,462,462,462,462,462,True
34046,720,720,720,720,720,720,720,False
34047,753,753,753,753,753,753,753,False
34048,381,381,381,381,381,381,381,True
34049,441,441,441,441,441,441,441,True
34050,103,103,103,103,103,103,103,True
34051,819,819,819,819,819,819,819,False
34052,983,983,983,983,983,983,983,False
34053,571,571,571,571,571,571,571,False
34054,672,672,672,672,672,672,672,False
34055,531,531,531,531,531,531,531,False
34056,1615,1615,1615,1615,1615,1615,1615,False
34057,556,556,556,556,556,556,556,False
34058,937,937,937,937,937,937,937,False
34059,613,613,613,613,613,613,613,False
34060,1079,1079,1079,1079,1079,1079,1079,False
34061,555,555,555,555,555,555,555,False
34062,755,755,755,755,755,755,755,False
34063,574,574,574,574,574,574,574,False
34064,829,829,829,829,829,829,829,False
34065,615,615,615,615,615,615,615,False
34066,511,511,511,511,511,511,511,True
34067,453,453,453,453,453,453,453,True
34068,720,720,720,720,720,720,720,False
34069,964,964,964,964,964,964,964,False
34070,1015,1015,1015,1015,1015,1015,1015,False
34071,1004,1004,1004,1004,1004,1004,1004,False
34072,225,225,225,225,225,225,225,True
34073,226,226,226,226,226,226,226,True
34074,378,378,378,378,378,378,378,True
34075,438,438,438,438,438,438,438,True
34076,629,629,629,629,629,629,629,False
34077,215,215,215,215,215,215,215,True
34078,485,485,485,485,485,485,485,True
34079,900,900,900,900,900,900,900,False
34080,200,200,200,200,200,200,200,True
34081,240,240,240,240,240,240,240,True
34082,363,363,363,363,363,363,363,True
34083,427,427,427,427,427,427,427,True
34084,494,494,494,494,494,494,494,True
34085,619,619,619,619,619,619,619,False
34086,369,369,369,369,369,369,369,True
34087,164,164,164,164,164,164,164,True
34088,394,394,394,394,394,394,394,True
34089,730,730,730,730,730,730,730,False
34090,997,997,997,997,997,997,997,False
34091,817,817,817,817,817,817,817,False
34092,602,602,602,602,602,602,602,False
34093,868,868,868,868,868,868,868,False
34094,521,521,521,521,521,521,521,False
34095,600,600,600,600,600,600,600,False
34096,499,499,499,499,499,499,499,True
34097,667,667,667,667,667,667,667,False
34098,667,667,667,667,667,667,667,False
34099,470,470,470,470,470,470,470,True
34100,637,637,637,637,637,637,637,False
34101,612,612,612,612,612,612,612,False
34102,499,499,499,499,499,499,499,True
34103,741,741,741,741,741,741,741,False
34104,543,543,543,543,543,543,543,False
34105,556,556,556,556,556,556,556,False
34106,1127,1127,1127,1127,1127,1127,1127,False
34107,1330,1330,1330,1330,1330,1330,1330,False
34108,233,233,233,233,233,233,233,True
34109,284,284,284,284,284,284,284,True
34110,283,283,283,283,283,283,283,True
34111,463,463,463,463,463,463,463,True
34112,602,602,602,602,602,602,602,False
34113,610,610,610,610,610,610,610,False
34114,611,611,611,611,611,611,611,False
34115,125,125,125,125,125,125,125,True
34116,876,876,876,876,876,876,876,False
34117,573,573,573,573,573,573,573,False
34118,676,676,676,676,676,676,676,False
34119,587,587,587,587,587,587,587,False
34120,585,585,585,585,585,585,585,False
34121,910,910,910,910,910,910,910,False
34122,587,587,587,587,587,587,587,False
34123,443,443,443,443,443,443,443,True
34124,835,835,835,835,835,835,835,False
34125,902,902,902,902,902,902,902,False
34126,1318,1318,1318,1318,1318,1318,1318,False
34127,241,241,241,241,241,241,241,True
34128,229,229,229,229,229,229,229,True
34129,253,253,253,253,253,253,253,True
34130,446,446,446,446,446,446,446,True
34131,619,619,619,619,619,619,619,False
34132,587,587,587,587,587,587,587,False
34133,421,421,421,421,421,421,421,True
34134,537,537,537,537,537,537,537,False
34135,510,510,510,510,510,510,510,True
34136,930,930,930,930,930,930,930,False
34137,640,640,640,640,640,640,640,False
34138,607,607,607,607,607,607,607,False
34139,788,788,788,788,788,788,788,False
34140,734,734,734,734,734,734,734,False
34141,776,776,776,776,776,776,776,False
34142,707,707,707,707,707,707,707,False
34143,336,336,336,336,336,336,336,True
34144,871,871,871,871,871,871,871,False
34145,698,698,698,698,698,698,698,False
34146,875,875,875,875,875,875,875,False
34147,669,669,669,669,669,669,669,False
34148,696,696,696,696,696,696,696,False
34149,742,742,742,742,742,742,742,False
34150,504,504,504,504,504,504,504,True
34151,539,539,539,539,539,539,539,False
34152,987,987,987,987,987,987,987,False
34153,371,371,371,371,371,371,371,True
34154,436,436,436,436,436,436,436,True
34155,484,484,484,484,484,484,484,True
34156,548,548,548,548,548,548,548,False
34157,587,587,587,587,587,587,587,False
34158,409,409,409,409,409,409,409,True
34159,169,169,169,169,169,169,169,True
34160,158,158,158,158,158,158,158,True
34161,158,158,158,158,158,158,158,True
34162,158,158,158,158,158,158,158,True
34163,158,158,158,158,158,158,158,True
34164,308,308,308,308,308,308,308,True
34165,270,270,270,270,270,270,270,True
34166,516,516,516,516,516,516,516,False
34167,515,515,515,515,515,515,515,False
34168,602,602,602,602,602,602,602,False
34169,520,520,520,520,520,520,520,False
34170,489,489,489,489,489,489,489,True
34171,568,568,568,568,568,568,568,False
34172,533,533,533,533,533,533,533,False
34173,557,557,557,557,557,557,557,False
34174,545,545,545,545,545,545,545,False
34175,535,535,535,535,535,535,535,False
34176,686,686,686,686,686,686,686,False
34177,511,511,511,511,511,511,511,True
34178,602,602,602,602,602,602,602,False
34179,655,655,655,655,655,655,655,False
34180,762,762,762,762,762,762,762,False
34181,770,770,770,770,770,770,770,False
34182,777,777,777,777,777,777,777,False
34183,769,769,769,769,769,769,769,False
34184,786,786,786,786,786,786,786,False
34185,780,780,780,780,780,780,780,False
34186,775,775,775,775,775,775,775,False
34187,761,761,761,761,761,761,761,False
34188,788,788,788,788,788,788,788,False
34189,702,702,702,702,702,702,702,False
34190,685,685,685,685,685,685,685,False
34191,704,704,704,704,704,704,704,False
34192,432,432,432,432,432,432,432,True
34193,597,597,597,597,597,597,597,False
34194,602,602,602,602,602,602,602,False
34195,582,582,582,582,582,582,582,False
34196,588,588,588,588,588,588,588,False
34197,568,568,568,568,568,568,568,False
34198,587,587,587,587,587,587,587,False
34199,838,838,838,838,838,838,838,False
34200,536,536,536,536,536,536,536,False
34201,546,546,546,546,546,546,546,False
34202,735,735,735,735,735,735,735,False
34203,352,352,352,352,352,352,352,True
34204,800,800,800,800,800,800,800,False
34205,873,873,873,873,873,873,873,False
34206,321,321,321,321,321,321,321,True
34207,904,904,904,904,904,904,904,False
34208,1198,1198,1198,1198,1198,1198,1198,False
34209,709,709,709,709,709,709,709,False
34210,628,628,628,628,628,628,628,False
34211,624,624,624,624,624,624,624,False
34212,623,623,623,623,623,623,623,False
34213,765,765,765,765,765,765,765,False
34214,778,778,778,778,778,778,778,False
34215,781,781,781,781,781,781,781,False
34216,702,702,702,702,702,702,702,False
34217,841,841,841,841,841,841,841,False
34218,810,810,810,810,810,810,810,False
34219,769,769,769,769,769,769,769,False
34220,626,626,626,626,626,626,626,False
34221,596,596,596,596,596,596,596,False
34222,663,663,663,663,663,663,663,False
34223,631,631,631,631,631,631,631,False
34224,624,624,624,624,624,624,624,False
34225,617,617,617,617,617,617,617,False
34226,704,704,704,704,704,704,704,False
34227,652,652,652,652,652,652,652,False
34228,554,554,554,554,554,554,554,False
34229,1024,1024,1024,1024,1024,1024,1024,False
34230,306,306,306,306,306,306,306,True
34231,1074,1074,1074,1074,1074,1074,1074,False
34232,642,642,642,642,642,642,642,False
34233,546,546,546,546,546,546,546,False
34234,405,405,405,405,405,405,405,True
34235,558,558,558,558,558,558,558,False
34236,324,324,324,324,324,324,324,True
34237,820,820,820,820,820,820,820,False
34238,788,788,788,788,788,788,788,False
34239,557,557,557,557,557,557,557,False
34240,654,654,654,654,654,654,654,False
34241,609,609,609,609,609,609,609,False
34242,939,939,939,939,939,939,939,False
34243,895,895,895,895,895,895,895,False
34244,786,786,786,786,786,786,786,False
34245,713,713,713,713,713,713,713,False
34246,860,860,860,860,860,860,860,False
34247,401,401,401,401,401,401,401,True
34248,938,938,938,938,938,938,938,False
34249,390,390,390,390,390,390,390,True
34250,501,501,501,501,501,501,501,True
34251,187,187,187,187,187,187,187,True
34252,612,612,612,612,612,612,612,False
34253,623,623,623,623,623,623,623,False
34254,500,500,500,500,500,500,500,True
34255,682,682,682,682,682,682,682,False
34256,399,399,399,399,399,399,399,True
34257,549,549,549,549,549,549,549,False
34258,627,627,627,627,627,627,627,False
34259,760,760,760,760,760,760,760,False
34260,436,436,436,436,436,436,436,True
34261,598,598,598,598,598,598,598,False
34262,500,500,500,500,500,500,500,True
34263,518,518,518,518,518,518,518,False
34264,458,458,458,458,458,458,458,True
34265,937,937,937,937,937,937,937,False
34266,908,908,908,908,908,908,908,False
34267,987,987,987,987,987,987,987,False
34268,937,937,937,937,937,937,937,False
34269,886,886,886,886,886,886,886,False
34270,446,446,446,446,446,446,446,True
34271,398,398,398,398,398,398,398,True
34272,573,573,573,573,573,573,573,False
34273,633,633,633,633,633,633,633,False
34274,341,341,341,341,341,341,341,True
34275,666,666,666,666,666,666,666,False
34276,297,297,297,297,297,297,297,True
34277,810,810,810,810,810,810,810,False
34278,220,220,220,220,220,220,220,True
34279,370,370,370,370,370,370,370,True
34280,315,315,315,315,315,315,315,True
34281,811,811,811,811,811,811,811,False
34282,884,884,884,884,884,884,884,False
34283,640,640,640,640,640,640,640,False
34284,850,850,850,850,850,850,850,False
34285,568,568,568,568,568,568,568,False
34286,566,566,566,566,566,566,566,False
34287,695,695,695,695,695,695,695,False
34288,570,570,570,570,570,570,570,False
34289,628,628,628,628,628,628,628,False
34290,591,591,591,591,591,591,591,False
34291,501,501,501,501,501,501,501,True
34292,783,783,783,783,783,783,783,False
34293,303,303,303,303,303,303,303,True
34294,437,437,437,437,437,437,437,True
34295,673,673,673,673,673,673,673,False
34296,679,679,679,679,679,679,679,False
34297,717,717,717,717,717,717,717,False
34298,736,736,736,736,736,736,736,False
34299,581,581,581,581,581,581,581,False
34300,590,590,590,590,590,590,590,False
34301,384,384,384,384,384,384,384,True
34302,521,521,521,521,521,521,521,False
34303,750,750,750,750,750,750,750,False
34304,915,915,915,915,915,915,915,False
34305,303,303,303,303,303,303,303,True
34306,532,532,532,532,532,532,532,False
34307,183,183,183,183,183,183,183,True
34308,485,485,485,485,485,485,485,True
34309,366,366,366,366,366,366,366,True
34310,283,283,283,283,283,283,283,True
34311,685,685,685,685,685,685,685,False
34312,1175,1175,1175,1175,1175,1175,1175,False
34313,418,418,418,418,418,418,418,True
34314,518,518,518,518,518,518,518,False
34315,586,586,586,586,586,586,586,False
34316,622,622,622,622,622,622,622,False
34317,593,593,593,593,593,593,593,False
34318,862,862,862,862,862,862,862,False
34319,395,395,395,395,395,395,395,True
34320,313,313,313,313,313,313,313,True
34321,394,394,394,394,394,394,394,True
34322,725,725,725,725,725,725,725,False
34323,983,983,983,983,983,983,983,False
34324,754,754,754,754,754,754,754,False
34325,451,451,451,451,451,451,451,True
34326,493,493,493,493,493,493,493,True
34327,423,423,423,423,423,423,423,True
34328,307,307,307,307,307,307,307,True
34329,731,731,731,731,731,731,731,False
34330,663,663,663,663,663,663,663,False
34331,644,644,644,644,644,644,644,False
34332,536,536,536,536,536,536,536,False
34333,552,552,552,552,552,552,552,False
34334,455,455,455,455,455,455,455,True
34335,320,320,320,320,320,320,320,True
34336,423,423,423,423,423,423,423,True
34337,416,416,416,416,416,416,416,True
34338,522,522,522,522,522,522,522,False
34339,912,912,912,912,912,912,912,False
34340,1076,1076,1076,1076,1076,1076,1076,False
34341,769,769,769,769,769,769,769,False
34342,768,768,768,768,768,768,768,False
34343,764,764,764,764,764,764,764,False
34344,757,757,757,757,757,757,757,False
34345,294,294,294,294,294,294,294,True
34346,475,475,475,475,475,475,475,True
34347,641,641,641,641,641,641,641,False
34348,626,626,626,626,626,626,626,False
34349,218,218,218,218,218,218,218,True
34350,1043,1043,1043,1043,1043,1043,1043,False
34351,1038,1038,1038,1038,1038,1038,1038,False
34352,1072,1072,1072,1072,1072,1072,1072,False
34353,1200,1200,1200,1200,1200,1200,1200,False
34354,1162,1162,1162,1162,1162,1162,1162,False
34355,1030,1030,1030,1030,1030,1030,1030,False
34356,1017,1017,1017,1017,1017,1017,1017,False
34357,1003,1003,1003,1003,1003,1003,1003,False
34358,1201,1201,1201,1201,1201,1201,1201,False
34359,1074,1074,1074,1074,1074,1074,1074,False
34360,738,738,738,738,738,738,738,False
34361,907,907,907,907,907,907,907,False
34362,999,999,999,999,999,999,999,False
34363,604,604,604,604,604,604,604,False
34364,802,802,802,802,802,802,802,False
34365,868,868,868,868,868,868,868,False
34366,538,538,538,538,538,538,538,False
34367,681,681,681,681,681,681,681,False
34368,779,779,779,779,779,779,779,False
34369,762,762,762,762,762,762,762,False
34370,858,858,858,858,858,858,858,False
34371,513,513,513,513,513,513,513,False
34372,823,823,823,823,823,823,823,False
34373,690,690,690,690,690,690,690,False
34374,810,810,810,810,810,810,810,False
34375,973,973,973,973,973,973,973,False
34376,687,687,687,687,687,687,687,False
34377,749,749,749,749,749,749,749,False
34378,236,236,236,236,236,236,236,True
34379,661,661,661,661,661,661,661,False
34380,710,710,710,710,710,710,710,False
34381,586,586,586,586,586,586,586,False
34382,246,246,246,246,246,246,246,True
34383,219,219,219,219,219,219,219,True
34384,261,261,261,261,261,261,261,True
34385,307,307,307,307,307,307,307,True
34386,340,340,340,340,340,340,340,True
34387,291,291,291,291,291,291,291,True
34388,266,266,266,266,266,266,266,True
34389,355,355,355,355,355,355,355,True
34390,853,853,853,853,853,853,853,False
34391,779,779,779,779,779,779,779,False
34392,788,788,788,788,788,788,788,False
34393,605,605,605,605,605,605,605,False
34394,591,591,591,591,591,591,591,False
34395,514,514,514,514,514,514,514,False
34396,1003,1003,1003,1003,1003,1003,1003,False
34397,723,723,723,723,723,723,723,False
34398,855,855,855,855,855,855,855,False
34399,1156,1156,1156,1156,1156,1156,1156,False
34400,498,498,498,498,498,498,498,True
34401,610,610,610,610,610,610,610,False
34402,440,440,440,440,440,440,440,True
34403,1089,1089,1089,1089,1089,1089,1089,False
34404,617,617,617,617,617,617,617,False
34405,631,631,631,631,631,631,631,False
34406,724,724,724,724,724,724,724,False
34407,608,608,608,608,608,608,608,False
34408,727,727,727,727,727,727,727,False
34409,675,675,675,675,675,675,675,False
34410,392,392,392,392,392,392,392,True
34411,697,697,697,697,697,697,697,False
34412,514,514,514,514,514,514,514,False
34413,677,677,677,677,677,677,677,False
34414,704,704,704,704,704,704,704,False
34415,638,638,638,638,638,638,638,False
34416,712,712,712,712,712,712,712,False
34417,611,611,611,611,611,611,611,False
34418,790,790,790,790,790,790,790,False
34419,779,779,779,779,779,779,779,False
34420,516,516,516,516,516,516,516,False
34421,770,770,770,770,770,770,770,False
34422,568,568,568,568,568,568,568,False
34423,762,762,762,762,762,762,762,False
34424,831,831,831,831,831,831,831,False
34425,676,676,676,676,676,676,676,False
34426,722,722,722,722,722,722,722,False
34427,813,813,813,813,813,813,813,False
34428,732,732,732,732,732,732,732,False
34429,833,833,833,833,833,833,833,False
34430,796,796,796,796,796,796,796,False
34431,698,698,698,698,698,698,698,False
34432,345,345,345,345,345,345,345,True
34433,336,336,336,336,336,336,336,True
34434,294,294,294,294,294,294,294,True
34435,330,330,330,330,330,330,330,True
34436,222,222,222,222,222,222,222,True
34437,218,218,218,218,218,218,218,True
34438,265,265,265,265,265,265,265,True
34439,276,276,276,276,276,276,276,True
34440,286,286,286,286,286,286,286,True
34441,279,279,279,279,279,279,279,True
34442,275,275,275,275,275,275,275,True
34443,279,279,279,279,279,279,279,True
34444,276,276,276,276,276,276,276,True
34445,370,370,370,370,370,370,370,True
34446,310,310,310,310,310,310,310,True
34447,334,334,334,334,334,334,334,True
34448,409,409,409,409,409,409,409,True
34449,353,353,353,353,353,353,353,True
34450,428,428,428,428,428,428,428,True
34451,399,399,399,399,399,399,399,True
34452,600,600,600,600,600,600,600,False
34453,664,664,664,664,664,664,664,False
34454,612,612,612,612,612,612,612,False
34455,541,541,541,541,541,541,541,False
34456,365,365,365,365,365,365,365,True
34457,674,674,674,674,674,674,674,False
34458,663,663,663,663,663,663,663,False
34459,486,486,486,486,486,486,486,True
34460,644,644,644,644,644,644,644,False
34461,588,588,588,588,588,588,588,False
34462,692,692,692,692,692,692,692,False
34463,663,663,663,663,663,663,663,False
34464,319,319,319,319,319,319,319,True
34465,459,459,459,459,459,459,459,True
34466,505,505,505,505,505,505,505,True
34467,927,927,927,927,927,927,927,False
34468,499,499,499,499,499,499,499,True
34469,555,555,555,555,555,555,555,False
34470,788,788,788,788,788,788,788,False
34471,205,205,205,205,205,205,205,True
34472,424,424,424,424,424,424,424,True
34473,664,664,664,664,664,664,664,False
34474,295,295,295,295,295,295,295,True
34475,686,686,686,686,686,686,686,False
34476,369,369,369,369,369,369,369,True
34477,645,645,645,645,645,645,645,False
34478,323,323,323,323,323,323,323,True
34479,296,296,296,296,296,296,296,True
34480,560,560,560,560,560,560,560,False
34481,694,694,694,694,694,694,694,False
34482,703,703,703,703,703,703,703,False
34483,116,116,116,116,116,116,116,True
34484,90,90,90,90,90,90,90,True
34485,421,421,421,421,421,421,421,True
34486,435,435,435,435,435,435,435,True
34487,620,620,620,620,620,620,620,False
34488,354,354,354,354,354,354,354,True
34489,584,584,584,584,584,584,584,False
34490,661,661,661,661,661,661,661,False
34491,412,412,412,412,412,412,412,True
34492,437,437,437,437,437,437,437,True
34493,495,495,495,495,495,495,495,True
34494,716,716,716,716,716,716,716,False
34495,615,615,615,615,615,615,615,False
34496,439,439,439,439,439,439,439,True
34497,681,681,681,681,681,681,681,False
34498,521,521,521,521,521,521,521,False
34499,545,545,545,545,545,545,545,False
34500,480,480,480,480,480,480,480,True
34501,752,752,752,752,752,752,752,False
34502,513,513,513,513,513,513,513,False
34503,639,639,639,639,639,639,639,False
34504,712,712,712,712,712,712,712,False
34505,708,708,708,708,708,708,708,False
34506,841,841,841,841,841,841,841,False
34507,940,940,940,940,940,940,940,False
34508,821,821,821,821,821,821,821,False
34509,518,518,518,518,518,518,518,False
34510,575,575,575,575,575,575,575,False
34511,532,532,532,532,532,532,532,False
34512,553,553,553,553,553,553,553,False
34513,514,514,514,514,514,514,514,False
34514,897,897,897,897,897,897,897,False
34515,557,557,557,557,557,557,557,False
34516,750,750,750,750,750,750,750,False
34517,589,589,589,589,589,589,589,False
34518,484,484,484,484,484,484,484,True
34519,594,594,594,594,594,594,594,False
34520,685,685,685,685,685,685,685,False
34521,570,570,570,570,570,570,570,False
34522,523,523,523,523,523,523,523,False
34523,471,471,471,471,471,471,471,True
34524,661,661,661,661,661,661,661,False
34525,640,640,640,640,640,640,640,False
34526,665,665,665,665,665,665,665,False
34527,723,723,723,723,723,723,723,False
34528,679,679,679,679,679,679,679,False
34529,984,984,984,984,984,984,984,False
34530,1002,1002,1002,1002,1002,1002,1002,False
34531,769,769,769,769,769,769,769,False
34532,581,581,581,581,581,581,581,False
34533,560,560,560,560,560,560,560,False
34534,671,671,671,671,671,671,671,False
34535,592,592,592,592,592,592,592,False
34536,1007,1007,1007,1007,1007,1007,1007,False
34537,395,395,395,395,395,395,395,True
34538,906,906,906,906,906,906,906,False
34539,738,738,738,738,738,738,738,False
34540,782,782,782,782,782,782,782,False
34541,518,518,518,518,518,518,518,False
34542,403,403,403,403,403,403,403,True
34543,551,551,551,551,551,551,551,False
34544,641,641,641,641,641,641,641,False
34545,835,835,835,835,835,835,835,False
34546,449,449,449,449,449,449,449,True
34547,1321,1321,1321,1321,1321,1321,1321,False
34548,462,462,462,462,462,462,462,True
34549,362,362,362,362,362,362,362,True
34550,489,489,489,489,489,489,489,True
34551,299,299,299,299,299,299,299,True
34552,416,416,416,416,416,416,416,True
34553,448,448,448,448,448,448,448,True
34554,437,437,437,437,437,437,437,True
34555,789,789,789,789,789,789,789,False
34556,273,273,273,273,273,273,273,True
34557,604,604,604,604,604,604,604,False
34558,693,693,693,693,693,693,693,False
34559,244,244,244,244,244,244,244,True
34560,380,380,380,380,380,380,380,True
34561,309,309,309,309,309,309,309,True
34562,363,363,363,363,363,363,363,True
34563,254,254,254,254,254,254,254,True
34564,268,268,268,268,268,268,268,True
34565,487,487,487,487,487,487,487,True
34566,1201,1201,1201,1201,1201,1201,1201,False
34567,1404,1404,1404,1404,1404,1404,1404,False
34568,415,415,415,415,415,415,415,True
34569,246,246,246,246,246,246,246,True
34570,363,363,363,363,363,363,363,True
34571,400,400,400,400,400,400,400,True
34572,888,888,888,888,888,888,888,False
34573,304,304,304,304,304,304,304,True
34574,457,457,457,457,457,457,457,True
34575,463,463,463,463,463,463,463,True
34576,319,319,319,319,319,319,319,True
34577,369,369,369,369,369,369,369,True
34578,807,807,807,807,807,807,807,False
34579,308,308,308,308,308,308,308,True
34580,665,665,665,665,665,665,665,False
34581,597,597,597,597,597,597,597,False
34582,554,554,554,554,554,554,554,False
34583,174,174,174,174,174,174,174,True
34584,507,507,507,507,507,507,507,True
34585,514,514,514,514,514,514,514,False
34586,293,293,293,293,293,293,293,True
34587,553,553,553,553,553,553,553,False
34588,948,948,948,948,948,948,948,False
34589,674,674,674,674,674,674,674,False
34590,711,711,711,711,711,711,711,False
34591,423,423,423,423,423,423,423,True
34592,357,357,357,357,357,357,357,True
34593,338,338,338,338,338,338,338,True
34594,485,485,485,485,485,485,485,True
34595,532,532,532,532,532,532,532,False
34596,485,485,485,485,485,485,485,True
34597,439,439,439,439,439,439,439,True
34598,680,680,680,680,680,680,680,False
34599,843,843,843,843,843,843,843,False
34600,377,377,377,377,377,377,377,True
34601,715,715,715,715,715,715,715,False
34602,362,362,362,362,362,362,362,True
34603,597,597,597,597,597,597,597,False
34604,680,680,680,680,680,680,680,False
34605,605,605,605,605,605,605,605,False
34606,646,646,646,646,646,646,646,False
34607,648,648,648,648,648,648,648,False
34608,654,654,654,654,654,654,654,False
34609,658,658,658,658,658,658,658,False
34610,395,395,395,395,395,395,395,True
34611,745,745,745,745,745,745,745,False
34612,863,863,863,863,863,863,863,False
34613,957,957,957,957,957,957,957,False
34614,547,547,547,547,547,547,547,False
34615,978,978,978,978,978,978,978,False
34616,648,648,648,648,648,648,648,False
34617,1125,1125,1125,1125,1125,1125,1125,False
34618,846,846,846,846,846,846,846,False
34619,754,754,754,754,754,754,754,False
34620,433,433,433,433,433,433,433,True
34621,335,335,335,335,335,335,335,True
34622,497,497,497,497,497,497,497,True
34623,471,471,471,471,471,471,471,True
34624,600,600,600,600,600,600,600,False
34625,703,703,703,703,703,703,703,False
34626,762,762,762,762,762,762,762,False
34627,759,759,759,759,759,759,759,False
34628,613,613,613,613,613,613,613,False
34629,366,366,366,366,366,366,366,True
34630,572,572,572,572,572,572,572,False
