Method,Seed,field_key,occurrences,weight_sum,mean_weight
C4,43,minimumlength,11,0.1552557521499693,0.0141141592863608
C4,43,minimumlength-endtoend,10,0.2511408617720008,0.0251140861772
C4,43,minimumoperatingtemperature,1,0.0370939560234546,0.0370939560234546
C4,43,minimumoverallheight,6,0.2269616611301899,0.0378269435216983
C4,43,minimumoverallheight-floortotabletop,12,0.2281897002831101,0.0190158083569258
C4,43,minimumoverallheight-toptobottom,835,9.584273843560368,0.0114781722677369
C4,43,minimumpinlengthrequirement,6,0.079338863492012,0.0132231439153353
C4,43,minimumrecessedmountingsurfacethickness,6,0.0838526589795947,0.0139754431632657
C4,43,minimumrecommendedceilingheight,371,4.1918963748030365,0.0112989120614637
C4,43,minimumrodbarlength-endtoend,20,0.3762115109711885,0.0188105755485594
C4,43,minimumrodbarwidth-sidetoside,294,5.01115302182734,0.0170447381694807
C4,43,minimumseatdepth-fronttoback,15,0.164375071413815,0.0109583380942543
C4,43,minimumseatheight-floortoseat,567,5.659215798601508,0.0099809802444471
C4,43,minimumshelfheight,14,0.2428920539095997,0.0173494324221142
C4,43,minimumshelfheight-toptobottom,26,0.4392963834106922,0.016896014746565
C4,43,minimumshelfwidth,13,0.2240202249959111,0.0172323249996854
C4,43,minimumsones,67,0.9143493538722396,0.0136470052816752
C4,43,minimumtabletopheight,4,0.0464832289144396,0.0116208072286099
C4,43,minimumtemperature,78,1.4976427406072617,0.0192005479565033
C4,43,minimumthickness,2,0.0817195512354374,0.0408597756177187
C4,43,minimumvoltage,69,1.2988366801291704,0.018823720001872
C4,43,minimumwaterpressure,7,0.1770615503191948,0.0252945071884564
C4,43,minimumwaterpressurebars,8,0.1656733509153127,0.020709168864414
C4,43,minimumwidth-sidetoside,118,2.602025881409645,0.0220510667916071
C4,43,minnesota325f177compliant,734,11.762505885213614,0.0160252123776752
C4,43,mirror,1494,26.34822550043464,0.0176360277780687
C4,43,mirrorattached,4,0.0712781837210059,0.0178195459302514
C4,43,mirrorcompatiblepartnumber,16,0.2088374570012092,0.0130523410625755
C4,43,mirrordepth-fronttoback,17,0.2644100487232208,0.0155535322778365
C4,43,mirrored,5988,106.01152892550454,0.0177039961465438
C4,43,mirroredback,16,0.3195548430085182,0.0199721776880323
C4,43,mirroredbackplate,106,1.4876049384474754,0.014034008853278
C4,43,mirroreddoors,10,0.1596271991729736,0.0159627199172973
C4,43,mirroredfinish,1433,21.22417854238301,0.0148110108460453
C4,43,mirrorednightstand,3,0.0253334320150315,0.0084444773383438
C4,43,mirrorfinishes,225,4.277771113440394,0.019012316059735
C4,43,mirrorheight-toptobottom,681,10.400029665790498,0.0152717028866233
C4,43,mirrorincluded,2345,40.352471944876015,0.017207877161994
C4,43,mirrorincludedold,3,0.0810209438204765,0.0270069812734921
C4,43,mirrormaterial,138,2.413001576438546,0.0174855186698445
C4,43,mirrortype,622,11.445782694034278,0.0184015798939457
C4,43,mirrorweight,1,0.0104367295280098,0.0104367295280098
C4,43,mirrorwidth-sidetoside,663,10.231205473653972,0.0154316824640331
C4,43,mistfogmaker,68,1.091608808375895,0.0160530707114102
C4,43,mixedmaterial,267,4.269493286963552,0.0159906115616612
C4,43,mixerdetails,3,0.0533274617046117,0.0177758205682039
C4,43,mixertype,2,0.0230163689702749,0.0115081844851374
C4,43,mixingaction,2,0.0230169789865613,0.0115084894932806
C4,43,mixingbowlcolor,1,0.0385202318429946,0.0385202318429946
C4,43,mobile,133,1.6891566449776292,0.0127004259020874
C4,43,mobileappoperatingsystem,3,0.0603459309786558,0.0201153103262186
C4,43,mobilehomeapproved,5,0.0642238706350326,0.0128447741270065
C4,43,mobileincluded,132,1.6663841363042593,0.0126241222447292
C4,43,modeofentry,2,0.0339827705174684,0.0169913852587342
C4,43,modestypanel,7,0.0788956065662205,0.0112708009380315
C4,43,modestypanelincluded,2,0.0303207198157906,0.0151603599078953
C4,43,modular,323,5.522104997187853,0.0170963003008911
C4,43,modulardesign,59,0.5753999268636107,0.0097525411332815
C4,43,modularkitchenpackage,3,0.0857770498842001,0.0285923499614
C4,43,mohs-surfacehardness,234,3.233370025642216,0.0138178206224026
C4,43,moisture-wicking,210,2.8709631329402328,0.0136712530140011
C4,43,moistureremoval,1,0.0286031067371368,0.0286031067371368
C4,43,moistureresistant,249,4.592948368750513,0.0184455757781145
C4,43,moistureresistantdetails,1,0.038494274020195,0.038494274020195
C4,43,moisturesensor,30,0.4975398043170571,0.0165846601439019
C4,43,moisturewicking,299,3.650309778749943,0.0122083939088626
C4,43,molcajetebowl,1,0.0714905112981796,0.0714905112981796
C4,43,moldinguse,230,14.157964559271932,0.0615563676490083
C4,43,moldmildewresistant,27,0.3405894571915269,0.0126144243404269
C4,43,moldresistant,403,5.425923764239997,0.0134638306804962
C4,43,monitormountincluded,107,2.26688499096781,0.0211858410370823
C4,43,monitorspacedepth-fronttoback,2,0.0511583490297198,0.0255791745148599
C4,43,monitorspacewidth-sidetoside,2,0.0511699430644512,0.0255849715322256
C4,43,monkeybarsincluded,4,0.0475437194108963,0.011885929852724
C4,43,monobloctap,1,0.0188947040587663,0.0188947040587663
C4,43,monogrammable,105,2.2735386602580547,0.0216527491453148
C4,43,moroccanpattern,30,0.357642337679863,0.0119214112559954
C4,43,mortardiameterin,1,0.071522943675518,0.071522943675518
C4,43,mosaic,9,0.2397684380412101,0.0266409375601344
C4,43,mosaicdesign,83,1.7104099178686738,0.0206073484080563
C4,43,mosaicpattern,404,6.990280823782086,0.0173026753063913
C4,43,mosaicsheetlength,423,7.159025609958917,0.0169244104254347
C4,43,mosaicsheetwidth,420,7.103091813623905,0.0169121233657712
C4,43,mosaicsheetwidth-sidetoside,1,0.0164263397455215,0.0164263397455215
C4,43,mosaictabletop,146,2.0879194913432,0.0143008184338575
C4,43,mothproof,2,0.1053726859390735,0.0526863429695367
C4,43,motion,32,0.94771218765527,0.0296160058642271
C4,43,motionsensor,294,5.756812532432377,0.0195809950082733
C4,43,motiontype,168,3.6933897975832224,0.0219844630808525
C4,43,motorincluded,37,0.9077406944707036,0.0245335322829919
C4,43,motorized,18,0.3940777964890003,0.0218932109160555
C4,43,motorizedhood,1,0.0120348986238241,0.0120348986238241
C4,43,motortype,197,2.4203090728260577,0.012285832856985
C4,43,mountable,67,1.556321745738387,0.0232286827722147
C4,43,mounted,1,0.0322121307253837,0.0322121307253837
C4,43,mounting,192,5.221959346905351,0.0271977049317987
C4,43,mountingaccessoryincluded,19,0.2979637486860156,0.0156823025624218
C4,43,mountingaccessorykitincluded,11,0.2372184935957193,0.0215653175996108
C4,43,mountinganchoringkitincluded,70,1.2350372113287449,0.0176433887332677
C4,43,mountingarm,28,0.7602921761572361,0.0271532920056155
C4,43,mountingarmincluded,28,0.74650689214468,0.0266609604337385
C4,43,mountingboardincluded,6,0.1174892336130142,0.0195815389355023
C4,43,mountingbracket,9,0.1768873380497098,0.0196541486721899
C4,43,mountingbracketdepth-fronttoback,1,0.0243734940886497,0.0243734940886497
C4,43,mountingbracketheight,33,0.4821651857346296,0.0146110662343827
C4,43,mountingbracketheight-toptobottom,2,0.0407595261931419,0.0203797630965709
C4,43,mountingbracketincluded,942,15.63571364339441,0.0165984221267456
C4,43,mountingbrackettype,19,0.4112651953473687,0.0216455365972299
C4,43,mountingbracketwidth-sidetoside,37,0.5251209083944559,0.0141924569836339
C4,43,mountingdirection,286,4.426010796800256,0.0154755622265743
C4,43,mountingdirectlyintostudrequired,126,2.092279233038425,0.0166053907384002
C4,43,mountingequipmentincluded,57,1.2049507899209857,0.0211394875424734
C4,43,mountingextensionincluded,4,0.0673471605405211,0.0168367901351302
C4,43,mountingfixingkit,3,0.0863984674215316,0.0287994891405105
C4,43,mountinghangersincluded,3,0.0643034074455499,0.0214344691485166
C4,43,mountinghardwareincluded,984,25.388474147301167,0.0258012948651434
C4,43,mountingholes,116,2.7187648471444845,0.0234376279926248
C4,43,mountingincluded,4,0.0673723192885518,0.0168430798221379
C4,43,mountinginstallationhardwareincluded,1,0.0243693310767412,0.0243693310767412
C4,43,mountinginstallationtype,1,0.0499796755611896,0.0499796755611896
C4,43,mountingkitincluded,38,0.9775437116622924,0.0257248345174287
C4,43,mountinglocation,1016,17.312881441321224,0.0170402376390956
C4,43,mountingmaterialsincluded,49,0.9391846768558024,0.0191670342215469
C4,43,mountingmaterialsincludedenumeratedlist,4,0.0709052719175815,0.0177263179793953
C4,43,mountingmethod,125,2.503483030945062,0.0200278642475605
C4,43,mountingoranchoringkitincluded,11,0.3070820942521095,0.027916554022919
C4,43,mountingpattern,5,0.0982703138142824,0.0196540627628564
C4,43,mountingpegincluded,2,0.0443547554314136,0.0221773777157068
C4,43,mountingplacement,6,0.1391164837405085,0.023186080623418
C4,43,mountingplateincluded,11,0.237234491854906,0.0215667719868096
C4,43,mountingpole,7,0.2161429207772016,0.0308775601110288
C4,43,mountingpolediameter,2,0.0470235999673604,0.0235117999836802
C4,43,mountingpoleheight-toptobottom,2,0.0470151267945766,0.0235075633972883
C4,43,mountingpostsincluded,86,3.770841661840677,0.0438469960679148
C4,43,mountingrequired,19,0.2826982783153653,0.0148788567534402
C4,43,mountingtype,483,15.057677851058545,0.0311753164618189
C4,43,mountsincluded,1,0.0345229841768741,0.0345229841768741
C4,43,mounttype,3060,76.22483639931306,0.0249100772546774
C4,43,movabledoor,31,0.487445586360991,0.0157240511729351
C4,43,movablehandle,1,0.0158591046929359,0.0158591046929359
C4,43,movieshowseriesname,69,2.0281585277989507,0.0293936018521587
C4,43,movingprojection,25,0.5792900789529085,0.0231716031581163
C4,43,mp3playerauxiliaryoutput,46,0.7190491929650307,0.0156315041948919
C4,43,mp3usbport,5,0.0774941956624388,0.0154988391324877
C4,43,muffincupdiameter,1,0.0286053083837032,0.0286053083837032
C4,43,muffinpancupdiameter,1,0.0175685603171587,0.0175685603171587
C4,43,muffinpanheight,5,0.0845149168744683,0.0169029833748936
C4,43,muffinpanincluded,13,0.2363095385953784,0.0181776568150291
C4,43,muffinpanlength-endtoend,6,0.1023987680673599,0.0170664613445599
C4,43,muffinpanwidth-sidetoside,6,0.1024134634062647,0.0170689105677107
C4,43,mugcapacity,12,0.1843530358746647,0.0153627529895553
C4,43,mugheight-toptobottom,10,0.1522497525438666,0.0152249752543866
C4,43,mugs,24,0.3966645980253815,0.0165276915843908
C4,43,mugtreeincluded,16,0.3624473474919796,0.0226529592182487
C4,43,mugweight,5,0.0678211161866784,0.0135642232373356
C4,43,multi-color,4,0.0490031186491251,0.0122507796622812
C4,43,multi-monitor,40,1.100288549438119,0.0275072137359529
C4,43,multi-playeroptions,11,0.1580772642046213,0.0143706603822383
C4,43,multi-screenmount,11,0.2372074425220489,0.0215643129565499
C4,43,multi-use,78,2.870153015479445,0.0367968335317877
C4,43,multi-useflashlight,48,1.3392232228070498,0.0279004838084802
C4,43,multimediastorage,2,0.0655376855283975,0.0327688427641987
C4,43,multipack,663,23.956095296889544,0.0361328737509646
C4,43,multipieceart,638,8.405241435393691,0.0131743596166045
C4,43,multiplecats,1,0.0322126150131225,0.0322126150131225
C4,43,multiplechestdrawersizes,2,0.0148777374997735,0.0074388687498867
C4,43,multiplecontainersincluded,307,11.05684096738696,0.0360157686234103
C4,43,multipledrawersizes,602,8.97445031721145,0.014907724779421
C4,43,multipledresserdrawersizes,4,0.0323691028170287,0.0080922757042571
C4,43,multiplelightmodes,2,0.0303535405546426,0.0151767702773213
C4,43,multiplemountingoptions,4,0.0987856462597847,0.0246964115649461
C4,43,multiplespeedsettings,6,0.1132372170686721,0.0188728695114453
C4,43,multipleusercombinationspossible,1,0.0256747584789991,0.0256747584789991
C4,43,multisurfacedtop,139,1.7373313391581178,0.0124987866126483
C4,43,murphybed,1331,16.284892295952886,0.0122350806130374
C4,43,musical,74,2.597351625561714,0.0350993462913745
C4,43,nahbcompliant,64,1.170652886852622,0.0182914513570722
C4,43,nailheadtrim,5637,84.97151953843422,0.0150738902853351
C4,43,nailheadtrimback,33,0.3689685957506299,0.0111808665378978
C4,43,nakiri,4,0.0590954953804612,0.0147738738451153
C4,43,nakiriknifeincluded,4,0.0590848056599497,0.0147712014149874
C4,43,napkinlength-endtoend,3,0.0790184643119573,0.0263394881039857
C4,43,napkinmaterial,3,0.0790268760174512,0.026342292005817
C4,43,napkins,6,0.1449322365224361,0.0241553727537393
C4,43,napkinsincluded,14,0.3780020335689187,0.0270001452549227
C4,43,napkinwidth-sidetoside,3,0.0790315512567758,0.0263438504189252
C4,43,naptimer,42,0.6625743024051189,0.0157755786286933
C4,43,natural,2,0.0474978033453226,0.0237489016726613
C4,43,naturalstonevariation,1,0.0278134383261203,0.0278134383261203
C4,43,naturalvariationtexture,1,0.0169762466102838,0.0169762466102838
C4,43,naturalvariationtype,17947,300.9704223778099,0.0167699572283841
C4,43,nature,564,15.09150556102395,0.0267579885833758
C4,43,naturescenes,591,7.5015415656380355,0.012692963732044
C4,43,nauticalbeach,22,0.4653217382729053,0.0211509881033138
C4,43,neckdiameter,22,0.6618909128010273,0.0300859505818648
C4,43,neckheight,24,0.7162846382707357,0.0298451932612806
C4,43,nectarcapacity,2,0.0607406627386808,0.0303703313693404
C4,43,needlecolor,65,1.1190288765355945,0.0172158288697783
C4,43,nemacertified,126,2.136331595480442,0.0169550126625431
C4,43,nestedstoolsincluded,55,0.7251035710796714,0.0131837012923576
C4,43,nestedtable,521,9.478574889712036,0.0181930420148023
C4,43,nesting,1,0.0385078303515911,0.0385078303515911
C4,43,nestingchair,23,0.3695632005110383,0.0160679652396103
C4,43,nestingconsoletables,159,2.188577678054571,0.0137646394846199
C4,43,nestingheight,2,0.0443665087223053,0.0221832543611526
C4,43,netanchorsincluded,1,0.0250305421650409,0.0250305421650409
C4,43,netgamedetails,25,0.6032212283462286,0.0241288491338491
C4,43,netincluded,4,0.0673808706924319,0.0168452176731079
C4,43,nevadar100-19gslcompliant,602,11.73277373984456,0.019489657375157
C4,43,neverflattechnology,3,0.0568601861596107,0.0189533953865369
C4,43,newmodel,3,0.073473609983921,0.0244912033279736
C4,43,newspapercompartmentincluded,16,0.2699844185262918,0.0168740261578932
C4,43,newspaperholdersandhooksincluded,52,0.9940749509260058,0.0191168259793462
C4,43,newyorkcitywaterregulationcompliant,134,3.0898616975173354,0.0230586693844577
C4,43,"nfpa211-standardforchimneys , fireplaces , ventsandsolidfuel-burningappliances",5,0.0734088588505983,0.0146817717701196
C4,43,nfpa253orastme648compliant,377,6.475704103242606,0.0171769339608557
C4,43,nfpa701certified,551,11.032143329270184,0.0200220387101092
C4,43,nfpacompliant,5098,68.67355776508339,0.0134706861053517
C4,43,nfsicertified,296,8.588742069900036,0.029016020506419
C4,43,nhpaapproved,2,0.0426944531500339,0.0213472265750169
C4,43,nightlight,92,1.2833762960508466,0.0139497423483787
C4,43,nightstand,9,0.0921102245338261,0.0102344693926473
C4,43,nightstandassemblyrequired,4,0.0350642437115311,0.0087660609278827
C4,43,nightstandbuilt-inoutlets,2,0.0149353765882551,0.0074676882941275
C4,43,nightstandcablemanagement,2,0.0149334571324288,0.0074667285662144
C4,43,nightstanddepth-fronttoback,5,0.0427861092612147,0.0085572218522429
C4,43,nightstanddistancebetwee,1,0.0076330471783876,0.0076330471783876
C4,43,nightstanddoorsincluded,3,0.0253477427177131,0.008449247572571
C4,43,nightstanddrawerglidemechanism,2,0.0153287993744015,0.0076643996872007
C4,43,nightstanddrawerinteriorheight-toptobottom,2,0.015327840577811,0.0076639202889055
C4,43,nightstanddrawers,6,0.0552745657041668,0.0092124276173611
C4,43,nightstanddrawersincluded,5,0.045479857828468,0.0090959715656936
C4,43,nightstanddrawerweightcapacity,1,0.0076932054944336,0.0076932054944336
C4,43,nightstandfinishedback,1,0.0076910140924155,0.0076910140924155
C4,43,nightstandhandleaccentmaterial,2,0.0148827182129025,0.0074413591064512
C4,43,nightstandheight-toptobottom,5,0.042790665756911,0.0085581331513822
C4,43,nightstandincluded,9,0.0921056228689849,0.0102339580965538
C4,43,nightstandlightingincluded,3,0.0274345958605408,0.0091448652868469
C4,43,nightstandoverallweight,5,0.0427862266078591,0.0085572453215718
C4,43,nightstandremovablehandle,2,0.0149348494596779,0.0074674247298389
C4,43,nightstands,1,0.0192162953317165,0.0192162953317165
C4,43,nightstandshelfdepth-fronttoback,1,0.0076345647685229,0.0076345647685229
C4,43,nightstandshelfwidth-sidetoside,1,0.0076357382349669,0.0076357382349669
C4,43,nightstandshelving,5,0.0427845939993858,0.0085569187998771
C4,43,nightstandshelvingincluded,4,0.0329836010932922,0.008245900273323
C4,43,nightstandsoftcloseorselfclosedrawerglides,4,0.035068520810455,0.0087671302026137
C4,43,nightstandtopmaterial,5,0.0455025224946439,0.0091005044989287
C4,43,nightstandtopwoodspecies,2,0.0153866591863334,0.0076933295931667
C4,43,nightstandwidth-sidetoside,5,0.0427979105152189,0.0085595821030437
C4,43,noiselevel,57,0.7268488509580493,0.0127517342273341
C4,43,noiseoutput,1,0.0188524238765239,0.0188524238765239
C4,43,noisereducing,556,11.807473355904222,0.0212364628703313
C4,43,nomitecertified,283,3.984357743989676,0.0140790026289387
C4,43,non-ductedfilterincluded,33,0.4551536794751882,0.0137925357416723
C4,43,non-flammablenon-toxicgases,25,0.3068988341838121,0.0122759533673524
C4,43,non-pasteddetails,1,0.01853858679533,0.01853858679533
C4,43,non-pilling,342,4.835954803042114,0.0141402187223453
C4,43,non-skid,83,1.370165036059916,0.0165080124826495
C4,43,non-skidbase,8,0.3725490905344486,0.046568636316806
C4,43,non-skidcaps,13,0.1876104213297367,0.0144315708715182
C4,43,non-slip,15,0.7862684857100248,0.0524178990473349
C4,43,non-slipbacking,697,14.916069209808484,0.0214003862407582
C4,43,non-slipbackingmaterial,32,0.8005247032269835,0.0250163969758432
C4,43,non-slipbase,5,0.1106709949672222,0.0221341989934444
C4,43,non-slipgrip,9,0.2154960017651319,0.0239440001961257
C4,43,non-slipgrips,17,0.6095660738646984,0.035856827874394
C4,43,non-sliphandle,6,0.1094983806833624,0.0182497301138937
C4,43,non-stick,32,0.9384755417704582,0.0293273606803268
C4,43,non-stickgrates,7,0.1111531918868422,0.015879027412406
C4,43,non-sticksurface,3,0.0949409771710634,0.0316469923903544
C4,43,non-toxic,3903,64.6240946170874,0.0165575440986644
C4,43,nonreactive,1,0.0262876991182565,0.0262876991182565
C4,43,nonstick,183,5.812139159999788,0.0317603232786873
C4,43,nonsticktype,37,1.061159050092101,0.0286799743268135
C4,43,nonwalldamaging,40,1.2120869550853968,0.0303021738771349
C4,43,noofchairs,11,0.1331333518028259,0.012103031982075
C4,43,noofchaises,1,0.0074704079888761,0.0074704079888761
C4,43,noofloveseats,20,0.2465352779254317,0.0123267638962715
C4,43,noofottomans,2,0.0226321048103272,0.0113160524051636
C4,43,noofsofas,22,0.2709943000227213,0.0123179227283055
C4,43,nosed,3,0.074529081583023,0.024843027194341
C4,43,nozzlediameter,1,0.0158678218722343,0.0158678218722343
C4,43,nozzleplacement,1,0.0208672694861888,0.0208672694861888
C4,43,nrpacertified,1,0.0222468972206115,0.0222468972206115
C4,43,nsfansi3certified,5,0.0769795458763837,0.0153959091752767
C4,43,nsfansi61certified,280,5.033054036088288,0.0179751929860296
C4,43,nsfcertified,703,17.44649161119014,0.0248172000159176
C4,43,numberinset,157,6.315098878927529,0.0402235597383919
C4,43,numberofaccentpillowsincluded,3,0.0421256218105554,0.0140418739368518
C4,43,numberofadditionalitemsincluded,22,0.2455390188843011,0.0111608644947409
C4,43,numberofadjustableshelves,39,0.7382816756144166,0.0189302993747286
C4,43,numberofanimatedsettings,2,0.0374786965548992,0.0187393482774496
C4,43,numberofarmlesschairs,32,0.2846590508706867,0.0088955953397089
C4,43,numberofarms,93,1.5980790220201015,0.0171836453980656
C4,43,numberofassemblysections,86,1.3258505910634997,0.0154168673379476
C4,43,numberofattachments,9,0.2992625385522842,0.033251393172476
C4,43,numberofbakewarepiecesincluded,1,0.0106492042541503,0.0106492042541503
C4,43,numberofbakingdishesincluded,2,0.0388798937201499,0.0194399468600749
C4,43,numberofbakingsheetsincluded,10,0.180567979812622,0.0180567979812622
C4,43,numberofbakingutensilsincluded,2,0.0380034390836954,0.0190017195418477
C4,43,numberofballs,4,0.070837726816535,0.0177094317041337
C4,43,numberofballsincluded,1,0.0212621875107288,0.0212621875107288
C4,43,numberofbars,30,1.6016874331980944,0.0533895811066031
C4,43,numberofbarstools,14,0.2897137850522995,0.0206938417894499
C4,43,numberofbarstoolsincluded,79,1.3384689167141914,0.0169426445153695
C4,43,numberofbases,1,0.0208575148135423,0.0208575148135423
C4,43,numberofbasins,137,2.5526504945009947,0.0186324853613211
C4,43,numberofbasketballsincluded,2,0.0556343495845794,0.0278171747922897
C4,43,numberofbaskets,21,0.2841440793126821,0.013530670443461
C4,43,numberofbasketsincluded,3,0.1362403854727745,0.0454134618242581
C4,43,numberofbastingbrushesincluded,4,0.0744107849895954,0.0186026962473988
C4,43,numberofbathmatsincluded,11,0.2595892045646906,0.02359901859679
C4,43,numberofbathrugsincluded,1,0.0370856635272502,0.0370856635272502
C4,43,numberofbathsheetsincluded,1,0.0175724737346172,0.0175724737346172
C4,43,numberofbathtowelsincluded,2,0.0427459422498941,0.021372971124947
C4,43,numberofbatteriesneeded,253,5.911931000649929,0.0233673162081024
C4,43,numberofbatteriesrequired,35,0.9221073323860765,0.0263459237824593
C4,43,numberofbeachtowelsincluded,2,0.0380132552236318,0.0190066276118159
C4,43,numberofbedstoragedrawers,1,0.0104364436119794,0.0104364436119794
C4,43,numberofbenches,1,0.0250359755009412,0.0250359755009412
C4,43,numberofbenchesincluded,75,0.9483701256103814,0.0126449350081384
C4,43,numberofbins,3,0.0499822422862052,0.016660747428735
C4,43,numberofbinsincluded,1,0.0333761759102344,0.0333761759102344
C4,43,numberofblades,4,0.1525718532502651,0.0381429633125662
C4,43,numberofbladesaccommodated,85,1.1210500001907349,0.0131888235316557
C4,43,numberofblanketsquiltsincluded,116,1.4370536571368575,0.0123883935960073
C4,43,numberofboardsincluded,1,0.0200324077159166,0.0200324077159166
C4,43,numberofbodyjets,8,0.1707852482795715,0.0213481560349464
C4,43,numberofbookends,8,0.3727057240903377,0.0465882155112922
C4,43,numberofbowls,26,0.9865390043705702,0.0379438078604065
C4,43,numberofbowlsincluded,19,0.5455536227673292,0.0287133485667015
C4,43,numberofbowltypes,22,0.3607355514541268,0.0163970705206421
C4,43,numberofbreadbutterplates,2,0.0348001755774021,0.017400087788701
C4,43,numberofbuilt-inoutlets,9,0.126103026792407,0.0140114474213785
C4,43,numberofbulbs,191,3.73575328104198,0.0195589177017904
C4,43,numberofbulbsincluded,199,2.640586696565151,0.0132692798822369
C4,43,numberofburners,8,0.1590482229366898,0.0198810278670862
C4,43,numberofcabinetpiecesinset,2,0.0424224622547626,0.0212112311273813
C4,43,numberofcabinets,927,12.205760904587803,0.0131669481171389
C4,43,numberofcabinetsincluded,8,0.0915072318166494,0.0114384039770811
C4,43,numberofcakepansincluded,11,0.1994191715493798,0.0181290155953981
C4,43,numberofcandlesincluded,13,0.4178067091852426,0.032138977629634
C4,43,numberofcartridgesincluded,1,0.0270499046891927,0.0270499046891927
C4,43,numberofcasserolepansincluded,2,0.0251560993492603,0.0125780496746301
C4,43,numberofcasters,132,2.5103335520252585,0.0190176784244337
C4,43,numberofcavities,4,0.1545081548392772,0.0386270387098193
C4,43,numberofcellsbatteries,20,0.3508263323456049,0.0175413166172802
C4,43,numberofcentersupportlegs,778,8.03244529478252,0.0103244798133451
C4,43,numberofcerealbowls,13,0.2068464523181319,0.0159112655629332
C4,43,numberofchainsincluded,4,0.0913642980158329,0.0228410745039582
C4,43,numberofchairsincluded,3194,50.40688766678795,0.0157817431643043
C4,43,numberofchaiseloungesincluded,5,0.0486776353791356,0.0097355270758271
C4,43,numberofchaises,60,0.5610258849337697,0.0093504314155628
C4,43,numberofchangingpadcoversincluded,14,0.1637231325730681,0.0116945094695048
C4,43,numberofchangingunitshelves,1,0.0112381037324666,0.0112381037324666
C4,43,numberofchefsknivesincluded,4,0.0591118270531296,0.0147779567632824
C4,43,numberofclipshooks,1,0.0188568085432052,0.0188568085432052
C4,43,numberofclothingrods,42,0.7086181649938226,0.0168718610712814
C4,43,numberofcoasters,18,0.8796042837202549,0.0488669046511252
C4,43,numberofcodes,2,0.0339810345321893,0.0169905172660946
C4,43,numberofcoffeetables,163,2.302494042553008,0.014125730322411
C4,43,numberofcolors,19,0.3434547912329435,0.0180765679596286
C4,43,numberofcompartments,63,1.4315413888543844,0.0227228791881648
C4,43,numberofcomponents,1,0.0153791392222046,0.0153791392222046
C4,43,numberofconsolesincluded,5,0.0385301527567207,0.0077060305513441
C4,43,numberofconsoletables,10,0.1225425153970718,0.0122542515397071
C4,43,numberofcontainers,127,4.073268115520477,0.0320729772875628
C4,43,numberofcontourmatsincluded,2,0.0385269150137901,0.019263457506895
C4,43,numberofcontrols,4,0.0559593448415398,0.0139898362103849
C4,43,numberofconversions,3,0.0389333013445138,0.0129777671148379
C4,43,numberofconvertiblepositions,1,0.0158740598708391,0.0158740598708391
C4,43,numberofcookingforksincluded,5,0.124205581843853,0.0248411163687706
C4,43,numberofcookingladlesincluded,16,0.3941908050328493,0.024636925314553
C4,43,numberofcookingspoonsincluded,1,0.0285509154200553,0.0285509154200553
C4,43,numberofcookingutensilsincluded,3,0.0405372008681297,0.0135124002893765
C4,43,numberofcoolingracksincluded,1,0.0192606542259454,0.0192606542259454
C4,43,numberofcoolingspeeds,1,0.0204252582043409,0.0204252582043409
C4,43,numberofcornerchairs,29,0.2577400482259691,0.008887587869861
C4,43,numberofcuddlers,5,0.0422814139164984,0.0084562827832996
C4,43,numberofcufflinkcompartments,7,0.1859244545921683,0.0265606363703097
C4,43,numberofcupholders,39,0.9391609309241176,0.0240810495108748
C4,43,numberofcupsincluded,1,0.032289233058691,0.032289233058691
C4,43,numberofcurtainclipsincluded,4,0.0900640804320573,0.0225160201080143
C4,43,numberofcurtainholdbacksincluded,6,0.1232352945953607,0.0205392157658934
C4,43,numberofcurtainringsincluded,6,0.1034015007317066,0.0172335834552844
C4,43,numberofcurtainrodsincluded,104,1.7532486710697412,0.0168581602987475
C4,43,numberofcurtainsdrapesvalancesincluded,6,0.0575287505052983,0.0095881250842163
C4,43,numberofcurtaintiebacksincluded,5,0.1068701855838298,0.0213740371167659
C4,43,numberofcushionsincluded,941,14.54404350137338,0.0154559442097485
C4,43,numberofcylinderpinsenum,2,0.0356593932956457,0.0178296966478228
C4,43,numberofcylinders,17,0.3291114363819361,0.0193594962577609
C4,43,numberofcylindersinteger,3,0.0486565204337239,0.0162188401445746
C4,43,numberofdessertbowls,2,0.0333199556916952,0.0166599778458476
C4,43,numberofdiaperstackersincluded,50,0.5797618012875319,0.0115952360257506
C4,43,numberofdinnerplates,24,0.3969996767118573,0.0165416531963273
C4,43,numberofdividers,1,0.032324880361557,0.032324880361557
C4,43,numberofdoors,1871,29.28283615829423,0.0156509012069985
C4,43,numberofdoorsincluded,61,1.2290165154263375,0.0201478117283006
C4,43,numberofdrawerhandles,46,0.6963546434417367,0.0151381444226464
C4,43,numberofdrawerpedestals,37,0.4067588541656732,0.0109934825450181
C4,43,numberofdrawers,2940,46.502906079404056,0.0158173149929945
C4,43,numberofdrawersincluded,41,0.6308364402502775,0.0153862546402506
C4,43,numberofdresserdrawers,2,0.0244109397754073,0.0122054698877036
C4,43,numberofdressersincluded,2,0.0256046708673238,0.0128023354336619
C4,43,numberofdrillholes,5,0.2025680169463157,0.0405136033892631
C4,43,numberofdryinglevels,21,0.3231191104277968,0.0153866243060855
C4,43,numberofdustrufflescribskirtsincluded,120,1.5145090520381927,0.0126209087669849
