Method,field_key,Occurrences,Mean_weight,Seed_SD
C4,overallheight-basetotop,190,0.030066910350139666,1.0540175973819511e-05
C4,overallheight-toptobottom,37136,0.0218941068539579,1.098417946266479e-05
C4,overallheighthanging,203,0.01569703605013763,9.680336976343819e-06
C4,overallheightoflegs,360,0.010738283607470566,5.41082282657869e-06
C4,overalllength,583,0.03493683321935023,9.977232597999278e-06
C4,overalllength-endtoend,12268,0.0182875059793534,7.346500880611798e-06
C4,overalllength-headtotoe,4728,0.014915038500276867,6.02824171793362e-06
C4,overalllength-sidetoside,205,0.020524153142137697,1.0878033516916562e-05
C4,overallmaxheight,328,0.013330171015340666,8.136123714975057e-06
C4,overallminheight,321,0.013260153908502966,7.800126697117885e-06
C4,overallproductweight,57110,0.019958899959748734,9.78869343094242e-06
C4,overallprojection,657,0.03608179614155767,1.1207257625409407e-05
C4,overallsinkdepth-toptobottom,136,0.018887050463544032,1.0719900022698801e-05
C4,overalltableheight,161,0.015264426990495033,1.0063501883470462e-05
C4,overalltableheight-toptobottom,223,0.015736004482447965,1.2614927900149818e-05
C4,overalltablelength-endtoend,166,0.016788556592082567,1.5943173050333997e-05
C4,overalltableweight,258,0.015320316384226334,1.1957932748497044e-05
C4,overalltablewidth-sidetoside,165,0.0168180268446002,1.530158491847597e-05
C4,overallthickness,1324,0.020720080260449032,1.1652907553324753e-05
C4,overallthickness-fronttoback,161,0.020272656413292633,1.1233463915745631e-05
C4,overalltreeheightincludingstand,192,0.0160022529986842,1.3803512258355054e-05
C4,overallweightcapacity,248,0.020259892434051935,9.439492981690232e-06
C4,overallwidth,591,0.03490017435171477,8.919877951204996e-06
C4,overallwidth-fronttoback,685,0.024667868536156,1.1291445477074216e-05
C4,overallwidth-sidetoside,46687,0.020361646716266567,8.242448749673927e-06
C4,overallwidthoflegs,301,0.010624647530358834,4.530347454765209e-06
C4,overflowhole,484,0.0156616221070443,1.1977605618001343e-05
C4,oversized,459,0.016139089244166866,8.794751057638913e-06
C4,p-trapincluded,719,0.015357859481055199,1.2147721169568132e-05
C4,paddedarmrest,340,0.010132616027897433,1.0080113018603616e-05
C4,paintable,156,0.020993907074244967,1.3919164505037752e-05
C4,pairsofshoescapacity,229,0.023025106492261135,1.1753180072611252e-05
C4,panellength-toptobottom,1530,0.020446402211277866,6.8224374039352255e-06
C4,panelthickness,155,0.0191313618473628,1.2536638479837285e-05
C4,panelwidth-sidetoside,121,0.014361787048622532,4.724116183925482e-06
C4,partseligibleforreplacement,439,0.0107407441289194,6.423882766533531e-06
C4,pattern,8453,0.020312786278568234,8.642289765387221e-06
C4,patternfrequency,164,0.012981051955811201,6.8171922856006315e-06
C4,patternrepeatfrequency,185,0.0131728786312312,6.586811394289805e-06
C4,patternsize,286,0.0154367648917174,1.0224120848944176e-05
C4,peirating,641,0.016201972373719068,6.24513912922957e-06
C4,people,991,0.017829271763145832,1.014864401884883e-05
C4,perigoldmanufacturergivenproductname,205,0.019025473120978166,9.807287992903191e-06
C4,personalizable,102,0.027684753357426633,1.837622284493038e-05
C4,personalization,322,0.03321101116768504,2.3209443942452597e-05
C4,personalized,152,0.02099517712230677,1.5591905657523894e-05
C4,pfoafree,419,0.0262835329752667,1.4478233910170866e-05
C4,picturesize,274,0.016976637239488567,7.49812215705811e-06
C4,piecesincluded,6881,0.019945802539735834,1.1600790237827133e-05
C4,piecesincludednew,194,0.015838610542829267,1.0019045509258005e-05
C4,piecespercarton,823,0.016696351237818333,7.96061366838868e-06
C4,pileheight,1367,0.017619285628838133,3.611787562061551e-06
C4,pillow,141,0.013371946677635966,1.0480646603506003e-05
C4,pillowcase,728,0.013281150734019634,8.335724443092883e-06
C4,pillowcaseheight-toptobottom,167,0.016851713620646733,8.19700550371526e-06
C4,pillowcaseincluded,405,0.023559489420044034,1.0381688731285476e-05
C4,pillowcasesincluded,608,0.013421501281667067,7.199328042893459e-06
C4,pillowcasetype,206,0.02898318536465073,1.6139934306967827e-05
C4,pillowcasewidth-sidetoside,241,0.0171444211696193,6.1180255376229626e-06
C4,pillowincluded,387,0.011478547143615866,9.866878704828326e-06
C4,pillowset,716,0.021478415270868332,1.1868305743984567e-05
C4,pillowshamsincluded,617,0.013625616956902634,8.1447599342568e-06
C4,pillowsincluded,136,0.012885791324900767,9.282620225748248e-06
C4,pillowtop,112,0.015644386951212865,1.060757087163743e-05
C4,pillowtype,734,0.021262864777640667,1.199442935631444e-05
C4,placement,144,0.0395482102434875,1.7741010235076802e-05
C4,plantcategory,128,0.04080022958805783,2.2587641147248173e-05
C4,plantcolor,125,0.0408088894486427,1.6177645411699567e-05
C4,planterincluded,130,0.017991623177360198,1.316597736045751e-05
C4,plantmaterial,113,0.038546538535384596,1.6940339356911228e-05
C4,plantsflowers,615,0.0128092375336603,6.773490341288981e-06
C4,plantspecies,155,0.039555827023521534,1.562609517694052e-05
C4,planttype,114,0.038383423236378396,9.64649037069594e-06
C4,platetype,114,0.030876654772120565,2.0407118777282934e-05
C4,playsmusic,155,0.025804594475575635,1.5505315005724306e-05
C4,plug-in,4996,0.0161065040104049,1.0721677028547126e-05
C4,plugplayoption,111,0.02722906598446513,1.4825027150101221e-05
C4,plycount,110,0.014887217732823666,8.77560659874377e-06
C4,pneumatichydrauliclift,111,0.015092515825732967,9.471931563437646e-06
C4,polishfinish,223,0.017286989800297834,6.616515607339835e-06
C4,pop-uptrundle,100,0.017961385523279468,1.5105832167989117e-05
C4,portable,826,0.018662020027008997,1.2551292075192236e-05
C4,positionlock,391,0.012676422726378733,5.467075803934698e-06
C4,positiontype,471,0.012934546641509734,4.853054081037881e-06
C4,powdercoatedfinish,1366,0.0185063779779076,8.86581617904028e-06
C4,powered,855,0.03240191271060213,1.6595494366263434e-05
C4,powersource,1844,0.018729643671977367,7.623895959710485e-06
C4,pre-drilledholesslots,156,0.014362042119057833,6.561975609974274e-06
C4,pre-setdrycycles,176,0.015687823593686968,8.708503879195452e-06
C4,pre-shrunk,313,0.011443633072899398,5.423137586780197e-06
C4,primaryartmaterial,697,0.012652963289206199,6.42483894715119e-06
C4,primaryartmaterialdetails,316,0.012123142216818233,6.765309173429669e-06
C4,primarycolor,1514,0.020761256686172666,1.1178949412014657e-05
C4,primarydcormaterial,140,0.0284558904667695,1.1663301202648735e-05
C4,primarymaterial,10860,0.0309743436339395,1.2385270027552362e-05
C4,primarymaterialdetails,2345,0.029734775113033168,1.2446538752362374e-05
C4,print,520,0.013445417057328733,7.639590990857227e-06
C4,printtype,364,0.013735849127998934,8.607926437121997e-06
C4,productcare,15802,0.0188338520316562,9.127150572525876e-06
C4,productcare-,740,0.016554600308934467,8.2402846294268e-06
C4,productcarecleaning,200,0.029229941281179533,1.4538795450603442e-05
C4,productcaredetails,153,0.024319183270087766,1.647783502462432e-05
C4,productdesign,243,0.025531628175507,1.4684387374458034e-05
C4,productdurability,274,0.0281181459444282,1.0991480158680115e-05
C4,productfeatures,616,0.021142101026688436,1.4400777727498702e-05
C4,producthighlights,270,0.014193483853689633,1.1382286608868805e-05
C4,productionrun,548,0.013354397012620934,6.016844961170547e-06
C4,productresistances,1293,0.01738542395114,6.870121594866912e-06
C4,productsincluded,163,0.021579024768558233,1.672633364171648e-05
C4,productstabilityulverified,595,0.013680009773465366,7.808898337588547e-06
C4,producttype,23784,0.024072167946125735,1.8885004353124533e-05
C4,productwarranty,29209,0.018704973255309832,1.1702166157368892e-05
C4,productweight,256,0.0237407687879264,1.4339121779902868e-05
C4,professionalinstallationrequired,169,0.0145591187660069,6.788699189733405e-06
C4,programmable,157,0.03054304791697457,1.593153978056993e-05
C4,programmablecookingsettings,314,0.02874658360677883,1.5853315409999407e-05
C4,programmablefoodsettings,266,0.025707607720056497,1.4616379679590836e-05
C4,projectionfromwall,173,0.060475816236008534,4.0798157341491146e-05
C4,projectiontype,126,0.0281896150483695,7.302499136492669e-06
C4,ptfefree,764,0.028286391724531634,1.4712005452383474e-05
C4,pulltype,513,0.03556797579124497,2.337848956207254e-05
C4,pumpincluded,276,0.0201731198501057,1.0753542172081275e-05
C4,pumprequired,197,0.0196680447099298,1.1012195107794459e-05
C4,purposefuldistressingtype,26650,0.018202732766260832,9.300352492705457e-06
C4,pushthroughdrawer,130,0.011880080795918466,5.995324062083767e-06
C4,qiwirelesschargingproductcertification,596,0.012832393277784368,6.742700543478154e-06
C4,qualityscore,615,0.019094013794246967,8.037749796123658e-06
C4,quantity,382,0.027114473862726265,1.7572600740234356e-05
C4,queenannelegs,1072,0.015653900848469866,8.370293356885063e-06
C4,quiltcoverletbedspreadwidth-sidetoside,163,0.0140071426706811,5.719440480169874e-06
C4,rackincluded,205,0.014460090525084833,9.311522017938483e-06
C4,racktype,128,0.013897599720318433,1.4586670055488339e-05
C4,railguardcover,132,0.012656935812867767,5.988105762711074e-06
C4,railguardcoverincluded,132,0.012656144922448632,5.4044401105187055e-06
C4,randomsized,122,0.0165840110186833,8.872706491144347e-06
C4,rangeoffixture-maximumled,322,0.018258493284716033,1.084640923095038e-05
C4,rangeoffixture-minimumled,321,0.018250717299382033,1.1027784457699792e-05
C4,ratedbulblife,209,0.0174372407341854,1.1613444966984988e-05
C4,realcrystal,115,0.0151695278162757,8.564318649041601e-06
C4,reasonforrestriction,2512,0.019036814672012233,9.438990553049294e-06
C4,recirculatingpump,171,0.01891790410652607,1.0796357685955236e-05
C4,reclineangle,170,0.012437260007558732,7.540526619739781e-06
C4,reclining,839,0.017473900992235267,1.172440553526463e-05
C4,recliningtype,687,0.013648763263967667,8.416320802108121e-06
C4,recliningtypedetails,591,0.013294219143123433,8.58796915452954e-06
C4,recommendedboxspringheight,282,0.010874820739937901,8.698038094625414e-06
C4,recommendedbulbshape,663,0.013916866508742765,9.130337085117261e-06
C4,recommendedbulbshapecode,579,0.013677424653103468,8.253914253774053e-06
C4,recommendeddailyusage,455,0.009249314625880467,4.9631251056160884e-06
C4,recommendedgroutcolor,167,0.013181365338598367,8.573055397879845e-06
C4,recommendedgroutjoint,831,0.016655508136676298,8.67597623177023e-06
C4,recommendedmattressthickness,884,0.011606139278560433,9.8435510944648e-06
C4,recommendedmattressthicknessbottombed,141,0.012137224182187066,9.467278684253767e-06
C4,recommendedmattressthicknesstopbed,139,0.012066382291666433,9.454364479979233e-06
C4,recommendedmaximummattressthickness,118,0.01820722794539083,9.578731253548102e-06
C4,region,263,0.0129755116593097,7.767518971492595e-06
C4,reinforcedcenter,170,0.0132448712309055,8.449701917537382e-06
C4,reinforcedseams,107,0.036634960853004335,3.07870025943784e-05
C4,religionspirituality,615,0.012677149009211866,7.644282496532873e-06
C4,remanufacturedrefurbished,394,0.019351249754936236,9.52703390404824e-06
C4,remotecontrolincluded,209,0.015916138786400667,7.618678260662997e-06
C4,remoteincluded,216,0.022656109495904766,7.290370324710838e-06
C4,removablearms,147,0.008749523276121,5.661376580555602e-06
C4,removablebackpanel,202,0.012421637650566869,9.377663542623384e-06
C4,removablecasters,292,0.011742515988078066,6.744249685373704e-06
C4,removablecookingpotinsert,142,0.030159683679470934,2.2075267975982446e-05
C4,removablecover,1039,0.018193522480459533,1.2617994152193966e-05
C4,removablecushioncover,2027,0.014611811057478033,6.547654357472506e-06
C4,removablecushionlocation,1456,0.013318378539374667,7.608321602309821e-06
C4,removablecushions,3094,0.0140218553525122,7.044804209899732e-06
C4,removabledrawers,390,0.015001450990064,1.5130849620904617e-05
C4,removabledripplate,141,0.030013221104675535,1.852975647853148e-05
C4,removablehandle,260,0.017785713984033964,1.5712973033813548e-05
C4,removablelegs,392,0.015604722979605168,8.938827074585458e-06
C4,removablelid,140,0.027101750215071968,1.6601366188825504e-05
C4,removablelinerorbagincluded,155,0.03053991076967083,1.583936382435966e-05
C4,removableparts,100,0.0161821973479042,1.2760036218668403e-05
C4,removableshelves,410,0.017051886935998465,1.1856538083205198e-05
C4,removablewheels,179,0.016471036732391035,1.2880068909911941e-05
C4,removablewinerack,127,0.0140539298611363,1.0698522229592396e-05
C4,removeablehardware,502,0.015194548783108934,1.3048930526012683e-05
C4,repairkitincluded,106,0.016865388733340633,9.490340621475753e-06
C4,repositionable,122,0.02950650541865023,1.906771577065634e-05
C4,requiredbackclearancetorecline,574,0.0133363165512451,7.3323592229662986e-06
C4,requiredvalvetype,128,0.019259398250142033,1.1768936709475061e-05
C4,resistancetype,5141,0.016924220156681734,1.0962908097675042e-05
C4,reverseside,277,0.017238220668405635,1.3550155927886868e-05
C4,reversesidecolor,431,0.015502203012076833,1.2921315431977888e-05
C4,reversesidematerial,373,0.01617427111184677,1.246048820634015e-05
C4,reversesidepattern,224,0.018205990769534466,1.5087573360379819e-05
C4,reversible,3714,0.018618962517412865,1.2267029012001682e-05
C4,reversiblecushions,918,0.012477933152388668,5.903880388864232e-06
C4,reversibleorientation,825,0.011786194233543601,7.772011557260136e-06
C4,rimdetail,217,0.027043691504397564,2.252439988682356e-05
C4,rocker,185,0.013891255984770768,9.116056013726205e-06
C4,rod,166,0.02356448599013933,1.4879453883911813e-05
C4,roddiameter,135,0.017484881726587968,1.5258230066391946e-05
C4,rodincluded,162,0.018735012480291535,1.2640648833349959e-05
C4,rodsocketincluded,153,0.018414000611273365,1.2487532701135936e-05
C4,rohscompliant,160,0.013861906994134135,9.989365412735361e-06
C4,rollcapacity,109,0.03836403511441807,2.705080498521832e-05
C4,roofstyle,286,0.0184755671719449,1.6863359633427264e-05
C4,roomdivider,140,0.0171163570867585,1.70818051868895e-05
C4,roomsize,111,0.012653669939507834,1.637906342701401e-05
C4,roomuse,1923,0.018260644729596067,2.0581381931761423e-05
C4,rotating,297,0.0253146110336671,1.7592500451655367e-05
C4,rotresistant,325,0.016715619525848234,1.0443220674225829e-05
C4,rough-invalveincluded,134,0.020488257512950567,1.131615654413005e-05
C4,roughopeningwidth-sidetoside,103,0.019116822976775697,1.5022877898293526e-05
C4,round,326,0.0246854197045365,1.8367275273035793e-05
C4,rugpadrecommended,1282,0.017396502123779436,1.5966130463724872e-05
C4,rugsampleavailable,1112,0.016521782001714367,1.232225812798223e-05
C4,rugsets,1346,0.017807006845336034,1.5848769874961556e-05
C4,rugshape,1576,0.0152110779988295,1.857655076394883e-05
C4,rugsize,4114,0.011962572739352667,1.4251883135013267e-05
C4,rustresistant,1850,0.025068576244284935,1.6365387530981125e-05
C4,safetydatasheetforhazardousmaterials,256,0.018649246867425934,1.1631187665926926e-05
C4,safetylock,160,0.017633551603648767,1.4252131789963228e-05
C4,safetystop,828,0.013040031445356566,1.1517359574169625e-05
C4,sampleavailable,2860,0.016670586310635265,1.430112108901037e-05
C4,samplepartnumber,2048,0.0147199168970549,1.307503850306672e-05
C4,satraapproved,1315,0.0176121331267389,1.0642932556537608e-05
C4,scratchresistant,2804,0.016798955201814767,1.1280726366281197e-05
C4,screenformat,135,0.0263392377219358,1.9946629879496487e-05
C4,screengain,110,0.0275393978607925,1.5417395798507763e-05
C4,screenheight,248,0.0197378821077666,1.4840108021650995e-05
C4,screensurface,128,0.027776565191743364,2.1912126177924537e-05
C4,screentension,109,0.026289718167212633,1.9060548665153533e-05
C4,screenwidth-sidetoside,220,0.0212871600457495,1.4076692754032799e-05
C4,screwless,184,0.027651329563620167,2.4260021639626223e-05
C4,screwsincluded,637,0.03562337195589423,3.6615441584362366e-05
C4,screwtypesize,214,0.03243363714512907,4.068015844687292e-05
C4,screwtypesizeincluded,211,0.03284447987109276,3.790563679864004e-05
C4,scscertified,6170,0.013955914712363066,9.681061815437615e-06
C4,sdwacompliant,195,0.0180075755756762,1.3118752947979358e-05
C4,sealingrequired,614,0.01590799196243047,9.720795147574442e-06
C4,searcushiondepth-fronttoback,325,0.028703630342124333,2.484397864333689e-05
C4,season,1174,0.0257477133179454,2.7176096222297842e-05
C4,seasonalitynos,232,0.0177037783941232,1.817292028544624e-05
C4,seasonaltheme,287,0.0290372603584803,2.7859181575479792e-05
C4,seat,952,0.012562384945340399,1.0816238898369948e-05
C4,seatangleadjustment,540,0.009495801509955833,4.946474148480844e-06
C4,seatarms,117,0.013832918307253033,8.756111124855554e-06
C4,seatback,191,0.015099302389338766,1.0895574123575329e-05
C4,seatbackheight,324,0.017463731757698567,1.8854919929360697e-05
C4,seatbacktype,831,0.0160002432389254,1.4413368421455597e-05
C4,seatcolor,2935,0.011963033533989835,1.1577153432780979e-05
C4,seatconstruction,2962,0.0130235826996826,1.1657839803174071e-05
C4,seatcushion,285,0.03110193166424303,3.060391056384771e-05
C4,seatcushioncolor,108,0.014755293255510832,1.773389564501131e-05
C4,seatcushionshape,119,0.024255134773124933,2.925396849664333e-05
C4,seatcushionthickness,1149,0.017037864373378103,1.7344886261896552e-05
C4,seatcushionwidth-sidetoside,364,0.027508241136391134,2.5698162566804026e-05
C4,seatdepth-fronttoback,5519,0.014547565327996033,1.2182431199162849e-05
C4,seatdepthadjustment,558,0.009600256485397134,5.168202042836745e-06
C4,seatdepthsd,349,0.013993272186926699,1.0884058410151959e-05
C4,seatfillmaterial,3623,0.0140772621751721,1.2072501146845485e-05
C4,seatfillmaterialdetails,971,0.013401603621775634,1.0947338721578425e-05
C4,seatglidemechanism,500,0.009393287015147467,5.301679218781568e-06
C4,seatheight-floortoseat,5580,0.015572723018126733,1.595200992922472e-05
C4,seatheightadjustment,595,0.009831544300097734,7.496377136303712e-06
C4,seatheightwithoutcushion,609,0.018177558230587833,1.9732479385146363e-05
C4,seatincluded,117,0.0190514799000488,1.491949263474695e-05
C4,seatingcapacity,3087,0.01582211989445,1.4253546076253834e-05
C4,seatingcapacity-tomigrate,472,0.0140354187677661,8.743171182475556e-06
C4,seatingcapacitywhenfullycollapsed,226,0.017432658287495933,1.558659398088487e-05
C4,seatingcapacitywhenfullyextended,240,0.017774047408925533,1.6471346699312897e-05
C4,seatingcolor,238,0.014789021817878568,1.3838491975943588e-05
C4,seatingcomfort,119,0.014712824398802967,1.4742286382781624e-05
C4,seatingmaterial,239,0.015360511534144567,1.2994197334362822e-05
C4,seatingouterframematerial,504,0.010129172617948934,1.1525291735579004e-05
C4,seatingtype,223,0.015599987113232967,1.8017239582916915e-05
C4,seatingwoodspecies,105,0.015292122359904932,1.578356335564273e-05
C4,seatmaterial,1600,0.013969011858280233,1.3872911802375775e-05
C4,seatmaterialdetails,552,0.0155269331051315,1.565940894597062e-05
C4,seatstyle,1393,0.015383709066690699,1.6517356994890166e-05
C4,seatupholsterycolor,139,0.015588255313267468,1.3218225615854681e-05
C4,seatupholsteryfillmaterial,417,0.009608941897526533,8.151027167158987e-06
C4,seatupholsterymaterial,566,0.010882229831901166,9.826847030177115e-06
C4,seatupholsterymaterialdetails,153,0.008875018912966033,7.664873385497669e-06
C4,seatwidth-sidetoside,4883,0.014673455482889399,1.2835761818716429e-05
C4,secondaryaccentmaterial,460,0.0138576172595924,1.1546481629663793e-05
C4,secondarymaterial,148,0.015747781890142365,1.6992751408136158e-05
C4,sectional,659,0.011321279134546667,9.923836928434834e-06
C4,sectionalincluded,475,0.010164071271490067,8.308099440368978e-06
C4,selfwatering,245,0.023452256351303834,2.2877110971306334e-05
C4,servingutensilincluded,182,0.03059262071732737,2.6693144504220303e-05
C4,set,1492,0.026080254763506266,2.7987728675989216e-05
C4,setsingle,810,0.015835667651246235,2.265595479685926e-05
C4,setsize,688,0.03337557522702756,4.5742599265650385e-05
C4,settype,533,0.0195342782696125,2.328941382458055e-05
C4,sgsnalistedmark,267,0.012090984587156467,1.0477986463832557e-05
C4,shade,1458,0.016939915047007068,1.518505846512761e-05
C4,shadecolor,1003,0.015952435465100532,1.7914097858709615e-05
C4,shadedepth-fronttoback,462,0.014284715781453267,1.1531369303125571e-05
C4,shadefittertype,166,0.013101851543314334,1.1124326622233221e-05
C4,shadeheight-toptobottom,537,0.0144576128464698,1.3148704511926531e-05
C4,shadeincluded,1787,0.017459162802349732,1.434710506639729e-05
C4,shadematerial,1144,0.016443471336630867,1.6935568814078307e-05
C4,shadematerialdetails,118,0.012825811839541401,1.0709039429046528e-05
C4,shaderequired,127,0.015695911951930135,1.2614677921099033e-05
C4,shadeshape,520,0.015819978901447734,1.579643320365214e-05
C4,shadevariation,939,0.017238855076293167,1.8336831879281645e-05
C4,shadewidth-sidetoside,496,0.014473297625719967,1.2086331488639048e-05
C4,shagreen-embossedexterior,1763,0.013791233741643566,1.4709405722140211e-05
C4,sham,598,0.013425753215678732,1.5769617880430642e-05
C4,shamcolor,464,0.0122722537884349,1.8441788993955495e-05
C4,shamheight-toptobottom,511,0.012450250415757168,1.718312087882638e-05
C4,shammaterial,464,0.012890165419472967,1.728765842974438e-05
C4,shamtype,621,0.011993900259633733,1.730001727728315e-05
C4,shamwidth-sidetoside,740,0.012284186084100299,1.5516532549485645e-05
C4,shape,9122,0.022255150578874634,3.230977007603415e-05
C4,shatterproof,160,0.024694787348077268,2.232859807438864e-05
C4,shatterresistant,290,0.023093906313651866,1.5011183070235499e-05
C4,shaversocket,413,0.018423835125310536,2.322743356037912e-05
C4,shedtype,131,0.016080649422704364,2.1981291906361328e-05
C4,sheet,132,0.012684315292522133,1.613417185425773e-05
C4,sheetcolor,117,0.012456603093534399,1.7842053630365495e-05
C4,sheetmaterial,177,0.012437907417643267,1.696902831316776e-05
C4,sheets,612,0.013570499876544498,1.6008932296459088e-05
C4,sheetsincluded,745,0.013402543922832034,1.5163154616254035e-05
C4,sheettypeincluded,105,0.012069742745232,1.740088830727874e-05
C4,shelfdepth-fronttoback,2305,0.015620815988417233,1.887876576526696e-05
C4,shelffinish,108,0.018342287101449365,2.2065314952845687e-05
C4,shelfheight-toptobottom,292,0.019188332215130065,2.3592636551313976e-05
C4,shelfmaterial,513,0.018285066280284,2.493162316312333e-05
C4,shelftype,123,0.018052430548339132,2.564402626257734e-05
C4,shelfweightcapacity,825,0.0165681117931098,2.2020983232706827e-05
C4,shelfwidth-sidetoside,2409,0.015588882907846666,1.963369712832312e-05
C4,shelves,1818,0.019482920054147534,2.7643458814200963e-05
C4,shelvesincluded,5476,0.0180662414500383,2.054277316379333e-05
C4,shelving,5384,0.0159954889558397,1.891758850840644e-05
C4,shelvingincluded,1048,0.020105736241284866,2.426757847115482e-05
C4,shelvingmaterial,131,0.0158802677874877,2.2903335690129134e-05
C4,showerarmincluded,209,0.022015947962931336,2.3765296052624117e-05
C4,showercurtainincluded,182,0.031210476300600632,1.878639957696164e-05
C4,showerheadheight-toptobottom,104,0.01954581942230173,2.356170440120584e-05
C4,showerheadincluded,128,0.019659775976227367,2.0124990511014825e-05
C4,showerheadtype,209,0.02180432755369363,2.8493364129783813e-05
C4,showerheadwidth-sidetoside,112,0.0195464739365325,2.2166524277077854e-05
C4,showerhooksincluded,182,0.03121271110293297,2.0249128085169585e-05
C4,shutoffvalveincluded,180,0.017331369395402266,1.6608269337020617e-05
C4,sidesplashincluded,551,0.014621005818378434,1.2306362246094256e-05
C4,silentnon-ticking,279,0.024714313249416364,2.6619306278689958e-05
C4,silverwaretray,209,0.0131665556223697,1.5787079164935637e-05
C4,singlecontainercapacity,110,0.03272032376491657,4.225350607770095e-05
C4,singlecontainercapacityincluded,312,0.03634685581215677,4.245113084180068e-05
C4,singlepanelweight,1155,0.020277289093658835,3.403249126160101e-05
C4,singlepanelwidth-sidetoside,610,0.021818444750633034,3.470274671998758e-05
C4,sinkcaddyspongeholderincluded,105,0.016853146077621502,1.737443911496308e-05
C4,sinkdepth-toptobottom,343,0.013137943144847834,1.5314745480823152e-05
C4,sinkfinish,493,0.014349386444853033,1.9847053190509368e-05
C4,sinkgridincluded,124,0.01790734545718273,2.2264058169821105e-05
C4,sinkincluded,609,0.015055243516178667,1.6266700745908013e-05
C4,sinklength-sidetoside,321,0.012888121614010166,1.524763433899637e-05
C4,sinkmaterial,564,0.014670619193957632,1.9649989248020784e-05
C4,sinkshape,709,0.0162053758455383,2.403849829894241e-05
C4,sinktype,544,0.014645099029282765,1.974925704640891e-05
C4,sinkwidth-fronttoback,321,0.012889858176651267,1.4722469666679352e-05
C4,size,1239,0.0175820479074526,2.8554692191291167e-05
C4,skirted,585,0.013994930667585101,1.0572183811827802e-05
C4,slatkitincluded,937,0.012285848208631834,1.529159869166965e-05
C4,slatmaterial,514,0.010608137358129733,1.761909481369389e-05
C4,slatsincluded,165,0.019177054181092865,2.23037524477525e-05
C4,sleeperarea,140,0.0138161377870433,1.1076758508975178e-05
C4,sleepersectionalincluded,434,0.011240005960613532,9.863151136782528e-06
C4,sleepersize,170,0.013598762937437933,1.6619399369304887e-05
C4,sleepersofa,395,0.014395141935581099,1.0481873167312809e-05
C4,slideandorbuilt-inladderaccessoryincluded,159,0.0122795448574067,1.5939788014206603e-05
C4,slidebarincluded,193,0.02115185595469767,2.004163184387759e-05
C4,slidingdoors,191,0.015186907530129932,1.879499277429927e-05
C4,slingseat,598,0.0168992400365604,1.9109466418216403e-05
C4,slipcovered,2398,0.014291852805711667,1.053659800080549e-05
C4,slipresistant,588,0.017264944616844535,1.960771535573341e-05
C4,slipresistantskirt,101,0.014951920164472332,1.755966641966396e-05
C4,slopedceilingadapterincluded,186,0.013330842281514767,1.4323639515246035e-05
C4,slopedceilingadapterrequired,151,0.013070227812654834,1.4247978127121964e-05
C4,slopedceilingcompatible,688,0.015448742730014134,1.704150786911715e-05
C4,smallestdrawerinteriorheight-toptobottom,133,0.013757945773632832,2.3353058938545066e-05
C4,smallestdrawers,317,0.015111178868733166,2.563684321783523e-05
C4,smallestdrawerweightcapacity,105,0.0137744064309767,2.489430106581262e-05
C4,smallestinteriordrawerdepth-fronttoback,128,0.013713565383416866,2.1345330377733993e-05
C4,smallestinteriordrawerwidth-sidetoside,131,0.013723445940127602,2.1107756002403718e-05
C4,smallesttable,1895,0.0164491743073784,1.8778710556499035e-05
C4,smartbulb,160,0.0186556374013889,2.177563721651717e-05
C4,smartenabled,2262,0.017659898197090032,1.7572771027898653e-05
C4,soapdishincluded,182,0.031228344444008033,2.53437502701484e-05
C4,soapdispenserincluded,238,0.018511915673353068,2.017907147113561e-05
C4,soaporlotiondispenserincluded,182,0.031221300837730465,2.3306151804330042e-05
C4,sofa,642,0.011244574138122868,1.3425404947812019e-05
C4,sofacomponentincluded,146,0.009585451076368533,1.0941387260557315e-05
C4,sofadepth-fronttoback,481,0.011488982545675265,1.3163785779828393e-05
C4,sofaheight-toptobottom,475,0.011609164622791967,1.4929651666897184e-05
C4,sofaincluded,918,0.010616216946023901,1.145001482513033e-05
C4,sofaseatdepth-fronttoback,112,0.012436647906378334,1.4370252514371576e-05
C4,sofaseatheight-floortoseat,120,0.012589085778583633,1.7771999311376927e-05
C4,sofaseatwidth-sidetoside,106,0.012182473527185532,1.4156250351691705e-05
C4,sofaweight,206,0.012061622026180467,1.5889679801266006e-05
C4,sofaweightcapacity,198,0.011103317490386835,1.4714852452020593e-05
C4,sofawidth-sidetoside,480,0.011541349667176133,1.400109495139886e-05
C4,soffacompliant,1867,0.0138010058300614,1.4442736274803155e-05
C4,softclosedoorhinges,390,0.014447501435493768,1.7132619733876553e-05
C4,softclosedrawer,128,0.010733118342614,1.5202563024873906e-05
C4,softclosedrawerglides,398,0.014272479695335,1.641679098381869e-05
C4,softcloseorselfclosedoors,185,0.015722267462259434,2.0799829257031558e-05
C4,softcloseorselfclosedrawerglides,659,0.015742046799751868,2.0986344054608756e-05
C4,softcloseorselfclosedrawers,752,0.014892489027235167,1.9624314032476984e-05
C4,softcloseselfclose,217,0.018219894386209898,2.2735363181543963e-05
C4,softorselfclosedrawers,169,0.0162735559887581,1.5729517204863655e-05
C4,solarpowered,129,0.027710380232399533,3.1515217513804025e-05
C4,soldincarton,888,0.016768486487228867,2.0597226116659077e-05
C4,solidwoodconstruction,340,0.018548625777932,2.298506656069904e-05
C4,solutiondyed,187,0.0150861070257297,1.817229621215027e-05
