dataset,product_id,attribute_count,duplicate_entry_occurrences,distinct_serializations_seven,raw_seven_exact,all_three_canonical_rules_invariant
esci,B00TY7OHCW,3,0,5,True,True
esci,B00TY7OHEA,3,0,4,True,True
esci,B00TY7OJL6,3,0,4,True,True
esci,B00TY7OJWU,3,0,5,True,True
esci,B00TYYEZI6,1,0,1,True,True
esci,B00U0JIWXS,3,0,5,True,True
esci,B00U37CWFG,2,0,2,True,True
esci,B00U3FPN4U,3,0,4,True,True
esci,B00U3L6IP2,3,0,6,True,True
esci,B00U430J0E,2,0,2,True,True
esci,B00U5TAYFM,3,0,5,True,True
esci,B00U7T93TI,3,0,5,True,True
esci,B00U9L1ATK,3,0,4,True,True
esci,B00UB6OQ4O,2,0,2,True,True
esci,B00UC9RINQ,3,0,4,True,True
esci,B00UDSAE32,3,0,4,True,True
esci,B00UH1CA32,3,0,4,True,True
esci,B00UIAGPMY,3,0,5,True,True
esci,B00UJHCBXI,3,0,4,True,True
esci,B00UKCYC48,3,0,4,True,True
esci,B00UKE9548,3,0,6,True,True
esci,B00UKI5KI4,3,0,4,True,True
esci,B00UKYEMF0,3,0,6,True,True
esci,B00UM3VG6M,1,0,1,True,True
esci,B00UPAYY5C,3,0,5,True,True
esci,B00US4UHWO,3,0,6,True,True
esci,B00UVZBAEY,3,0,4,True,True
esci,B00UW09L8U,3,0,4,True,True
esci,B00UW2U27W,3,0,4,True,True
esci,B00UWLCPW8,2,0,2,True,True
esci,B00UXG4WR8,3,0,6,True,True
esci,B00UXJ5W3I,0,0,1,True,True
esci,B00UZ4S8R8,3,0,4,True,True
esci,B00V036WRQ,3,0,5,True,True
esci,B00V3MLZYY,3,0,5,True,True
esci,B00V3MND4E,3,0,4,True,True
esci,B00V3VUM0I,3,0,4,True,True
esci,B00V53204U,3,0,5,True,True
esci,B00V5YP9I8,3,0,5,True,True
esci,B00V617XXY,3,0,4,True,True
esci,B00V7S0GZI,1,0,1,True,True
esci,B00V81DNYK,3,0,4,True,True
esci,B00V9JP8EE,3,0,4,True,True
esci,B00VBRJSVI,2,0,2,True,True
esci,B00VDRF25C,3,0,5,True,True
esci,B00VE4UC8G,3,0,4,True,True
esci,B00VGXFX2A,3,0,4,True,True
esci,B00VHFOV3E,3,0,5,True,True
esci,B00VHL3IPA,3,0,4,True,True
esci,B00VJCOTB4,2,0,2,True,True
esci,B00VJKT0LK,3,0,4,True,True
esci,B00VJLMYA8,2,0,2,True,True
esci,B00VJYIEDQ,2,0,2,True,True
esci,B00VKTJ5BU,2,0,2,True,True
esci,B00VU1XDDO,3,0,5,True,True
esci,B00VVKA4MC,2,0,2,True,True
esci,B00VWIR0A2,3,0,4,True,True
esci,B00VYYVW58,3,0,5,True,True
esci,B00VZ2P6QA,3,0,4,True,True
esci,B00VZ3NJHM,2,0,2,True,True
esci,B00VZ4LIU6,3,0,3,True,True
esci,B00W1PY07Q,3,0,5,True,True
esci,B00W4BXT24,3,0,4,True,True
esci,B00W5T7PQG,3,0,4,True,True
esci,B00W67PCTE,3,0,5,True,True
esci,B00W67PH2Q,3,0,6,True,True
esci,B00W69EXX8,2,0,2,True,True
esci,B00W8GYIY8,3,0,5,True,True
esci,B00W8YQ4GK,2,0,2,True,True
esci,B00W93FQNM,2,0,2,True,True
esci,B00WCJGH54,3,0,5,True,True
esci,B00WCQZFCI,3,0,3,True,True
esci,B00WE4FZ46,3,0,4,True,True
esci,B00WFAGPL6,2,0,2,True,True
esci,B00WFDIWPA,3,0,4,True,True
esci,B00WFSNLMY,2,0,2,True,True
esci,B00WFSNWIW,2,0,2,True,True
esci,B00WGZOGJI,3,0,4,True,True
esci,B00WIF2T7C,3,0,5,True,True
esci,B00WL5XHZM,1,0,1,True,True
esci,B00WRJZ78W,0,0,1,True,True
esci,B00WRM0FV8,3,0,4,True,True
esci,B00WTPTNKC,3,0,5,True,True
esci,B00WYP5ZU4,3,0,4,True,True
esci,B00X23YJPE,3,0,4,True,True
esci,B00X4550ZS,3,0,5,True,True
esci,B00X83548O,3,0,4,True,True
esci,B00X9KV0HU,3,0,4,True,True
esci,B00X9MGKCI,2,0,2,True,True
esci,B00XA0DP86,3,0,3,True,True
esci,B00XBCJOMO,3,0,5,True,True
esci,B00XC2FQXE,3,0,4,True,True
esci,B00XC5KNB6,3,0,5,True,True
esci,B00XF8FGGM,2,0,2,True,True
esci,B00XH7IOGA,3,0,4,True,True
esci,B00XHW86EU,0,0,1,True,True
esci,B00XISYB42,2,0,2,True,True
esci,B00XK0B1PU,3,0,5,True,True
esci,B00XLV72H4,3,0,4,True,True
esci,B00XMHMPYC,3,0,5,True,True
esci,B00XNYQ98M,3,0,4,True,True
esci,B00XTP5FFI,3,0,5,True,True
esci,B00XTS39EE,3,0,5,True,True
esci,B00XVDX8UM,3,0,4,True,True
esci,B00XVVYGIC,3,0,3,True,True
esci,B00XWDOYBI,3,0,3,True,True
esci,B00XZ4JOZA,2,0,2,True,True
esci,B00Y1HGLDI,3,0,5,True,True
esci,B00Y422O9K,2,0,2,True,True
esci,B00Y60M6QQ,3,0,3,True,True
esci,B00Y94BARU,3,0,4,True,True
esci,B00YA26TSG,3,0,4,True,True
esci,B00YBAJHZE,3,0,4,True,True
esci,B00YDNRC9W,3,0,5,True,True
esci,B00YGANF7A,3,0,4,True,True
esci,B00YHEWKJ4,3,0,3,True,True
esci,B00YJJB7YG,3,0,4,True,True
esci,B00YNGKN9U,2,0,2,True,True
esci,B00YNIUUDC,2,0,2,True,True
esci,B00YOE2MPO,1,0,1,True,True
esci,B00YOSE7VM,3,0,5,True,True
esci,B00YP1E7CC,3,0,5,True,True
esci,B00YQAG1E4,3,0,3,True,True
esci,B00YRV3DHU,3,0,4,True,True
esci,B00Z04WRBG,3,0,4,True,True
esci,B00Z0AY0W4,3,0,5,True,True
esci,B00Z0P7USA,3,0,6,True,True
esci,B00Z17U43A,3,0,6,True,True
esci,B00Z17VDXU,3,0,4,True,True
esci,B00Z2YMRQ4,0,0,1,True,True
esci,B00Z6JC4K4,3,0,4,True,True
esci,B00Z6JCEL8,3,0,4,True,True
esci,B00Z6JCRRO,3,0,5,True,True
esci,B00Z8HPJG0,3,0,5,True,True
esci,B00Z92T4XS,2,0,2,True,True
esci,B00Z9HAGNA,3,0,4,True,True
esci,B00ZBF5VDK,2,0,2,True,True
esci,B00ZJBSBD8,2,0,2,True,True
esci,B00ZJN8F5K,3,0,4,True,True
esci,B00ZPQTVSQ,2,0,2,True,True
esci,B00ZPWOA6I,3,0,6,True,True
esci,B00ZQBG1JM,3,0,6,True,True
esci,B00ZQUVKNU,3,0,5,True,True
esci,B00ZSZ7IUW,3,0,5,True,True
esci,B00ZUY680M,3,0,5,True,True
esci,B00ZY6JHU4,3,0,4,True,True
esci,B01006ZVMU,2,0,2,True,True
esci,B01007Y26K,2,0,2,True,True
esci,B0100XQO8I,3,0,4,True,True
esci,B0102776NY,3,0,5,True,True
esci,B0105KE6R2,3,0,6,True,True
esci,B0105OBCQG,0,0,1,True,True
esci,B0106B737K,3,0,4,True,True
esci,B0106PNG72,2,0,2,True,True
esci,B010817MR4,2,0,2,True,True
esci,B010A5J5FU,2,0,2,True,True
esci,B010ADEP0W,2,0,2,True,True
esci,B010D2JNRU,3,0,5,True,True
esci,B010GNM7H4,3,0,4,True,True
esci,B010LQOROW,3,0,5,True,True
esci,B010M9KRHO,3,0,4,True,True
esci,B010MHAEGA,0,0,1,True,True
esci,B010NZV0GE,3,0,5,True,True
esci,B010NZV14U,3,0,5,True,True
esci,B010OF3EE4,0,0,1,True,True
esci,B010OVPM9S,3,0,5,True,True
esci,B010OYASRG,3,0,4,True,True
esci,B010P9A9Z6,2,0,2,True,True
esci,B010R023ZM,3,0,4,True,True
esci,B010R02BFE,3,0,6,True,True
esci,B010R04D14,3,0,5,True,True
esci,B010R04KSA,3,0,4,True,True
esci,B010R055Z2,3,0,4,True,True
esci,B010RGIIT6,3,0,3,True,True
esci,B010S6SG3S,3,0,4,True,True
esci,B010S7VZ6W,3,0,6,True,True
esci,B010S7VZI0,3,0,5,True,True
esci,B010TL7D3Q,3,0,4,True,True
esci,B010TUESDK,2,0,2,True,True
esci,B010US5QN2,3,0,4,True,True
esci,B010W3URQ6,3,0,5,True,True
esci,B011327QXC,3,0,4,True,True
esci,B01136INBW,3,0,4,True,True
esci,B0114KCMF0,3,0,4,True,True
esci,B0114X0KWY,3,0,5,True,True
esci,B01152AI6W,3,0,4,True,True
esci,B0116II1CS,3,0,5,True,True
esci,B0117RGG8E,3,0,4,True,True
esci,B0118F4F88,1,0,1,True,True
esci,B01195ZBIU,2,0,2,True,True
esci,B0119S7Z9A,3,0,5,True,True
esci,B0119S8PC6,3,0,4,True,True
esci,B0119SSNUK,3,0,4,True,True
esci,B011AE5OY6,0,0,1,True,True
esci,B011CRIVD2,3,0,5,True,True
esci,B011JI397C,3,0,4,True,True
esci,B011K4ECRQ,3,0,5,True,True
esci,B011LUQLHS,3,0,4,True,True
esci,B011LV0H4A,3,0,5,True,True
esci,B011LV0LQY,3,0,5,True,True
esci,B011LV0Q96,3,0,4,True,True
esci,B011LV6FUK,3,0,4,True,True
esci,B011LV6N8O,3,0,5,True,True
esci,B011LV7B4O,3,0,3,True,True
esci,B011PK0CFQ,3,0,5,True,True
esci,B011PYCZHK,3,0,5,True,True
esci,B011R60BIQ,2,0,2,True,True
esci,B011S8N7X4,2,0,2,True,True
esci,B011SAKQTU,3,0,5,True,True
esci,B011SGMLYC,3,0,5,True,True
esci,B011T7559S,0,0,1,True,True
esci,B011WHMN5O,3,0,6,True,True
esci,B0124EBP5I,3,0,4,True,True
esci,B0127MIAUK,3,0,5,True,True
esci,B0128DGZ28,0,0,1,True,True
esci,B012AKOI7S,3,0,5,True,True
esci,B012CFJFOW,3,0,5,True,True
esci,B012DSYW1Y,3,0,5,True,True
esci,B012HPA9BU,0,0,1,True,True
esci,B012IGWZ1U,3,0,6,True,True
esci,B012N4HWO2,3,0,4,True,True
esci,B012OIVRP2,3,0,4,True,True
esci,B012OVJQVG,3,0,4,True,True
esci,B012S1URHE,0,0,1,True,True
esci,B012SZYF50,3,0,4,True,True
esci,B012TVP41C,3,0,6,True,True
esci,B012WE5NNU,3,0,5,True,True
esci,B0134DAXJ2,3,0,4,True,True
esci,B0134HIF4I,2,0,2,True,True
esci,B0134I0CM0,2,0,2,True,True
esci,B0134TBGRE,2,0,2,True,True
esci,B0135YHWJO,3,0,5,True,True
esci,B013AQVNS8,2,0,2,True,True
esci,B013BFWHJM,3,0,6,True,True
esci,B013CAT1KO,3,0,4,True,True
esci,B013FU4SEU,3,0,5,True,True
esci,B013HC594Y,3,0,5,True,True
esci,B013HE0P82,3,0,2,True,True
esci,B013IOETH4,3,0,4,True,True
esci,B013KTYFYO,2,0,2,True,True
esci,B013M9LDUQ,3,0,5,True,True
esci,B013MBB1WO,3,0,5,True,True
esci,B013Q21O7G,0,0,1,True,True
esci,B013T51IB2,3,0,6,True,True
esci,B013T6Y0MU,3,0,4,True,True
esci,B013U7PB6W,2,0,2,True,True
esci,B013U9NR1G,1,0,1,True,True
esci,B013W0GQC0,3,0,4,True,True
esci,B013YBAURO,3,0,5,True,True
esci,B013ZORRDK,3,0,5,True,True
esci,B0143NQVQ6,3,0,4,True,True
esci,B0145WHDQ2,2,0,2,True,True
esci,B0146A4SWA,3,0,4,True,True
esci,B0146DW37Y,0,0,1,True,True
esci,B0146GD06O,3,0,4,True,True
esci,B01489O21G,2,0,2,True,True
esci,B014ABUQVC,2,0,2,True,True
esci,B014D4HHQI,3,0,5,True,True
esci,B014ECTCB2,2,0,2,True,True
esci,B014FWH7NG,3,0,5,True,True
esci,B014FZNHYG,2,0,2,True,True
esci,B014I9EE28,3,0,4,True,True
esci,B014INJCT4,3,0,4,True,True
esci,B014JNLFRA,2,0,2,True,True
esci,B014JUBGCC,3,0,4,True,True
esci,B014JY9E9U,3,0,5,True,True
esci,B014K5CV3E,3,0,5,True,True
esci,B014QROIGO,3,0,3,True,True
esci,B014QSCIW4,2,0,2,True,True
esci,B014QZ6EHW,0,0,1,True,True
esci,B014R1TLDE,0,0,1,True,True
esci,B014RL14K2,2,0,2,True,True
esci,B014TE4FUS,0,0,1,True,True
esci,B014V7RSE8,3,0,3,True,True
esci,B014VWM1F4,3,0,5,True,True
esci,B014WCVQPE,3,0,5,True,True
esci,B014ZP4X7G,3,0,4,True,True
esci,B0154GGC8I,3,0,4,True,True
esci,B0156SMZCQ,2,0,2,True,True
esci,B015766PB4,3,0,5,True,True
esci,B0157FD9MS,3,0,4,True,True
esci,B0157N4640,3,0,5,True,True
esci,B0157OY5EA,3,0,4,True,True
esci,B0158EQJSY,3,0,4,True,True
esci,B0159ZRVQQ,3,0,3,True,True
esci,B015AKL92C,3,0,4,True,True
esci,B015B8GT9Q,3,0,4,True,True
esci,B015CJ94TQ,3,0,4,True,True
esci,B015EFJCYU,1,0,1,True,True
esci,B015FK1EH2,3,0,3,True,True
esci,B015G0DCFS,3,0,4,True,True
esci,B015G0EWLG,3,0,4,True,True
esci,B015G0F03U,3,0,5,True,True
esci,B015GIH8FU,3,0,4,True,True
esci,B015GIW1DE,3,0,5,True,True
esci,B015GSZIZM,3,0,4,True,True
esci,B015HHW7Q0,3,0,5,True,True
esci,B015HLN9TA,2,0,2,True,True
esci,B015HM9XD0,3,0,4,True,True
esci,B015MOJMI4,3,0,5,True,True
esci,B015NG9BF0,3,0,5,True,True
esci,B015NZZ628,2,0,2,True,True
esci,B015P0XAWO,2,0,2,True,True
esci,B015P93CX2,0,0,1,True,True
esci,B015Q4MDB8,3,0,3,True,True
esci,B015RLLQ04,3,0,5,True,True
esci,B015SQAVB8,2,0,2,True,True
esci,B015TAPWLM,3,0,4,True,True
esci,B015TKK9DS,2,0,2,True,True
esci,B015UKRNGS,3,0,4,True,True
esci,B015VJPPNG,3,0,5,True,True
esci,B015VT8EUM,3,0,5,True,True
esci,B015W1VMF8,3,0,5,True,True
esci,B015XMII2G,0,0,1,True,True
esci,B015YUDKVG,3,0,4,True,True
esci,B01601JZ12,3,0,6,True,True
esci,B01613YHQC,2,0,2,True,True
esci,B0161W0U1E,2,0,2,True,True
esci,B0166P6QNM,3,0,5,True,True
esci,B0167HOOEC,2,0,2,True,True
esci,B0168AT5HE,3,0,4,True,True
esci,B0168MB6BA,3,0,4,True,True
esci,B01691YH8E,3,0,3,True,True
esci,B016BAOKK8,3,0,5,True,True
esci,B016F0F0Q2,3,0,4,True,True
esci,B016J7E3PA,3,0,6,True,True
esci,B016ME7TE2,2,0,2,True,True
esci,B016MWUK0Y,2,0,2,True,True
esci,B016MY21XG,3,0,4,True,True
esci,B016N49TX0,3,0,4,True,True
esci,B016N7DFMI,3,0,3,True,True
esci,B016OQVYTY,3,0,3,True,True
esci,B016OQXLD6,3,0,5,True,True
esci,B016OQXVHW,3,0,3,True,True
esci,B016OQXZG4,3,0,4,True,True
esci,B016P9HJIA,3,0,4,True,True
esci,B016QZEI1E,0,0,1,True,True
esci,B016U6ZJGM,3,0,4,True,True
esci,B016UWWS2O,2,0,2,True,True
esci,B016XTADG2,3,0,5,True,True
esci,B016Y6HQL4,1,0,1,True,True
esci,B016Y828SS,3,0,4,True,True
esci,B016Z9BJY0,2,0,2,True,True
esci,B016ZG0MPU,3,0,3,True,True
esci,B0170H7Y36,0,0,1,True,True
esci,B0173I4UUM,3,0,2,True,True
esci,B0173I4YVM,3,0,4,True,True
esci,B0176DNXK2,3,0,4,True,True
esci,B0176IESKG,3,0,3,True,True
esci,B0177AGO00,0,0,1,True,True
esci,B01783REQE,2,0,2,True,True
esci,B0178PAPE0,3,0,4,True,True
esci,B01793HTMW,3,0,4,True,True
esci,B0179J4X1Q,3,0,5,True,True
esci,B017A7ST3A,2,0,2,True,True
esci,B017CPHLMU,3,0,4,True,True
esci,B017EA7HRM,3,0,5,True,True
esci,B017GOYNGO,2,0,2,True,True
esci,B017GRVK8U,0,0,1,True,True
esci,B017JHWBNK,2,0,2,True,True
esci,B017KQSD7S,2,0,2,True,True
esci,B017MALDKG,3,0,5,True,True
esci,B017MXCL1S,2,0,2,True,True
esci,B017N2OI1Y,3,0,4,True,True
esci,B017O9UARC,3,0,4,True,True
esci,B017R89RVK,3,0,5,True,True
esci,B017TQRPOG,2,0,2,True,True
esci,B017URS6D8,3,0,4,True,True
esci,B017US6Q16,3,0,5,True,True
esci,B017USDVEQ,2,0,2,True,True
esci,B017V2I4KM,0,0,1,True,True
esci,B017V7UKW2,3,0,4,True,True
esci,B017VQBCL6,3,0,4,True,True
esci,B017VW4UBO,3,0,5,True,True
esci,B017WGI2BI,2,0,2,True,True
esci,B017WZYW5Y,2,0,2,True,True
esci,B017XYNOWQ,2,0,2,True,True
esci,B017YETH8K,3,0,4,True,True
esci,B017YONTXO,3,0,4,True,True
esci,B0182XXQNO,3,0,4,True,True
esci,B0182XY70U,3,0,4,True,True
esci,B0186IOH1K,2,0,2,True,True
esci,B0187EZJB0,2,0,2,True,True
esci,B0187HZC32,3,0,4,True,True
esci,B0187HZMF0,2,0,2,True,True
esci,B0187HZU4I,3,0,5,True,True
esci,B0188AU5YE,3,0,4,True,True
esci,B018CD5IJO,3,0,3,True,True
esci,B018DSTWCW,2,0,2,True,True
esci,B018HSINLE,3,0,3,True,True
esci,B018J1IZ8K,3,0,4,True,True
esci,B018LQL53U,3,0,5,True,True
esci,B018NSPHSK,3,0,4,True,True
esci,B018OS5NBU,2,0,2,True,True
esci,B018PWZFPE,3,0,5,True,True
esci,B018RJCPGW,3,0,5,True,True
esci,B018SVG01A,0,0,1,True,True
esci,B018THY8X0,3,0,4,True,True
esci,B018V7GTNK,3,0,4,True,True
esci,B018VN18SA,3,0,4,True,True
esci,B018WH9HCO,3,0,5,True,True
esci,B018WK2I9U,2,0,2,True,True
esci,B018Y6HFAE,2,0,2,True,True
esci,B0192CTMYG,0,0,1,True,True
esci,B019325TZG,3,0,4,True,True
esci,B0193H24KE,3,0,4,True,True
esci,B01940RVO4,3,0,6,True,True
esci,B019419ECA,3,0,5,True,True
esci,B0194E41RU,3,0,5,True,True
esci,B0194F446C,3,0,4,True,True
esci,B0194G8VB0,3,0,4,True,True
esci,B0194GFZW8,3,0,5,True,True
esci,B0195Y0A42,3,0,4,True,True
esci,B0195YXZ4Y,3,0,5,True,True
esci,B019626WBI,3,0,4,True,True
esci,B01965F24I,3,0,5,True,True
esci,B0196NEDXQ,3,0,4,True,True
esci,B0196XLV3Q,2,0,2,True,True
esci,B019AFY8LC,3,0,4,True,True
esci,B019BGD7FS,3,0,5,True,True
esci,B019CGXR16,0,0,1,True,True
esci,B019CV4JN6,3,0,5,True,True
esci,B019D3SVPK,3,0,5,True,True
esci,B019DKY5QM,3,0,4,True,True
esci,B019ECI4SO,3,0,4,True,True
esci,B019EEUQ2O,3,0,5,True,True
esci,B019EM5L6M,1,0,1,True,True
esci,B019ETCHEE,3,0,4,True,True
esci,B019ETCT4M,3,0,4,True,True
esci,B019F1J3C0,3,0,5,True,True
esci,B019FCW498,2,0,2,True,True
esci,B019GQEBSA,3,0,4,True,True
esci,B019GQEFOK,3,0,4,True,True
esci,B019KAT556,3,0,5,True,True
esci,B019KATAJM,3,0,6,True,True
esci,B019KDSRBG,3,0,3,True,True
esci,B019N9W7WC,3,0,4,True,True
esci,B019O8ZAUI,3,0,5,True,True
esci,B019O8ZAZ8,3,0,4,True,True
esci,B019O8ZC2Y,3,0,5,True,True
esci,B019PRXUUA,2,0,2,True,True
esci,B019Q6CD30,3,0,5,True,True
esci,B019RJLK4O,3,0,5,True,True
esci,B019S2A2FS,2,0,2,True,True
esci,B019TUCOM8,3,0,5,True,True
esci,B019VW6OHU,3,0,5,True,True
esci,B019WA72IQ,2,0,2,True,True
esci,B019YEQ4XO,3,0,3,True,True
esci,B019YGC1OI,3,0,5,True,True
esci,B01A3N5ZM6,3,0,5,True,True
esci,B01A7MX4Z8,2,0,2,True,True
esci,B01A80Z5ZQ,3,0,5,True,True
esci,B01A9FNJOE,3,0,5,True,True
esci,B01A9GHXGS,3,0,4,True,True
esci,B01ACAUAFW,3,0,5,True,True
esci,B01ACAUDGI,3,0,5,True,True
esci,B01ACAXB1W,3,0,4,True,True
esci,B01ACGXIJQ,2,0,2,True,True
esci,B01AD0ZZME,2,0,2,True,True
esci,B01AFQFP6M,3,0,4,True,True
esci,B01AFQFP6W,3,0,3,True,True
esci,B01AKQOK1S,0,0,1,True,True
esci,B01AKXHWTS,0,0,1,True,True
esci,B01AL8KY5Q,3,0,5,True,True
esci,B01ALLT2W4,3,0,5,True,True
esci,B01AM0GRUY,2,0,2,True,True
esci,B01AMTU1ZM,2,0,2,True,True
esci,B01AQ3PRNA,2,0,2,True,True
esci,B01ARBC8JW,3,0,5,True,True
esci,B01ARGBMYE,3,0,2,True,True
esci,B01ARHG252,3,0,5,True,True
esci,B01ARHG4J6,3,0,3,True,True
esci,B01ARNNQI2,3,0,5,True,True
esci,B01AS6D7PU,3,0,4,True,True
esci,B01ASVCQOI,3,0,4,True,True
esci,B01ASVCR2O,3,0,4,True,True
esci,B01ASX0FSA,3,0,4,True,True
esci,B01AU40LIQ,1,0,1,True,True
esci,B01AUQFAM6,2,0,2,True,True
esci,B01AW19L5Q,1,0,1,True,True
esci,B01AW3836W,3,0,4,True,True
esci,B01AWB3GT8,3,0,4,True,True
esci,B01AWQMR52,3,0,4,True,True
esci,B01AX8WCPY,3,0,5,True,True
esci,B01B0H29FA,3,0,4,True,True
esci,B01B13YLPY,3,0,4,True,True
esci,B01B1521J0,3,0,5,True,True
esci,B01B152IO8,3,0,5,True,True
esci,B01B1562MM,3,0,4,True,True
esci,B01B1JQ87C,2,0,2,True,True
esci,B01B2YX1KI,3,0,5,True,True
esci,B01B3GXVKA,3,0,4,True,True
esci,B01B4HXUDQ,2,0,2,True,True
esci,B01B53DQUG,3,0,3,True,True
esci,B01B53E9AC,2,0,2,True,True
esci,B01B7BTRK4,3,0,5,True,True
esci,B01B8GQAOO,3,0,4,True,True
esci,B01B8GSXNA,3,0,5,True,True
esci,B01B8O8652,3,0,4,True,True
esci,B01B9P3R04,3,0,5,True,True
esci,B01BAZNP3W,3,0,5,True,True
esci,B01BCC8GCI,3,0,5,True,True
esci,B01BCE6F24,3,0,4,True,True
esci,B01BCMP0DG,0,0,1,True,True
esci,B01BCUT2GE,3,0,5,True,True
esci,B01BD0R8PU,3,0,4,True,True
esci,B01BE8GUMI,2,0,2,True,True
esci,B01BFC5JHK,3,0,5,True,True
esci,B01BFUX76W,3,0,5,True,True
esci,B01BGLFH7C,2,0,2,True,True
esci,B01BGLFIQC,3,0,4,True,True
esci,B01BGLFITE,3,0,5,True,True
esci,B01BGZS6RG,2,0,2,True,True
esci,B01BHIDPAU,3,0,4,True,True
esci,B01BHIDV1S,3,0,5,True,True
esci,B01BI0I9AS,3,0,4,True,True
esci,B01BIWKP58,2,0,2,True,True
esci,B01BKUF71U,3,0,5,True,True
esci,B01BKX876E,0,0,1,True,True
esci,B01BLYNWIU,2,0,2,True,True
esci,B01BMAW2UM,3,0,5,True,True
esci,B01BMW5X6K,3,0,5,True,True
esci,B01BNBCS5Y,3,0,4,True,True
esci,B01BNPLBGW,3,0,5,True,True
esci,B01BO52LBA,3,0,5,True,True
esci,B01BO8JPPC,3,0,6,True,True
esci,B01BPEUS5Q,2,0,2,True,True
esci,B01BPQ4594,3,0,4,True,True
esci,B01BSAWORC,2,0,2,True,True
esci,B01BSLQSVO,3,0,5,True,True
esci,B01BTNALW8,2,0,2,True,True
esci,B01BTQ4KP4,3,0,5,True,True
esci,B01BTRKLK6,3,0,5,True,True
esci,B01BTYQWUM,3,0,6,True,True
esci,B01BTYQYG4,3,0,6,True,True
esci,B01BTYQYK0,3,0,4,True,True
esci,B01BTYQZQI,3,0,5,True,True
esci,B01BTYQZRW,3,0,4,True,True
esci,B01BTYR01M,3,0,4,True,True
esci,B01BTYR17U,3,0,4,True,True
esci,B01BTYR1CA,3,0,4,True,True
esci,B01BVF4TEU,3,0,3,True,True
esci,B01BVF4VVG,3,0,3,True,True
esci,B01BWM5JGO,2,0,2,True,True
esci,B01BWNGV7Y,3,0,5,True,True
esci,B01BX9P89Y,3,0,4,True,True
esci,B01BXLYEQ0,2,0,2,True,True
esci,B01BZPPTMM,3,0,4,True,True
esci,B01C3LK4DQ,3,0,5,True,True
esci,B01C3WZGWY,3,0,4,True,True
esci,B01C3WZH6Y,3,0,4,True,True
esci,B01C4H2LI0,3,0,4,True,True
esci,B01C4TE4OC,2,0,2,True,True
esci,B01C4TOGSG,3,0,5,True,True
esci,B01C62VA5S,1,0,1,True,True
esci,B01C7P9JUM,3,0,4,True,True
esci,B01C8P2XAY,3,0,6,True,True
esci,B01C8P30ZG,3,0,5,True,True
esci,B01C8QG7VO,2,0,2,True,True
esci,B01C8T8YCQ,3,0,6,True,True
esci,B01CA1WJ7I,3,0,4,True,True
esci,B01CAH151I,3,0,4,True,True
esci,B01CAQ3NZK,3,0,5,True,True
esci,B01CCB0YL4,3,0,5,True,True
esci,B01CCIKB5Q,3,0,4,True,True
esci,B01CCT3I8M,2,0,2,True,True
esci,B01CETEZ78,3,0,4,True,True
esci,B01CFZI0GI,3,0,4,True,True
esci,B01CGDW290,3,0,4,True,True
esci,B01CGNPAI0,3,0,5,True,True
esci,B01CKYYH4S,2,0,2,True,True
esci,B01CL1FKA0,3,0,3,True,True
esci,B01CN3SERM,3,0,5,True,True
esci,B01CN9GBJ4,3,0,3,True,True
esci,B01CNNH6LM,3,0,3,True,True
esci,B01COT9JHE,3,0,3,True,True
esci,B01COV4RTM,3,0,4,True,True
esci,B01CP6ROH8,2,0,2,True,True
esci,B01CQ3DWVC,2,0,2,True,True
esci,B01CQOV3YO,3,0,4,True,True
esci,B01CR6HBTM,3,0,5,True,True
esci,B01CS949OS,3,0,3,True,True
esci,B01CTH46YC,0,0,1,True,True
esci,B01CTH48RC,0,0,1,True,True
esci,B01CTH49LM,0,0,1,True,True
esci,B01CTMI3A0,3,0,6,True,True
esci,B01CTX7BX4,3,0,6,True,True
esci,B01CUJMVFA,3,0,5,True,True
esci,B01CUYPX4G,3,0,5,True,True
esci,B01CYE2NYK,3,0,4,True,True
esci,B01CZN30J2,3,0,4,True,True
esci,B01CZUUIMC,2,0,2,True,True
esci,B01D10OJKC,1,0,1,True,True
esci,B01D21QLB0,3,0,6,True,True
esci,B01D43QQ0C,0,0,1,True,True
esci,B01D4LSZTY,3,0,4,True,True
esci,B01D4LT0VG,3,0,5,True,True
esci,B01D4LT2Y6,3,0,4,True,True
esci,B01D4LT4I0,3,0,4,True,True
esci,B01D4LT87W,3,0,5,True,True
esci,B01D5H8JW0,3,0,5,True,True
esci,B01D62X5XW,3,0,4,True,True
esci,B01D7AA21G,1,0,1,True,True
esci,B01D8DAYII,3,0,4,True,True
esci,B01D8FAK8K,3,0,5,True,True
esci,B01D8FKNKA,3,0,4,True,True
esci,B01DAEOVCK,2,0,2,True,True
esci,B01DBOE85E,3,0,5,True,True
esci,B01DBY8GEI,2,0,2,True,True
esci,B01DC1AUXK,3,0,5,True,True
esci,B01DCG0GPC,2,0,2,True,True
esci,B01DD489WA,2,0,2,True,True
esci,B01DDY0VPI,3,0,4,True,True
esci,B01DEQ9AFC,3,0,5,True,True
esci,B01DEV46QK,2,0,2,True,True
esci,B01DF2BOKE,3,0,5,True,True
esci,B01DF7MKQG,3,0,4,True,True
esci,B01DFK68KW,3,0,5,True,True
esci,B01DFKC2SO,3,0,5,True,True
esci,B01DFWIGU0,2,0,2,True,True
esci,B01DG5PFAA,3,0,4,True,True
esci,B01DGACVKM,1,0,1,True,True
esci,B01DGMBHT6,3,0,5,True,True
