dataset,model,product_id,tokens_C0,tokens_C1,tokens_C2s1,tokens_C2s2,tokens_C2s3,tokens_C2s4,tokens_C2s5,max_tokens_seven,tokenizer_cap,fully_fits,special_token_overhead
esci,gte_modernbert,B01BTYR17U,59,59,59,59,59,59,59,59,8192,True,2
esci,gte_modernbert,B01BTYR1CA,63,63,63,63,63,63,63,63,8192,True,2
esci,gte_modernbert,B01BVF4TEU,43,43,43,43,43,43,43,43,8192,True,2
esci,gte_modernbert,B01BVF4VVG,46,46,46,46,46,46,46,46,8192,True,2
esci,gte_modernbert,B01BWM5JGO,146,146,146,146,146,146,146,146,8192,True,2
esci,gte_modernbert,B01BWNGV7Y,138,138,138,138,138,138,138,138,8192,True,2
esci,gte_modernbert,B01BX9P89Y,415,415,415,415,415,415,415,415,8192,True,2
esci,gte_modernbert,B01BXLYEQ0,223,223,223,223,223,223,223,223,8192,True,2
esci,gte_modernbert,B01BZPPTMM,74,74,74,74,74,74,74,74,8192,True,2
esci,gte_modernbert,B01C3LK4DQ,41,41,41,41,41,41,41,41,8192,True,2
esci,gte_modernbert,B01C3WZGWY,102,102,102,102,102,102,102,102,8192,True,2
esci,gte_modernbert,B01C3WZH6Y,85,85,85,85,85,85,85,85,8192,True,2
esci,gte_modernbert,B01C4H2LI0,112,112,112,112,112,112,112,112,8192,True,2
esci,gte_modernbert,B01C4TE4OC,239,239,239,239,239,239,239,239,8192,True,2
esci,gte_modernbert,B01C4TOGSG,114,114,114,114,114,114,114,114,8192,True,2
esci,gte_modernbert,B01C62VA5S,28,28,28,28,28,28,28,28,8192,True,2
esci,gte_modernbert,B01C7P9JUM,428,428,428,428,428,428,428,428,8192,True,2
esci,gte_modernbert,B01C8P2XAY,220,220,220,220,220,220,220,220,8192,True,2
esci,gte_modernbert,B01C8P30ZG,246,246,246,246,246,246,246,246,8192,True,2
esci,gte_modernbert,B01C8QG7VO,14,14,14,14,14,14,14,14,8192,True,2
esci,gte_modernbert,B01C8T8YCQ,52,52,52,52,52,52,52,52,8192,True,2
esci,gte_modernbert,B01CA1WJ7I,98,98,98,98,98,98,98,98,8192,True,2
esci,gte_modernbert,B01CAH151I,366,366,366,366,366,366,366,366,8192,True,2
esci,gte_modernbert,B01CAQ3NZK,556,556,556,556,556,556,556,556,8192,True,2
esci,gte_modernbert,B01CCB0YL4,341,341,341,341,341,341,341,341,8192,True,2
esci,gte_modernbert,B01CCIKB5Q,182,182,182,182,182,182,182,182,8192,True,2
esci,gte_modernbert,B01CCT3I8M,73,73,73,73,73,73,73,73,8192,True,2
esci,gte_modernbert,B01CETEZ78,407,407,407,407,407,407,407,407,8192,True,2
esci,gte_modernbert,B01CFZI0GI,126,126,126,126,126,126,126,126,8192,True,2
esci,gte_modernbert,B01CGDW290,63,63,63,63,63,63,63,63,8192,True,2
esci,gte_modernbert,B01CGNPAI0,100,100,100,100,100,100,100,100,8192,True,2
esci,gte_modernbert,B01CKYYH4S,141,141,141,141,141,141,141,141,8192,True,2
esci,gte_modernbert,B01CL1FKA0,93,93,93,93,93,93,93,93,8192,True,2
esci,gte_modernbert,B01CN3SERM,413,413,413,413,413,413,413,413,8192,True,2
esci,gte_modernbert,B01CN9GBJ4,88,88,88,88,88,88,88,88,8192,True,2
esci,gte_modernbert,B01CNNH6LM,114,114,114,114,114,114,114,114,8192,True,2
esci,gte_modernbert,B01COT9JHE,125,125,125,125,125,125,125,125,8192,True,2
esci,gte_modernbert,B01COV4RTM,796,796,796,796,796,796,796,796,8192,True,2
esci,gte_modernbert,B01CP6ROH8,85,85,85,85,85,85,85,85,8192,True,2
esci,gte_modernbert,B01CQ3DWVC,295,295,295,295,295,295,295,295,8192,True,2
esci,gte_modernbert,B01CQOV3YO,247,247,247,247,247,247,247,247,8192,True,2
esci,gte_modernbert,B01CR6HBTM,40,40,40,40,40,40,40,40,8192,True,2
esci,gte_modernbert,B01CS949OS,275,275,275,275,275,275,275,275,8192,True,2
esci,gte_modernbert,B01CTH46YC,19,19,19,19,19,19,19,19,8192,True,2
esci,gte_modernbert,B01CTH48RC,5,5,5,5,5,5,5,5,8192,True,2
esci,gte_modernbert,B01CTH49LM,7,7,7,7,7,7,7,7,8192,True,2
esci,gte_modernbert,B01CTMI3A0,788,788,788,788,788,788,788,788,8192,True,2
esci,gte_modernbert,B01CTX7BX4,679,679,679,679,679,679,679,679,8192,True,2
esci,gte_modernbert,B01CUJMVFA,91,91,91,91,91,91,91,91,8192,True,2
esci,gte_modernbert,B01CUYPX4G,314,314,314,314,314,314,314,314,8192,True,2
esci,gte_modernbert,B01CYE2NYK,186,186,186,186,186,186,186,186,8192,True,2
esci,gte_modernbert,B01CZN30J2,584,584,584,584,584,584,584,584,8192,True,2
esci,gte_modernbert,B01CZUUIMC,1069,1069,1069,1069,1069,1069,1069,1069,8192,True,2
esci,gte_modernbert,B01D10OJKC,56,56,56,56,56,56,56,56,8192,True,2
esci,gte_modernbert,B01D21QLB0,137,137,137,137,137,137,137,137,8192,True,2
esci,gte_modernbert,B01D43QQ0C,13,13,13,13,13,13,13,13,8192,True,2
esci,gte_modernbert,B01D4LSZTY,262,262,262,262,262,262,262,262,8192,True,2
esci,gte_modernbert,B01D4LT0VG,262,262,262,262,262,262,262,262,8192,True,2
esci,gte_modernbert,B01D4LT2Y6,264,264,264,264,264,264,264,264,8192,True,2
esci,gte_modernbert,B01D4LT4I0,162,162,162,162,162,162,162,162,8192,True,2
esci,gte_modernbert,B01D4LT87W,264,264,264,264,264,264,264,264,8192,True,2
esci,gte_modernbert,B01D5H8JW0,198,198,198,198,198,198,198,198,8192,True,2
esci,gte_modernbert,B01D62X5XW,689,689,689,689,689,689,689,689,8192,True,2
esci,gte_modernbert,B01D7AA21G,16,16,16,16,16,16,16,16,8192,True,2
esci,gte_modernbert,B01D8DAYII,187,187,187,187,187,187,187,187,8192,True,2
esci,gte_modernbert,B01D8FAK8K,160,160,160,160,160,160,160,160,8192,True,2
esci,gte_modernbert,B01D8FKNKA,175,175,175,175,175,175,175,175,8192,True,2
esci,gte_modernbert,B01DAEOVCK,32,32,32,32,32,32,32,32,8192,True,2
esci,gte_modernbert,B01DBOE85E,44,44,44,44,44,44,44,44,8192,True,2
esci,gte_modernbert,B01DBY8GEI,102,102,102,102,102,102,102,102,8192,True,2
esci,gte_modernbert,B01DC1AUXK,114,114,114,114,114,114,114,114,8192,True,2
esci,gte_modernbert,B01DCG0GPC,300,300,300,300,300,300,300,300,8192,True,2
esci,gte_modernbert,B01DD489WA,252,252,252,252,252,252,252,252,8192,True,2
esci,gte_modernbert,B01DDY0VPI,134,134,134,134,134,134,134,134,8192,True,2
esci,gte_modernbert,B01DEQ9AFC,569,569,569,569,569,569,569,569,8192,True,2
esci,gte_modernbert,B01DEV46QK,38,38,38,38,38,38,38,38,8192,True,2
esci,gte_modernbert,B01DF2BOKE,380,380,380,380,380,380,380,380,8192,True,2
esci,gte_modernbert,B01DF7MKQG,358,358,358,358,358,358,358,358,8192,True,2
esci,gte_modernbert,B01DFK68KW,644,644,644,644,644,644,644,644,8192,True,2
esci,gte_modernbert,B01DFKC2SO,149,149,149,149,149,149,149,149,8192,True,2
esci,gte_modernbert,B01DFWIGU0,42,42,42,42,42,42,42,42,8192,True,2
esci,gte_modernbert,B01DG5PFAA,890,890,890,890,890,890,890,890,8192,True,2
esci,gte_modernbert,B01DGACVKM,26,26,26,26,26,26,26,26,8192,True,2
esci,gte_modernbert,B01DGMBHT6,111,111,111,111,111,111,111,111,8192,True,2
esci,gte_modernbert,B01DHKOS3O,431,431,431,431,431,431,431,431,8192,True,2
esci,gte_modernbert,B01DID2TN6,816,816,816,816,816,816,816,816,8192,True,2
esci,gte_modernbert,B01DIYCNBI,975,975,975,975,975,975,975,975,8192,True,2
esci,gte_modernbert,B01DJ639HW,415,415,415,415,415,415,415,415,8192,True,2
esci,gte_modernbert,B01DJJ8HGM,118,118,118,118,118,118,118,118,8192,True,2
esci,gte_modernbert,B01DKKHRZM,246,246,246,246,246,246,246,246,8192,True,2
esci,gte_modernbert,B01DL09FO2,111,111,111,111,111,111,111,111,8192,True,2
esci,gte_modernbert,B01DLORD5Q,105,105,105,105,105,105,105,105,8192,True,2
esci,gte_modernbert,B01DMMQRUE,675,675,675,675,675,675,675,675,8192,True,2
esci,gte_modernbert,B01DN0IT4C,182,182,182,182,182,182,182,182,8192,True,2
esci,gte_modernbert,B01DOLTZNY,189,189,189,189,189,189,189,189,8192,True,2
esci,gte_modernbert,B01DP7Z2IY,47,47,47,47,47,47,47,47,8192,True,2
esci,gte_modernbert,B01DQ82UDC,147,147,147,147,147,147,147,147,8192,True,2
esci,gte_modernbert,B01DQ82UZA,157,157,157,157,157,157,157,157,8192,True,2
esci,gte_modernbert,B01DQA318I,5,5,5,5,5,5,5,5,8192,True,2
esci,gte_modernbert,B01DQA3A8Y,3,3,3,3,3,3,3,3,8192,True,2
esci,gte_modernbert,B01DQK7DDW,815,815,815,815,815,815,815,815,8192,True,2
esci,gte_modernbert,B01DREMRL0,82,82,82,82,82,82,82,82,8192,True,2
esci,gte_modernbert,B01DSZX6GI,176,176,176,176,176,176,176,176,8192,True,2
esci,gte_modernbert,B01DTII3VC,241,241,241,241,241,241,241,241,8192,True,2
esci,gte_modernbert,B01DUXSS3O,308,308,308,308,308,308,308,308,8192,True,2
esci,gte_modernbert,B01DV1YF6O,364,364,364,364,364,364,364,364,8192,True,2
esci,gte_modernbert,B01DWKV63E,151,151,151,151,151,151,151,151,8192,True,2
esci,gte_modernbert,B01DWOZFI2,233,233,233,233,233,233,233,233,8192,True,2
esci,gte_modernbert,B01DX8O092,44,44,44,44,44,44,44,44,8192,True,2
esci,gte_modernbert,B01DYWG03G,337,337,337,337,337,337,337,337,8192,True,2
esci,gte_modernbert,B01DZSM0HY,48,48,48,48,48,48,48,48,8192,True,2
esci,gte_modernbert,B01DZU30S0,891,891,891,891,891,891,891,891,8192,True,2
esci,gte_modernbert,B01E07B46W,37,37,37,37,37,37,37,37,8192,True,2
esci,gte_modernbert,B01E083FY0,16,16,16,16,16,16,16,16,8192,True,2
esci,gte_modernbert,B01E1F42Q2,68,68,68,68,68,68,68,68,8192,True,2
esci,gte_modernbert,B01E1UKBSA,71,71,71,71,71,71,71,71,8192,True,2
esci,gte_modernbert,B01E2ZOB7G,304,304,304,304,304,304,304,304,8192,True,2
esci,gte_modernbert,B01E3SNO1G,105,105,105,105,105,105,105,105,8192,True,2
esci,gte_modernbert,B01E4MLTYU,319,319,319,319,319,319,319,319,8192,True,2
esci,gte_modernbert,B01E4MLVTS,319,319,319,319,319,319,319,319,8192,True,2
esci,gte_modernbert,B01E5UTYZM,619,619,619,619,619,619,619,619,8192,True,2
esci,gte_modernbert,B01E6TEAEM,239,239,239,239,239,239,239,239,8192,True,2
esci,gte_modernbert,B01E8K1ZN8,206,206,206,206,206,206,206,206,8192,True,2
esci,gte_modernbert,B01E94TKB2,13,13,13,13,13,13,13,13,8192,True,2
esci,gte_modernbert,B01E97IX26,104,104,104,104,104,104,104,104,8192,True,2
esci,gte_modernbert,B01EACD83O,102,102,102,102,102,102,102,102,8192,True,2
esci,gte_modernbert,B01EAG3VZA,177,177,177,177,177,177,177,177,8192,True,2
esci,gte_modernbert,B01EBBK0CQ,162,162,162,162,162,162,162,162,8192,True,2
esci,gte_modernbert,B01EBBMTHU,719,719,719,719,719,719,719,719,8192,True,2
esci,gte_modernbert,B01EBTBC6G,75,75,75,75,75,75,75,75,8192,True,2
esci,gte_modernbert,B01EC3IKS4,150,150,150,150,150,150,150,150,8192,True,2
esci,gte_modernbert,B01ECFI1AE,47,47,47,47,47,47,47,47,8192,True,2
esci,gte_modernbert,B01ECL3F04,25,25,25,25,25,25,25,25,8192,True,2
esci,gte_modernbert,B01EGPJ67C,489,489,489,489,489,489,489,489,8192,True,2
esci,gte_modernbert,B01EHIDRS2,122,122,122,122,122,122,122,122,8192,True,2
esci,gte_modernbert,B01EIY3E88,85,85,85,85,85,85,85,85,8192,True,2
esci,gte_modernbert,B01EKCI0L4,37,37,37,37,37,37,37,37,8192,True,2
esci,gte_modernbert,B01EM8ZBKE,135,135,135,135,135,135,135,135,8192,True,2
esci,gte_modernbert,B01EMOXBDW,239,239,239,239,239,239,239,239,8192,True,2
esci,gte_modernbert,B01ENC2ASU,989,989,989,989,989,989,989,989,8192,True,2
esci,gte_modernbert,B01ENK42R4,120,120,120,120,120,120,120,120,8192,True,2
esci,gte_modernbert,B01ERK411W,121,121,121,121,121,121,121,121,8192,True,2
esci,gte_modernbert,B01ERRQ6L8,39,39,39,39,39,39,39,39,8192,True,2
esci,gte_modernbert,B01ERXCYL8,227,227,227,227,227,227,227,227,8192,True,2
esci,gte_modernbert,B01ES349CY,715,715,715,715,715,715,715,715,8192,True,2
esci,gte_modernbert,B01ES64OLW,510,510,510,510,510,510,510,510,8192,True,2
esci,gte_modernbert,B01ESSA9VO,561,561,561,561,561,561,561,561,8192,True,2
esci,gte_modernbert,B01ET6JKE2,168,168,168,168,168,168,168,168,8192,True,2
esci,gte_modernbert,B01EU1L33M,36,36,36,36,36,36,36,36,8192,True,2
esci,gte_modernbert,B01EV4TV64,204,204,204,204,204,204,204,204,8192,True,2
esci,gte_modernbert,B01EV99PWE,119,119,119,119,119,119,119,119,8192,True,2
esci,gte_modernbert,B01EVNAPOW,33,33,33,33,33,33,33,33,8192,True,2
esci,gte_modernbert,B01EYJQI7Q,80,80,80,80,80,80,80,80,8192,True,2
esci,gte_modernbert,B01F1AJG80,885,885,885,885,885,885,885,885,8192,True,2
esci,gte_modernbert,B01F24RHF4,130,130,130,130,130,130,130,130,8192,True,2
esci,gte_modernbert,B01F42P6KC,426,426,426,426,426,426,426,426,8192,True,2
esci,gte_modernbert,B01F46QTV8,396,396,396,396,396,396,396,396,8192,True,2
esci,gte_modernbert,B01F66M1T0,263,263,263,263,263,263,263,263,8192,True,2
esci,gte_modernbert,B01F6DHWH4,310,310,310,310,310,310,310,310,8192,True,2
esci,gte_modernbert,B01F6LRW30,158,158,158,158,158,158,158,158,8192,True,2
esci,gte_modernbert,B01F78T2JY,59,59,59,59,59,59,59,59,8192,True,2
esci,gte_modernbert,B01F9EFQUU,162,162,162,162,162,162,162,162,8192,True,2
esci,gte_modernbert,B01F9JW0KO,107,107,107,107,107,107,107,107,8192,True,2
esci,gte_modernbert,B01FAGPHRO,77,77,77,77,77,77,77,77,8192,True,2
esci,gte_modernbert,B01FDTA63I,1078,1078,1078,1078,1078,1078,1078,1078,8192,True,2
esci,gte_modernbert,B01FEN66B4,890,890,890,890,890,890,890,890,8192,True,2
esci,gte_modernbert,B01FG87H2O,163,163,163,163,163,163,163,163,8192,True,2
esci,gte_modernbert,B01FGJC70U,28,28,28,28,28,28,28,28,8192,True,2
esci,gte_modernbert,B01FHFYOUE,390,390,390,390,390,390,390,390,8192,True,2
esci,gte_modernbert,B01FI4GSLM,215,215,215,215,215,215,215,215,8192,True,2
esci,gte_modernbert,B01FIGXCOG,590,590,590,590,590,590,590,590,8192,True,2
esci,gte_modernbert,B01FJABHKW,379,379,379,379,379,379,379,379,8192,True,2
esci,gte_modernbert,B01FJU5NMU,338,338,338,338,338,338,338,338,8192,True,2
esci,gte_modernbert,B01FJVOB7C,181,181,181,181,181,181,181,181,8192,True,2
esci,gte_modernbert,B01FKFSA5Q,83,83,83,83,83,83,83,83,8192,True,2
esci,gte_modernbert,B01FL14FR6,101,101,101,101,101,101,101,101,8192,True,2
esci,gte_modernbert,B01FL7QBYK,32,32,32,32,32,32,32,32,8192,True,2
esci,gte_modernbert,B01FL9J55A,494,494,494,494,494,494,494,494,8192,True,2
esci,gte_modernbert,B01FMFJ7MO,114,114,114,114,114,114,114,114,8192,True,2
esci,gte_modernbert,B01FOK8B74,168,168,168,168,168,168,168,168,8192,True,2
esci,gte_modernbert,B01FR5WM2Q,68,68,68,68,68,68,68,68,8192,True,2
esci,gte_modernbert,B01FR79DOO,539,539,539,539,539,539,539,539,8192,True,2
esci,gte_modernbert,B01FR8SXXU,543,543,543,543,543,543,543,543,8192,True,2
esci,gte_modernbert,B01FRK4MLA,204,204,204,204,204,204,204,204,8192,True,2
esci,gte_modernbert,B01FRSZAUO,413,413,413,413,413,413,413,413,8192,True,2
esci,gte_modernbert,B01FST8A90,280,280,280,280,280,280,280,280,8192,True,2
esci,gte_modernbert,B01FTB8NGM,5,5,5,5,5,5,5,5,8192,True,2
esci,gte_modernbert,B01FW2D41M,167,167,167,167,167,167,167,167,8192,True,2
esci,gte_modernbert,B01FWNEUIM,795,795,795,795,795,795,795,795,8192,True,2
esci,gte_modernbert,B01FX762NI,135,135,135,135,135,135,135,135,8192,True,2
esci,gte_modernbert,B01FY3WAFK,123,123,123,123,123,123,123,123,8192,True,2
esci,gte_modernbert,B01FYD6U06,673,673,673,673,673,673,673,673,8192,True,2
esci,gte_modernbert,B01FZJDWXM,8,8,8,8,8,8,8,8,8192,True,2
esci,gte_modernbert,B01G265M26,106,106,106,106,106,106,106,106,8192,True,2
esci,gte_modernbert,B01G376Q7O,605,605,605,605,605,605,605,605,8192,True,2
esci,gte_modernbert,B01G3WBQYM,78,78,78,78,78,78,78,78,8192,True,2
esci,gte_modernbert,B01G3WBRH8,77,77,77,77,77,77,77,77,8192,True,2
esci,gte_modernbert,B01G5ZM3SU,40,40,40,40,40,40,40,40,8192,True,2
esci,gte_modernbert,B01G7CINSA,129,129,129,129,129,129,129,129,8192,True,2
esci,gte_modernbert,B01G7J0LDI,411,411,411,411,411,411,411,411,8192,True,2
esci,gte_modernbert,B01G7JUPK2,386,386,386,386,386,386,386,386,8192,True,2
esci,gte_modernbert,B01G84EW6E,494,494,494,494,494,494,494,494,8192,True,2
esci,gte_modernbert,B01G8I7HYE,318,318,318,318,318,318,318,318,8192,True,2
esci,gte_modernbert,B01G8Q94YM,286,286,286,286,286,286,286,286,8192,True,2
esci,gte_modernbert,B01G8UOVIW,84,84,84,84,84,84,84,84,8192,True,2
esci,gte_modernbert,B01G9HTNEG,333,333,333,333,333,333,333,333,8192,True,2
esci,gte_modernbert,B01GAH3T7M,186,186,186,186,186,186,186,186,8192,True,2
esci,gte_modernbert,B01GF5ACUG,144,144,144,144,144,144,144,144,8192,True,2
esci,gte_modernbert,B01GHRRIVS,370,370,370,370,370,370,370,370,8192,True,2
esci,gte_modernbert,B01GIZ4132,818,818,818,818,818,818,818,818,8192,True,2
esci,gte_modernbert,B01GJ1NFSW,674,674,674,674,674,674,674,674,8192,True,2
esci,gte_modernbert,B01GJ9CY90,7,7,7,7,7,7,7,7,8192,True,2
esci,gte_modernbert,B01GJ9DN7W,12,12,12,12,12,12,12,12,8192,True,2
esci,gte_modernbert,B01GJ9EBSW,9,9,9,9,9,9,9,9,8192,True,2
esci,gte_modernbert,B01GO92B7U,561,561,561,561,561,561,561,561,8192,True,2
esci,gte_modernbert,B01GP2Z7KY,76,76,76,76,76,76,76,76,8192,True,2
esci,gte_modernbert,B01GPALQFQ,73,73,73,73,73,73,73,73,8192,True,2
esci,gte_modernbert,B01GPL7CMG,4,4,4,4,4,4,4,4,8192,True,2
esci,gte_modernbert,B01GPQM5WI,725,725,725,725,725,725,725,725,8192,True,2
esci,gte_modernbert,B01GQ5WNC0,118,118,118,118,118,118,118,118,8192,True,2
esci,gte_modernbert,B01GQKMQF4,81,81,81,81,81,81,81,81,8192,True,2
esci,gte_modernbert,B01GR21COC,373,373,373,373,373,373,373,373,8192,True,2
esci,gte_modernbert,B01GR3DY42,770,770,770,770,770,770,770,770,8192,True,2
esci,gte_modernbert,B01GRP48J0,276,276,276,276,276,276,276,276,8192,True,2
esci,gte_modernbert,B01GSAYMM2,72,72,72,72,72,72,72,72,8192,True,2
esci,gte_modernbert,B01GSTHI0G,87,87,87,87,87,87,87,87,8192,True,2
esci,gte_modernbert,B01GSW73CQ,451,451,451,451,451,451,451,451,8192,True,2
esci,gte_modernbert,B01GSWXF0K,74,74,74,74,74,74,74,74,8192,True,2
esci,gte_modernbert,B01GTNVWYY,186,186,186,186,186,186,186,186,8192,True,2
esci,gte_modernbert,B01GVOFWS8,125,125,125,125,125,125,125,125,8192,True,2
esci,gte_modernbert,B01GW2GC5G,70,70,70,70,70,70,70,70,8192,True,2
esci,gte_modernbert,B01GW2GNH8,75,75,75,75,75,75,75,75,8192,True,2
esci,gte_modernbert,B01GW2H430,94,94,94,94,94,94,94,94,8192,True,2
esci,gte_modernbert,B01GW2HF98,79,79,79,79,79,79,79,79,8192,True,2
esci,gte_modernbert,B01GZ1UT8A,158,158,158,158,158,158,158,158,8192,True,2
esci,gte_modernbert,B01GZ77U7W,127,127,127,127,127,127,127,127,8192,True,2
esci,gte_modernbert,B01GZUJ1O4,396,396,396,396,396,396,396,396,8192,True,2
esci,gte_modernbert,B01H0N1HBA,43,43,43,43,43,43,43,43,8192,True,2
esci,gte_modernbert,B01H30CASE,307,307,307,307,307,307,307,307,8192,True,2
esci,gte_modernbert,B01H40O42I,97,97,97,97,97,97,97,97,8192,True,2
esci,gte_modernbert,B01H44IODE,93,93,93,93,93,93,93,93,8192,True,2
esci,gte_modernbert,B01H6GRIPK,141,141,141,141,141,141,141,141,8192,True,2
esci,gte_modernbert,B01H6T45RG,387,387,387,387,387,387,387,387,8192,True,2
esci,gte_modernbert,B01H6ZSMGK,70,70,70,70,70,70,70,70,8192,True,2
esci,gte_modernbert,B01H726YDA,303,303,303,303,303,303,303,303,8192,True,2
esci,gte_modernbert,B01H7ENI5U,72,72,72,72,72,72,72,72,8192,True,2
esci,gte_modernbert,B01H88FMXQ,61,61,61,61,61,61,61,61,8192,True,2
esci,gte_modernbert,B01H8NE5DE,150,150,150,150,150,150,150,150,8192,True,2
esci,gte_modernbert,B01HBV8RHI,176,176,176,176,176,176,176,176,8192,True,2
esci,gte_modernbert,B01HC2DNCA,309,309,309,309,309,309,309,309,8192,True,2
esci,gte_modernbert,B01HE85QOA,256,256,256,256,256,256,256,256,8192,True,2
esci,gte_modernbert,B01HEH31OI,238,238,238,238,238,238,238,238,8192,True,2
esci,gte_modernbert,B01HEJWCZ0,146,146,146,146,146,146,146,146,8192,True,2
esci,gte_modernbert,B01HETFQA8,114,114,114,114,114,114,114,114,8192,True,2
esci,gte_modernbert,B01HETFQKS,136,136,136,136,136,136,136,136,8192,True,2
esci,gte_modernbert,B01HFFXLNA,445,445,445,445,445,445,445,445,8192,True,2
esci,gte_modernbert,B01HG0FT3O,324,324,324,324,324,324,324,324,8192,True,2
esci,gte_modernbert,B01HH9XE2C,383,383,383,383,383,383,383,383,8192,True,2
esci,gte_modernbert,B01HHB9T4M,306,306,306,306,306,306,306,306,8192,True,2
esci,gte_modernbert,B01HI3ZOG6,220,220,220,220,220,220,220,220,8192,True,2
esci,gte_modernbert,B01HMAUHNU,677,677,677,677,677,677,677,677,8192,True,2
esci,gte_modernbert,B01HMXB7AY,204,204,204,204,204,204,204,204,8192,True,2
esci,gte_modernbert,B01HOBIYBO,873,873,873,873,873,873,873,873,8192,True,2
esci,gte_modernbert,B01HONIONA,54,54,54,54,54,54,54,54,8192,True,2
esci,gte_modernbert,B01HPGEY6W,64,64,64,64,64,64,64,64,8192,True,2
esci,gte_modernbert,B01HPWATOC,495,495,495,495,495,495,495,495,8192,True,2
esci,gte_modernbert,B01HQSNGJU,69,69,69,69,69,69,69,69,8192,True,2
esci,gte_modernbert,B01HRL9XYI,112,112,112,112,112,112,112,112,8192,True,2
esci,gte_modernbert,B01HSAG8BE,283,283,283,283,283,283,283,283,8192,True,2
esci,gte_modernbert,B01HSB5LW0,258,258,258,258,258,258,258,258,8192,True,2
esci,gte_modernbert,B01HT69QZC,75,75,75,75,75,75,75,75,8192,True,2
esci,gte_modernbert,B01HT69SG4,72,72,72,72,72,72,72,72,8192,True,2
esci,gte_modernbert,B01HUENNLQ,171,171,171,171,171,171,171,171,8192,True,2
esci,gte_modernbert,B01I1EE9JY,38,38,38,38,38,38,38,38,8192,True,2
esci,gte_modernbert,B01I21HGY6,83,83,83,83,83,83,83,83,8192,True,2
esci,gte_modernbert,B01I2N6140,5,5,5,5,5,5,5,5,8192,True,2
esci,gte_modernbert,B01I2OXUEI,112,112,112,112,112,112,112,112,8192,True,2
esci,gte_modernbert,B01I54S1S0,180,180,180,180,180,180,180,180,8192,True,2
esci,gte_modernbert,B01I57SS5S,158,158,158,158,158,158,158,158,8192,True,2
esci,gte_modernbert,B01I58T4ZK,266,266,266,266,266,266,266,266,8192,True,2
esci,gte_modernbert,B01I58U0W6,235,235,235,235,235,235,235,235,8192,True,2
esci,gte_modernbert,B01I58U4PE,225,225,225,225,225,225,225,225,8192,True,2
esci,gte_modernbert,B01I5RNZW4,113,113,113,113,113,113,113,113,8192,True,2
esci,gte_modernbert,B01I776TCK,149,149,149,149,149,149,149,149,8192,True,2
esci,gte_modernbert,B01I8JLKUI,66,66,66,66,66,66,66,66,8192,True,2
esci,gte_modernbert,B01I956QMI,150,150,150,150,150,150,150,150,8192,True,2
esci,gte_modernbert,B01I97KYM4,352,352,352,352,352,352,352,352,8192,True,2
esci,gte_modernbert,B01IA8GQ42,244,244,244,244,244,244,244,244,8192,True,2
esci,gte_modernbert,B01IA9BCTA,164,164,164,164,164,164,164,164,8192,True,2
esci,gte_modernbert,B01IAG7GAM,28,28,28,28,28,28,28,28,8192,True,2
esci,gte_modernbert,B01IAIQCVO,103,103,103,103,103,103,103,103,8192,True,2
esci,gte_modernbert,B01IAYVMN6,1081,1081,1081,1081,1081,1081,1081,1081,8192,True,2
esci,gte_modernbert,B01IB4NALM,225,225,225,225,225,225,225,225,8192,True,2
esci,gte_modernbert,B01IBRVXHC,214,214,214,214,214,214,214,214,8192,True,2
esci,gte_modernbert,B01ICT89DK,129,129,129,129,129,129,129,129,8192,True,2
esci,gte_modernbert,B01ICT89JE,72,72,72,72,72,72,72,72,8192,True,2
esci,gte_modernbert,B01IDZU8V4,73,73,73,73,73,73,73,73,8192,True,2
esci,gte_modernbert,B01IE1ITQI,84,84,84,84,84,84,84,84,8192,True,2
esci,gte_modernbert,B01IEXGZAI,623,623,623,623,623,623,623,623,8192,True,2
esci,gte_modernbert,B01IJ3G4KO,84,84,84,84,84,84,84,84,8192,True,2
esci,gte_modernbert,B01IJCO3JO,76,76,76,76,76,76,76,76,8192,True,2
esci,gte_modernbert,B01IJOYU1I,510,510,510,510,510,510,510,510,8192,True,2
esci,gte_modernbert,B01IMYISFO,223,223,223,223,223,223,223,223,8192,True,2
esci,gte_modernbert,B01IN5TXQK,242,242,242,242,242,242,242,242,8192,True,2
esci,gte_modernbert,B01INZBCZ0,246,246,246,246,246,246,246,246,8192,True,2
esci,gte_modernbert,B01IO776JS,205,205,205,205,205,205,205,205,8192,True,2
esci,gte_modernbert,B01IPH6170,460,460,460,460,460,460,460,460,8192,True,2
esci,gte_modernbert,B01IPYQWWC,78,78,78,78,78,78,78,78,8192,True,2
esci,gte_modernbert,B01IQCNB72,68,68,68,68,68,68,68,68,8192,True,2
esci,gte_modernbert,B01IQEADEE,108,108,108,108,108,108,108,108,8192,True,2
esci,gte_modernbert,B01IR1SUEG,130,130,130,130,130,130,130,130,8192,True,2
esci,gte_modernbert,B01IR1SXVQ,149,149,149,149,149,149,149,149,8192,True,2
esci,gte_modernbert,B01IR6J4CI,184,184,184,184,184,184,184,184,8192,True,2
esci,gte_modernbert,B01ISMKW7C,60,60,60,60,60,60,60,60,8192,True,2
esci,gte_modernbert,B01IT9EH1Q,294,294,294,294,294,294,294,294,8192,True,2
esci,gte_modernbert,B01IT9NLHW,312,312,312,312,312,312,312,312,8192,True,2
esci,gte_modernbert,B01ITCNWC8,1008,1008,1008,1008,1008,1008,1008,1008,8192,True,2
