query_id,Always,VI,Never,mean_schedule_inclusion,C0_inclusion,dataset,model,encoder_profile,population,target_support,K,intervention,competitors,catalog_size,eligible_queries,highest_relevance_pairs,bootstrap_draws,bootstrap_seed,relevant_count
53284,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
53328,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
53451,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
54039,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
54044,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
54558,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
54634,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
54889,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
55280,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
55365,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
55531,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
55677,0.6666666666666666,0.25,0.08333333333333333,0.7976190476190476,0.8333333333333334,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,12
56281,0.6,0.2,0.2,0.7714285714285715,0.8,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
56758,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
57100,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,14
57276,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,24
57921,0.9310344827586207,0.0,0.06896551724137931,0.9310344827586207,0.9310344827586207,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,29
58044,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
58233,0.15384615384615385,0.0,0.8461538461538461,0.15384615384615385,0.15384615384615385,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
58514,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,11
58597,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,15
59963,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,11
60628,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
61329,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,14
61522,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,9
61574,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
61598,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
61723,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
61798,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,11
61830,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
61961,0.875,0.0,0.125,0.875,0.875,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
62478,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
62513,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
62558,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
62858,0.9,0.1,0.0,0.9428571428571428,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
62937,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
62954,0.9705882352941176,0.029411764705882353,0.0,0.9915966386554622,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,34
63291,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
63701,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
63917,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,28
63927,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.6326530612244898,0.7142857142857143,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
64191,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
64212,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
64296,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
64880,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
65197,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
65347,0.75,0.0,0.25,0.75,0.75,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
65397,0.23076923076923078,0.0,0.7692307692307693,0.23076923076923078,0.23076923076923078,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
65683,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,21
65798,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
66004,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,14
66062,0.0,0.0,1.0,0.0,0.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
66396,0.782608695652174,0.08695652173913043,0.13043478260869565,0.8447204968944099,0.8695652173913043,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,23
66421,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,11
66476,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.6923076923076923,0.6923076923076923,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
66494,0.9,0.0,0.1,0.9,0.9,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
67075,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
67189,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
67570,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
67637,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
67712,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
67844,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
67894,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.8952380952380953,0.9333333333333333,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,15
68340,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,19
68572,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
69025,0.5,0.0,0.5,0.5,0.5,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
69269,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
69657,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
69695,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,9
69739,0.8461538461538461,0.15384615384615385,0.0,0.967032967032967,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
70263,0.8181818181818182,0.0,0.18181818181818182,0.8181818181818182,0.8181818181818182,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,11
70625,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
70787,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
71186,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
71356,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
71655,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,20
71902,0.0,0.0,1.0,0.0,0.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
72088,0.9090909090909091,0.0,0.09090909090909091,0.9090909090909091,0.9090909090909091,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,11
72127,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
72915,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,15
73215,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
73282,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
73400,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
73401,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
73522,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
73746,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
73944,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,9
74270,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
74336,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
74620,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
74628,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,24
74654,0.875,0.0,0.125,0.875,0.875,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,16
74782,0.5,0.0,0.5,0.5,0.5,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
75417,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
75512,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,28
75831,0.0,0.0,1.0,0.0,0.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
75925,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
76144,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,12
76820,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.5102040816326531,0.5714285714285714,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
76904,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.5306122448979592,0.5714285714285714,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
76950,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,22
76969,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
77343,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,12
78347,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
79143,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.5306122448979592,0.42857142857142855,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
79505,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,14
80305,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
80453,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
80880,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,12
81029,0.0,1.0,0.0,0.42857142857142855,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
81301,0.9,0.0,0.1,0.9,0.9,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
81478,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
81547,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
82738,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
82799,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,14
82836,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
82977,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,35
83182,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
83573,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
83860,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
84011,0.5,0.0,0.5,0.5,0.5,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,14
84333,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
84543,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
84692,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
84752,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,11
84990,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
85202,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
85743,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,9
85956,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,9
87048,0.9166666666666666,0.08333333333333333,0.0,0.9642857142857143,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,12
87098,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
87123,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
87931,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
88180,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
88972,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
89016,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
89094,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
89443,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
90070,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
90523,0.13333333333333333,0.0,0.8666666666666667,0.13333333333333333,0.13333333333333333,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,15
90653,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
90835,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
90983,0.5384615384615384,0.0,0.46153846153846156,0.5384615384615384,0.5384615384615384,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
91113,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
91245,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
91267,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
91452,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
91498,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
91539,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
91847,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,14
92217,0.7575757575757576,0.21212121212121213,0.030303030303030304,0.8571428571428571,0.8787878787878788,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,33
92320,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
92627,0.625,0.1875,0.1875,0.7410714285714286,0.75,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,16
92663,0.5,0.0,0.5,0.5,0.5,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
92720,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
92810,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
92928,0.8,0.0,0.2,0.8,0.8,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
93169,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
93559,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,21
