model,query_id,product_id,state,max_tokens_seven,attribute_count,rank_span,selection_hash,selected
bge_base,241,42959,persistent_omission,359,38,67,eeddb8d0372c44e092cde08b1336b18694743ce440efc7afad2baddb7275a647,False
bge_base,68,21111,persistent_omission,338,24,60,eedf85d7dc164f3d83afa5474d097ac16e22afdb16a7ff014358426ff930855d,False
bge_base,426,6082,persistent_omission,304,34,276,eefc0dca7f3767a8f125fc1f4ab80f6cac437e0bb48b57c6d3ed49a66bb65162,False
bge_base,166,333,persistent_omission,321,25,257,eefc6b27fcae38d237abb203f4d0cf910e05593520e1f2d37a9438a43d560a07,False
bge_base,185,30208,persistent_omission,236,7,0,ef02efd0449e13db106fb21d168394361d8e88314c6deb011cd2c7de45a74f33,False
bge_base,439,34979,persistent_omission,423,41,1393,ef04026bd6742ddd43f46f493daac18764eda1712597138e53cdebcabba0f017,False
bge_base,473,23602,persistent_omission,377,39,88,ef0e276c568f041a8f9c0c264ef424d21e897189056d545888976c30aa170a3f,False
bge_base,115,11739,persistent_omission,338,38,18,ef197a7787cbfece3768b06c83f67d9618d83ede1cbfd7b0c8013230c723bb84,False
bge_base,243,14415,persistent_omission,506,49,12,ef21027bc6b27f2099c7e18f6bbeb1faaa73f5d0a293eaa6ca75cf434b568a3c,False
bge_base,115,20073,persistent_omission,399,44,40,ef299d95e1e63389badbf652caf958f6774954d56106ef96aed8dafce8937f3c,False
bge_base,426,40894,persistent_omission,219,23,198,ef366d07d561e78b18aa1b3812089642a6e1a00a00649d781891a553a003d4ad,False
bge_base,243,15581,persistent_omission,397,26,18,ef44f5fbbe1810fecfba1c12aed932f61abcc7e124dc05bea68c0508768ddd06,False
bge_base,247,3176,persistent_omission,302,29,4,ef489aefc3756d7292b2393ad58f1b465e31c640feb502461fb951a6d88ff584,False
bge_base,123,2293,persistent_omission,502,51,135,ef5cd21d7eece6b90c6b33a763bffee84fc34726ec9eebdf5d2c6c389f0c4e60,False
bge_base,37,5389,persistent_omission,498,42,93,ef5e339ee6aff91634565ba3c1220cf0f0428fa6cb7bb17f4f1f17986a5e1bb3,False
bge_base,122,24784,persistent_omission,479,53,1101,ef6566b2f48da1df473aa30fda4923527219bbecebfa74bd1ed268b212defa62,False
bge_base,63,40322,persistent_omission,303,34,26,ef67d4aa495ec12302e17bb8b8e76ae32ac5328f87f2060309d1e26de61d69b3,False
bge_base,426,16477,persistent_omission,442,36,27,ef7274b93d882b6d5c5bb13bd3404aa29817f3973c204dc539863f01b5286484,False
bge_base,148,29088,persistent_omission,354,34,6342,ef77f22286129a94726ea75b91a2c3ae7b49c654e984fbcf76ec2ee8591a83dd,False
bge_base,227,17683,persistent_omission,242,19,24,ef8159b741668dd11f8d31d7ea027cc7933866932dfbefd3c6a1e6cf3a5ad231,False
bge_base,189,22443,persistent_omission,335,28,77,ef8c0f883439e539a7903dbcc94afbf068bda50813fdd679c8bb571ceed36309,False
bge_base,175,6782,persistent_omission,308,39,274,efa558e7d2f7820b961497d0fb2f6f4a3461bb12256dfb96b03e7e4de3530af1,False
bge_base,198,2426,persistent_omission,279,24,183,efb54a8973904c353e6aa933ab156c22ef6574bdac78a1e8f7bd850df9de97d7,False
bge_base,27,14235,persistent_omission,272,31,85,efb727dc00a4eb19de17eb21409ee6041111653509f5dc6331ebd0b8b4a9d27e,False
bge_base,230,13267,persistent_omission,402,44,64,efb8ea8f451a5071a159d60ed05cfc90cc0048abd042eec93deb220015758bba,False
bge_base,231,10909,persistent_omission,402,35,52,efda63ad9dfc57692697a1d9288150ff71ea6e1710ca71a0f153d43defa66a35,False
bge_base,403,27906,persistent_omission,360,37,910,efe1c4456a62db7dccd24a2f69e1bd331d008fcdf89a7d5f7a867a86d98bbdde,False
bge_base,151,37946,persistent_omission,259,23,233,efe293d45a4ebe0e444193e5088f6635a5a4f548d2e8b6380521ab6864ffc51b,False
bge_base,170,31928,persistent_omission,245,27,44,eff07c29f5cab0c6de4161931256447e40001726338842792d046401428aa193,False
bge_base,27,19097,persistent_omission,364,34,34,eff667209614a2f12340d84e4ee75cd3854f516b8f6d57bbb39f4fb294809e6f,False
bge_base,251,29670,persistent_omission,252,28,35,eff8ef7f418e42fa23884ff6106d758b9d9f2fc8041156337d806c2e7972f60b,False
bge_base,251,40104,persistent_omission,354,23,11,f00812464162929f0d0f1ce5f15fb36ff82ea43e752446b0e47c2cf15fb7e04b,False
bge_base,124,24640,persistent_omission,491,48,95,f02f7f47e815928e7c14ad207b98681a0e6baae5a9282e062cddb4ded2725961,False
bge_base,28,40825,persistent_omission,367,40,33,f04c044a20a2901315493f8bc65f859f5b9be2a13d87005c97a859796f1919de,False
bge_base,112,11091,persistent_omission,426,34,11,f06115ede2dca4a92513bc9663df1ef86ae34cda0520fd4068838e0e82d79ac0,False
bge_base,189,38022,persistent_omission,358,18,26,f06fb98d944396ec15934a335b39fdf5635cb8100c7b16f329f14540f959132b,False
bge_base,175,11311,persistent_omission,469,27,12,f07897ae63183f8b042f83329d8a061262d5a63e72e100a64d51ba53fdfc2490,False
bge_base,423,33431,persistent_omission,416,35,528,f07d2fcd4e544138efb95404d31aea765e14fbd7aa35f8c74fccf62d75a0ec7a,False
bge_base,235,9765,persistent_omission,351,33,344,f086ff4d89fddcb052d236907948f93fa01fa7e81ef2b06f2304f93bf772ea3b,False
bge_base,260,36875,persistent_omission,423,38,0,f0a0b7bc6706945ad80ed77b2a2f8b2f9e7a2ca42490b9b600f868e03a066592,False
bge_base,65,36615,persistent_omission,383,33,15,f0a50cf06815e0abb64f13ae3ee82dc7f969c1dd3027fd6f399b4b00ac45d98e,False
bge_base,423,32210,persistent_omission,388,37,30,f0a573b9e2fb72471825fcaaf3e572f1dfb47fe22ea81f0782546395bb065e60,False
bge_base,227,18565,persistent_omission,107,10,726,f0ab6d6bb379a33bc26763879e6287d46e8fef71ea2b02c61daecf9a6e97a611,False
bge_base,235,15934,persistent_omission,362,27,51,f0b05303f745a010f6d13a92b015bd01ca71ee624273445b60bb3a33cdd14471,False
bge_base,28,37164,persistent_omission,387,37,29,f0b2c31f755475ca1ba113e07ddb472990c055fb1af6e45fc3eba85df55f7148,False
bge_base,28,774,persistent_omission,463,42,133,f0b47e38bd3978606770140b5bf1279d1dbedc3c0c36b991da7fe687bda3c2cd,False
bge_base,231,20182,persistent_omission,330,33,32,f0b8d6116c299c28b4103af10ac28674d337b66bfc1f1a7d6024d285a215e733,False
bge_base,417,14867,persistent_omission,321,33,866,f0cd30d4241204a8527650188937e81b967437ed104280f0a24d060d98c0bc28,False
bge_base,111,10187,persistent_omission,370,22,9,f0d5e13338bf2b04d5c0d9afd0c191112c2ce91a774610edda5ca28aec75f44d,False
bge_base,59,41631,persistent_omission,428,48,3,f1086dbbffa813db26b070932cbfaa58eea6e647f32433c1232d4e9380d8b836,False
bge_base,131,42537,persistent_omission,400,30,684,f11e1870796a830cfd15031d2d82de79db31741178fc32df1c648b23bd52e784,False
bge_base,122,29453,persistent_omission,479,52,210,f1205e92d8884b72b8248f75f47b9990b9ac3c76a6f798187c0089e1c8de4eb9,False
bge_base,123,1860,persistent_omission,486,42,619,f12c7ea6440fc1b32523520391451bbe3d3c4817ef3175eafd0df6796c1ca3c0,False
bge_base,476,6636,persistent_omission,511,37,3432,f130bc684d0eecceec82a5f24571731f8f344716746bc6d2e72cd398d02e54c1,False
bge_base,417,31236,persistent_omission,375,21,39,f133b3f780939ec3f2d43422b1e482bb0aa0c0d6bd5ee1226221184667fa8c41,False
bge_base,227,28774,persistent_omission,282,24,7133,f14bc848f8295383e74d6dc48483bee12034b53332ed3d5a2d0cbd8fed9987a1,False
bge_base,160,27004,persistent_omission,449,53,80,f1584e077bf978ab177a18379a2c81e8da6ca06aadc8f3f24e1ba2573dbc8500,False
bge_base,264,9531,persistent_omission,465,46,33,f162bffb9f0bf8fa3b027fade31f564693e9ab49ae7e3d06393a27b46332f332,False
bge_base,473,1376,persistent_omission,369,26,27,f16321259c1f9537d1d74c970834fe3c90936ae5bf704fe11043ecba88bd8159,False
bge_base,243,20359,persistent_omission,387,35,39,f168c19792602ab359ffd8d1e345efada5ae4e09982547bb89096d4ca3176a16,False
bge_base,421,35996,persistent_omission,473,48,149,f178fea2bd1756b06f70a31cb9340b118b3fe6e3478ceba807744c50bdc54219,False
bge_base,408,36611,persistent_omission,280,25,5,f183ec9d988a524153eefef9ad7837881131744890fba213601cc2bc2dca1525,False
bge_base,2,10553,persistent_omission,317,28,10,f19cf5b053f4fe18ca6beb5195b9af99a59004ac3e2d477bec98bce5d78a06fd,False
bge_base,6,18387,persistent_omission,416,44,3867,f19dfaa034c4b1e73c7f5a25073553778c107a4edf7fe335fea43001d5661fde,False
bge_base,160,21063,persistent_omission,427,42,34,f1a07b54d54ef0acd4925b32c028a3d9435049fbc3b3cb520596e0558ab05a1a,False
bge_base,420,27006,persistent_omission,413,48,206,f1a6da917a676112f959c8ae2f359140b85287014ef6b0a2e649027d87021471,False
bge_base,173,25024,persistent_omission,347,37,824,f1a94be5eb409548cb9bc996899c7c94368d4ae98d38bfc949b7d164ca32a0fa,False
bge_base,428,1900,persistent_omission,478,35,243,f1a9b9427f1cab5de0990fc6ae4076c6479dd035c5757ab0d09dcfad58579b7e,False
bge_base,235,6823,persistent_omission,282,28,288,f1b1928a7e0d22fb2854095206e9cda15f672fe5c8a5da00f8f3e1d625ff6a37,False
bge_base,230,33713,persistent_omission,425,34,4426,f1b94c0ca56579c40ff8a811d04feda76c5b4c5a7278cb72c4a4ca897221ba5e,False
bge_base,6,39367,persistent_omission,458,45,297,f1bece5cf6494a31132d702a70322f48cfcba455072fefa8b8e6427627dd41d2,False
bge_base,26,1060,persistent_omission,488,44,739,f1beedc0eaaf3510a88ebabd2e6fa21df86ec295174d5a029f70d810cb75d6c7,False
bge_base,473,12410,persistent_omission,138,15,202,f1c8948c7993397c7cbee76448d6fdc432dfb53647b13e4316bee7a27b9054e2,False
bge_base,440,16746,persistent_omission,480,44,114,f1f344f87b6682bfea0f0147af5e87f144bb1e0f7a8bb88ba898d92e5963c532,False
bge_base,124,18380,persistent_omission,423,55,776,f2161bc306b8eb76f4a4a46e11b7526c616819fd827d1b7e6edfb60d2eb9169d,False
bge_base,438,9853,persistent_omission,500,58,42,f2244cac46fe9f680062c78db6fa893382198a64c7c873ca71e4258d297532e4,False
bge_base,180,4699,persistent_omission,188,21,370,f22a0088a53db71079fb0037490fd9e1de924438569853d32eb93752d5bf50ed,False
bge_base,119,42617,persistent_omission,238,22,17,f2426423e5866db810880aa2de643ef014cc9e6db971511a1f934ca4a422c5fb,False
bge_base,445,19744,persistent_omission,456,39,31,f2432a2954168ecf04f8c6ba40277e3bf62d2f7a1b0e344c2f3445880789a2e4,False
bge_base,473,30734,persistent_omission,217,24,265,f24d0ccdad972f5c107453cc648aadd8c1a7284a70b446d362986831b350b5cd,False
bge_base,163,28078,persistent_omission,326,39,10,f256552b5eeffd5c2722a5e3460449f41fe77860162f824dca9d0875ed1f3df4,False
bge_base,230,41439,persistent_omission,189,20,111,f2573eac189aa618ddff719a42997cfac5175f30a79c902dbe031300728e61ec,False
bge_base,476,14269,persistent_omission,400,43,699,f266ef8b73a1029306eeec260ac0eebe3a4804a4aa0f60479b23dd6addb68bc8,False
bge_base,165,41992,persistent_omission,261,27,316,f2835a24ddfe4663eff104748a0f5abd2bf8b1648efa7b6fca0e811babf8434f,False
bge_base,235,32418,persistent_omission,269,17,31,f29523387098129b820146c78c2c8b2c19fb01d664e27a09e6d39a97b6502c98,False
bge_base,138,15356,persistent_omission,508,48,43,f29c1421408f57079054731c35ebeb7e95df9c41d7ecbbb5954ef7e7ae1f4673,False
bge_base,249,37145,persistent_omission,369,36,35,f29d319618394334b7ffd3677bdd172a4027d9f484d2037519467f38de654c43,False
bge_base,231,20844,persistent_omission,397,39,60,f2a0a6645e12998fd136b9087c2270ff8874753d94aa71e3c35597afb602ffe8,False
bge_base,234,4679,persistent_omission,344,31,8,f2b1ee00aff3f1850523aa6048f18a78a4258fee7a5b056e5e7c05c04c9983be,False
bge_base,227,11719,persistent_omission,346,38,17,f2b320debbade9b4d2dd5184b3cd9248b7040aadd06d8a85d987f1117ba623a2,False
bge_base,28,40843,persistent_omission,356,35,52,f2bb1e83ef996ca0a75f853ef1cf0d42266e94b7c753244ae37ec554056bffe5,False
bge_base,68,8193,persistent_omission,257,28,34,f2c0c6fc519a2d6ecba804f96ee934ba16bd7f933bcc8f1ec08bda1f1942eb98,False
bge_base,153,40076,persistent_omission,456,47,691,f2ca1c864b9d7d44701efee1ffab6bc6ad9de214a330d8de4341deb79b90152d,False
bge_base,227,10614,persistent_omission,447,47,12,f2cd38448acb77d4d38dc295ba47ae5b832fdcd26a22a12fb8a5b58064e98ae2,False
bge_base,423,33377,persistent_omission,214,22,91,f2e01aebd10dbf49811d8f4399eaa9611d607909c0fec13b74833a1b7c37d096,False
bge_base,241,15238,persistent_omission,489,41,13,f2eb35a275c79995debd7f1a6b27da2ae28ad717307e96c68fe990fbf6a84abc,False
bge_base,420,3080,persistent_omission,512,50,35,f2eb4e2ca76cd8828dd5445a41c7f8341779b29eb900cf0bd132ae9bb3e9f1fa,False
bge_base,445,18792,persistent_omission,399,37,94,f2f912467794894dc77feb9e56f44b685529295f89b2d93cd03ce99409ebbe74,False
bge_base,6,18662,persistent_omission,421,34,299,f30b6b5ef1cec5d92f5abde92f861d0f0d397cb475c388109ac0f53a0b589600,False
bge_base,415,7252,persistent_omission,331,16,2,f31a0b4115a4758d9a76cb44d7dce20ed96a1a25555465d57afe8ecc6dab0c5b,False
bge_base,63,18646,persistent_omission,425,37,51,f32dcdaa2336522be57b7f908a55f1c3cdd80e103b354423624467c6f61645ba,False
bge_base,420,14064,persistent_omission,484,49,143,f32e2ff3d2c874ac768fd44665fc01966a3d032cf2d329c520e58d2a7addbd3e,False
bge_base,119,17241,persistent_omission,325,32,80,f330ff3a5cbbafbfb65096ef826d8e623e51411db9b661c59868dc36d5513212,False
bge_base,239,19709,persistent_omission,376,30,111,f3361b09104e30e46ae44a29fb228965ee132374e9712894cf177941d1b264e4,False
bge_base,112,38259,persistent_omission,447,49,269,f3368b7cc423425d6443c55936419c325c86aef6368305975df5a93043cb12a9,False
bge_base,415,20432,persistent_omission,247,22,12,f337aeaf4471af8cbb9ad3fd4b42acac3fb25d801648be2fb2b7dfa95ee9a532,False
bge_base,144,9123,persistent_omission,497,53,42,f348b6fb5fc827a6e3a9fc2b074db66f74796d0e2a79aed2d862cec16e3dc0f7,False
bge_base,28,29148,persistent_omission,299,27,22,f36511422ab7209c219859e31c0ece36bebf7c62f51b52195dbdce7cc3fdc4a2,False
bge_base,231,29809,persistent_omission,321,38,56,f366ee723275b50527c52b12ecd47ac960c72755e80fb9241638a4df0752a4d8,False
bge_base,144,36807,persistent_omission,432,47,58,f366ffd7673acd6fe3d470852f4a988fe183a822534481c72f25dc13eb86c35a,False
bge_base,163,15414,persistent_omission,321,24,8,f36b41e560d3889176faf6f473e22cd2e7730c2ea23560cbeb5281cd95bcdf4c,False
bge_base,415,17976,persistent_omission,331,37,29,f382024c9966d3e3e28ce545dc243b3dc3a74a4e8847bd979fb13f34eb56c379,False
bge_base,126,2604,persistent_omission,329,34,984,f39638affd4eff183992ecd140e9e7780536dc1760a585a34ea4819ae4ea9869,False
bge_base,115,3854,persistent_omission,418,48,37,f3a058fc7fc394824833ab52970972812cd501e260aace637ff7f29eae52ece4,False
bge_base,167,20814,persistent_omission,322,33,11,f3b38a7b8b536b87f78433b9045112f70ea71b499a3ba2ed6b597a718d239e23,False
bge_base,423,25897,persistent_omission,381,28,44,f3b421832d2c093f20d25878d25ce4db12c0f364a4bfe57af8f31d3a71b35f5f,False
bge_base,231,10906,persistent_omission,423,38,40,f3b4f6f49a69ddc6001fd6e5f8536fc03a8f22a6d2d7725030ef16908a897753,False
bge_base,68,23095,persistent_omission,369,34,16,f3db3bc01558ca6130cee9b69b0b17406683d505a8d9e536825d7f4336ee4001,False
bge_base,389,24968,persistent_omission,373,34,774,f3dfa12b827931a7cb3b0cc66cefda014a6f1bd52ceec7045ddfbc3c8224c9a7,False
bge_base,421,29099,persistent_omission,378,37,363,f3e135fae566cbee3d68729437f0a5484a6576b608b96ebafc855afced8ef6c6,False
bge_base,232,22145,persistent_omission,486,47,59,f3e448745f5bd67502990418c407fbf953ae68e330bef129af50bc05b9f0da39,False
bge_base,325,7289,persistent_omission,323,31,2861,f3f4b7c22a71c1331b32731ea9600ca4cd40204548c924583f65fcdbc824eaf2,False
bge_base,423,39647,persistent_omission,462,45,34,f3fe91a7d154ac1a490a5bf0de53e486146c046eb3c6db771aa2b737f0c5d8e6,False
bge_base,189,11350,persistent_omission,402,34,20,f418a9bfb8da4ed20f60f1a426cf6c397800f910fe9cd7965475a2b62830eb8d,False
bge_base,177,26144,persistent_omission,504,47,102,f41f5ff759c2e5fe03d6e050dc234d13fa86965c82aed1d646fddd2a28617921,False
bge_base,440,4884,persistent_omission,500,48,148,f4230f939b91982beb77319b0198fbfd16e77ead89df73aade392f7ee676782f,False
bge_base,448,39656,persistent_omission,412,39,1855,f424d905169fb0be1b64b1907c2b762e58232dc0a088c94d588be6c243380ca7,False
bge_base,27,30988,persistent_omission,357,32,32,f4354f981a45d8d7959ca48467f45a49e9968d362f3f96c647695cef10477ded,False
bge_base,124,17112,persistent_omission,481,47,154,f435781972b43fc9b6978cfd344075369780a3cfa47eb520c68f6fcdaf3d35c5,False
bge_base,148,31745,persistent_omission,334,30,9741,f437747b82fc563c96ffa9a10ac8ad4f6780c5cf299e15057913e6653a70c7c4,False
bge_base,421,5286,persistent_omission,441,40,337,f43b86e480556f0a98af5bcd0f9e24e8719faa120ba240f83d25113cfcea92b8,False
bge_base,415,21520,persistent_omission,357,36,13,f444cef88ed72ad7e621e9034613124c97dcaac4dd7d80631444d4ff5718dc8b,False
bge_base,263,32294,persistent_omission,497,42,88,f44e5be2662be242b45cbd929af59f4d1a97db4e1e7d80a938e321d660045338,False
bge_base,160,31472,persistent_omission,389,20,25,f4508c5041b3a36372263f06649942ba18dc933c2e3a9688bdc63dca74349913,False
bge_base,124,17590,persistent_omission,466,60,522,f45720e37391debe710f79a1698d34253af22ee3ff137721ababb9c806607009,False
bge_base,160,31933,persistent_omission,437,41,18,f4594bf447f3dcc2b5c220f1fcf4b91cd83d9b398299d0ee92d0f53bf3561fdf,False
bge_base,243,19141,persistent_omission,336,29,25,f4609550374cff8f9aaf7c28779e126ff03becfe9c7ac2fbe30978f9b142fd1b,False
bge_base,131,11590,persistent_omission,423,35,67,f462f5c3afcd2880e13b87ce9e32fe4192488c686133275b793092785a547c90,False
bge_base,138,22156,persistent_omission,239,16,28,f464625bff8423056e958edd7c82ee99ab493ebe50d8c0a5cafb255edbace0bd,False
bge_base,415,18548,persistent_omission,314,27,15,f464e9d84776e5adc73cca5903b144017ed743920b2de92f8d857093468123be,False
bge_base,148,19125,persistent_omission,429,41,689,f494e6710876bcbfedeec3a2d90c684bdb41a119e83ec7af119324c82dbb7a21,False
bge_base,470,16512,persistent_omission,296,29,5,f4956302452f237d3c3f211c472bd9a224e04630b06ba954f5c535f10cd175f7,False
bge_base,126,40064,persistent_omission,376,34,37,f498e464416dd4f6c21417f2ccd5f4956e26ebfaf036c5bf0ead5a471a61aff1,False
bge_base,28,28112,persistent_omission,238,26,33,f4a59944611386316ad801455b318acccbeaaca1ea67925d500c832a3bc85d82,False
bge_base,423,14825,persistent_omission,495,41,34,f4ccee7f22f8e69e5b1b8a5b0cc9297189a3a64ec19e773d2bf574eaaa7720dc,False
bge_base,115,21342,persistent_omission,331,36,44,f4d0666bcb686655100d6ceccfebafe2c7b81fab59e5427f8216f5720bd0290d,False
bge_base,184,2502,persistent_omission,327,30,22,f4dc280e30ad96b638a10902d932a7bd9a0a6bd01736d4f0d5aa369925bc2519,False
bge_base,421,37950,persistent_omission,358,34,118,f4f4eb6351d1327fd0237976f5ad7a84da2a896ec7d5c7b7a6110975e399c379,False
bge_base,245,10030,persistent_omission,289,27,11,f5054467a1010e92a38a07419bd75dcfa43877029b332ac58e04b9ef2ea699e7,False
bge_base,28,23593,persistent_omission,229,19,42,f50761bf5a4cba789dda2e2872bc4725a81bcee42dcc7ed13082b0f7bd1d4bd0,False
bge_base,148,41438,persistent_omission,479,51,595,f50b1c0c70d5fdf4a48bdb88be52767bb7973b84c714e65fe1a4bff14f5e4bd5,False
bge_base,249,11339,persistent_omission,384,37,36,f51bbee13b18a38186bebcbec8170ff363bd4ab4f0aca6aced2eb70a50deacae,False
bge_base,421,34135,persistent_omission,498,45,52,f53a71b55625ca93da857a773bd502db2982bd8dafaf4711cecf82ba022ed3a6,False
bge_base,232,38866,persistent_omission,489,48,131,f541f3418fde95fd3bea34ffe4df79b1ba810971f9ce7774549f957382ae0954,False
bge_base,422,17482,persistent_omission,332,37,478,f5495e041d978665fa5f03e1662636cc9899ceafbfe791eadbb1047f54231ec5,False
bge_base,469,13443,persistent_omission,371,28,15,f558879039039d55dc274fdb70813d78ce00ec721545f521b348c3de5cbf3686,False
bge_base,115,13867,persistent_omission,473,54,52,f55dfb1be5e805c7911127f824819c7a5da31f4b462a17ce935b35388e5d7935,False
bge_base,445,1139,persistent_omission,509,46,802,f5696f3cc6d38aff4f08fc9b98c06196ff66bd137dca14b1673da937cb4d57a5,False
bge_base,231,6036,persistent_omission,258,30,71,f56af30aa423ffbc8271c9bc710ab6fb73431dc3c7440b3215a7b0035650691f,False
bge_base,335,28028,persistent_omission,303,28,24,f58127150f40ecb6c726ee99ffc3586424614e49e8dfc28cfa1183f8c4ac5e08,False
bge_base,2,34734,persistent_omission,196,18,12,f58a9ae27b0d09779495cb114c17bc0950590a874d1a5d3b0deb10fa52278a4f,False
bge_base,443,28874,persistent_omission,333,26,315,f59337a1d67114493aa42442bcab5a6fec32b3f2fbcc2f6bb02a219d99f9fc3c,False
bge_base,448,1484,persistent_omission,511,46,1408,f593fbcdfdd6dfc8dddb4ee5ddedc1e116688e87267b4a709343fcbfdb476137,False
bge_base,263,25984,persistent_omission,348,30,94,f5980372867d676560c371196a0cc9857e674193867f0820596be3bf5efe3e68,False
bge_base,227,17952,persistent_omission,253,26,32,f5a19bac40a2290b7589196b8f6733f91c951f876afcb5ffc253b326598a8992,False
bge_base,115,43,persistent_omission,158,15,27,f5a2f42cc0e07d3439ff4e0c5b04a89fa2e6969bcb70d81f5111d0e68dbd4d94,False
bge_base,231,26396,persistent_omission,341,34,29,f5c572e40622bd5138a74449247b14783682383d4c5951a1941c0b3002516822,False
bge_base,389,2334,persistent_omission,407,37,630,f5d5ba61f37ca70bd760d286806c3b2a5cd30595786b4b091ab0075ff17d8e13,False
bge_base,245,15865,persistent_omission,188,23,12,f5fee3bf5d1428cdb06cbebbafdd800b3b1ec0e3343fd1c2bceee568efd6ebef,False
bge_base,151,4782,persistent_omission,411,46,2061,f60219a10ab2667fa5dea05de86afe0950f3d5aa5ab48b00d766f5c52fbffcc4,False
bge_base,234,28399,persistent_omission,286,25,8,f609f4480a18ed890e63e52a4726f3d548ef60a5384c688dfc16b6f9562d345f,False
bge_base,45,6498,persistent_omission,373,44,2244,f60c8c0cfd73f98ba299acd1c47b16ffc209b82cacc661d93f8236648d8dcf8e,False
bge_base,126,31410,persistent_omission,372,42,178,f62d59145fe977a1fee746c8deed9a4308f001141cf33b7fc47a89f84cf0c324,False
bge_base,239,17363,persistent_omission,459,43,95,f635ef58d67fde0e4ad800d0e936f9ff95a9f7ffce4b89366dc9743ab3be9bce,False
bge_base,263,39195,persistent_omission,445,44,102,f640e176012c0d2cb8d3f7ab9caf6f84ff51ceb94d872f3eddef380300277900,False
bge_base,112,37597,persistent_omission,204,16,28,f64835d24eb123ad717e4edb44d5c8309c2f6662d59dbfe394a3755000e744cf,False
bge_base,2,10547,persistent_omission,320,29,12,f64c5f4c8143335292e8d3485c0e3079ee7175f1cc19cc77603f0fcec0c4948d,False
bge_base,28,28118,persistent_omission,246,27,28,f654f7b7184dfc44a4d3fe746a709986c0f97e94ca3f3f31194bb9d6e942ddfa,False
bge_base,438,8272,persistent_omission,511,45,15,f655735746732fb8b6685888ab75fd4524fac7d014283c0762a396df1db97881,False
bge_base,443,13488,persistent_omission,406,43,855,f65da3ca6d5107333296e451170aea4cbe09606298992928f31e7660aef5bc21,False
bge_base,227,16783,persistent_omission,272,30,33,f65eae9577c998e788f11f551bc67fb496801c451ac8c40746169e033040c2d9,False
bge_base,227,42614,persistent_omission,403,43,30,f65fa3d64ae491ac102134d10f73cefa392acd12106da9629030f8da701ee93c,False
bge_base,247,3178,persistent_omission,336,31,3,f67b54c0dce75a84fd35f66a7b6e92dca317931c23bae8b9d14a2f7baa366113,False
bge_base,124,32572,persistent_omission,406,41,749,f6b0aa1726ea54ea8ec84b5cb7f4b60490505b55b67e83befc69207b00c3a084,False
bge_base,231,7829,persistent_omission,265,28,89,f6b0c33dac67fc8e983d46107b4592c2c4ae69a37b8aa395291a0e2feccdd214,False
bge_base,68,33937,persistent_omission,401,37,19,f6b4f197d6512184a1b491499d5aac6d5cc86491c35b4ff91e26ada917cb03a9,False
bge_base,432,12432,persistent_omission,511,63,18,f6d00ad69f46419aae8cd7efb3e411545cc25c430e1e64bbc8e2801a80b594de,False
bge_base,435,28409,persistent_omission,281,32,48,f6f9af8ae13b6258472cd6bcfc603591f078d7e9cdd339483d6c2d9bacaa60e1,False
bge_base,234,18656,persistent_omission,390,36,11,f7009b4072a238dcd941af7a41c20d82b5019cc2d545d6e832da4318fc333641,False
bge_base,421,42384,persistent_omission,381,34,68,f71823819911f94360b61bf7d0289d37bca440c929dd329c169849834f19d2cd,False
bge_base,227,36661,persistent_omission,274,19,7,f7336593585c8d0ff6acb5f3dfaf7e151e7e55ab591ce9c498dfcd4258092ff6,False
bge_base,248,16398,persistent_omission,175,14,3,f73bf5e761ec3982bb0953da3f1dfb266b572a4283566f85cdcd7ce70912e4dc,False
bge_base,367,37270,persistent_omission,511,40,31,f73c98eba795643b60c8bd8f6309d2a7408dd5cf5ff6c665bfe292be4889f935,False
bge_base,241,28704,persistent_omission,428,45,95,f744b794c6cb91fdb14c2accce2dbfa56f96c6734f112a157f8d4132d68fe73d,False
bge_base,417,36037,persistent_omission,329,36,372,f753f85d20e98ddebf1e9cb2f10154aead18bcdad909adb6caa27d2d7bff5ae3,False
bge_base,301,23404,persistent_omission,412,39,79,f76060a8e68716a88552473edc3856183dce74a6d86c8ea633331d14f747ddc8,False
bge_base,26,27020,persistent_omission,227,27,238,f76e82c75996896835fb32ffe915bb4e2191035579ba1db791d10dcee033233a,False
bge_base,28,918,persistent_omission,498,47,49,f7703a4bd38ba379903fd58b7e645151dd9055d50d076336c3df48d6ad54dbc5,False
bge_base,446,9300,persistent_omission,398,34,10,f774a08aab5cb40aa91163de0a0218c5fd255ca78fb85a96aab61e382f67bd7c,False
bge_base,2,32893,persistent_omission,509,44,12,f78c66733ea8e9ea814bbcbbaa97a4905a630430b113ccd55a4c57e6ba10889e,False
bge_base,420,27150,persistent_omission,444,27,90,f78f0a8a49c509ba80ea96501890441437731205e1cb61a63b0bc647d7053aca,False
bge_base,231,10927,persistent_omission,409,37,28,f78f41121b403cacb59634ae24bfadf7213df7d2ba36439569f8d43b70e24bdb,False
bge_base,229,19717,persistent_omission,340,27,28,f7a308270f7939a13039b537bef44066b0b9a536c2c3f956136abab70ccb4256,False
bge_base,418,2543,persistent_omission,427,49,176,f7a4b2f25b5ba9cea78cd1e60e239677a5d210e5c7c6713fc7122894fe0d80c2,False
bge_base,235,992,persistent_omission,493,42,146,f7ac56a61409f7f75d07ccecf967b252ee55416f699ab5e71bcf0ac9bffb37bb,False
