product_id,distinct_full_family_texts,distinct_old_seven_texts,dataset
B07JYTB3TG,2,2,esci
B07JZ6ZKTS,1,1,esci
B07JZFVWL6,1,1,esci
B07JZJ46R7,1,1,esci
B07K1811QT,6,4,esci
B07K2DHX2D,2,2,esci
B07K2HP552,6,6,esci
B07K2XK4PT,6,5,esci
B07K32Q6YS,6,4,esci
B07K4F29S3,1,1,esci
B07K55YM9H,6,5,esci
B07K6JLP2C,6,5,esci
B07K7HGSF7,6,4,esci
B07K7WD6P1,6,4,esci
B07K7YFNR9,2,2,esci
B07K8B7WSG,6,4,esci
B07K91HMQR,6,5,esci
B07K9C598D,6,4,esci
B07K9HHRW9,2,2,esci
B07K9K7GHQ,2,2,esci
B07K9TL294,6,6,esci
B07K9X125T,6,5,esci
B07KB39L6L,2,2,esci
B07KB63P2B,6,5,esci
B07KBJFMYB,6,4,esci
B07KBV49S3,6,5,esci
B07KBVS54W,6,5,esci
B07KBY3PPF,6,4,esci
B07KCFP78H,1,1,esci
B07KCM4TCS,2,2,esci
B07KD5RWS6,6,4,esci
B07KD5XFHL,6,5,esci
B07KD7H9DG,6,4,esci
B07KD91RYD,6,4,esci
B07KDWZVZJ,2,2,esci
B07KF6XWG3,6,5,esci
B07KFDWC9R,6,5,esci
B07KFFWWMN,6,4,esci
B07KGRK51L,6,4,esci
B07KGVB6D6,6,4,esci
B07KJ9419J,2,2,esci
B07KK198FH,1,1,esci
B07KMC8WQ6,6,5,esci
B07KMVC9LL,6,5,esci
B07KNLTGTJ,6,5,esci
B07KPRF5JV,6,4,esci
B07KPXC85W,6,3,esci
B07KQ1C7YW,6,5,esci
B07KQQR78J,2,2,esci
B07KQQYJC6,6,3,esci
B07KQR6DW1,6,5,esci
B07KS1TQDT,6,4,esci
B07KT4WKR4,2,2,esci
B07KT4Y3R8,6,4,esci
B07KTDG26R,6,4,esci
B07KTDTK81,6,4,esci
B07KV8TCDR,6,4,esci
B07KVWL7VB,6,5,esci
B07KW6TB1Q,6,4,esci
B07KWP6N9Q,6,4,esci
B07KWYVLBS,6,4,esci
B07KXS8V7N,6,3,esci
B07KY5V72D,6,4,esci
B07KYQZ8FK,6,3,esci
B07KYZ93SL,6,5,esci
B07KZ9FQZL,6,5,esci
B07KZYNG76,6,3,esci
B07L1PQJGW,6,4,esci
B07L2VFZ1Z,6,5,esci
B07L37C2P5,6,4,esci
B07L3DF1DY,2,2,esci
B07L3PKL29,6,4,esci
B07L3Z6CBF,6,5,esci
B07L49VDK9,6,4,esci
B07L4GXP3W,6,5,esci
B07L4ZVQPN,2,2,esci
B07L5R25P3,1,1,esci
B07L65NRP9,6,3,esci
B07L6J4RRY,6,5,esci
B07L6JT8L5,6,4,esci
B07L6KM74G,6,5,esci
B07L6LK9S4,6,6,esci
B07L6TTC1T,6,3,esci
B07L71R1BZ,6,4,esci
B07L72PNS5,6,3,esci
B07L82SD17,6,5,esci
B07L846J2S,6,6,esci
B07L89MK48,6,5,esci
B07L8LHQWP,6,4,esci
B07L8QWBX6,6,5,esci
B07L8TBTVV,6,4,esci
B07L9C8GQC,6,4,esci
B07L9RCGQ1,1,1,esci
B07L9SKK1W,6,4,esci
B07LBFZ25D,1,1,esci
B07LC3KXR4,1,1,esci
B07LCS4ZWY,1,1,esci
B07LDVX11S,1,1,esci
B07LH7KN9K,6,4,esci
B07M5GKSF5,6,5,esci
B07M6FB2HV,6,5,esci
B07M6S6KSL,6,5,esci
B07M72CRCJ,6,3,esci
B07M72HT1D,6,4,esci
B07M7RBQ7T,6,5,esci
B07M8YV12G,6,5,esci
B07M8ZS9V2,6,4,esci
B07M9R319X,2,2,esci
B07M9R3RBX,6,5,esci
B07M9T6T22,6,4,esci
B07MB2XX6P,1,1,esci
B07MBBRCR9,6,5,esci
B07MBDJ9GT,2,2,esci
B07MBGX4XS,6,5,esci
B07MCM7GF6,6,5,esci
B07MCWYTMD,2,2,esci
B07MDG5T26,6,5,esci
B07MFD9TFY,2,2,esci
B07MFH9X9B,6,5,esci
B07MK5R1ZR,1,1,esci
B07MLFXY66,6,4,esci
B07MLGBP36,6,5,esci
B07MLRLCTQ,6,5,esci
B07MLZR7C9,6,5,esci
B07MMZ8G16,6,6,esci
B07MN1GKJ5,6,4,esci
B07MN5VR9G,6,4,esci
B07MN943TF,2,2,esci
B07MNLSZ5N,6,4,esci
B07MP1X2N5,2,2,esci
B07MPK4W6Q,1,1,esci
B07MPN971J,6,4,esci
B07MPXQQF7,6,5,esci
B07MQBR7FX,2,2,esci
B07MQZFZMR,6,4,esci
B07MSFFDNP,6,6,esci
B07MT1WYXV,6,4,esci
B07MTCMHZX,6,5,esci
B07MTFVRQS,6,3,esci
B07MTJWJKW,6,4,esci
B07MTMPXKG,6,4,esci
B07MTX1M24,2,2,esci
B07MV8SWZF,1,1,esci
B07MVLD53S,2,2,esci
B07MW4YWQ4,6,4,esci
B07MW7Y1H7,6,3,esci
B07MX269TW,6,4,esci
B07MXM1L9W,2,2,esci
B07MXVMQCS,6,5,esci
B07MXZKKDP,6,3,esci
B07MY156NW,6,3,esci
B07MYLK9FP,1,1,esci
B07MYVWRZP,6,4,esci
B07MZ6PZST,6,4,esci
B07MZ868B5,2,2,esci
B07MZ97158,6,4,esci
B07MZC9RB9,6,3,esci
B07MZPCC7X,6,4,esci
B07MZZ3N7F,6,5,esci
B07N15Z96B,6,3,esci
B07N16D9Y1,6,4,esci
B07N171L8N,1,1,esci
B07N1GZYBB,2,2,esci
B07N1T6SJK,6,5,esci
B07N1VX918,2,2,esci
B07N1X5N11,6,5,esci
B07N24FPJ1,6,4,esci
B07N2XVDS2,6,5,esci
B07N3FVWKP,6,5,esci
B07N3PTTW1,2,2,esci
B07N3S558V,6,5,esci
B07N3SXV24,6,5,esci
B07N4LBDH2,6,5,esci
B07N4WKLNW,2,2,esci
B07N5BLQ6G,2,2,esci
B07N66VBY2,6,5,esci
B07N7372G5,6,4,esci
B07N7D4NQN,2,2,esci
B07N7GFRBV,2,2,esci
B07N7JHQ21,6,4,esci
B07N7N9SD5,2,2,esci
B07N7PBPG2,6,5,esci
B07N8SHSJQ,6,6,esci
B07N8X4ZK3,6,3,esci
B07N979ZQM,2,2,esci
B07N99KTFJ,6,6,esci
B07N9JBDK5,2,2,esci
B07NBDM4V1,6,6,esci
B07NBZ3DQ1,2,2,esci
B07NBZ6N83,6,5,esci
B07NC5K8SK,6,4,esci
B07NDH835C,6,4,esci
B07NGM5P85,6,6,esci
B07NHSFFYB,6,4,esci
B07NJ6RLJQ,2,2,esci
B07NJHS2Q7,2,2,esci
B07NJVWJPB,1,1,esci
B07NKC5CCD,1,1,esci
B07NLZXLT1,6,5,esci
B07NMN6F94,6,4,esci
B07NNS1G8N,6,4,esci
B07NPCCCWY,6,4,esci
B07NPKHCK3,6,5,esci
B07NPLC1BJ,6,5,esci
B07NQ7Z7BW,6,4,esci
B07NQQ3RYG,1,1,esci
B07NR8FBMT,6,4,esci
B07NRDPW64,2,2,esci
B07NRH6PX9,1,1,esci
B07NSKWT2X,6,5,esci
B07NSS5B2V,1,1,esci
B07NVK4861,6,6,esci
B07NW3TQ2T,2,2,esci
B07NWC8SF2,2,2,esci
B07NWFB2S9,2,2,esci
B07NWHPNXT,6,4,esci
B07NX1X25S,6,5,esci
B07NY21RXC,6,5,esci
B07NY4PQ6D,2,2,esci
B07NYRDJBG,6,3,esci
B07NYV2X5M,6,5,esci
B07NZ28C3C,6,5,esci
B07NZ5LS4H,2,2,esci
B07NZNP3Z9,6,5,esci
B07NZPRYWD,6,4,esci
B07P192P7Q,6,5,esci
B07P1YHTLD,6,5,esci
B07P38QGM3,6,4,esci
B07P49BXRK,6,3,esci
B07P4F4NXG,6,5,esci
B07P5V9DN8,6,3,esci
B07P5XHCHJ,6,3,esci
B07P634SDR,1,1,esci
B07P66FQ44,6,4,esci
B07P681249,2,2,esci
B07P6D1BT4,6,4,esci
B07P6DKHP2,2,2,esci
B07P6FMPL7,6,3,esci
B07P6V3VPK,6,4,esci
B07P757MH1,2,2,esci
B07P7SRXHY,2,2,esci
B07P7VVCDD,6,5,esci
B07P8VBXWW,1,1,esci
B07P8VDXFX,1,1,esci
B07P97LGF9,1,1,esci
B07P999H4J,2,2,esci
B07P9LGKJ6,6,4,esci
B07P9VXHRG,6,4,esci
B07PB3T1Q2,6,4,esci
B07PBKFKT2,6,4,esci
B07PBPB367,6,5,esci
B07PBW2HNX,6,5,esci
B07PBYXF3H,6,5,esci
B07PC1J49R,6,5,esci
B07PDB2L52,6,4,esci
B07PDHN9GW,6,4,esci
B07PDLM7SS,6,4,esci
B07PDT745F,6,5,esci
B07PFB1K7Y,2,2,esci
B07PFBFLCD,6,5,esci
B07PFC5L32,6,4,esci
B07PFKC7QW,2,2,esci
B07PFLRKCW,6,4,esci
B07PFR5GLC,6,4,esci
B07PFT19MG,2,2,esci
B07PGD133X,1,1,esci
B07PGH12DD,6,4,esci
B07PGLJVF3,6,4,esci
B07PGLPCFN,6,4,esci
B07PH163Q8,6,4,esci
B07PHF7S91,6,4,esci
B07PHNYQM3,6,4,esci
B07PHQLYCR,1,1,esci
B07PHZTY5D,2,2,esci
B07PJN7TTX,2,2,esci
B07PJV2M4F,2,2,esci
B07PJW4GV4,6,3,esci
B07PKLR2VC,6,2,esci
B07PKP1C11,2,2,esci
B07PKZMKJC,2,2,esci
B07PLGLKDD,6,4,esci
B07PLHSBDM,6,4,esci
B07PLSG46Z,2,2,esci
B07PLWXGPZ,2,2,esci
B07PM9K7RF,6,5,esci
B07PN8L2H9,6,6,esci
B07PNDMPTZ,6,4,esci
B07PP3KS18,2,2,esci
B07PP6H544,6,5,esci
B07PPT31NF,6,5,esci
B07PQC2YC6,1,1,esci
B07PQGQZGV,2,2,esci
B07PQK5H9C,6,4,esci
B07PQZD8F4,6,3,esci
B07PRC2NHV,2,2,esci
B07PS6JW56,2,2,esci
B07PSD99QY,6,5,esci
B07PSGTF1L,6,6,esci
B07PSMDW97,6,5,esci
B07PTMZL8T,2,2,esci
B07PTRFKYS,6,5,esci
B07PVDBN57,6,4,esci
B07PVN8YXB,6,5,esci
B07PVR8NR4,6,5,esci
B07PWHZVFB,2,2,esci
B07PXML75P,6,3,esci
B07PY4YCLV,6,5,esci
B07PY8LX28,6,6,esci
B07PYK1K6P,2,2,esci
B07PYPCX21,6,6,esci
B07PYRG3BS,2,2,esci
B07PYXXPZR,6,5,esci
B07PZ846LK,1,1,esci
B07PZQGX79,6,6,esci
B07PZZQCF8,6,4,esci
B07Q13FYQP,6,4,esci
B07Q14BBWJ,6,5,esci
B07Q1B6DD8,6,6,esci
B07Q1GY3NR,6,4,esci
B07Q24ZZ3W,6,4,esci
B07Q2CXRNN,6,5,esci
B07Q2TP44C,6,6,esci
B07Q2WBXSM,6,5,esci
B07Q2WMBLR,6,5,esci
B07Q33FCB1,6,5,esci
B07Q342SVB,6,4,esci
B07Q3PBYQ5,6,4,esci
B07Q3SBGG5,6,5,esci
B07Q3X6F2X,6,4,esci
B07Q4J19F3,6,5,esci
B07Q4TFD43,6,4,esci
B07Q61VZKY,1,1,esci
B07Q6CXZWZ,1,1,esci
B07Q6V1DFR,6,3,esci
B07Q78S742,6,4,esci
B07Q78YNCW,6,5,esci
B07Q7G4KDT,6,3,esci
B07Q7NCW5N,2,2,esci
B07Q7W4BNC,6,4,esci
B07Q7Z9DJ3,6,4,esci
B07Q848Q3K,6,5,esci
B07Q8493TH,1,1,esci
B07Q85DQD4,2,2,esci
B07Q87WJ7M,6,4,esci
B07Q8Y91GG,6,4,esci
B07Q996GTW,6,3,esci
B07Q9JF6KB,6,5,esci
B07Q9MJKBV,6,5,esci
B07Q9VBYV8,6,5,esci
B07Q9ZG4KJ,1,1,esci
B07QBJQFPT,6,6,esci
B07QCBCBHK,1,1,esci
B07QCMQT6B,6,5,esci
B07QCN67QM,6,6,esci
B07QDBCZCH,2,2,esci
B07QDBFN77,2,2,esci
B07QDHFX3S,1,1,esci
B07QDHXQWB,6,4,esci
B07QDV79JL,6,5,esci
B07QF9P362,6,3,esci
B07QFBZDQP,6,5,esci
B07QFVBH8S,2,2,esci
B07QGQ42VN,6,5,esci
B07QH8SP6N,6,5,esci
B07QHXPDN2,1,1,esci
B07QJ4FFZ2,2,2,esci
B07QJ7232L,2,2,esci
B07QJVPMGF,2,2,esci
B07QK2HPQK,2,2,esci
B07QLNCPQZ,2,2,esci
B07QLP6X5L,2,2,esci
B07QM3FMQT,6,4,esci
B07QM5HMWH,6,6,esci
B07QMCVMK3,6,5,esci
B07QMQGQ82,6,2,esci
B07QN22K3V,6,4,esci
B07QNJWPXH,6,5,esci
B07QPBV4BW,6,4,esci
B07QPRSYW2,6,3,esci
B07QPYFQ2C,2,2,esci
B07QQLCZY1,1,1,esci
B07QQSYSXS,2,2,esci
B07QQVJSL5,6,4,esci
B07QR82TBY,6,5,esci
B07QRHCQKF,2,2,esci
B07QRW4L45,6,4,esci
B07QRYHJ9W,6,4,esci
B07QRYXHRW,6,5,esci
B07QT8D9CY,6,4,esci
B07QTDS14J,6,5,esci
B07QTJ1WWL,6,4,esci
B07QV27QCG,6,4,esci
B07QVYP23L,6,4,esci
B07QW75VZ4,6,4,esci
B07QXGJ8W3,2,2,esci
B07QXQG73M,6,5,esci
B07QYQXCM1,6,4,esci
B07R17WSVJ,6,3,esci
B07R1VJP8M,6,4,esci
B07R24LTVR,6,4,esci
B07R25WDGL,1,1,esci
B07R33FLQ6,6,4,esci
B07R3XCY72,6,4,esci
B07R44XP7Y,6,4,esci
B07R45H7L9,6,5,esci
B07R4L54NX,6,4,esci
B07R4Y83WM,6,4,esci
B07R5691R6,2,2,esci
B07R5K67V4,6,5,esci
B07R6LD6NX,2,2,esci
B07R7239Z4,6,5,esci
B07R7SSD1C,6,4,esci
B07R7WSYZ1,6,4,esci
B07R7XLP3R,6,4,esci
B07R8GX4Y2,1,1,esci
B07R8JV9Y8,6,3,esci
B07R92XRGP,6,5,esci
B07R9GXDJJ,6,5,esci
B07R9JTF2N,6,4,esci
B07RBK1BLC,6,4,esci
B07RC8SGT8,6,5,esci
B07RCBT6JY,6,5,esci
B07RCMDHMM,6,5,esci
B07RD58BKM,6,5,esci
B07RDJTSL8,6,4,esci
B07RDP4JQT,6,5,esci
B07RF1P36F,6,4,esci
B07RF5WDN7,6,5,esci
B07RFJSVRB,1,1,esci
B07RG9XSCH,6,5,esci
B07RGB5J14,6,4,esci
B07RGV5P2X,6,4,esci
B07RH8KCR9,2,2,esci
B07RHXX6KT,6,4,esci
B07RJ9TX13,6,3,esci
B07RJBDD5N,6,5,esci
B07RK3NQ7G,2,2,esci
B07RKG4G1Y,6,4,esci
B07RKQ4JS3,6,4,esci
B07RKTYXZV,6,6,esci
B07RL79WMJ,2,2,esci
B07RL7HM5V,6,5,esci
B07RL7SCBD,2,2,esci
B07RLQYRS7,6,5,esci
B07RLV6HZB,6,4,esci
B07RLXZ88F,2,2,esci
B07RM1KWJK,6,5,esci
B07RM725MJ,2,2,esci
B07RMY4X7Q,6,5,esci
B07RMZ9TBS,6,4,esci
B07RN91SNV,6,4,esci
B07RPNHG51,6,3,esci
B07RQ9K7Q7,6,4,esci
B07RQJYNTQ,6,4,esci
B07RQNF69Y,6,5,esci
B07RR841MD,6,5,esci
B07RRSYLR1,6,4,esci
B07RRZ6JK7,2,2,esci
B07RS4WPBV,6,4,esci
B07RS4XBJX,1,1,esci
B07RSG9J9N,6,4,esci
B07RSVC23N,6,5,esci
B07RT1RZ5C,2,2,esci
B07RT4SG2Y,1,1,esci
B07RTHF8YK,6,5,esci
B07RTXHJLR,6,4,esci
B07RV27C4D,1,1,esci
B07RVT23FX,1,1,esci
B07RW8NHHL,6,5,esci
B07RWDV8ST,6,5,esci
B07RWP1Z9F,6,5,esci
B07RWR6K12,6,3,esci
B07RY9P7GD,2,2,esci
B07RZB5NDV,6,5,esci
B07S16R5QK,6,5,esci
B07S1CY48Q,2,2,esci
B07S1DYWT8,6,5,esci
B07S1NSZ8R,6,4,esci
B07S1Z41X3,6,4,esci
B07S2CHCF2,2,2,esci
B07S2GH668,6,5,esci
B07S31S21B,6,4,esci
B07S37XV62,1,1,esci
B07S448GTT,2,2,esci
B07S4CH6V1,6,3,esci
B07S55Z9Q6,2,2,esci
B07S5QZ531,6,5,esci
B07S5ZVKW5,6,5,esci
B07S6CX9MF,2,2,esci
B07S6FFNM7,1,1,esci
B07S729J1N,6,5,esci
B07S76BM89,1,1,esci
B07S7BQ8H2,6,4,esci
B07S8FTDKM,6,5,esci
B07S8NLZ4K,6,5,esci
B07S95T5WQ,6,4,esci
B07S9657QR,1,1,esci
B07S9FT2ZC,6,4,esci
B07S9GV7RN,6,3,esci
B07S9KDH3J,6,4,esci
B07SB1KJP8,6,3,esci
B07SBRR1HD,2,2,esci
B07SC54HLZ,6,5,esci
B07SC7HJH6,6,5,esci
B07SC7RWQ8,2,2,esci
B07SCPXSH5,6,4,esci
B07SDFXFJQ,6,5,esci
B07SF82K5K,6,5,esci
B07SGZWHVZ,6,5,esci
B07SH18M6H,2,2,esci
B07SH1H9P4,2,2,esci
B07SH1Z1FG,2,2,esci
B07SH2FX2X,6,5,esci
B07SHC9FG3,6,4,esci
B07SHFHGQ9,2,2,esci
B07SHH7G66,6,4,esci
B07SJTZMPG,2,2,esci
B07SJV84M1,6,4,esci
B07SK58F1C,6,4,esci
B07SKD28RR,6,5,esci
B07SKMGNH3,6,5,esci
B07SKP87SC,6,6,esci
B07SLB5XJD,6,4,esci
B07SLJP77H,6,5,esci
B07SLSB6TZ,6,4,esci
B07SMBRR27,6,5,esci
B07SPBBNRZ,6,4,esci
B07SPVP7D4,6,6,esci
B07SQ4944H,2,2,esci
B07SQFMH6G,6,3,esci
B07SQVTV55,6,5,esci
B07SR4F48L,6,4,esci
B07SRBF2SD,6,5,esci
B07SRQ38V1,6,4,esci
B07SRYP11M,6,4,esci
B07SSR51P8,6,6,esci
B07ST51RN9,6,3,esci
B07STP8MYP,6,5,esci
B07STTBCP3,6,4,esci
B07SV4C59T,6,5,esci
B07SV4M1ZH,6,5,esci
B07SVWJQLY,6,4,esci
B07SWJNX16,6,4,esci
B07SX185GP,2,2,esci
B07SX2645N,6,3,esci
B07SXMZLPK,2,2,esci
B07SYCLCRZ,2,2,esci
B07SYYKKRW,1,1,esci
B07SZHWCSJ,6,6,esci
B07T159C6R,6,4,esci
B07T15HLTX,2,2,esci
B07T19K7D1,6,4,esci
B07T1BWVHS,1,1,esci
B07T1R68VN,1,1,esci
B07T1RC51Y,6,4,esci
B07T2YDN93,6,3,esci
B07T3DJX5S,2,2,esci
B07T3J2GJB,1,1,esci
B07T45MG8L,2,2,esci
B07T45WSP2,6,4,esci
B07T56PWBF,1,1,esci
B07T5GYR5C,6,6,esci
B07T5WR6XK,6,4,esci
B07T68XW1Z,6,4,esci
B07T7M13MF,6,6,esci
B07T7XVKVT,6,4,esci
B07T81GSCH,6,5,esci
B07T897WVY,6,4,esci
B07T8FDKD3,6,5,esci
B07T8TRBNQ,6,4,esci
B07T8YV9WS,6,4,esci
B07T9K47X1,6,3,esci
B07T9KD23N,6,5,esci
B07TB5VLLQ,6,5,esci
B07TB9YFS2,6,4,esci
B07TBCTFSP,6,5,esci
B07TBCY5WK,6,5,esci
B07TBJSZFH,2,2,esci
B07TBMV59C,6,4,esci
B07TC5L2CY,6,6,esci
B07TC62CZT,6,5,esci
B07TD7RKXN,6,4,esci
B07TDRWMXG,2,2,esci
B07TF54GM9,6,5,esci
B07TGFJKGH,2,2,esci
B07TGFK1TN,1,1,esci
B07TGHM8S1,6,5,esci
B07THHQMHM,6,4,esci
B07THJMYL9,6,6,esci
B07THQ847M,6,5,esci
B07THVCJK3,6,5,esci
B07THWKT6V,6,5,esci
B07THWNQ1D,6,4,esci
B07TJCMCHT,1,1,esci
B07TJHGZ45,6,6,esci
B07TJKQ6BT,2,2,esci
B07TJNPV76,6,5,esci
B07TK53PVQ,6,4,esci
B07TKDCHBG,2,2,esci
B07TKVFFYJ,6,5,esci
B07TLKTQCG,6,6,esci
B07TLLH93Y,6,3,esci
B07TM1YKYG,6,5,esci
B07TM3JGNZ,6,4,esci
B07TM7S4WX,1,1,esci
B07TMQBBXD,6,5,esci
B07TP82DNN,2,2,esci
B07TP9FB7W,6,5,esci
B07TQ99WFC,6,4,esci
B07TQRQ835,1,1,esci
B07TQRQ9LM,6,4,esci
B07TQSD6QB,6,6,esci
B07TR4FF8J,6,6,esci
B07TRM6MTW,6,5,esci
B07TSC6R4Q,6,5,esci
B07TTF34L9,6,4,esci
B07TTW47YZ,6,4,esci
B07TTZVR7R,6,4,esci
B07TVCWDGW,2,2,esci
B07TVS2MSD,6,4,esci
B07TWGTVZZ,6,4,esci
B07TWLP3M8,6,5,esci
B07TWNNR8Q,6,6,esci
B07TWRLQ79,6,4,esci
B07TWZTN3R,6,3,esci
B07TXGX48X,6,5,esci
B07TXQH7M2,6,5,esci
B07TXT17FT,1,1,esci
B07TY3L6VG,2,2,esci
B07TYGKHHS,2,2,esci
B07TZ58D59,2,2,esci
B07TZC95KS,6,5,esci
B07TZGQFL7,6,3,esci
B07V1JYJS2,2,2,esci
B07V1PW1YN,2,2,esci
B07V24LLSW,6,4,esci
B07V35JQH3,6,3,esci
B07V3JMZFH,6,4,esci
B07V3MTFGZ,6,3,esci
B07V3P1S4K,6,4,esci
B07V3P2KCW,6,4,esci
B07V45TBWW,6,4,esci
B07V4SH5BD,2,2,esci
B07V4XL6Z4,6,5,esci
B07V4ZNK5G,6,5,esci
B07V5SH7HT,6,4,esci
B07V5VTZSS,6,5,esci
B07V6MHBY5,6,4,esci
B07V6RCLX1,2,2,esci
B07V6TF5HX,6,4,esci
B07V7HKP8N,6,5,esci
B07V8KY8N3,6,4,esci
B07V9HLLX2,1,1,esci
B07V9SN43B,6,5,esci
B07VBB55X5,2,2,esci
B07VBRWSZ4,6,5,esci
B07VBRX818,6,5,esci
B07VC4MFYJ,6,5,esci
B07VCCBXH3,6,4,esci
B07VCCTPVQ,6,4,esci
B07VCVJNHC,1,1,esci
B07VCVL7M3,2,2,esci
B07VD4DS5D,6,5,esci
B07VDCWMNZ,6,5,esci
B07VDH3B1Q,6,4,esci
B07VF48X8M,6,3,esci
B07VFHTCZ7,6,5,esci
B07VG7LXVS,6,5,esci
B07VGGVSRT,6,5,esci
B07VGML1ZK,6,3,esci
B07VGN5KQS,6,4,esci
B07VGYXRVM,6,3,esci
B07VHQTC4C,1,1,esci
B07VHRWZVD,6,5,esci
B07VHSVDW1,6,4,esci
B07VHZFSN9,6,4,esci
B07VJD6LZF,6,5,esci
B07VKF5XT4,2,2,esci
B07VKJQJTF,6,5,esci
B07VKPJ87J,6,4,esci
B07VL7XYY6,6,5,esci
B07VLCS2MK,6,6,esci
B07VLV2R2B,2,2,esci
B07VM6WLMQ,6,4,esci
B07VMBF5HH,2,2,esci
B07VMLNW2S,6,4,esci
B07VMN5Q4K,1,1,esci
B07VMN9P4D,1,1,esci
B07VMPFK7G,2,2,esci
B07VMSRZZN,6,5,esci
B07VPCK8NL,6,6,esci
B07VPRWPY4,2,2,esci
B07VQG3Z82,6,3,esci
B07VQW2Y8H,6,4,esci
B07VR1ZLL1,6,4,esci
B07VRC1273,6,5,esci
B07VRN91WP,6,5,esci
B07VRW5MC3,6,5,esci
B07VRWX6RT,6,4,esci
B07VSVM2Z3,6,4,esci
B07VSWW6BG,6,5,esci
B07VTMMKXQ,6,6,esci
B07VTQYWCQ,6,5,esci
B07VTSKN53,6,5,esci
B07VV26SVX,6,4,esci
B07VV6T5HY,6,5,esci
B07VV7TVDP,6,4,esci
B07VV9WKX1,6,4,esci
B07VVKKLRS,6,5,esci
B07VW6YJKW,6,4,esci
B07VWRRWN4,1,1,esci
B07VWVK2XS,6,4,esci
B07VXLHLN4,2,2,esci
B07VXRFYP5,6,5,esci
B07VYPPNSM,6,3,esci
B07VZ11GFM,6,4,esci
B07VZSN584,6,4,esci
B07VZXKYXW,6,4,esci
B07W2X4H8D,1,1,esci
B07W3K92ZM,6,4,esci
B07W47T3JC,1,1,esci
B07W4FWP5Z,6,5,esci
B07W4NRVFM,6,4,esci
B07W52NBRV,6,6,esci
B07W59Q3XG,6,4,esci
B07W5Q77K7,6,3,esci
B07W5WXXHV,6,5,esci
B07W67T98W,1,1,esci
B07W6X736G,6,4,esci
B07W7791X3,6,5,esci
B07W7PRLG7,6,6,esci
B07W85J5CM,6,5,esci
B07W8BD8ZY,2,2,esci
B07W8YZ9MK,6,6,esci
B07WBX6F76,6,4,esci
B07WC2SQ6M,6,4,esci
B07WC8C49T,6,3,esci
B07WDKZFN6,2,2,esci
B07WDMVFV5,6,4,esci
B07WF6Q5G7,6,6,esci
B07WF9TGFH,6,5,esci
B07WFC2J13,6,4,esci
B07WFHL1LZ,6,4,esci
B07WFLD4V3,1,1,esci
B07WFYBBXR,6,4,esci
B07WG8PMKR,6,4,esci
B07WGGV7LS,2,2,esci
B07WGJ4RWG,6,4,esci
B07WH7RSWD,6,3,esci
B07WHMBVTG,6,5,esci
B07WJBWNRC,6,4,esci
B07WJJTWRH,6,4,esci
B07WJQW3Y2,6,4,esci
B07WJR3WXB,6,4,esci
B07WKK87Y3,2,2,esci
B07WLP395R,6,5,esci
B07WLQKZ24,2,2,esci
B07WLRKCNW,6,5,esci
B07WMJYVQR,6,4,esci
B07WMLFCTQ,6,5,esci
B07WMLNYCT,6,4,esci
B07WMLYP9S,6,3,esci
B07WMNT6YV,6,5,esci
B07WNKFGPJ,2,2,esci
B07WNLWPVT,2,2,esci
B07WNS348J,6,4,esci
B07WNZL6CL,2,2,esci
B07WP3DVH1,6,4,esci
B07WRMWYB2,6,4,esci
B07WS4XS76,6,5,esci
B07WSFQHSX,1,1,esci
B07WSFX7QK,6,4,esci
B07WSJVTR9,2,2,esci
B07WT15ZQF,6,3,esci
B07WT6C9ZL,2,2,esci
B07WTCN8F5,6,3,esci
B07WTZ9RNB,6,4,esci
B07WTZM6W1,6,4,esci
B07WVW3ZK9,6,4,esci
B07WW5YHSJ,6,5,esci
B07WXKQ7PH,6,5,esci
B07WXLKX3S,6,5,esci
B07WXPRPBC,6,4,esci
B07WYYWDTW,6,5,esci
B07WZM6TDT,2,2,esci
B07WZP9NKZ,2,2,esci
B07WZZMHM5,6,5,esci
B07X27N17T,6,5,esci
B07X28BDJ2,6,5,esci
B07X2FWX1M,6,4,esci
B07X2KL52D,2,2,esci
B07X32D9B7,6,5,esci
B07X38VS5G,6,6,esci
B07X39LWNM,6,5,esci
B07X39QR8W,6,5,esci
B07X3BS3DF,2,2,esci
B07X483H55,2,2,esci
B07X48H3VX,6,5,esci
B07X4BKMS1,6,4,esci
B07X51RZVB,1,1,esci
B07X51SFBL,6,3,esci
B07X5H7NZX,6,4,esci
B07X5HCPPC,6,5,esci
B07X5JZC42,6,4,esci
B07X5KKBJB,2,2,esci
B07X7K6STD,6,4,esci
B07X86NSJQ,6,5,esci
B07X87Q8M3,6,5,esci
B07X8NYZRN,6,5,esci
B07X8SRBVY,6,5,esci
B07X8YHDT9,1,1,esci
B07X919T33,6,4,esci
B07X97G65Y,6,4,esci
B07X9C9VF7,1,1,esci
B07X9CQW73,1,1,esci
B07X9D3M2R,1,1,esci
B07X9WSRQN,6,3,esci
B07XB2YXSL,6,4,esci
B07XBCZP6S,6,5,esci
B07XBLBFC8,6,4,esci
B07XBTL8LZ,6,5,esci
B07XC8YQQR,6,4,esci
B07XCM74VG,6,5,esci
B07XCQ5RRX,6,5,esci
B07XCVS3BT,1,1,esci
B07XDHRN6B,6,4,esci
B07XDNSYQ1,6,4,esci
B07XF2B5YY,6,6,esci
B07XF5QY4C,1,1,esci
